hanzi,tl
焉,Ian
熙,Hi
爾,Ní
牟,Bôo
犂,Lê
犂,Luê
狄,Ti̍k
玖,Káu
珞,Lo̍k
珷,Bú
琥,Hóo
琨,Khun
琺,Huat
瑁,Mōo
瑦,Oó
瑦,Oo
璐,Lōo
璣,Ki
璩,Kû
璩,Kî
璽,Sú
璽,Sí
甦,Soo
甯,Lîng
甯,Līng
甯,Līn
甯,Bīng
皋,Ko
盧,Lôo
眞,Tsin
眭,Kuì
眸,Bôo
眸,Biô
睢,Tsu
睢,Tshu
睿,Juē
睿,Luē
瞿,Khû
矦,Hâu
矦,Kâu
祁,Kî
祗,Kî
祗,Tsi
禚,Tsiok
种,Thiông
稽,Khe
穆,Bo̍k
穰,Jiông
穰,Liông
穰,Giông
竭,Kia̍t
笪,Tàn
筱,Siáu
粘,Liâm
綦,Kî
緱,Kau
繞,Jiáu
繞,Liáu
繞,Giáu
羋,Bí
羗,Kiong
羗,Khiong
翟,Ti̍k
翦,Tsián
耷,Tap
耿,Kíng
聶,Lia̍p
聶,Liap
脩,Siu
臧,Tsong
芮,Juē
芮,Luē
苫,Siam
苻,Hû
茆,Bâ
茍,Kóo
茍,Kió
茜,Tshiàn
茬,Sî
茹,Jû
茹,Lû
茹,Jî
荻,Ti̍k
莉,Tî
莉,Nī
莒,Kú
莒,Kí
莘,Sin
菅,Kan
菰,Koo
菽,Siok
萇,Tiông
萱,Suan
葒,Hông
葳,Ui
蒯,Kuái
蓓,Puē
蔣,Tsiúnn
蔣,Tsiónn
蔴,Muâ
蕘,Jiâu
蕘,Liâu
蕘,Giâu
蕢,Kuī
薛,Sih
薜,Phik
藞,Luá
藺,Līn
蘧,Kû
蘧,Kî
蘿,Lô
虞,Gû
虞,Gî
虢,Khik
蚋,Juē
蚋,Luē
螘,Gí
衞,Uē
袁,Uân
裴,Puê
褚,Thú
褚,Thí
覃,Thâm
覃,Tsîm
覃,Sîm
訇,Hông
訾,Tshú
誾,Gûn
諶,Sîm
譙,Tsiâu
豊,Lé
豋,Ting
貊,Bi̍k
賁,Huî
賃,Jīm
賃,Lîm
賃,Gīm
賡,King
赫,Hik
蹇,Kián
軋,At
迮,Tsik
迮,Tsok
适,Kuat
逄,Pâng
逯,Lio̍h
邢,Hîng
那,Lô
邯,Hân
邰,Thai
邱,Khu
邳,Pi
邴,Píng
邵,Siō
邵,Siāu
邾,Tsu
邾,Tu
郄,Khik
郅,Tsit
郇,Huân
郇,Sûn
郗,Thi
郗,Hi
郚,Gôo
郚,Ngôo
郜,Khò
郝,Hok
郝,Hik
郝,Hi̍k
郟,Kiap
郤,Khik
鄂,Go̍k
鄒,Tsau
鄒,Tsoo
鄒,Tse
鄒,Tsio
鄒,Tsiu
鄔,Oo
鄞,Khûn
鄞,Khîn
鄢,Ian
鄶,Kuè
鄷,Hong
酈,Li̍k
酈,Lê
釗,Tsiau
鈄,Thóo
鈄,Thió
鉉,Hiân
銓,Tshuan
錡,Gî
錡,Kî
錡,Í
鐔,Sîm
閆,Giâm
閈,Hān
閑,Hân
閤,Khap
閤,Ha̍p
閥,Hua̍t
閭,Lû
閭,Lî
闇,Àm
闇,Am
闇,Ám
闞,Khàm
隋,Suî
隗,Guí
隗,Uî
隴,Liông
隴,Lóng
雋,Tsùn
雍,Iong
雎,Tsu
雎,Tsi
雒,Lo̍k
雛,Tshu
雛,Tshi
霄,Sio
霍,Hok
霓,Gê
霙,Ing
靛,Tiān
靛,Tīng
靛,Tiānn
靛,Tāinn
靳,Kìn
靼,Tat
韶,Siâu
頊,Hiok
馥,Hok
馮,Pâng
駒,Khu
駒,Khi
騫,Hian
騫,Khian
魏,Guī
麼,Môo
龔,Kíng
龔,Kióng
龔,Kiong
𥕥,Au
妏,Bûn
妏,Būn
妤,Û
妤,Î
苡,Í
亞,À
亞,A
彦,Gān
彦,Giān
温,Un
黄,N̂g
黄,Uînn
凃,Thôo
張簡,Tiunn-kán
張簡,Tionn-kán
歐陽,Au-iông
歐陽,Au-iâng
范姜,Huān-kiong
范姜,Huān-kiang
范姜,Huān-khiang
龎,Pâng
龎,Bâng
𡍼,Tôo
𡍼,Thôo
鄺,Kóng
鄺,Khòng
髙,Ko
𨶒,Giâm
𨶒,Iâm
顔,Gân
周黃,Tsiu-n̂g
周黃,Tsiu-uînn
禇,Thú
禇,Thí
江謝,Kang-tsiā
江謝,Kang-tiā
冼,Sián
司徒,Su-tôo
栢,Peh
張廖,Tiunn-liāu
張廖,Tionn-liāu
胥,Su
胥,Si
翁林,Ang-lîm
翁林,Ong-lîm
姜林,Khiong-lîm
姜林,Kiang-lîm
上官,Siōng-kuan
酆,Hong
亷,Liâm
関,Kuan
𡩋,Lîng
𡩋,Līng
𡩋,Līn
𡩋,Bīng
朱陳,Tsu-tân
端木,Tuan-bo̍k
邱黃,Khu-n̂g
邱黃,Khu-uînn
諸葛,Tsu-kat
葉劉,Ia̍p-lâu
姫,Tsín
昝,Tsám
盂,Û
張李,Tiunn-lí
張李,Tionn-lí
王李,Ông-lí
皇甫,Hông-hú
禤,Huan
邜,Báu
阮呂,Ńg-lī
阮呂,Ńg-lū
阮呂,Uán-lū
阮呂,Uán-lī
阮呂,Uínn-lī
栁,Liú
闗,Kuan
劉黃,Lâu-n̂g
劉黃,Lâu-uînn
桞,Liú
杞,Kí
陳李,Tân-lí
陳吳,Tân-ngôo
陳吳,Tân-gôo
林吳,Lîm-ngôo
林吳,Lîm-gôo
歐李,Au-lí
張許,Tiunn-khóo
張許,Tionn-khóo
唐,Tn̂g
唐,Tông
芶,Kóo
芶,Kió
𬓽,Bo̍k
茒,Bâ
曺,Tsô
曺,Tsôo
尉遲,Ut-tî
申屠,Sin-tôo
徐辜,Tshî-koo
張陳,Tiunn-tân
張陳,Tionn-tân
司馬,Su-má
陳黃,Tân-n̂g
陳黃,Tân-uînn
邹,Tsau
邹,Tsoo
邹,Tse
邹,Tsio
蘇陳,Soo-tân
郭李,Kueh-lí
郭李,Keh-lí
李林,Lí-lîm
李陳,Lí-tân
徐陳,Tshî-tân
灍,Khuat
劉張,Lâu-tiunn
劉張,Lâu-tionn
周,Tsiu
荆,King
蔡黃,Tshuà-n̂g
蔡黃,Tshuà-uînn
芦,Lôo
䝉,Bông
洪許,Âng-khóo
張楊,Tiunn-iûnn
張楊,Tionn-iônn
况,Hòng
王劉,Ông-lâu
黃吳,N̂g-ngôo
黃吳,N̂g-gôo
黃吳,Uînn-ngôo
黃吳,Uînn-gôo
冦,Khòo
軒轅,Hian-uân
陳許,Tân-khóo
夏侯,Hā-hôo
夏侯,Hā-hiô
鮮于,Sian-u
鮮于,Sian-i
李王,Lí-ông
曾林,Tsan-lîm
謝林,Tsiā-lîm
謝林,Siā-lîm
麻,Muâ
麻,Mâu
余楊,Û-iûnn
余楊,Î-iûnn
余楊,Û-iônn
余楊,Î-iônn
菈,La̍p
籴,Tô
陳辜,Tân-koo
李黃,Lí-n̂g
李黃,Lí-uînn
郭黃,Kueh-n̂g
郭黃,Keh-n̂g
郭黃,Kueh-uînn
税,Suè
税,Sè
旮,Hiok
令狐,Lîng-hôo
索南,Sik-lâm
索南,Soh-lâm
𨿅,Lo̍h
黃沈,N̂g-sím
黃沈,Uînn-sím
隥,Tìng
貟,Ūn
亣,Tuā
鎦,Liû
鄭黃,Tēnn-n̂g
鄭黃,Tīnn-n̂g
鄭黃,Tēnn-uînn
顓孫,Tsuan-sun
淳于,Sûn-u
淳于,Sûn-i
陳彭,Tân-phênn
陳彭,Tân-phînn
隂,Iam
吳游,Ngôo-iû
吳游,Gôo-iû
莊吳,Tsng-ngôo
莊吳,Tsng-gôo
嘺,Khiau
方鄒,Png-tsoo
方鄒,Png-tse
方鄒,Png-tsio
方鄒,Puinn-tsoo
方鄒,Puinn-tse
吳鄭,Ngôo-tēnn
吳鄭,Ngôo-tīnn
吳鄭,Gôo-tēnn
吳鄭,Gôo-tīnn
格桑,Kik-song
濮陽,Po̍k-iông
㒰,Tsn̂g
㒰,Tsuînn
土登,Thóo-ting
戴楊,Tè-iûnn
戴楊,Tè-iônn
陳呂,Tân-lī
陳呂,Tân-lū
劉范,Lâu-huān
盖,Kài
札西,Tsat-se
廖蔡,Liāu-tshuà
裵,Puê
仼,Ông
𠍐,Līng
蔄,Bān
紀,Kì
噶,Kat
旦增,Tàn-tsing
朱翁,Tsu-ang
朱翁,Tsu-ong
江周,Kang-tsiu
沈游,Sím-iû
東方,Tong-hong
康張,Khng-tiunn
康張,Khng-tionn
第五,Tē-ngóo
郭洪,Kueh-âng
郭洪,Keh-âng
劉許,Lâu-khóo
噶瑪,Kat-má
遆,Tê
𪧟,Lîng
𪧟,Līng
𪧟,Līn
𪧟,Bīng
佡,Sian
李梁,Lí-niû
李梁,Lí-niôo
孫林,Sng-lîm
孫林,Sun-lîm
孫林,Suinn-lîm
冮,Kong
㳺,Iû
䌓,Huân
𠔌,Kak
王顏,Ông-gân
徐謝,Tshî-tsiā
徐謝,Tshî-siā
張趙,Tiunn-tiō
張趙,Tionn-tiō
陸費,Lio̍k-huì
陸費,Lio̍k-pì
陸費,Li̍k-huì
陸費,Li̍k-pì
婀,Ó
曽,Tsan
楼,Lâu
𣾰,Tshat
朵,Tó
朵,Tóo
扆,Í
扎西,Tsat-se
延陵,Tshiân-lîng
延陵,Iân-lîng
胡周,Ôo-tsiu
益西,Ik-se
貢佈,Kòng-pòo
袞桑,Kún-song
連林,Liân-lîm
褚阮,Thú-ńg
褚阮,Thí-ńg
褚阮,Thú-uán
褚阮,Thí-uán
褚阮,Thí-uínn
鍾張,Tsing-tiunn
鍾張,Tsiong-tiunn
鍾張,Tsing-tionn
鍾張,Tsiong-tionn
呙,Ko
呙,Koo
𡻕,Suè
𡻕,Huè
𡻕,Hè
𦍋,Iûnn
𦍋,Iônn
閰,Kiok
𣓾,Iûnn
𣓾,Iônn
朱吳,Tsu-ngôo
朱吳,Tsu-gôo
嘟,Too
礒,Gí
啦,La
横,Hîng
横,Huâinn
横,Huînn
廸,Ti̍k
花,Hua
笹,Sè
笹,Sì
樋,Thong
􀀻,Kî
冒,Mōo
鎻,Tshó
优,Iu
禢,Suan
白瑪,Pe̍h-má
曾江,Tsan-kang
婭,À
猪,Ti
猪,Tu
猪,Tsu
亜,À
亜,A
嶋,Tó
嶋,Tóo
澁,Sip
澁,Siap
濵,Pin
丸,Huân
𫎇,Bông
刘,Lâu
包,Pau
包,Pâu
兪,Jû
兪,Lû
兪,Jî
𨐋,Khian
䔥,Sio
䔥,Siau
袓,Tsū
袓,Tsī
袓,Tsia
啊,Ò
欸,Ái
溤,Pâng
鄚,Bo̍k
褟,Tap
錒,O
黟,I
公羊,Kong-iông
文樂,Bûn-lo̍k
比嘉,Pí-ka
王易,Ông-ia̍h
旦巴,Tàn-pa
伊西,I-se
江田,Kang-tiân
孫劉,Sng-lâu
孫劉,Sun-lâu
孫劉,Suinn-lâu
薛林,Sih-lîm
鐘簡,Tsing-kán
鐘簡,Tsiong-kán
嗨,Hai
鋇,Puè
璦,Ài
嚕,Lóo
帾,Tóo
翋,La̍p
銗,Hiō
銗,Hōo
駷,Sióng
児,Jî
児,Lî
児,Gî
别,Piat
沢,Ti̍k
廼,Nái
玽,Kió
玽,Góo
㧱,Nái
栾,Luân
舩,Tsûn
舩,Suân
珻,Muî
喩,Jū
喩,Lū
喩,Jī
寛,Khuann
楳,Muî
楳,M̂
綫,Sàn
鄥,Khiau
𠤎,Huà
𠤎,Huè
起,Khí
敬,Kìng
夢,Bāng
𦾐,Nâ
匂,Pí
𫡼,Tsô
𫡼,Tsôo
𪷂,Bōo
𦮦,Hm̂
竪,Sū
竪,Sī
鳯,Hōng
奥,Ò
𡖖,Khing
𧝁,Suan
𨓻,Tāi
𥘉,Tshe
𥘉,Tshue
釔,It
𣬂,Kuàn
宾,Pin
鎨,Sún
公孫,Kong-sun
南宮,Lâm-kiong
陳廖,Tân-liāu
慕容,Bōo-iông
