tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
soo-tánn,蘇打,25,so͘-táⁿ,soo1tann2,soo1tann2,sootann,sootann,st,st,True
soo-ut,蘇鬱,25,so͘-ut,soo1ut4,soo1ut4,soout,soout,su,su,True
lân-tsiu,蘭州,25,lân-chiu,lan5tsiu1,lan5chiu1,lantsiu,lanchiu,lt,lc,True
lân-khe,蘭溪,25,lân-khe,lan5khe1,lan5khe1,lankhe,lankhe,lk,lk,True
hóo-bō,虎帽,25,hó͘-bō,hoo2bo7,hoo2bo7,hoobo,hoobo,hb,hb,True
hóo-hî,虎魚,25,hó͘-hî,hoo2hi5,hoo2hi5,hoohi,hoohi,hh,hh,True
hóo-lān,虎𡳞,25,hó͘-lān,hoo2lan7,hoo2lan7,hoolan,hoolan,hl,hl,True
gio̍k-káng,虐講,25,gio̍k-káng,giok8kang2,giok8kang2,giokkang,giokkang,gk,gk,True
tshù-sí,處暑,25,chhù-sí,tshu3si2,chhu3si2,tshusi,chhusi,ts,cs,True
hi-jī,虛字,25,hi-jī,hi1ji7,hi1ji7,hiji,hiji,hj,hj,True
hu-jī,虛字,25,hu-jī,hu1ji7,hu1ji7,huji,huji,hj,hj,True
hi-kòo,虛構,25,hi-kò͘,hi1koo3,hi1koo3,hikoo,hikoo,hk,hk,True
hi-hàng,虛肨,25,hi-hàng,hi1hang3,hi1hang3,hihang,hihang,hh,hh,True
hi-hua,虛華,25,hi-hoa,hi1hua1,hi1hoa1,hihua,hihoa,hh,hh,True
hi-sû,虛詞,25,hi-sû,hi1su5,hi1su5,hisu,hisu,hs,hs,True
hi-kha,虛跤,25,hi-kha,hi1kha1,hi1kha1,hikha,hikha,hk,hk,True
hu-kha,虛跤,25,hu-kha,hu1kha1,hu1kha1,hukha,hukha,hk,hk,True
hō-uī,號位,25,hō-ūi,ho7ui7,ho7ui7,houi,houi,hu,hu,True
hō-tsuè,號做,25,hō-chòe,ho7tsue3,ho7choe3,hotsue,hochoe,ht,hc,True
khui-khiàm,虧欠,25,khui-khiàm,khui1khiam3,khui1khiam3,khuikhiam,khuikhiam,kk,kk,True
khiû-kin,虯筋,25,khiû-kin,khiu5kin1,khiu5kin1,khiukin,khiukin,kk,kk,True
khiû-kun,虯筋,25,khiû-kun,khiu5kun1,khiu5kun1,khiukun,khiukun,kk,kk,True
khîng-á,虹仔,25,khêng-á,khing5a2,kheng5a2,khinga,khenga,ka,ka,True
khīng-tshái,虹彩,25,khēng-chhái,khing7tshai2,kheng7chhai2,khingtshai,khengchhai,kt,kc,True
khīng-kî,虹旗,25,khēng-kî,khing7ki5,kheng7ki5,khingki,khengki,kk,kk,True
khīng-gê,虹霓,25,khēng-gê,khing7ge5,kheng7ge5,khingge,khengge,kg,kg,True
ka-tsê,虼蠐,25,ka-chê,ka1tse5,ka1che5,katse,kache,kt,kc,True
báng-sut,蚊蟀,25,báng-sut,bang2sut4,bang2sut4,bangsut,bangsut,bs,bs,True
tshi-iû,蚩尤,25,chhi-iû,tshi1iu5,chhi1iu5,tshiiu,chhiiu,ti,ci,True
ô-te,蚵炱,25,ô-te,o5te1,o5te1,ote,ote,ot,ot,True
ham-á,蚶仔,25,ham-á,ham1a2,ham1a2,hama,hama,ha,ha,True
tsiù-ku,蛀龜,25,chiù-ku,tsiu3ku1,chiu3ku1,tsiuku,chiuku,tk,ck,True
tsuâ-bo̍k,蛇木,25,chôa-bo̍k,tsua5bok8,choa5bok8,tsuabok,choabok,tb,cb,True
tsuâ-pang,蛇枋,25,chôa-pang,tsua5pang1,choa5pang1,tsuapang,choapang,tp,cp,True
kiat-le,蛣蛚,25,kiat-le,kiat4le1,kiat4le1,kiatle,kiatle,kl,kl,True
kap-kài,蛤kài,25,kap-kài,kap4kai3,kap4kai3,kapkai,kapkai,kk,kk,True
kap-kài,蛤蚧,25,kap-kài,kap4kai3,kap4kai3,kapkai,kapkai,kk,kk,True
bi̍t-tsìm,蜜浸,25,bi̍t-chìm,bit8tsim3,bit8chim3,bittsim,bitchim,bt,bc,True
si̍h-tǎng,蝕重,25,si̍h-tǎng,sih8tang6,sih8tang6,sihtang,sihtang,st,st,True
he-phuê,蝦皮,25,he-phôe,he1phue5,he1phoe5,hephue,hephoe,hp,hp,True
hê-tsìnn,蝦糋,25,hê-chìⁿ,he5tsinn3,he5chinn3,hetsinn,hechinn,ht,hc,True
siak-phānn,蝦趴,25,siak-phāⁿ,siak4phann7,siak4phann7,siakphann,siakphann,sp,sp,True
hê-piánn,蝦餅,25,hê-piáⁿ,he5piann2,he5piann2,hepiann,hepiann,hp,hp,True
ia̍h-á,蝶仔,25,ia̍h-á,iah8a2,iah8a2,iaha,iaha,ia,ia,True
nâ-giâ,螂蜈,25,nâ-giâ,na5gia5,na5gia5,nagia,nagia,ng,ng,True
lê-bó,螺母,25,lê-bó,le5bo2,le5bo2,lebo,lebo,lb,lb,True
lê-bú,螺母,25,lê-bú,le5bu2,le5bu2,lebu,lebu,lb,lb,True
lê-iâng,螺陽,25,lê-iâng,le5iang5,le5iang5,leiang,leiang,li,li,True
káu-hiā,螻蟻,25,káu-hiā,kau2hia7,kau2hia7,kauhia,kauhia,kh,kh,True
tsiong-su,螽蟴,25,chiong-su,tsiong1su1,chiong1su1,tsiongsu,chiongsu,ts,cs,True
tsionn-tsû,螿蜍,25,chioⁿ-chû,tsionn1tsu5,chionn1chu5,tsionntsu,chionnchu,tt,cc,True
tsiunn-tsî,螿蜍,25,chiuⁿ-chî,tsiunn1tsi5,chiunn1chi5,tsiunntsi,chiunnchi,tt,cc,True
tsián-á,蟫仔,25,chián-á,tsian2a2,chian2a2,tsiana,chiana,ta,ca,True
siân-ni,蟬蠳,25,siân-ni,sian5ni1,sian5ni1,sianni,sianni,sn,sn,True
siān-thâng,蟮蟲,25,siān-thâng,sian7thang5,sian7thang5,sianthang,sianthang,st,st,True
giô-á,蟯仔,25,giô-á,gio5a2,gio5a2,gioa,gioa,ga,ga,True
giô-pue,蟯桮,25,giô-poe,gio5pue1,gio5poe1,giopue,giopoe,gp,gp,True
thâng-pau,蟲包,25,thâng-pau,thang5pau1,thang5pau1,thangpau,thangpau,tp,tp,True
thâng-khang,蟲空,25,thâng-khang,thang5khang1,thang5khang1,thangkhang,thangkhang,tk,tk,True
thâng-thuā,蟲豸,25,thâng-thōa,thang5thua7,thang5thoa7,thangthua,thangthoa,tt,tt,True
giat-á,蠍仔,25,giat-á,giat4a2,giat4a2,giata,giata,ga,ga,True
báng-pô,蠓婆,25,báng-pô,bang2po5,bang2po5,bangpo,bangpo,bp,bp,True
báng-bui,蠓蝛,25,báng-bui,bang2bui1,bang2bui1,bangbui,bangbui,bb,bb,True
báng-sut,蠓蟀,25,báng-sut,bang2sut4,bang2sut4,bangsut,bangsut,bs,bs,True
tshâm-si̍t,蠶食,25,chhâm-si̍t,tsham5sit8,chham5sit8,tshamsit,chhamsit,ts,cs,True
tshân-si̍t,蠶食,25,chhân-si̍t,tshan5sit8,chhan5sit8,tshansit,chhansit,ts,cs,True
tòo-hî,蠹魚,25,tò͘-hî,too3hi5,too3hi5,toohi,toohi,th,th,True
hiat-hūn,血暈,25,hiat-hūn,hiat4hun7,hiat4hun7,hiathun,hiathun,hh,hh,True
hueh-kun,血筋,25,hoeh-kun,hueh4kun1,hoeh4kun1,huehkun,hoehkun,hk,hk,True
huih-kin,血筋,25,huih-kin,huih4kin1,huih4kin1,huihkin,huihkin,hk,hk,True
hueh-kuínn,血管,25,hoeh-kúiⁿ,hueh4kuinn2,hoeh4kuinn2,huehkuinn,hoehkuinn,hk,hk,True
huih-kuínn,血管,25,huih-kúiⁿ,huih4kuinn2,huih4kuinn2,huihkuinn,huihkuinn,hk,hk,True
hiat-tîn,血藤,25,hiat-tîn,hiat4tin5,hiat4tin5,hiattin,hiattin,ht,ht,True
huih-ham,血蚶,25,huih-ham,huih4ham1,huih4ham1,huihham,huihham,hh,hh,True
hueh-kak,血角,25,hoeh-kak,hueh4kak4,hoeh4kak4,huehkak,hoehkak,hk,hk,True
huih-kak,血角,25,huih-kak,huih4kak4,huih4kak4,huihkak,huihkak,hk,hk,True
hâng-lia̍t,行列,25,hâng-lia̍t,hang5liat8,hang5liat8,hangliat,hangliat,hl,hl,True
kiânn-tû,行櫥,25,kiâⁿ-tû,kiann5tu5,kiann5tu5,kianntu,kianntu,kt,kt,True
kiânn-tho̍k,行讀,25,kiâⁿ-tho̍k,kiann5thok8,kiann5thok8,kiannthok,kiannthok,kt,kt,True
kiânn-tah,行貼,25,kiâⁿ-tah,kiann5tah4,kiann5tah4,kianntah,kianntah,kt,kt,True
kiânn-ta̍h,行踏,25,kiâⁿ-ta̍h,kiann5tah8,kiann5tah8,kianntah,kianntah,kt,kt,True
hîng-siau,行銷,25,hêng-siau,hing5siau1,heng5siau1,hingsiau,hengsiau,hs,hs,True
su̍t-á,術仔,25,su̍t-á,sut8a2,sut8a2,suta,suta,sa,sa,True
ke-á,街仔,25,ke-á,ke1a2,ke1a2,kea,kea,ka,ka,True
ke-khu,街區,25,ke-khu,ke1khu1,ke1khu1,kekhu,kekhu,kk,kk,True
ke-iú,街友,25,ke-iú,ke1iu2,ke1iu2,keiu,keiu,ki,ki,True
kue-iú,街友,25,koe-iú,kue1iu2,koe1iu2,kueiu,koeiu,ki,ki,True
ke-pak,街腹,25,ke-pak,ke1pak4,ke1pak4,kepak,kepak,kp,kp,True
kue-pak,街腹,25,koe-pak,kue1pak4,koe1pak4,kuepak,koepak,kp,kp,True
uē-bián,衛冕,25,ōe-bián,ue7bian2,oe7bian2,uebian,oebian,ub,ob,True
uī-tshenn,衛星,25,ūi-chheⁿ,ui7tshenn1,ui7chhenn1,uitshenn,uichhenn,ut,uc,True
uī-tshinn,衛星,25,ūi-chhiⁿ,ui7tshinn1,ui7chhinn1,uitshinn,uichhinn,ut,uc,True
uē-hong,衛風,25,ōe-hong,ue7hong1,oe7hong1,uehong,oehong,uh,oh,True
tshìng-kuân,衝懸,25,chhèng-koân,tshing3kuan5,chheng3koan5,tshingkuan,chhengkoan,tk,ck,True
tshìng-tsuí,衝水,25,chhèng-chúi,tshing3tsui2,chheng3chui2,tshingtsui,chhengchui,tt,cc,True
tshiong-íng,衝湧,25,chhiong-éng,tshiong1ing2,chhiong1eng2,tshionging,chhiongeng,ti,ce,True
tshìng-kik,衝激,25,chhèng-kek,tshing3kik4,chheng3kek4,tshingkik,chhengkek,tk,ck,True
kû-tsiu,衢州,25,kû-chiu,ku5tsiu1,ku5chiu1,kutsiu,kuchiu,kt,kc,True
kû-kang,衢江,25,kû-kang,ku5kang1,ku5kang1,kukang,kukang,kk,kk,True
i-tsiûnn,衣裳,25,i-chiûⁿ,i1tsiunn5,i1chiunn5,itsiunn,ichiunn,it,ic,True
piáu-tuann,表單,25,piáu-toaⁿ,piau2tuann1,piau2toann1,piautuann,piautoann,pt,pt,True
pió-tuann,表單,25,pió-toaⁿ,pio2tuann1,pio2toann1,piotuann,piotoann,pt,pt,True
sue-bî,衰微,25,soe-bî,sue1bi5,soe1bi5,suebi,soebi,sb,sb,True
sue-pāi,衰敗,25,soe-pāi,sue1pai7,soe1pai7,suepai,soepai,sp,sp,True
sue-kia̍t,衰竭,25,soe-kia̍t,sue1kiat8,soe1kiat8,suekiat,soekiat,sk,sk,True
sue-sap,衰颯,25,soe-sap,sue1sap4,soe1sap4,suesap,soesap,ss,ss,True
la̍p-be̍h,衲襪,25,la̍p-be̍h,lap8beh8,lap8beh8,lapbeh,lapbeh,lb,lb,True
la̍p-bue̍h,衲襪,25,la̍p-boe̍h,lap8bueh8,lap8boeh8,lapbueh,lapboeh,lb,lb,True
bē-bái,袂䆀,25,bē-bái,be7bai2,be7bai2,bebai,bebai,bb,bb,True
bē-thîng,袂停,25,bē-thêng,be7thing5,be7theng5,bething,betheng,bt,bt,True
bē-tāng,袂動,25,bē-tāng,be7tang7,be7tang7,betang,betang,bt,bt,True
bē-ha̍h,袂合,25,bē-ha̍h,be7hah8,be7hah8,behah,behah,bh,bh,True
bē-tsāi,袂在,25,bē-chāi,be7tsai7,be7chai7,betsai,bechai,bt,bc,True
bē-giang,袂婸,25,bē-giang,be7giang1,be7giang1,begiang,begiang,bg,bg,True
bē-tsió,袂少,25,bē-chió,be7tsio2,be7chio2,betsio,bechio,bt,bc,True
bē-tit,袂得,25,bē-tit,be7tit4,be7tit4,betit,betit,bt,bt,True
bē-tiām,袂恬,25,bē-tiām,be7tiam7,be7tiam7,betiam,betiam,bt,bt,True
bē-thiòng,袂暢,25,bē-thiòng,be7thiong3,be7thiong3,bethiong,bethiong,bt,bt,True
buē-suah,袂煞,25,bōe-soah,bue7suah4,boe7soah4,buesuah,boesoah,bs,bs,True
bē-suah,袂煞,25,bē-soah,be7suah4,be7soah4,besuah,besoah,bs,bs,True
bē-sóng,袂爽,25,bē-sóng,be7song2,be7song2,besong,besong,bs,bs,True
bē-senn,袂生,25,bē-seⁿ,be7senn1,be7senn1,besenn,besenn,bs,bs,True
bē-tàng,袂當,25,bē-tàng,be7tang3,be7tang3,betang,betang,bt,bt,True
buē-giàn,袂癮,25,bōe-giàn,bue7gian3,boe7gian3,buegian,boegian,bg,bg,True
bē-giàn,袂癮,25,bē-giàn,be7gian3,be7gian3,begian,begian,bg,bg,True
bē-su,袂輸,25,bē-su,be7su1,be7su1,besu,besu,bs,bs,True
bē-thang,袂通,25,bē-thang,be7thang1,be7thang1,bethang,bethang,bt,bt,True
bē-thong,袂通,25,bē-thong,be7thong1,be7thong1,bethong,bethong,bt,bt,True
bē-khò,袂靠,25,bē-khò,be7kho3,be7kho3,bekho,bekho,bk,bk,True
bē-kiann,袂驚,25,bē-kiaⁿ,be7kiann1,be7kiann1,bekiann,bekiann,bk,bk,True
bē-tàu,袂鬥,25,bē-tàu,be7tau3,be7tau3,betau,betau,bt,bt,True
buē-tshio,袂𪁎,25,bōe-chhio,bue7tshio1,boe7chhio1,buetshio,boechhio,bt,bc,True
bē-tshio,袂𪁎,25,bē-chhio,be7tshio1,be7chhio1,betshio,bechhio,bt,bc,True
tē-tshiú,袋鼠,25,tē-chhiú,te7tshiu2,te7chhiu2,tetshiu,techhiu,tt,tc,True
pī-póo,被捕,25,pī-pó͘,pi7poo2,pi7poo2,pipoo,pipoo,pp,pp,True
ho̍k-bīn,袱面,25,ho̍k-bīn,hok8bin7,hok8bin7,hokbin,hokbin,hb,hb,True
tshâi-tsió,裁少,25,chhâi-chió,tshai5tsio2,chhai5chio2,tshaitsio,chhaichio,tt,cc,True
tshâi-tōo,裁度,25,chhâi-tō͘,tshai5too7,chhai5too7,tshaitoo,chhaitoo,tt,ct,True
tshâi-hông,裁縫,25,chhâi-hông,tshai5hong5,chhai5hong5,tshaihong,chhaihong,th,ch,True
niáu-niáu,裊裊,25,niáu-niáu,niau2niau2,niau2niau2,niauniau,niauniau,nn,nn,True
kûn-tuà,裙帶,25,kûn-tòa,kun5tua3,kun5toa3,kuntua,kuntoa,kt,kt,True
póo-bîn,補眠,25,pó͘-bîn,poo2bin5,poo2bin5,poobin,poobin,pb,pb,True
póo-tiám,補點,25,pó͘-tiám,poo2tiam2,poo2tiam2,pootiam,pootiam,pt,pt,True
tsng-puânn,裝盤,25,chng-pôaⁿ,tsng1puann5,chng1poann5,tsngpuann,chngpoann,tp,cp,True
tsng-huè,裝貨,25,chng-hòe,tsng1hue3,chng1hoe3,tsnghue,chnghoe,th,ch,True
tsng-hè,裝貨,25,chng-hè,tsng1he3,chng1he3,tsnghe,chnghe,th,ch,True
ho̍k-lī,複利,25,ho̍k-lī,hok8li7,hok8li7,hokli,hokli,hl,hl,True
ho̍k-ìn,複印,25,ho̍k-ìn,hok8in3,hok8in3,hokin,hokin,hi,hi,True
ho̍k-kua,複歌,25,ho̍k-koa,hok8kua1,hok8koa1,hokkua,hokkoa,hk,hk,True
ho̍k-tshì,複試,25,ho̍k-chhì,hok8tshi3,hok8chhi3,hoktshi,hokchhi,ht,hc,True
thǹg-khòo,褪褲,25,thǹg-khò͘,thng3khoo3,thng3khoo3,thngkhoo,thngkhoo,tk,tk,True
thùn-lióng,褪躘,25,thùn-lióng,thun3liong2,thun3liong2,thunliong,thunliong,tl,tl,True
khòo-tē,褲袋,25,khò͘-tē,khoo3te7,khoo3te7,khoote,khoote,kt,kt,True
luí-tshuì,褸碎,25,lúi-chhùi,lui2tshui3,lui2chhui3,luitshui,luichhui,lt,lc,True
khim-hing,襟胸,25,khim-heng,khim1hing1,khim1heng1,khimhing,khimheng,kh,kh,True
lâm-luī,襤褸,25,lâm-lūi,lam5lui7,lam5lui7,lamlui,lamlui,ll,ll,True
lâm-lùi,襤褸,25,lâm-lùi,lam5lui3,lam5lui3,lamlui,lamlui,ll,ll,True
lâm-lú,襤褸,25,lâm-lú,lam5lu2,lam5lu2,lamlu,lamlu,ll,ll,True
be̍h-tháng,襪桶,25,be̍h-tháng,beh8thang2,beh8thang2,behthang,behthang,bt,bt,True
bue̍h-tháng,襪桶,25,boe̍h-tháng,bueh8thang2,boeh8thang2,buehthang,boehthang,bt,bt,True
be̍h-tshiûnn,襪牆,25,be̍h-chhiûⁿ,beh8tshiunn5,beh8chhiunn5,behtshiunn,behchhiunn,bt,bc,True
bue̍h-tshiûnn,襪牆,25,boe̍h-chhiûⁿ,bueh8tshiunn5,boeh8chhiunn5,buehtshiunn,boehchhiunn,bt,bc,True
be̍h-àng,襪甕,25,be̍h-àng,beh8ang3,beh8ang3,behang,behang,ba,ba,True
bue̍h-àng,襪甕,25,boe̍h-àng,bueh8ang3,boeh8ang3,buehang,boehang,ba,ba,True
tshàn-phuê,襯皮,25,chhàn-phôe,tshan3phue5,chhan3phoe5,tshanphue,chhanphoe,tp,cp,True
tshàn-phê,襯皮,25,chhàn-phê,tshan3phe5,chhan3phe5,tshanphe,chhanphe,tp,cp,True
se-liâu,西寮,25,se-liâu,se1liau5,se1liau5,seliau,seliau,sl,sl,True
se-tánn,西打,25,se-táⁿ,se1tann2,se1tann2,setann,setann,st,st,True
se-si,西施,25,se-si,se1si1,se1si1,sesi,sesi,ss,ss,True
sai-káng,西港,25,sai-káng,sai1kang2,sai1kang2,saikang,saikang,sk,sk,True
sai-ôo,西湖,25,sai-ô͘,sai1oo5,sai1oo5,saioo,saioo,so,so,True
se-kue,西瓜,25,se-koe,se1kue1,se1koe1,sekue,sekoe,sk,sk,True
se-bīn,西面,25,se-bīn,se1bin7,se1bin7,sebin,sebin,sb,sb,True
sai-hong,西風,25,sai-hong,sai1hong1,sai1hong1,saihong,saihong,sh,sh,True
iàu-jī,要字,25,iàu-jī,iau3ji7,iau3ji7,iauji,iauji,ij,ij,True
iàu-ì,要意,25,iàu-ì,iau3i3,iau3i3,iaui,iaui,ii,ii,True
iàu-sû,要詞,25,iàu-sû,iau3su5,iau3su5,iausu,iausu,is,is,True
phak-tshài,覆菜,25,phak-chhài,phak4tshai3,phak4chhai3,phaktshai,phakchhai,pt,pc,True
hok-bīn,覆面,25,hok-bīn,hok4bin7,hok4bin7,hokbin,hokbin,hb,hb,True
kiàn-kóng,見講,25,kiàn-kóng,kian3kong2,kian3kong2,kiankong,kiankong,kk,kk,True
kui-tuà,規帶,25,kui-tòa,kui1tua3,kui1toa3,kuitua,kuitoa,kt,kt,True
kui-kuàn,規罐,25,kui-koàn,kui1kuan3,kui1koan3,kuikuan,kuikoan,kk,kk,True
kui-tīn,規陣,25,kui-tīn,kui1tin7,kui1tin7,kuitin,kuitin,kt,kt,True
ba̍h-á,覓仔,25,ba̍h-á,bah8a2,bah8a2,baha,baha,ba,ba,True
bih-tang,覕冬,25,bih-tang,bih4tang1,bih4tang1,bihtang,bihtang,bt,bt,True
bih-miâ,覕名,25,bih-miâ,bih4mia5,bih4mia5,bihmia,bihmia,bm,bm,True
bih-tshuì,覕喙,25,bih-chhùi,bih4tshui3,bih4chhui3,bihtshui,bihchhui,bt,bc,True
bih-tshiu,覕秋,25,bih-chhiu,bih4tshiu1,bih4chhiu1,bihtshiu,bihchhiu,bt,bc,True
bih-khang,覕空,25,bih-khang,bih4khang1,bih4khang1,bihkhang,bihkhang,bk,bk,True
bih-ńg,覕蔭,25,bih-ńg,bih4ng2,bih4ng2,bihng,bihng,bn,bn,True
bih-tshiu,覕鬚,25,bih-chhiu,bih4tshiu1,bih4chhiu1,bihtshiu,bihchhiu,bt,bc,True
tshin-tshiūnn,親像,25,chhin-chhiūⁿ,tshin1tshiunn7,chhin1chhiunn7,tshintshiunn,chhinchhiunn,tt,cc,True
tshin-tông,親同,25,chhin-tông,tshin1tong5,chhin1tong5,tshintong,chhintong,tt,ct,True
kuan-tn̂g,觀塘,25,koan-tn̂g,kuan1tng5,koan1tng5,kuantng,koantng,kt,kt,True
kuan-lám,觀覽,25,koan-lám,kuan1lam2,koan1lam2,kuanlam,koanlam,kl,kl,True
kak-phang,角蜂,25,kak-phang,kak4phang1,kak4phang1,kakphang,kakphang,kp,kp,True
kak-tāu,角豆,25,kak-tāu,kak4tau7,kak4tau7,kaktau,kaktau,kt,kt,True
kak-piánn,角餅,25,kak-piáⁿ,kak4piann2,kak4piann2,kakpiann,kakpiann,kp,kp,True
kái-bi̍t,解密,25,kái-bi̍t,kai2bit8,kai2bit8,kaibit,kaibit,kb,kb,True
kái-hong,解封,25,kái-hong,kai2hong1,kai2hong1,kaihong,kaihong,kh,kh,True
kái-iu,解憂,25,kái-iu,kai2iu1,kai2iu1,kaiiu,kaiiu,ki,ki,True
kué-tshua̍h,解斜,25,kóe-chhoa̍h,kue2tshuah8,koe2chhoah8,kuetshuah,koechhoah,kt,kc,True
kái-to̍k,解毒,25,kái-to̍k,kai2tok8,kai2tok8,kaitok,kaitok,kt,kt,True
kái-iûnn,解溶,25,kái-iûⁿ,kai2iunn5,kai2iunn5,kaiiunn,kaiiunn,ki,ki,True
kái-ut,解鬱,25,kái-ut,kai2ut4,kai2ut4,kaiut,kaiut,ku,ku,True
tak-khê,觸㧎,25,tak-khê,tak4khe5,tak4khe5,takkhe,takkhe,tk,tk,True
tak-tshuì,觸喙,25,tak-chhùi,tak4tshui3,tak4chhui3,taktshui,takchhui,tt,tc,True
tshiok-khòng,觸控,25,chhiok-khòng,tshiok4khong3,chhiok4khong3,tshiokkhong,chhiokkhong,tk,ck,True
tak-kha̍p,觸磕,25,tak-kha̍p,tak4khap8,tak4khap8,takkhap,takkhap,tk,tk,True
giân-gí,言語,25,giân-gí,gian5gi2,gian5gi2,giangi,giangi,gg,gg,True
giân-gír,言語,25,giân-gír,gian5gir2,gian5gir2,giangir,giangir,gg,gg,True
giân-gú,言語,25,giân-gú,gian5gu2,gian5gu2,giangu,giangu,gg,gg,True
tīng-toh,訂桌,25,tēng-toh,ting7toh4,teng7toh4,tingtoh,tengtoh,tt,tt,True
tīng-ua̍t,訂閱,25,tēng-oa̍t,ting7uat8,teng7oat8,tinguat,tengoat,tu,to,True
thó-hái,討海,25,thó-hái,tho2hai2,tho2hai2,thohai,thohai,th,th,True
thó-thàn,討趁,25,thó-thàn,tho2than3,tho2than3,thothan,thothan,tt,tt,True
suān-siâu,訕潲,25,soān-siâu,suan7siau5,soan7siau5,suansiau,soansiau,ss,ss,True
suān-siàu,訕笑,25,soān-siàu,suan7siau3,soan7siau3,suansiau,soansiau,ss,ss,True
kì-miâ,記名,25,kì-miâ,ki3mia5,ki3mia5,kimia,kimia,km,km,True
kì-tsiong,記章,25,kì-chiong,ki3tsiong1,ki3chiong1,kitsiong,kichiong,kt,kc,True
tsù-tiānn,註定,25,chù-tiāⁿ,tsu3tiann7,chu3tiann7,tsutiann,chutiann,tt,ct,True
tsù-sí,註死,25,chù-sí,tsu3si2,chu3si2,tsusi,chusi,ts,cs,True
tsù-kái,註解,25,chù-kái,tsu3kai2,chu3kai2,tsukai,chukai,tk,ck,True
tsiàu-an,詔安,25,chiàu-an,tsiau3an1,chiau3an1,tsiauan,chiauan,ta,ca,True
sû-tián,詞典,25,sû-tián,su5tian2,su5tian2,sutian,sutian,st,st,True
sû-luī,詞彙,25,sû-lūi,su5lui7,su5lui7,sului,sului,sl,sl,True
tshì-tsiu,試週,25,chhì-chiu,tshi3tsiu1,chhi3chiu1,tshitsiu,chhichiu,tt,cc,True
si-phian,詩篇,25,si-phian,si1phian1,si1phian1,siphian,siphian,sp,sp,True
uē-kháu,話口,25,ōe-kháu,ue7khau2,oe7khau2,uekhau,oekhau,uk,ok,True
uē-sái,話屎,25,ōe-sái,ue7sai2,oe7sai2,uesai,oesai,us,os,True
uē-tâng,話筒,25,ōe-tâng,ue7tang5,oe7tang5,uetang,oetang,ut,ot,True
uē-gí,話語,25,ōe-gí,ue7gi2,oe7gi2,uegi,oegi,ug,og,True
uē-tiāu,話調,25,ōe-tiāu,ue7tiau7,oe7tiau7,uetiau,oetiau,ut,ot,True
siông-kái,詳解,25,siông-kái,siong5kai2,siong5kai2,siongkai,siongkai,sk,sk,True
khue-hâi,詼諧,25,khoe-hâi,khue1hai5,khoe1hai5,khuehai,khoehai,kh,kh,True
jīn-bat,認捌,25,jīn-bat,jin7bat4,jin7bat4,jinbat,jinbat,jb,jb,True
jīn-tsit,認職,25,jīn-chit,jin7tsit4,jin7chit4,jintsit,jinchit,jt,jc,True
sè-iok,誓約,25,sè-iok,se3iok4,se3iok4,seiok,seiok,si,si,True
iú-hi̍k,誘惑,25,iú-he̍k,iu2hik8,iu2hek8,iuhik,iuhek,ih,ih,True
gí-sòo,語素,25,gí-sò͘,gi2soo3,gi2soo3,gisoo,gisoo,gs,gs,True
gír-giân,語言,25,gír-giân,gir2gian5,gir2gian5,girgian,girgian,gg,gg,True
gí-lo̍k,語錄,25,gí-lo̍k,gi2lok8,gi2lok8,gilok,gilok,gl,gl,True
gú-lo̍k,語錄,25,gú-lo̍k,gu2lok8,gu2lok8,gulok,gulok,gl,gl,True
tsiânn-khú,誠khú,25,chiâⁿ-khú,tsiann5khu2,chiann5khu2,tsiannkhu,chiannkhu,tk,ck,True
tsiânn-kú,誠久,25,chiâⁿ-kú,tsiann5ku2,chiann5ku2,tsiannku,chiannku,tk,ck,True
tsiânn-oh,誠僫,25,chiâⁿ-oh,tsiann5oh4,chiann5oh4,tsiannoh,chiannoh,to,co,True
tsiânn-hó,誠好,25,chiâⁿ-hó,tsiann5ho2,chiann5ho2,tsiannho,chiannho,th,ch,True
tsiânn-thiám,誠忝,25,chiâⁿ-thiám,tsiann5thiam2,chiann5thiam2,tsiannthiam,chiannthiam,tt,ct,True
tsiânn-tsē,誠濟,25,chiâⁿ-chē,tsiann5tse7,chiann5che7,tsianntse,chiannche,tt,cc,True
tshiânn-kông,誠狂,25,chhiâⁿ-kông,tshiann5kong5,chhiann5kong5,tshiannkong,chhiannkong,tk,ck,True
tsiânn-kín,誠緊,25,chiâⁿ-kín,tsiann5kin2,chiann5kin2,tsiannkin,chiannkin,tk,ck,True
tsiânn-tsán,誠讚,25,chiâⁿ-chán,tsiann5tsan2,chiann5chan2,tsianntsan,chiannchan,tt,cc,True
tsiânn-kuì,誠貴,25,chiâⁿ-kùi,tsiann5kui3,chiann5kui3,tsiannkui,chiannkui,tk,ck,True
tsiânn-îng,誠閒,25,chiâⁿ-êng,tsiann5ing5,chiann5eng5,tsianning,chianneng,ti,ce,True
tsiânn-hiông,誠雄,25,chiâⁿ-hiông,tsiann5hiong5,chiann5hiong5,tsiannhiong,chiannhiong,th,ch,True
gōo-siā,誤射,25,gō͘-siā,goo7sia7,goo7sia7,goosia,goosia,gs,gs,True
tsènn-tshuì,諍喙,25,chèⁿ-chhùi,tsenn3tshui3,chenn3chhui3,tsenntshui,chennchhui,tt,cc,True
