"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HoaBun","EngBun","PageNumber"
"43988","sià-jīm","sia3-jim7","sià-jīm","sia3-jim7","卸任","hand over one's office fully to the successor, quit a public office",""
"43989","siâ-kak (chhoa̍h-kak)","sia5-kak (chhoah8-kak)","siâ-kak (tshua̍h-kak)","sia5-kak (tshuah8-kak)","斜角","oblique angle",""
"43990","sià-kàm","sia3-kam3","sià-kàm","sia3-kam3","舍監","dormitory inspector or matron, dormitory superintendent",""
"43991","siâ-kàu","sia5-kau3","siâ-kàu","sia5-kau3","邪教","false religion, paganism (obsolete)",""
"43992","siā-kau","sia7-kau","siā-kau","sia7-kau","社交","social intercourse",""
"43993","siā-kau chin hó (gâu)","sia7-kau chin ho2 (gau5)","siā-kau tsin hó (gâu)","sia7-kau tsin ho2 (gau5)","善於社交","be sociable",""
"43994","siā-kek","sia7-kek","siā-kik","sia7-kik","射擊","fire a gun, marksmanship",""
"43995","siā-kek-tiûⁿ","sia7-kek-tiunn5","siā-kik-tiûnn","sia7-kik-tiunn5","射擊場","archery or rifle range",""
"43996","siā-kheh","sia7-kheh","siā-kheh","sia7-kheh","謝客","decline to see visitors",""
"43997","siâ-khì","sia5-khi3","siâ-khì","sia5-khi3","邪氣","evil aura, noxious influence, perversity",""
"43998","sia-khiàm","sia-khiam3","sia-khiàm","sia-khiam3","賒欠","be in debt for goods bought on credit",""
"43999","siá-kí chiông-jîn","sia2-ki2 chiong5-jin5","siá-kí tsiông-jîn","sia2-ki2 tsiong5-jin5","捨己從人","give up one's views and follow those of another",""
