tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
tsuí-iông-i̍k,水溶液,16,chúi-iông-e̍k,tsui2iong5ik8,chui2iong5ek8,tsuiiongik,chuiiongek,tii,cie,True
tsuí-kún-nn̄g,水滾卵,16,chúi-kún-nn̄g,tsui2kun2nng7,chui2kun2nng7,tsuikunnng,chuikunnng,tkn,ckn,True
tsuí-liâm-tōng,水濂洞,16,chúi-liâm-tōng,tsui2liam5tong7,chui2liam5tong7,tsuiliamtong,chuiliamtong,tlt,clt,True
tsuí-tsuānn-á,水濺仔,16,chúi-chōaⁿ-á,tsui2tsuann7a2,chui2choann7a2,tsuitsuanna,chuichoanna,tta,cca,True
tsuí-tshàn-nâ,水燦林,16,chúi-chhàn-nâ,tsui2tshan3na5,chui2chhan3na5,tsuitshanna,chuichhanna,ttn,ccn,True
tsuí-pân-tsō,水瓶座,16,chúi-pân-chō,tsui2pan5tso7,chui2pan5cho7,tsuipantso,chuipancho,tpt,cpc,True
tsuí-tsio̍h-thiàu,水石跳,16,chúi-chio̍h-thiàu,tsui2tsioh8thiau3,chui2chioh8thiau3,tsuitsiohthiau,chuichiohthiau,ttt,cct,True
tsuí-khut-á,水窟仔,16,chúi-khut-á,tsui2khut4a2,chui2khut4a2,tsuikhuta,chuikhuta,tka,cka,True
tsuí-tsìnn-ku,水箭龜,16,chúi-chìⁿ-ku,tsui2tsinn3ku1,chui2chinn3ku1,tsuitsinnku,chuichinnku,ttk,cck,True
tsuí-tsiann-lîng,水精靈,16,chúi-chiaⁿ-lêng,tsui2tsiann1ling5,chui2chiann1leng5,tsuitsiannling,chuichiannleng,ttl,ccl,True
tsuí-bûn-kînn,水紋墘,16,chúi-bûn-kîⁿ,tsui2bun5kinn5,chui2bun5kinn5,tsuibunkinn,chuibunkinn,tbk,cbk,True
tsuí-kap-á,水蛤仔,16,chúi-kap-á,tsui2kap4a2,chui2kap4a2,tsuikapa,chuikapa,tka,cka,True
tsuí-tsuān-á,水轉仔,16,chúi-choān-á,tsui2tsuan7a2,chui2choan7a2,tsuitsuana,chuichoana,tta,cca,True
tsuí-tuínn-kha,水轉跤,16,chúi-túiⁿ-kha,tsui2tuinn2kha1,chui2tuinn2kha1,tsuituinnkha,chuituinnkha,ttk,ctk,True
tsuí-tńg-kha,水轉跤,16,chúi-tńg-kha,tsui2tng2kha1,chui2tng2kha1,tsuitngkha,chuitngkha,ttk,ctk,True
tsuí-tō-kio̍k,水道局,16,chúi-tō-kio̍k,tsui2to7kiok8,chui2to7kiok8,tsuitokiok,chuitokiok,ttk,ctk,True
tsuí-tō-thâu,水道頭,16,chúi-tō-thâu,tsui2to7thau5,chui2to7thau5,tsuitothau,chuitothau,ttt,ctt,True
tsuí-khok-á,水酷仔,16,chúi-khok-á,tsui2khok4a2,chui2khok4a2,tsuikhoka,chuikhoka,tka,cka,True
tsuí-siang-tshe,水雙叉,16,chúi-siang-chhe,tsui2siang1tshe1,chui2siang1chhe1,tsuisiangtshe,chuisiangchhe,tst,csc,True
tsuí-ke-sai,水雞師,16,chúi-ke-sai,tsui2ke1sai1,chui2ke1sai1,tsuikesai,chuikesai,tks,cks,True
tsuí-ke-hue,水雞花,16,chúi-ke-hoe,tsui2ke1hue1,chui2ke1hoe1,tsuikehue,chuikehoe,tkh,ckh,True
tsuí-ke-tsháu,水雞草,16,chúi-ke-chháu,tsui2ke1tshau2,chui2ke1chhau2,tsuiketshau,chuikechhau,tkt,ckc,True
tsuí-hia-tâng,水靴筒,16,chúi-hia-tâng,tsui2hia1tang5,chui2hia1tang5,tsuihiatang,chuihiatang,tht,cht,True
tsuí-kuí-á,水鬼仔,16,chúi-kúi-á,tsui2kui2a2,chui2kui2a2,tsuikuia,chuikuia,tka,cka,True
tsuí-ah-tshia,水鴨車,16,chúi-ah-chhia,tsui2ah4tshia1,chui2ah4chhia1,tsuiahtshia,chuiahchhia,tat,cac,True
tsuí-mī-ku,水麵龜,16,chúi-mī-ku,tsui2mi7ku1,chui2mi7ku1,tsuimiku,chuimiku,tmk,cmk,True
tsuí-liông-tshia,水龍車,16,chúi-liông-chhia,tsui2liong5tshia1,chui2liong5chhia1,tsuiliongtshia,chuiliongchhia,tlt,clc,True
kang-íng-tshiong,江永昌,16,kang-éng-chhiong,kang1ing2tshiong1,kang1eng2chhiong1,kangingtshiong,kangengchhiong,kit,kec,True
kang-ti̍k-bîn,江澤民,16,kang-te̍k-bîn,kang1tik8bin5,kang1tek8bin5,kangtikbin,kangtekbin,ktb,ktb,True
kang-kài-sè,江蓋世,16,kang-kài-sè,kang1kai3se3,kang1kai3se3,kangkaise,kangkaise,kks,kks,True
kang-pêng-kian,江鵬堅,16,kang-pêng-kian,kang1peng5kian1,kang1peng5kian1,kangpengkian,kangpengkian,kpk,kpk,True
tsiánn-tsuí-ku,汫水龜,16,chiáⁿ-chúi-ku,tsiann2tsui2ku1,chiann2chui2ku1,tsianntsuiku,chiannchuiku,ttk,cck,True
tsiánn-tsiánn-tāi,汫汫代,16,chiáⁿ-chiáⁿ-tāi,tsiann2tsiann2tai7,chiann2chiann2tai7,tsianntsianntai,chiannchianntai,ttt,cct,True
tsiánn-phî-phu̍h,汫皮浡,16,chiáⁿ-phî-phu̍h,tsiann2phi5phuh8,chiann2phi5phuh8,tsiannphiphuh,chiannphiphuh,tpp,cpp,True
thuā--ê,汰的,16,thōa--ê,thua7e5,thoa7e5,thuae,thoae,te,te,True
ak-hún-ia̍h,沃粉蛾,16,ak-hún-ia̍h,ak4hun2iah8,ak4hun2iah8,akhuniah,akhuniah,ahi,ahi,True
ak-hue-khì,沃花器,16,ak-hoe-khì,ak4hue1khi3,ak4hoe1khi3,akhuekhi,akhoekhi,ahk,ahk,True
sím-bûn-tîng,沈文程,16,sím-bûn-têng,sim2bun5ting5,sim2bun5teng5,simbunting,simbunteng,sbt,sbt,True
sím-pó-tsing,沈葆楨,16,sím-pó-cheng,sim2po2tsing1,sim2po2cheng1,simpotsing,simpocheng,spt,spc,True
tîm-tsuí-bī,沉水沬,16,tîm-chúi-bī,tim5tsui2bi7,tim5chui2bi7,timtsuibi,timchuibi,ttb,tcb,True
tîm-tsúi-lām,沉水艦,16,tîm-chúi-lām,tim5tsui2lam7,tim5chui2lam7,timtsuilam,timchuilam,ttl,tcl,True
tiâm-bi̍t-tsûn,沉沕船,16,tiâm-bi̍t-chûn,tiam5bit8tsun5,tiam5bit8chun5,tiambittsun,tiambitchun,tbt,tbc,True
tiâm-tsik-giâm,沉積岩,16,tiâm-chek-giâm,tiam5tsik4giam5,tiam5chek4giam5,tiamtsikgiam,tiamchekgiam,ttg,tcg,True
tiâm-tsik-gâm,沉積岩,16,tiâm-chek-gâm,tiam5tsik4gam5,tiam5chek4gam5,tiamtsikgam,tiamchekgam,ttg,tcg,True
tîm-tsik-giâm,沉積岩,16,tîm-chek-giâm,tim5tsik4giam5,tim5chek4giam5,timtsikgiam,timchekgiam,ttg,tcg,True
tîm-tsik-gâm,沉積岩,16,tîm-chek-gâm,tim5tsik4gam5,tim5chek4gam5,timtsikgam,timchekgam,ttg,tcg,True
ta̍uh-ta̍uh-á,沓沓仔,16,tau̍h-tau̍h-á,tauh8tauh8a2,tauh8tauh8a2,tauhtauha,tauhtauha,tta,tta,True
tshiong-thian-phàu,沖天炮,16,chhiong-thian-phàu,tshiong1thian1phau3,chhiong1thian1phau3,tshiongthianphau,chhiongthianphau,ttp,ctp,True
sua-thâu-kak,沙頭角,16,soa-thâu-kak,sua1thau5kak4,soa1thau5kak4,suathaukak,soathaukak,stk,stk,True
hô-siōng-tsiu,河上洲,16,hô-siōng-chiu,ho5siong7tsiu1,ho5siong7chiu1,hosiongtsiu,hosiongchiu,hst,hsc,True
hô-ló-uē,河洛話,16,hô-ló-ōe,ho5lo2ue7,ho5lo2oe7,holoue,holooe,hlu,hlo,True
hô-ló-uē,河老話,16,hô-ló-ōe,ho5lo2ue7,ho5lo2oe7,holoue,holooe,hlu,hlo,True
iû-tsiam-ōng,油尖旺,16,iû-chiam-ōng,iu5tsiam1ong7,iu5chiam1ong7,iutsiamong,iuchiamong,ito,ico,True
iû-lâi-á,油梨仔,16,iû-lâi-á,iu5lai5a2,iu5lai5a2,iulaia,iulaia,ila,ila,True
iû-ki-á,油機仔,16,iû-ki-á,iu5ki1a2,iu5ki1a2,iukia,iukia,ika,ika,True
iû-phe̍h-phe̍h,油沫沫,16,iû-phe̍h-phe̍h,iu5pheh8pheh8,iu5pheh8pheh8,iuphehpheh,iuphehpheh,ipp,ipp,True
iû-phue̍h-phue̍h,油沫沫,16,iû-phoe̍h-phoe̍h,iu5phueh8phueh8,iu5phoeh8phoeh8,iuphuehphueh,iuphoehphoeh,ipp,ipp,True
iû-tái-bī,油滓味,16,iû-tái-bī,iu5tai2bi7,iu5tai2bi7,iutaibi,iutaibi,itb,itb,True
iû-muâ-tē,油麻地,16,iû-môa-tē,iu5mua5te7,iu5moa5te7,iumuate,iumoate,imt,imt,True
tī-hó-sè,治好勢,16,tī-hó-sè,ti7ho2se3,ti7ho2se3,tihose,tihose,ths,ths,True
pì-jiō-khì,泌尿器,16,pì-jiō-khì,pi3jio7khi3,pi3jio7khi3,pijiokhi,pijiokhi,pjk,pjk,True
ám-tshia-á,泔捙仔,16,ám-chhia-á,am2tshia1a2,am2chhia1a2,amtshiaa,amchhiaa,ata,aca,True
ám-bê-á,泔糜仔,16,ám-bê-á,am2be5a2,am2be5a2,ambea,ambea,aba,aba,True
ám-muê-á,泔糜仔,16,ám-môe-á,am2mue5a2,am2moe5a2,ammuea,ammoea,ama,ama,True
huat-kok-bûn,法國文,16,hoat-kok-bûn,huat4kok4bun5,hoat4kok4bun5,huatkokbun,hoatkokbun,hkb,hkb,True
huat-kok-tsìnn,法國糋,16,hoat-kok-chìⁿ,huat4kok4tsinn3,hoat4kok4chinn3,huatkoktsinn,hoatkokchinn,hkt,hkc,True
huat-kok-hō,法國號,16,hoat-kok-hō,huat4kok4ho7,hoat4kok4ho7,huatkokho,hoatkokho,hkh,hkh,True
huat-kok-uē,法國話,16,hoat-kok-ōe,huat4kok4ue7,hoat4kok4oe7,huatkokue,hoatkokoe,hku,hko,True
huat-kok-pháng,法國麭,16,hoat-kok-pháng,huat4kok4phang2,hoat4kok4phang2,huatkokphang,hoatkokphang,hkp,hkp,True
huat-lân-se,法蘭西,16,hoat-lân-se,huat4lan5se1,hoat4lan5se1,huatlanse,hoatlanse,hls,hls,True
pho-sū-nî,波士尼,16,pho-sū-nî,pho1su7ni5,pho1su7ni5,phosuni,phosuni,psn,psn,True
pho-su-kiok,波斯菊,16,pho-su-kiok,pho1su1kiok4,pho1su1kiok4,phosukiok,phosukiok,psk,psk,True
pho-khe-bóng,波科魍,16,pho-khe-bóng,pho1khe1bong2,pho1khe1bong2,phokhebong,phokhebong,pkb,pkb,True
tsù-tuā-tâng,注大筒,16,chù-tōa-tâng,tsu3tua7tang5,chu3toa7tang5,tsutuatang,chutoatang,ttt,ctt,True
tsù-hueh-siā,注血射,16,chù-hoeh-siā,tsu3hueh4sia7,chu3hoeh4sia7,tsuhuehsia,chuhoehsia,ths,chs,True
tsù-huih-siā,注血射,16,chù-huih-siā,tsu3huih4sia7,chu3huih4sia7,tsuhuihsia,chuhuihsia,ths,chs,True
thài-kok-kûn,泰國拳,16,thài-kok-kûn,thai3kok4kun5,thai3kok4kun5,thaikokkun,thaikokkun,tkk,tkk,True
thài-kok-hê,泰國蝦,16,thài-kok-hê,thai3kok4he5,thai3kok4he5,thaikokhe,thaikokhe,tkh,tkh,True
iûnn-á-uan,洋仔灣,16,iûⁿ-á-oan,iunn5a2uan1,iunn5a2oan1,iunnauan,iunnaoan,iau,iao,True
iûnn-kuah-pau,洋割包,16,iûⁿ-koah-pau,iunn5kuah4pau1,iunn5koah4pau1,iunnkuahpau,iunnkoahpau,ikp,ikp,True
iûnn-ang-á,洋尪仔,16,iûⁿ-ang-á,iunn5ang1a2,iunn5ang1a2,iunnanga,iunnanga,iaa,iaa,True
iûnn-lōo-uan,洋路灣,16,iûⁿ-lō͘-oan,iunn5loo7uan1,iunn5loo7oan1,iunnloouan,iunnloooan,ilu,ilo,True
iûnn-phín-á,洋𥰔仔,16,iûⁿ-phín-á,iunn5phin2a2,iunn5phin2a2,iunnphina,iunnphina,ipa,ipa,True
sé-tshiú-hîm,洗手熊,16,sé-chhiú-hîm,se2tshiu2him5,se2chhiu2him5,setshiuhim,sechhiuhim,sth,sch,True
sé-tshiú-ko,洗手膏,16,sé-chhiú-ko,se2tshiu2ko1,se2chhiu2ko1,setshiuko,sechhiuko,stk,sck,True
sé-tshiú-bīn,洗手面,16,sé-chhiú-bīn,se2tshiu2bin7,se2chhiu2bin7,setshiubin,sechhiubin,stb,scb,True
sé-ik-ling,洗浴乳,16,sé-ek-leng,se2ik4ling1,se2ek4leng1,seikling,seekleng,sil,sel,True
sé-kiat-tsing,洗潔精,16,sé-kiat-cheng,se2kiat4tsing1,se2kiat4cheng1,sekiattsing,sekiatcheng,skt,skc,True
sé-io-tsí,洗腰子,16,sé-io-chí,se2io1tsi2,se2io1chi2,seiotsi,seiochi,sit,sic,True
sé-ò-giô,洗薁蕘,16,sé-ò-giô,se2o3gio5,se2o3gio5,seogio,seogio,sog,sog,True
sé-io̍h-á,洗藥仔,16,sé-io̍h-á,se2ioh8a2,se2ioh8a2,seioha,seioha,sia,sia,True
sué-sann-hún,洗衫粉,16,sóe-saⁿ-hún,sue2sann1hun2,soe2sann1hun2,suesannhun,soesannhun,ssh,ssh,True
sé-sann-hún,洗衫粉,16,sé-saⁿ-hún,se2sann1hun2,se2sann1hun2,sesannhun,sesannhun,ssh,ssh,True
sé-sann-tsing,洗衫精,16,sé-saⁿ-cheng,se2sann1tsing1,se2sann1cheng1,sesanntsing,sesanncheng,sst,ssc,True
sué-sin-i̍k,洗身液,16,sóe-sin-e̍k,sue2sin1ik8,soe2sin1ek8,suesinik,soesinek,ssi,sse,True
sué-bīn-tsō,洗面皂,16,sóe-bīn-chō,sue2bin7tso7,soe2bin7cho7,suebintso,soebincho,sbt,sbc,True
sé-bīn-tsō,洗面皂,16,sé-bīn-chō,se2bin7tso7,se2bin7cho7,sebintso,sebincho,sbt,sbc,True
sé-bīn-ko,洗面膏,16,sé-bīn-ko,se2bin7ko1,se2bin7ko1,sebinko,sebinko,sbk,sbk,True
sé-thâu-tsuí,洗頭水,16,sé-thâu-chúi,se2thau5tsui2,se2thau5chui2,sethautsui,sethauchui,stt,stc,True
khò-sò-tē,洘燥地,16,khò-sò-tē,kho3so3te7,kho3so3te7,khosote,khosote,kst,kst,True
khó-tsu̍t-tsu̍t,洘秫秫,16,khó-chu̍t-chu̍t,kho2tsut8tsut8,kho2chut8chut8,khotsuttsut,khochutchut,ktt,kcc,True
lo̍k-sam-ki,洛杉磯,16,lo̍k-sam-ki,lok8sam1ki1,lok8sam1ki1,loksamki,loksamki,lsk,lsk,True
âng-tsû-iông,洪慈庸,16,âng-chû-iông,ang5tsu5iong5,ang5chu5iong5,angtsuiong,angchuiong,ati,aci,True
hông-gâ-lī,洪牙利,16,hông-gâ-lī,hong5ga5li7,hong5ga5li7,honggali,honggali,hgl,hgl,True
âng-siù-thiāu,洪秀柱,16,âng-siù-thiāu,ang5siu3thiau7,ang5siu3thiau7,angsiuthiau,angsiuthiau,ast,ast,True
ua̍h--leh,活咧,16,oa̍h--leh,uah8leh4,oah8leh4,uahleh,oahleh,ul,ol,True
ua̍h-bíng-tsit,活猛質,16,oa̍h-béng-chit,uah8bing2tsit4,oah8beng2chit4,uahbingtsit,oahbengchit,ubt,obc,True
phài-tuā-tshenn,派大星,16,phài-tōa-chheⁿ,phai3tua7tshenn1,phai3toa7chhenn1,phaituatshenn,phaitoachhenn,ptt,ptc,True
liû-thôo-kha,流塗跤,16,liû-thô͘-kha,liu5thoo5kha1,liu5thoo5kha1,liuthookha,liuthookha,ltk,ltk,True
liû-suí-lu̍t,流水率,16,liû-súi-lu̍t,liu5sui2lut8,liu5sui2lut8,liusuilut,liusuilut,lsl,lsl,True
lâu-kuānn-hue,流汗花,16,lâu-kōaⁿ-hoe,lau5kuann7hue1,lau5koann7hoe1,laukuannhue,laukoannhoe,lkh,lkh,True
lâu-kuānn-siûnn,流汗𣻸,16,lâu-kōaⁿ-siûⁿ,lau5kuann7siunn5,lau5koann7siunn5,laukuannsiunn,laukoannsiunn,lks,lks,True
liû-lōng-hàn,流浪漢,16,liû-lōng-hàn,liu5long7han3,liu5long7han3,liulonghan,liulonghan,llh,llh,True
liû-sán-ká,流產假,16,liû-sán-ká,liu5san2ka2,liu5san2ka2,liusanka,liusanka,lsk,lsk,True
liû-hîng-kua,流行歌,16,liû-hêng-koa,liu5hing5kua1,liu5heng5koa1,liuhingkua,liuhengkoa,lhk,lhk,True
lōng-liû-liân,浪流連,16,lōng-liû-liân,long7liu5lian5,long7liu5lian5,longliulian,longliulian,lll,lll,True
lōng-liú-lian,浪溜嗹,16,lōng-liú-lian,long7liu2lian1,long7liu2lian1,longliulian,longliulian,lll,lll,True
phû-tsuí-ìn,浮水印,16,phû-chúi-ìn,phu5tsui2in3,phu5chui2in3,phutsuiin,phuchuiin,pti,pci,True
phû-tsuí-bī,浮水沬,16,phû-chúi-bī,phu5tsui2bi7,phu5chui2bi7,phutsuibi,phuchuibi,ptb,pcb,True
phû-tsiu-á,浮洲仔,16,phû-chiu-á,phu5tsiu1a2,phu5chiu1a2,phutsiua,phuchiua,pta,pca,True
hái-tshì-liông,海刺龍,16,hái-chhì-liông,hai2tshi3liong5,hai2chhi3liong5,haitshiliong,haichhiliong,htl,hcl,True
hái-sam-ui,海參崴,16,hái-sam-ui,hai2sam1ui1,hai2sam1ui1,haisamui,haisamui,hsu,hsu,True
hái-som-ui,海參崴,16,hái-som-ui,hai2som1ui1,hai2som1ui1,haisomui,haisomui,hsu,hsu,True
hái-phiânn-á,海坪仔,16,hái-phiâⁿ-á,hai2phiann5a2,hai2phiann5a2,haiphianna,haiphianna,hpa,hpa,True
hái-kînn-tshù,海墘厝,16,hái-kîⁿ-chhù,hai2kinn5tshu3,hai2kinn5chhu3,haikinntshu,haikinnchhu,hkt,hkc,True
hái-kînn-iânn,海墘營,16,hái-kîⁿ-iâⁿ,hai2kinn5iann5,hai2kinn5iann5,haikinniann,haikinniann,hki,hki,True
hái-kînn-kha,海墘跤,16,hái-kîⁿ-kha,hai2kinn5kha1,hai2kinn5kha1,haikinnkha,haikinnkha,hkk,hkk,True
hái-pô-á,海婆仔,16,hái-pô-á,hai2po5a2,hai2po5a2,haipoa,haipoa,hpa,hpa,True
hái-huānn-suànn,海岸線,16,hái-hōaⁿ-sòaⁿ,hai2huann7suann3,hai2hoann7soann3,haihuannsuann,haihoannsoann,hhs,hhs,True
hái-tué-tsûn,海底船,16,hái-tóe-chûn,hai2tue2tsun5,hai2toe2chun5,haituetsun,haitoechun,htt,htc,True
hái-té-tsûn,海底船,16,hái-té-chûn,hai2te2tsun5,hai2te2chun5,haitetsun,haitechun,htt,htc,True
hái-té-tsiam,海底針,16,hái-té-chiam,hai2te2tsiam1,hai2te2chiam1,haitetsiam,haitechiam,htt,htc,True
hái-suann-phiânn,海沙坪,16,hái-soaⁿ-phiâⁿ,hai2suann1phiann5,hai2soann1phiann5,haisuannphiann,haisoannphiann,hsp,hsp,True
hái-sai-kiánn,海獅囝,16,hái-sai-kiáⁿ,hai2sai1kiann2,hai2sai1kiann2,haisaikiann,haisaikiann,hsk,hsk,True
hái-sua-tshù,海砂厝,16,hái-soa-chhù,hai2sua1tshu3,hai2soa1chhu3,haisuatshu,haisoachhu,hst,hsc,True
hái-mî-tsit,海綿質,16,hái-mî-chit,hai2mi5tsit4,hai2mi5chit4,haimitsit,haimichit,hmt,hmc,True
hái-tsháu-ta,海草礁,16,hái-chháu-ta,hai2tshau2ta1,hai2chhau2ta1,haitshauta,haichhauta,htt,hct,True
hái-se-á,海蔬仔,16,hái-se-á,hai2se1a2,hai2se1a2,haisea,haisea,hsa,hsa,True
hái-giâ-kang,海蜈蚣,16,hái-giâ-kang,hai2gia5kang1,hai2gia5kang1,haigiakang,haigiakang,hgk,hgk,True
hái-ti-siû,海豬泅,16,hái-ti-siû,hai2ti1siu5,hai2ti1siu5,haitisiu,haitisiu,hts,hts,True
hái-tshat-ông,海賊王,16,hái-chhat-ông,hai2tshat4ong5,hai2chhat4ong5,haitshatong,haichhatong,hto,hco,True
hái-tsha̍t-tsûn,海賊船,16,hái-chha̍t-chûn,hai2tshat8tsun5,hai2chhat8chun5,haitshattsun,haichhatchun,htt,hcc,True
hái-bé-tsiann,海馬精,16,hái-bé-chiaⁿ,hai2be2tsiann1,hai2be2chiann1,haibetsiann,haibechiann,hbt,hbc,True
tsìm-tsuí-tháng,浸水桶,16,chìm-chúi-tháng,tsim3tsui2thang2,chim3chui2thang2,tsimtsuithang,chimchuithang,ttt,cct,True
tsím-sio-tsuí,浸燒水,16,chím-sio-chúi,tsim2sio1tsui2,chim2sio1chui2,tsimsiotsui,chimsiochui,tst,csc,True
tsìm-hông-tsuí,浸磺水,16,chìm-hông-chúi,tsim3hong5tsui2,chim3hong5chui2,tsimhongtsui,chimhongchui,tht,chc,True
siau-huà-khì,消化器,16,siau-hòa-khì,siau1hua3khi3,siau1hoa3khi3,siauhuakhi,siauhoakhi,shk,shk,True
siau-to̍k-tsuí,消毒水,16,siau-to̍k-chúi,siau1tok8tsui2,siau1tok8chui2,siautoktsui,siautokchui,stt,stc,True
siau-hué-khì,消火器,16,siau-hóe-khì,siau1hue2khi3,siau1hoe2khi3,siauhuekhi,siauhoekhi,shk,shk,True
siau-hé-khì,消火器,16,siau-hé-khì,siau1he2khi3,siau1he2khi3,siauhekhi,siauhekhi,shk,shk,True
siau-khan-thâu,消牽頭,16,siau-khan-thâu,siau1khan1thau5,siau1khan1thau5,siaukhanthau,siaukhanthau,skt,skt,True
siau-hông-kio̍k,消防局,16,siau-hông-kio̍k,siau1hong5kiok8,siau1hong5kiok8,siauhongkiok,siauhongkiok,shk,shk,True
siau-hông-tsuān,消防栓,16,siau-hông-choān,siau1hong5tsuan7,siau1hong5choan7,siauhongtsuan,siauhongchoan,sht,shc,True
siau-hông-kuàn,消防罐,16,siau-hông-koàn,siau1hong5kuan3,siau1hong5koan3,siauhongkuan,siauhongkoan,shk,shk,True
siau-hông-sú,消防署,16,siau-hông-sú,siau1hong5su2,siau1hong5su2,siauhongsu,siauhongsu,shs,shs,True
âm-khang-ku,涵空龜,16,âm-khang-ku,am5khang1ku1,am5khang1ku1,amkhangku,amkhangku,akk,akk,True
liâng-se-uân,涼沙丸,16,liâng-se-oân,liang5se1uan5,liang5se1oan5,liangseuan,liangseoan,lsu,lso,True
liâng--ê,涼的,16,liâng--ê,liang5e5,liang5e5,liange,liange,le,le,True
lîm-pa-kńg,淋巴管,16,lîm-pa-kńg,lim5pa1kng2,lim5pa1kng2,limpakng,limpakng,lpk,lpk,True
tshim-ha̍k-si̍p,深學習,16,chhim-ha̍k-si̍p,tshim1hak8sip8,chhim1hak8sip8,tshimhaksip,chhimhaksip,ths,chs,True
im-tuā-tsuí,淹大水,16,im-tōa-chúi,im1tua7tsui2,im1toa7chui2,imtuatsui,imtoachui,itt,itc,True
tshián-tiong-hang,淺中烘,16,chhián-tiong-hang,tshian2tiong1hang1,chhian2tiong1hang1,tshiantionghang,chhiantionghang,tth,cth,True
tshián-á-tiánn,淺仔鼎,16,chhián-á-tiáⁿ,tshian2a2tiann2,chhian2a2tiann2,tshianatiann,chhianatiann,tat,cat,True
thiam-tsin-si̍t,添真實,16,thiam-chin-si̍t,thiam1tsin1sit8,thiam1chin1sit8,thiamtsinsit,thiamchinsit,tts,tcs,True
tshing-hōo-thong,清予通,16,chheng-hō͘-thong,tshing1hoo7thong1,chheng1hoo7thong1,tshinghoothong,chhenghoothong,tht,cht,True
tshing-ka-pi,清咖啡,16,chheng-ka-pi,tshing1ka1pi1,chheng1ka1pi1,tshingkapi,chhengkapi,tkp,ckp,True
tshing-bîng-tsháu,清明草,16,chheng-bêng-chháu,tshing1bing5tshau2,chheng1beng5chhau2,tshingbingtshau,chhengbengchhau,tbt,cbc,True
tshing-tshó-tōo,清楚度,16,chheng-chhó-tō͘,tshing1tsho2too7,chheng1chho2too7,tshingtshotoo,chhengchhotoo,ttt,cct,True
tshing-tsuí-ôo,清水湖,16,chheng-chúi-ô͘,tshing1tsui2oo5,chheng1chui2oo5,tshingtsuioo,chhengchuioo,tto,cco,True
tshing-tsuí-kau,清水溝,16,chheng-chúi-kau,tshing1tsui2kau1,chheng1chui2kau1,tshingtsuikau,chhengchuikau,ttk,cck,True
tshing-kiat-tuī,清潔隊,16,chheng-kiat-tūi,tshing1kiat4tui7,chheng1kiat4tui7,tshingkiattui,chhengkiattui,tkt,ckt,True
tshing-lē-uán,清麗苑,16,chheng-lē-oán,tshing1le7uan2,chheng1le7oan2,tshingleuan,chhengleoan,tlu,clo,True
kiám-kuí-huè,減幾歲,16,kiám-kúi-hòe,kiam2kui2hue3,kiam2kui2hoe3,kiamkuihue,kiamkuihoe,kkh,kkh,True
tōo-tsûn-tiûnn,渡船場,16,tō͘-chûn-tiûⁿ,too7tsun5tiunn5,too7chun5tiunn5,tootsuntiunn,toochuntiunn,ttt,tct,True
tōo-tsûn-thâu,渡船頭,16,tō͘-chûn-thâu,too7tsun5thau5,too7chun5thau5,tootsunthau,toochunthau,ttt,tct,True
káng-á-tshuì,港仔喙,16,káng-á-chhùi,kang2a2tshui3,kang2a2chhui3,kangatshui,kangachhui,kat,kac,True
káng-á-kînn,港仔墘,16,káng-á-kîⁿ,kang2a2kinn5,kang2a2kinn5,kangakinn,kangakinn,kak,kak,True
iû-íng-sann,游泳衫,16,iû-éng-saⁿ,iu5ing2sann1,iu5eng2sann1,iuingsann,iuengsann,iis,ies,True
iû-sik-khun,游錫堃,16,iû-sek-khun,iu5sik4khun1,iu5sek4khun1,iusikkhun,iusekkhun,isk,isk,True
iû-lî-tsiu,游離州,16,iû-lî-chiu,iu5li5tsiu1,iu5li5chiu1,iulitsiu,iulichiu,ilt,ilc,True
iû-lī-tsiu,游離州,16,iû-lī-chiu,iu5li7tsiu1,iu5li7chiu1,iulitsiu,iulichiu,ilt,ilc,True
tshàu-tú-khám,湊拄坎,16,chhàu-tú-khám,tshau3tu2kham2,chhau3tu2kham2,tshautukham,chhautukham,ttk,ctk,True
ôo-á-lāi,湖仔內,16,ô͘-á-lāi,oo5a2lai7,oo5a2lai7,ooalai,ooalai,oal,oal,True
thng-á-siânn,湯仔城,16,thng-á-siâⁿ,thng1a2siann5,thng1a2siann5,thngasiann,thngasiann,tas,tas,True
thng-sî-kuài,湯匙狐,16,thng-sî-koài,thng1si5kuai3,thng1si5koai3,thngsikuai,thngsikoai,tsk,tsk,True
làm-á-kau,湳仔溝,16,làm-á-kau,lam3a2kau1,lam3a2kau1,lamakau,lamakau,lak,lak,True
làm-kau-muê,湳溝糜,16,làm-kau-môe,lam3kau1mue5,lam3kau1moe5,lamkaumue,lamkaumoe,lkm,lkm,True
làm-tshân-á,湳田仔,16,làm-chhân-á,lam3tshan5a2,lam3chhan5a2,lamtshana,lamchhana,lta,lca,True
tsún-hi̍k-tshenn,準惑星,16,chún-he̍k-chheⁿ,tsun2hik8tshenn1,chun2hek8chhenn1,tsunhiktshenn,chunhekchhenn,tht,chc,True
tsún-hi̍k-tshinn,準惑星,16,chún-he̍k-chhiⁿ,tsun2hik8tshinn1,chun2hek8chhinn1,tsunhiktshinn,chunhekchhinn,tht,chc,True
