tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tsìn-tê,進茶,25,chìn-tê,tsin3te5,chin3te5,tsinte,chinte,tt,ct
tsìn-tsòng,進葬,25,chìn-chòng,tsin3tsong3,chin3chong3,tsintsong,chinchong,tt,cc
tsìn-hîng,進行,25,chìn-hêng,tsin3hing5,chin3heng5,tsinhing,chinheng,th,ch
tsìn-pió,進表,25,chìn-pió,tsin3pio2,chin3pio2,tsinpio,chinpio,tp,cp
tsìn-giân,進言,25,chìn-giân,tsin3gian5,chin3gian5,tsingian,chingian,tg,cg
tsìn-tsâi,進財,25,chìn-châi,tsin3tsai5,chin3chai5,tsintsai,chinchai,tt,cc
tsìn-kòng,進貢,25,chìn-kòng,tsin3kong3,chin3kong3,tsinkong,chinkong,tk,ck
tsìn-tsuè,進贅,25,chìn-chòe,tsin3tsue3,chin3choe3,tsintsue,chinchoe,tt,cc
tsìn-kun,進軍,25,chìn-kun,tsin3kun,chin3kun,tsinkun,chinkun,tk,ck
tsìn-thuè,進退,25,chìn-thòe,tsin3thue3,chin3thoe3,tsinthue,chinthoe,tt,ct
tsìn-tsìn,進進,25,chìn-chìn,tsin3tsin3,chin3chin3,tsintsin,chinchin,tt,cc
tsìn-tsiok,進酌,25,chìn-chiok,tsin3tsiok,chin3chiok,tsintsiok,chinchiok,tt,cc
tsìn-tsiú,進酒,25,chìn-chiú,tsin3tsiu2,chin3chiu2,tsintsiu,chinchiu,tt,cc
tsìn-tsînn,進錢,25,chìn-chîⁿ,tsin3tsinn5,chin3chinn5,tsintsinn,chinchinn,tt,cc
tsìn-hiunn,進香,25,chìn-hiuⁿ,tsin3hiunn,chin3hiunn,tsinhiunn,chinhiunn,th,ch
i̍t-sū,逸事,25,i̍t-sū,it8su7,it8su7,itsu,itsu,is,is
tūn-sè,遁世,25,tūn-sè,tun7se3,tun7se3,tunse,tunse,ts,ts
tūn-huat,遁法,25,tūn-hoat,tun7huat,tun7hoat,tunhuat,tunhoat,th,th
tūn-tsáu,遁走,25,tūn-cháu,tun7tsau2,tun7chau2,tuntsau,tunchau,tt,tc
tūn-sû,遁辭,25,tūn-sû,tun7su5,tun7su5,tunsu,tunsu,ts,ts
tūn-tūn,遁遁,25,tūn-tūn,tun7tun7,tun7tun7,tuntun,tuntun,tt,tt
suī-guān,遂願,25,sūi-goān,sui7guan7,sui7goan7,suiguan,suigoan,sg,sg
tú-tio̍h,遇着,25,tú-tio̍h,tu2tioh8,tu2tioh8,tutioh,tutioh,tt,tt
iû-ha̍k,遊學,25,iû-ha̍k,iu5hak8,iu5hak8,iuhak,iuhak,ih,ih
iû-o̍h,遊學,25,iû-o̍h,iu5oh8,iu5oh8,iuoh,iuoh,io,io
iû-suann,遊山,25,iû-soaⁿ,iu5suann,iu5soann,iusuann,iusoann,is,is
iû-hú,遊府,25,iû-hú,iu5hu2,iu5hu2,iuhu,iuhu,ih,ih
iû-hì,遊戲,25,iû-hì,iu5hi3,iu5hi3,iuhi,iuhi,ih,ih
iû-kik,遊擊,25,iû-kek,iu5kik,iu5kek,iukik,iukek,ik,ik
iû-hong,遊方,25,iû-hong,iu5hong,iu5hong,iuhong,iuhong,ih,ih
iû-li̍k,遊歷,25,iû-le̍k,iu5lik8,iu5lek8,iulik,iulek,il,il
iû-bîn,遊民,25,iû-bîn,iu5bin5,iu5bin5,iubin,iubin,ib,ib
iû-kang,遊江,25,iû-kang,iu5kang,iu5kang,iukang,iukang,ik,ik
iû-hái,遊海,25,iû-hái,iu5hai2,iu5hai2,iuhai,iuhai,ih,ih
iû-guán,遊玩,25,iû-goán,iu5guan2,iu5goan2,iuguan,iugoan,ig,ig
iû-si,遊絲,25,iû-si,iu5si,iu5si,iusi,iusi,is,is
iû-hìng,遊興,25,iû-hèng,iu5hing3,iu5heng3,iuhing,iuheng,ih,ih
iû-tsûn,遊船,25,iû-chûn,iu5tsun5,iu5chun5,iutsun,iuchun,it,ic
iû-gē,遊藝,25,iû-gē,iu5ge7,iu5ge7,iuge,iuge,ig,ig
iû-kue,遊街,25,iû-koe,iu5kue,iu5koe,iukue,iukoe,ik,ik
iû-lám,遊覽,25,iû-lám,iu5lam2,iu5lam2,iulam,iulam,il,il
iû-suè,遊說,25,iû-sòe,iu5sue3,iu5soe3,iusue,iusoe,is,is
iû-siúnn,遊賞,25,iû-siúⁿ,iu5siunn2,iu5siunn2,iusiunn,iusiunn,is,is
iû-iû,遊遊,25,iû-iû,iu5iu5,iu5iu5,iuiu,iuiu,ii,ii
ūn-tsài,運儎,25,ūn-chài,un7tsai3,un7chai3,untsai,unchai,ut,uc
ūn-tōng,運動,25,ūn-tōng,un7tong7,un7tong7,untong,untong,ut,ut
ūn-eh,運厄,25,ūn-eh,un7eh,un7eh,uneh,uneh,ue,ue
ūn-miā,運命,25,ūn-miā,un7mia7,un7mia7,unmia,unmia,um,um
ūn-bé,運尾,25,ūn-bé,un7be2,un7be2,unbe,unbe,ub,ub
ūn-kang,運工,25,ūn-kang,un7kang,un7kang,unkang,unkang,uk,uk
ūn-puann,運搬,25,ūn-poaⁿ,un7puann,un7poann,unpuann,unpoann,up,up
ūn-sòo,運數,25,ūn-sò͘,un7soo3,un7soo3,unsoo,unsoo,us,us
ūn-kuan,運棺,25,ūn-koan,un7kuan,un7koan,unkuan,unkoan,uk,uk
ūn-khì,運氣,25,ūn-khì,un7khi3,un7khi3,unkhi,unkhi,uk,uk
ūn-hô,運河,25,ūn-hô,un7ho5,un7ho5,unho,unho,uh,uh
ūn-sîn,運神,25,ūn-sîn,un7sin5,un7sin5,unsin,unsin,us,us
ūn-niû,運糧,25,ūn-niû,un7niu5,un7niu5,unniu,unniu,un,un
ūn-hè,運貨,25,ūn-hè,un7he3,un7he3,unhe,unhe,uh,uh
ūn-huì,運費,25,ūn-hùi,un7hui3,un7hui3,unhui,unhui,uh,uh
ūn-su,運輸,25,ūn-su,un7su,un7su,unsu,unsu,us,us
ūn-tsuán,運轉,25,ūn-choán,un7tsuan2,un7choan2,untsuan,unchoan,ut,uc
ūn-sàng,運送,25,ūn-sàng,un7sang3,un7sang3,unsang,unsang,us,us
ūn-tôo,運途,25,ūn-tô͘,un7too5,un7too5,untoo,untoo,ut,ut
ūn-ūn,運運,25,ūn-ūn,un7un7,un7un7,unun,unun,uu,uu
ūn-kim,運金,25,ūn-kim,un7kim,un7kim,unkim,unkim,uk,uk
ūn-thâu,運頭,25,ūn-thâu,un7thau5,un7thau5,unthau,unthau,ut,ut
piàn-tuē,遍地,25,piàn-tōe,pian3tue7,pian3toe7,piantue,piantoe,pt,pt
piàn-sin,遍身,25,piàn-sin,pian3sin,pian3sin,piansin,piansin,ps,ps
piàn-iû,遍遊,25,piàn-iû,pian3iu5,pian3iu5,pianiu,pianiu,pi,pi
piàn-piàn,遍遍,25,piàn-piàn,pian3pian3,pian3pian3,pianpian,pianpian,pp,pp
kè-khiàu,過khiàu,25,kè-khiàu,ke3khiau3,ke3khiau3,kekhiau,kekhiau,kk,kk
kè-liâu,過liâu,25,kè-liâu,ke3liau5,ke3liau5,keliau,keliau,kl,kl
kè-liû,過liû,25,kè-liû,ke3liu5,ke3liu5,keliu,keliu,kl,kl
kè-sì,過世,25,kè-sì,ke3si3,ke3si3,kesi,kesi,ks,ks
kè-tsú,過主,25,kè-chú,ke3tsu2,ke3chu2,ketsu,kechu,kt,kc
kè-tē,過代,25,kè-tē,ke3te7,ke3te7,kete,kete,kt,kt
kè-tiān,過佃,25,kè-tiān,ke3tian7,ke3tian7,ketian,ketian,kt,kt
kè-kè,過價,25,kè-kè,ke3ke3,ke3ke3,keke,keke,kk,kk
kè-kng,過光,25,kè-kng,ke3kng,ke3kng,kekng,kekng,kk,kk
kè-tang,過冬,25,kè-tang,ke3tang,ke3tang,ketang,ketang,kt,kt
kè-to,過刀,25,kè-to,ke3to,ke3to,keto,keto,kt,kt
kè-hun,過分,25,kè-hun,ke3hun,ke3hun,kehun,kehun,kh,kh
kè-hūn,過分,25,kè-hūn,ke3hun7,ke3hun7,kehun,kehun,kh,kh
kè-sīn,過剩,25,kè-sīn,ke3sin7,ke3sin7,kesin,kesin,ks,ks
kè-kuah,過割,25,kè-koah,ke3kuah,ke3koah,kekuah,kekoah,kk,kk
kè-kiap,過劫,25,kè-kiap,ke3kiap,ke3kiap,kekiap,kekiap,kk,kk
kè-lô,過勞,25,kè-lô,ke3lo5,ke3lo5,kelo,kelo,kl,kl
kè-ngóo,過午,25,kè-ngó͘,ke3ngoo2,ke3ngoo2,kengoo,kengoo,kn,kn
kè-puànn,過半,25,kè-pòaⁿ,ke3puann3,ke3poann3,kepuann,kepoann,kp,kp
kè-eh,過厄,25,kè-eh,ke3eh,ke3eh,keeh,keeh,ke,ke
kè-khì,過去,25,kè-khì,ke3khi3,ke3khi3,kekhi,kekhi,kk,kk
kè-miâ,過名,25,kè-miâ,ke3mia5,ke3mia5,kemia,kemia,km,km
kè-tshuì,過嘴,25,kè-chhùi,ke3tshui3,ke3chhui3,ketshui,kechhui,kt,kc
kè-liâu,過嘹,25,kè-liâu,ke3liau5,ke3liau5,keliau,keliau,kl,kl
kè-tn̂g,過堂,25,kè-tn̂g,ke3tng5,ke3tng5,ketng,ketng,kt,kt
kè-tè,過塊,25,kè-tè,ke3te3,ke3te3,kete,kete,kt,kt
kè-to,過多,25,kè-to,ke3to,ke3to,keto,keto,kt,kt
kè-tsuē,過多,25,kè-chōe,ke3tsue7,ke3choe7,ketsue,kechoe,kt,kc
kè-sit,過失,25,kè-sit,ke3sit,ke3sit,kesit,kesit,ks,ks
kè-khang,過孔,25,kè-khang,ke3khang,ke3khang,kekhang,kekhang,kk,kk
kè-jī,過字,25,kè-jī,ke3ji7,ke3ji7,keji,keji,kj,kj
kè-tiānn,過定,25,kè-tiāⁿ,ke3tiann7,ke3tiann7,ketiann,ketiann,kt,kt
kè-king,過宮,25,kè-keng,ke3king,ke3keng,keking,kekeng,kk,kk
kè-ke,過家,25,kè-ke,ke3ke,ke3ke,keke,keke,kk,kk
kè-suann,過山,25,kè-soaⁿ,ke3suann,ke3soann,kesuann,kesoann,ks,ks
kè-khiáu,過巧,25,kè-khiáu,ke3khiau2,ke3khiau2,kekhiau,kekhiau,kk,kk
kè-phâng,過帆,25,kè-phâng,ke3phang5,ke3phang5,kephang,kephang,kp,kp
kè-pînn,過平,25,kè-pîⁿ,ke3pinn5,ke3pinn5,kepinn,kepinn,kp,kp
kè-liân,過年,25,kè-liân,ke3lian5,ke3lian5,kelian,kelian,kl,kl
kè-nî,過年,25,kè-nî,ke3ni5,ke3ni5,keni,keni,kn,kn
kè-tōo,過度,25,kè-tō͘,ke3too7,ke3too7,ketoo,ketoo,kt,kt
kè-ín,過引,25,kè-ín,ke3in2,ke3in2,kein,kein,ki,ki
kè-óng,過往,25,kè-óng,ke3ong2,ke3ong2,keong,keong,ko,ko
kè-āu,過後,25,kè-āu,ke3au7,ke3au7,keau,keau,ka,ka
kè-sim,過心,25,kè-sim,ke3sim,ke3sim,kesim,kesim,ks,ks
kè-khiap,過怯,25,kè-khiap,ke3khiap,ke3khiap,kekhiap,kekhiap,kk,kk
kè-ì,過意,25,kè-ì,ke3i3,ke3i3,kei,kei,ki,ki
kè-lū,過慮,25,kè-lū,ke3lu7,ke3lu7,kelu,kelu,kl,kl
kò-lū,過慮,25,kò-lū,ko3lu7,ko3lu7,kolu,kolu,kl,kl
kè-tsiânn,過成,25,kè-chiâⁿ,ke3tsiann5,ke3chiann5,ketsiann,kechiann,kt,kc
kè-pâng,過房,25,kè-pâng,ke3pang5,ke3pang5,kepang,kepang,kp,kp
kè-tshiú,過手,25,kè-chhiú,ke3tshiu2,ke3chhiu2,ketshiu,kechhiu,kt,kc
ké-tshiú,過手,25,ké-chhiú,ke2tshiu2,ke2chhiu2,ketshiu,kechhiu,kt,kc
kè-tsáinn,過指,25,kè-cháiⁿ,ke3tsainn2,ke3chainn2,ketsainn,kechainn,kt,kc
kè-thiáu,過挑,25,kè-thiáu,ke3thiau2,ke3thiau2,kethiau,kethiau,kt,kt
kè-thiô,過挑,25,kè-thiô,ke3thio5,ke3thio5,kethio,kethio,kt,kt
kè-kuà,過掛,25,kè-kòa,ke3kua3,ke3koa3,kekua,kekoa,kk,kk
kè-tsuā,過撮,25,kè-chōa,ke3tsua7,ke3choa7,ketsua,kechoa,kt,kc
kè-ji̍t,過日,25,kè-ji̍t,ke3jit8,ke3jit8,kejit,kejit,kj,kj
kè-sî,過時,25,kè-sî,ke3si5,ke3si5,kesi,kesi,ks,ks
kè-tàu,過晝,25,kè-tàu,ke3tau3,ke3tau3,ketau,ketau,kt,kt
kè-ge̍h,過月,25,kè-ge̍h,ke3geh8,ke3geh8,kegeh,kegeh,kg,kg
kè-kî,過期,25,kè-kî,ke3ki5,ke3ki5,keki,keki,kk,kk
kè-pán,過板,25,kè-pán,ke3pan2,ke3pan2,kepan,kepan,kp,kp
kè-ki,過枝,25,kè-ki,ke3ki,ke3ki,keki,keki,kk,kk
kè-bâi,過楣,25,kè-bâi,ke3bai5,ke3bai5,kebai,kebai,kb,kb
kè-kiô,過橋,25,kè-kiô,ke3kio5,ke3kio5,kekio,kekio,kk,kk
kè-khuì,過氣,25,kè-khùi,ke3khui3,ke3khui3,kekhui,kekhui,kk,kk
kè-tsuí,過水,25,kè-chúi,ke3tsui2,ke3chui2,ketsui,kechui,kt,kc
kè-iûnn,過洋,25,kè-iûⁿ,ke3iunn5,ke3iunn5,keiunn,keiunn,ki,ki
kè-ua̍h,過活,25,kè-oa̍h,ke3uah8,ke3oah8,keuah,keoah,ku,ko
kè-liû,過流,25,kè-liû,ke3liu5,ke3liu5,keliu,keliu,kl,kl
kè-lâu,過流,25,kè-lâu,ke3lau5,ke3lau5,kelau,kelau,kl,kl
kè-hái,過海,25,kè-hái,ke3hai2,ke3hai2,kehai,kehai,kh,kh
kè-tiû,過淘,25,kè-tiû,ke3tiu5,ke3tiu5,ketiu,ketiu,kt,kt
kè-tōo,過渡,25,kè-tō͘,ke3too7,ke3too7,ketoo,ketoo,kt,kt
kè-káng,過港,25,kè-káng,ke3kang2,ke3kang2,kekang,kekang,kk,kk
kè-liù,過溜,25,kè-liù,ke3liu3,ke3liu3,keliu,keliu,kl,kl
kè-khue,過溪,25,kè-khoe,ke3khue,ke3khoe,kekhue,kekhoe,kk,kk
kè-phiò,過漂,25,kè-phiò,ke3phio3,ke3phio3,kephio,kephio,kp,kp
kò-kik,過激,25,kò-kek,ko3kik,ko3kek,kokik,kokek,kk,kk
kè-lū,過濾,25,kè-lū,ke3lu7,ke3lu7,kelu,kelu,kl,kl
kè-hé,過火,25,kè-hé,ke3he2,ke3he2,kehe,kehe,kh,kh
kè-liān,過煉,25,kè-liān,ke3lian7,ke3lian7,kelian,kelian,kl,kl
kè-si̍k,過熟,25,kè-se̍k,ke3sik8,ke3sek8,kesik,kesek,ks,ks
kè-lôo,過爐,25,kè-lô͘,ke3loo5,ke3loo5,keloo,keloo,kl,kl
kè-ông,過王,25,kè-ông,ke3ong5,ke3ong5,keong,keong,ko,ko
kè-pan,過班,25,kè-pan,ke3pan,ke3pan,kepan,kepan,kp,kp
kè-tinn,過甜,25,kè-tiⁿ,ke3tinn,ke3tinn,ketinn,ketinn,kt,kt
kè-huan,過番,25,kè-hoan,ke3huan,ke3hoan,kehuan,kehoan,kh,kh
kè-tsìng,過症,25,kè-chèng,ke3tsing3,ke3cheng3,ketsing,kecheng,kt,kc
kè-giàn,過癮,25,kè-giàn,ke3gian3,ke3gian3,kegian,kegian,kg,kg
ké-giàn,過癮,25,ké-giàn,ke2gian3,ke2gian3,kegian,kegian,kg,kg
kè-pe̍h,過白,25,kè-pe̍h,ke3peh8,ke3peh8,kepeh,kepeh,kp,kp
kè-phê,過皮,25,kè-phê,ke3phe5,ke3phe5,kephe,kephe,kp,kp
kè-puânn,過盤,25,kè-pôaⁿ,ke3puann5,ke3poann5,kepuann,kepoann,kp,kp
kè-ba̍k,過目,25,kè-ba̍k,ke3bak8,ke3bak8,kebak,kebak,kb,kb
kè-bîn,過眠,25,kè-bîn,ke3bin5,ke3bin5,kebin,kebin,kb,kb
kè-pōng,過磅,25,kè-pōng,ke3pong7,ke3pong7,kepong,kepong,kp,kp
kè-buâ,過磨,25,kè-bôa,ke3bua5,ke3boa5,kebua,keboa,kb,kb
kè-kun,過筋,25,kè-kun,ke3kun,ke3kun,kekun,kekun,kk,kk
kè-hún,過粉,25,kè-hún,ke3hun2,ke3hun2,kehun,kehun,kh,kh
kè-liâu,過繚,25,kè-liâu,ke3liau5,ke3liau5,keliau,keliau,kl,kl
kè-tsîn,過繩,25,kè-chîn,ke3tsin5,ke3chin5,ketsin,kechin,kt,kc
kè-kè,過繼,25,kè-kè,ke3ke3,ke3ke3,keke,keke,kk,kk
kè-hua̍t,過罰,25,kè-hoa̍t,ke3huat8,ke3hoat8,kehuat,kehoat,kh,kh
kè-kha,過腳,25,kè-kha,ke3kha,ke3kha,kekha,kekha,kk,kk
kò-po,過褒,25,kò-po,ko3po,ko3po,kopo,kopo,kp,kp
kè-hok,過覆,25,kè-hok,ke3hok,ke3hok,kehok,kehok,kh,kh
kè-phîng,過評,25,kè-phêng,ke3phing5,ke3pheng5,kephing,kepheng,kp,kp
kè-khiam,過謙,25,kè-khiam,ke3khiam,ke3khiam,kekhiam,kekhiam,kk,kk
kò-khiam,過謙,25,kò-khiam,ko3khiam,ko3khiam,kokhiam,kokhiam,kk,kk
kè-kòng,過貢,25,kè-kòng,ke3kong3,ke3kong3,kekong,kekong,kk,kk
kè-siàu,過賬,25,kè-siàu,ke3siau3,ke3siau3,kesiau,kesiau,ks,ks
kè-tsiok,過足,25,kè-chiok,ke3tsiok,ke3chiok,ketsiok,kechiok,kt,kc
kè-lōo,過路,25,kè-lō͘,ke3loo7,ke3loo7,keloo,keloo,kl,kl
kè-sin,過身,25,kè-sin,ke3sin,ke3sin,kesin,kesin,ks,ks
kè-kè,過過,25,kè-kè,ke3ke3,ke3ke3,keke,keke,kk,kk
kè-tō,過道,25,kè-tō,ke3to7,ke3to7,keto,keto,kt,kt
kè-suán,過選,25,kè-soán,ke3suan2,ke3soan2,kesuan,kesoan,ks,ks
kè-gûn,過銀,25,kè-gûn,ke3gun5,ke3gun5,kegun,kegun,kg,kg
kè-phoo,過鋪,25,kè-pho͘,ke3phoo,ke3phoo,kephoo,kephoo,kp,kp
kè-thuàn,過鍛,25,kè-thoàn,ke3thuan3,ke3thoan3,kethuan,kethoan,kt,kt
kè-mn̂g,過門,25,kè-mn̂g,ke3mng5,ke3mng5,kemng,kemng,km,km
kè-khui,過開,25,kè-khui,ke3khui,ke3khui,kekhui,kekhui,kk,kk
kè-kuan,過關,25,kè-koan,ke3kuan,ke3koan,kekuan,kekoan,kk,kk
kè-hān,過限,25,kè-hān,ke3han7,ke3han7,kehan,kehan,kh,kh
kè-ān,過限,25,kè-ān,ke3an7,ke3an7,kean,kean,ka,ka
kè-bīn,過面,25,kè-bīn,ke3bin7,ke3bin7,kebin,kebin,kb,kb
kè-thâu,過頭,25,kè-thâu,ke3thau5,ke3thau5,kethau,kethau,kt,kt
kè-gia̍h,過額,25,kè-gia̍h,ke3giah8,ke3giah8,kegiah,kegiah,kg,kg
kè-û,過餘,25,kè-û,ke3u5,ke3u5,keu,keu,ku,ku
kè-ki,過饑,25,kè-ki,ke3ki,ke3ki,keki,keki,kk,kk
kè-bé,過馬,25,kè-bé,ke3be2,ke3be2,kebe,kebe,kb,kb
kè-giām,過驗,25,kè-giām,ke3giam7,ke3giam7,kegiam,kegiam,kg,kg
kè-kut,過骨,25,kè-kut,ke3kut,ke3kut,kekut,kekut,kk,kk
kè-kuí,過鬼,25,kè-kúi,ke3kui2,ke3kui2,kekui,kekui,kk,kk
kè-tiám,過點,25,kè-tiám,ke3tiam2,ke3tiam2,ketiam,ketiam,kt,kt
at-hē,遏下,25,at-hē,athe7,athe7,athe,athe,ah,ah
at-á,遏仔,25,at-á,ata2,ata2,ata,ata,aa,aa
at-kè,遏價,25,at-kè,atke3,atke3,atke,atke,ak,ak
at-tsè,遏制,25,at-chè,attse3,atche3,attse,atche,at,ac
at-tshi̍h,遏壓,25,at-chhi̍h,attshih8,atchhih8,attshih,atchhih,at,ac
at-suah,遏息,25,at-soah,atsuah,atsoah,atsuah,atsoah,as,as
at-tsí,遏止,25,at-chí,attsi2,atchi2,attsi,atchi,at,ac
at-me̍h,遏脈,25,at-me̍h,atmeh8,atmeh8,atmeh,atmeh,am,am
at-huih,遏血,25,at-huih,athuih,athuih,athuih,athuih,ah,ah
at-at,遏遏,25,at-at,atat,atat,atat,atat,aa,aa
at-lat,遏遏,25,at-lat,atlat,atlat,atlat,atlat,al,al
tō-jîn,道人,25,tō-jîn,to7jin5,to7jin5,tojin,tojin,tj,tj
tō-kong,道光,25,tō-kong,to7kong,to7kong,tokong,tokong,tk,tk
tō-tiûnn,道場,25,tō-tiûⁿ,to7tiunn5,to7tiunn5,totiunn,totiunn,tt,tt
tō-tuânn,道壇,25,tō-tôaⁿ,to7tuann5,to7toann5,totuann,totoann,tt,tt
tō-tân,道壇,25,tō-tân,to7tan5,to7tan5,totan,totan,tt,tt
tō-sū,道士,25,tō-sū,to7su7,to7su7,tosu,tosu,ts,ts
tō-koo,道姑,25,tō-ko͘,to7koo,to7koo,tokoo,tokoo,tk,tk
tō-ka,道家,25,tō-ka,to7ka,to7ka,toka,toka,tk,tk
tō-tshe,道差,25,tō-chhe,to7tshe,to7chhe,totshe,tochhe,tt,tc
tō-kun,道巾,25,tō-kun,to7kun,to7kun,tokun,tokun,tk,tk
tō-tik,道德,25,tō-tek,to7tik,to7tek,totik,totek,tt,tt
tō-sim,道心,25,tō-sim,to7sim,to7sim,tosim,tosim,ts,ts
tō-kàu,道教,25,tō-kàu,to7kau3,to7kau3,tokau,tokau,tk,tk
tō-táu,道斗,25,tō-táu,to7tau2,to7tau2,totau,totau,tt,tt
tō-su,道書,25,tō-su,to7su,to7su,tosu,tosu,ts,ts
tō-iâ,道爺,25,tō-iâ,to7ia5,to7ia5,toia,toia,ti,ti
tō-lí,道理,25,tō-lí,to7li2,to7li2,toli,toli,tl,tl
tō-gī,道義,25,tō-gī,to7gi7,to7gi7,togi,togi,tg,tg
tō-tâi,道臺,25,tō-tâi,to7tai5,to7tai5,totai,totai,tt,tt
tō-su̍t,道術,25,tō-su̍t,to7sut8,to7sut8,tosut,tosut,ts,ts
tō-phâu,道袍,25,tō-phâu,to7phau5,to7phau5,tophau,tophau,tp,tp
tō-lōo,道路,25,tō-lō͘,to7loo7,to7loo7,toloo,toloo,tl,tl
tō-īnn,道院,25,tō-īⁿ,to7inn7,to7inn7,toinn,toinn,ti,ti
ta̍t-pô,達婆,25,ta̍t-pô,tat8po5,tat8po5,tatpo,tatpo,tp,tp
ta̍t-môo,達摩,25,ta̍t-mô͘,tat8moo5,tat8moo5,tatmoo,tatmoo,tm,tm
ta̍t-ti,達知,25,ta̍t-ti,tat8ti,tat8ti,tatti,tatti,tt,tt
ta̍t-kuan,達觀,25,ta̍t-koan,tat8kuan,tat8koan,tatkuan,tatkoan,tk,tk
uî-lē,違例,25,ûi-lē,ui5le7,ui5le7,uile,uile,ul,ul
uî-huán,違反,25,ûi-hoán,ui5huan2,ui5hoan2,uihuan,uihoan,uh,uh
uî-bīng,違命,25,ûi-bēng,ui5bing7,ui5beng7,uibing,uibeng,ub,ub
uî-sik,違式,25,ûi-sek,ui5sik,ui5sek,uisik,uisek,us,us
uî-huat,違法,25,ûi-hoat,ui5huat,ui5hoat,uihuat,uihoat,uh,uh
uî-huān,違犯,25,ûi-hoān,ui5huan7,ui5hoan7,uihuan,uihoan,uh,uh
uî-kìm,違禁,25,ûi-kìm,ui5kim3,ui5kim3,uikim,uikim,uk,uk
uî-suàn,違算,25,ûi-soàn,ui5suan3,ui5soan3,uisuan,uisoan,us,us
uî-iok,違約,25,ûi-iok,ui5iok,ui5iok,uiiok,uiiok,ui,ui
uî-gi̍k,違逆,25,ûi-ge̍k,ui5gik8,ui5gek8,uigik,uigek,ug,ug
iâu-sióng,遙想,25,iâu-sióng,iau5siong2,iau5siong2,iausiong,iausiong,is,is
iâu-pài,遙拜,25,iâu-pài,iau5pai3,iau5pai3,iaupai,iaupai,ip,ip
iâu-tsiok,遙祝,25,iâu-chiok,iau5tsiok,iau5chiok,iautsiok,iauchiok,it,ic
iâu-uán,遙遠,25,iâu-oán,iau5uan2,iau5oan2,iauuan,iauoan,iu,io
sùn-uī,遜位,25,sùn-ūi,sun3ui7,sun3ui7,sunui,sunui,su,su
tē-sìn,遞信,25,tē-sìn,te7sin3,te7sin3,tesin,tesin,ts,ts
tē-nî,遞年,25,tē-nî,te7ni5,te7ni5,teni,teni,tn,tn
tuē-kè,遞解,25,tōe-kè,tue7ke3,toe7ke3,tueke,toeke,tk,tk
tuē-sàng,遞送,25,tōe-sàng,tue7sang3,toe7sang3,tuesang,toesang,ts,ts
tē-sàng,遞送,25,tē-sàng,te7sang3,te7sang3,tesang,tesang,ts,ts
hn̄g-tau,遠兜,25,hn̄g-tau,hng7tau,hng7tau,hngtau,hngtau,ht,ht
uán-pia̍t,遠別,25,oán-pia̍t,uan2piat8,oan2piat8,uanpiat,oanpiat,up,op
uán-in,遠因,25,oán-in,uan2in,oan2in,uanin,oanin,ui,oi
uán-tsing,遠征,25,oán-cheng,uan2tsing,oan2cheng,uantsing,oancheng,ut,oc
uán-tsì,遠志,25,oán-chì,uan2tsi3,oan2chi3,uantsi,oanchi,ut,oc
uán-lū,遠慮,25,oán-lū,uan2lu7,oan2lu7,uanlu,oanlu,ul,ol
uán-hong,遠方,25,oán-hong,uan2hong,oan2hong,uanhong,oanhong,uh,oh
uán-bōng,遠望,25,oán-bōng,uan2bong7,oan2bong7,uanbong,oanbong,ub,ob
uán-hîng,遠行,25,oán-hêng,uan2hing5,oan2heng5,uanhing,oanheng,uh,oh
uán-sī,遠視,25,oán-sī,uan2si7,oan2si7,uansi,oansi,us,os
uán-tshin,遠親,25,oán-chhin,uan2tshin,oan2chhin,uantshin,oanchhin,ut,oc
uán-tsiok,遠足,25,oán-chiok,uan2tsiok,oan2chiok,uantsiok,oanchiok,ut,oc
hn̄g-lōo,遠路,25,hn̄g-lō͘,hng7loo7,hng7loo7,hngloo,hngloo,hl,hl
hn̄g-kūn,遠近,25,hn̄g-kūn,hng7kun7,hng7kun7,hngkun,hngkun,hk,hk
uán-kūn,遠近,25,oán-kūn,uan2kun7,oan2kun7,uankun,oankun,uk,ok
uán-kik,遠隔,25,oán-kek,uan2kik,oan2kek,uankik,oankek,uk,ok
khián-sù,遣使,25,khián-sù,khian2su3,khian2su3,khiansu,khiansu,ks,ks
khián-phài,遣派,25,khián-phài,khian2phai3,khian2phai3,khianphai,khianphai,kp,kp
tú-tshian,適中,25,tú-chhian,tu2tshian,tu2chhian,tutshian,tuchhian,tt,tc
tú-á,適仔,25,tú-á,tu2a2,tu2a2,tua,tua,ta,ta
tú-tsiah,適即,25,tú-chiah,tu2tsiah,tu2chiah,tutsiah,tuchiah,tt,tc
tú-ha̍h,適合,25,tú-ha̍h,tu2hah8,tu2hah8,tuhah,tuhah,th,th
tú-hó,適好,25,tú-hó,tu2ho2,tu2ho2,tuho,tuho,th,th
sik-gî,適宜,25,sek-gî,sikgi5,sekgi5,sikgi,sekgi,sg,sg
tú-tshái,適彩,25,tú-chhái,tu2tshai2,tu2chhai2,tutshai,tuchhai,tt,tc
tú-tn̄g,適撞,25,tú-tn̄g,tu2tng7,tu2tng7,tutng,tutng,tt,tt
