"DictWordID","PojUnicode","PojInput","HanLoTaibunPoj","HanbunImPojUnicode","HanbunImPojInput","KaisoehPoj","KaisoehHanLoPoj","KipUnicode","KipInput","HanbunImKipUnicode","HanbunImKipInput","KaisoehKip","PageNumber"
"868","Boân","Boan5","?","","","thiàu-kè chhiûⁿ, pôaⁿ-kè, khut-kha.","跳過 牆, poâⁿ過, 屈腳.","Buân","Buan5","","","thiàu-kè tshiûnn, puânn-kè, khut-kha.","29"
"869","Boân","Boan5","璊","","","âng-âng ê pó-ge̍k, chhin-chhiūⁿ bé-ló.","紅紅 ê 寶玉, 親像 瑪瑙.","Buân","Buan5","","","âng-âng ê pó-gi̍k, tshin-tshiūnn bé-ló.","29"
"870","Boat","Boat","抹","","","chiong chhiú bôa, kô͘, chhit, chhat-bia̍t, bia̍t-bô, boah, boah-iû.","將 手 磨, 糊, 拭, 擦滅, 滅無, 抹, 抹油.","Buat","Buat","","","tsiong tshiú buâ, kôo, tshit, tshat-bia̍t, bia̍t-bô, buah, buah-iû.","29"
"871","Boa̍t","Boat8","末","","","lō͘-bé, chhiú bé-liu; chīn-thâu, thâu-téng, soah-bé, mńg, po̍h.","路尾, 手 尾溜; 盡頭, 頭等, soah尾, 晚, 薄.","Bua̍t","Buat8","","","lōo-bé, tshiú bé-liu; tsīn-thâu, thâu-tíng, suah-bé, mńg, po̍h.","29"
"872","Boa̍t","Boat8","茉","","","hoe ê miâ, ba̍k chhin-chhiūⁿ ba̍k-nī-hoe.","花 ê 名, 目 親像 茉莉花.","Bua̍t","Buat8","","","hue ê miâ, ba̍k tshin-tshiūnn ba̍k-nī-hue.","29"
"873","Boa̍t","Boat8","妹","","","kó͘-chá ê pháiⁿ hū-jîn-lâng ê miâ; pìⁿ-kâu-lāng, siâ-su̍t.","古早 ê pháiⁿ 婦人人 ê 名; 變猴弄, 邪術.","Bua̍t","Buat8","","","kóo-tsá ê pháinn hū-jîn-lâng ê miâ; pìnn-kâu-lāng, siâ-su̍t.","29"
"874","Boa̍t","Boat8","帓","","","té-té ê pò͘-be̍h; sok be̍h ê tòa; hâ io ê kun, pa̍k io-kun.","短短 ê 布襪; 束 襪 ê 帶; 縖 腰 ê 巾, 縛 腰巾.","Bua̍t","Buat8","","","té-té ê pòo-be̍h; sok be̍h ê tuà; hâ io ê kun, pa̍k io-kun.","30"
"875","Boa̍t","Boat8","?","","","beh hoa ê hé; hé-bé, chiū-sī chiàu jī ê khoán.","beh hoa ê 火; 火尾, 就是 照 字 ê 款.","Bua̍t","Buat8","","","beh hua ê hé; hé-bé, tsiū-sī tsiàu jī ê khuán.","30"
"876","Boa̍t","Boat8","沫","","","chúi-miâ, chúi-phe̍h, chúi-lāi ê nōa, phùi-nōa; bêng-pe̍k, phe̍h.","水名, 水沫, 水內 ê 瀾, phùi瀾; 明白, 沫.","Bua̍t","Buat8","","","tsuí-miâ, tsuí-phe̍h, tsuí-lāi ê nuā, phuì-nuā; bîng-pi̍k, phe̍h.","30"
"877","Boa̍t","Boat8","靺","","","âng be̍h ê miâ; chiū-sī Chheng-hái ê iû-bo̍k ê lâng teh ēng ê.","紅 麥 ê 名; 就是 青海 ê 遊牧 ê 人 teh 用 ê.","Bua̍t","Buat8","","","âng be̍h ê miâ; tsiū-sī Tshing-hái ê iû-bo̍k ê lâng teh īng ê.","30"
"878","Boa̍t","Boat8","?","","","iù-iù ê ngó͘-kok ê hún; ngó͘-kok ê be̍h-thâu.","幼幼 ê 五穀 ê 粉; 五穀 ê 麥頭.","Bua̍t","Buat8","","","iù-iù ê ngóo-kok ê hún; ngóo-kok ê be̍h-thâu.","30"
"879","Boa̍t","Boat8","?","","","po̍h-po̍h ê ì-sù; phê-mo̍͘h; kim-mo̍͘h; cha̍p-mo̍͘h=bô sóng-khoài.","薄薄 ê 意思; 皮膜; 金膜; 雜膜=無 爽快.","Bua̍t","Buat8","","","po̍h-po̍h ê ì-sù; phê-mo̍oh; kim-mo̍oh; tsa̍p-mo̍oh=bô sóng-khuài.","30"
"880","Boa̍t","Boat8","鮇","","","hî-miâ; hó hî; sin-tn̂g, hî-liân sòe-sòe; bu̍t, bu̍t-á hî.","魚名; 好 魚; 身長, 魚鱗 細細; 魩, 魩á 魚.","Bua̍t","Buat8","","","hî-miâ; hó hî; sin-tn̂g, hî-liân suè-suè; bu̍t, bu̍t-á hî.","30"
"881","Boa̍t","Boat8","魩","","","chi̍t-hō sòe-bé hî ê miâ; hî-bé.","一號 細尾 魚 ê 名; 魚尾.","Bua̍t","Buat8","","","tsi̍t-hō suè-bé hî ê miâ; hî-bé.","30"
"882","Boa̍t","Boat8","秣","","","ēng chháu chhī-bé; niû-chháu, chháu-liāu.","用 草 飼馬; 糧草, 草料.","Bua̍t","Buat8","","","īng tsháu tshī-bé; niû-tsháu, tsháu-liāu.","30"
"883","Boa̍t","Boat8","苜","","","chi̍t-hō saⁿ-hio̍h chháu ê miâ, ōe thang chhī bé, iā chòe pûi.","一號 三葉 草 ê 名, 會 通 飼 馬, 也 做 肥.","Bua̍t","Buat8","","","tsi̍t-hō sann-hio̍h tsháu ê miâ, uē thang tshī bé, iā tsuè puî.","30"
"884","Boa̍t","Boat8","?","","","hâ io ê kun, chhin-chhiūⁿ lâng hâ tī seng-khu ê pò͘.","縖 腰 ê 巾, 親像 人 縖 tī 身軀 ê 布.","Bua̍t","Buat8","","","hâ io ê kun, tshin-tshiūnn lâng hâ tī sing-khu ê pòo.","30"
"885","boe","boe","-","","","boe-(=bi) lâi boe-khì; thau-boe; boe chhut-khì, chiū-sī tô-siám.","boe (=bi) 來 boe去; 偷boe; boe 出去, 就是 逃閃.","bue","bue","","","bue-(=bi) lâi bue-khì; thau-bue; bue tshut-khì, tsiū-sī tô-siám.","30"
"886","bóe","boe2","買","Mái","Mai2","bóe-bōe; bóe-kheh; bóe-mi̍h; bóe-pān;
bóe-bōe-chha̍t.","買賣; 買客; 買物; 買辦; 買賣賊.","bué","bue2","Mái","Mai2","bué-buē; bué-kheh; bué-mi̍h; bué-pān;
bué-buē-tsha̍t.","30"
"887","bôe","boe5","糜","Bî","Bi5","chú kàu bôe-bôe, chiū-sī chú kàu se̍k-se̍k ê ì-sù.","煮 到 糜糜, 就是 煮 到 熟熟 ê 意思.","buê","bue5","Bî","Bi5","tsú kàu buê-buê, tsiū-sī tsú kàu si̍k-si̍k ê ì-sù.","30"
"888","bôe","boe5","囮","Ngô͘","Ngoo5","chiáu-bôe, kheh-bôe, kiáu-bôe; che lóng-sī
ín-iú ê ì-sù.","鳥媒, 客媒, kiáu媒; 這 lóng是 引誘 ê 意思.","buê","bue5","Ngôo","Ngoo5","tsiáu-buê, kheh-buê, kiáu-buê; tse lóng-sī
ín-iú ê ì-sù.","30"
"889","bôe","boe5","媒","Mûi","Mui5","chit jī ê pe̍h-ōe chiū-sī chiáu-bôe, kheh-bôe, kiáu-bôe; che lóng-sī ín-iú-ê ì-sù.","chit字 ê 白話 就是 鳥媒, 客媒, kiáu媒; 這 lóng是 引誘 ê 意思.","buê","bue5","Muî","Mui5","tsit jī ê pe̍h-uē tsiū-sī tsiáu-buê, kheh-buê, kiáu-buê; tse lóng-sī ín-iú-ê ì-sù.","30"
"890","bôe","boe5","梅","Mûi","Mui5","bôe-hoa=m̂-á; chhiū-m̂: âng chhiū-m̂; chhiū-m̂ piáⁿ.","梅花=梅á; 樹梅: 紅 樹梅; 樹梅 餅.","buê","bue5","Muî","Mui5","buê-hua=m̂-á; tshiū-m̂: âng tshiū-m̂; tshiū-m̂ piánn.","30"
"891","bôe","boe5","煤","Mûi","Mui5","khí-hé ê bôe; bôe-thòaⁿ; ian-thûn; o͘-ian.","起火 ê 煤; 煤炭; 煙塵; 烏煙.","buê","bue5","Muî","Mui5","khí-hé ê buê; buê-thuànn; ian-thûn; oo-ian.","30"
"892","Bōe","Boe7","秣","","","ēng chháu chhī-bé; niû-chháu, chháu-liāu.","用 草 飼馬; 糧草, 草料.","Buē","Bue7","","","īng tsháu tshī-bé; niû-tsháu, tsháu-liāu.","30"
"893","Bōe","Boe7","抹","","","ēng chhiú hōaⁿ, á-sī bong.","用 手 扞, 抑是 摸.","Buē","Bue7","","","īng tshiú huānn, á-sī bong.","30"
"894","bōe","boe7","不","Put","Put","bōe-ōe; bōe-hiáu-tit: bōe chòe-tit; kóng bōe chhut.","bōe會; bōe曉得: bōe做得; 講 bōe 出.","buē","bue7","Put","Put","buē-uē; buē-hiáu-tit: buē tsuè-tit; kóng buē tshut.","30"
"895","bōe","boe7","賣","Māi","Mai7","bóe-bōe; hoat-bōe; hó-bōe, bōe-sin; lân-san-bōe.","買賣; 發賣; 好賣, 賣身; 零星賣.","buē","bue7","Māi","Mai7","bué-buē; huat-buē; hó-buē, buē-sin; lân-san-buē.","30"
"896","bo̍h","boh8","莫","Bo̍k","Bok8","bo̍h-tit; bo̍h-tit khah-hó; kah-ì bo̍h.","莫得; 莫得 khah好; 合意 莫.","bo̍h","boh8","Bo̍k","Bok8","bo̍h-tit; bo̍h-tit khah-hó; kah-ì bo̍h.","30"
"897","Bo̍k","Bok8","目","","","thâu-ba̍k, ba̍k-chiu, ín-chhōa, bo̍k-lio̍k, siàu-ba̍k, tôe-ba̍k.","頭目, 目睭, 引chhoā, 目錄, 數目, 題目.","Bo̍k","Bok8","","","thâu-ba̍k, ba̍k-tsiu, ín-tshuā, bo̍k-lio̍k, siàu-ba̍k, tuê-ba̍k.","30"
"898","Bo̍k","Bok8","牧","","","chhī cheng-siⁿ, kò͘-gû ê lâng; niû-chháu; bo̍k-iông, bo̍k-tông, bo̍k-su.","飼 精牲, 顧牛 ê 人; 糧草; 牧羊, 牧童, 牧師.","Bo̍k","Bok8","","","tshī tsing-sinn, kòo-gû ê lâng; niû-tsháu; bo̍k-iông, bo̍k-tông, bo̍k-su.","30"
"899","Bo̍k","Bok8","沐","","","boah-thâu, sóe thâu-mn̂g, sóe-lóe, ak-tâm; liāu-lí; siū-un, si-un.","抹頭, 洗 頭毛, 洗禮, 沃澹; 料理; 受恩, 施恩.","Bo̍k","Bok8","","","buah-thâu, sué thâu-mn̂g, sué-lué, ak-tâm; liāu-lí; siū-un, si-un.","30"
"900","Bo̍k","Bok8","寞","","","bô kóng-ōe, chēng-chēng, bô siaⁿ, tiāⁿ-tiāⁿ.","無 講話, 靜靜, 無 聲, 定定.","Bo̍k","Bok8","","","bô kóng-uē, tsīng-tsīng, bô siann, tiānn-tiānn.","30"
"901","Bo̍k","Bok8","嗼","","","tiām-tiām; khiā-chāi; ka-kī iok-sok.","恬恬; khiā在; 家己 約束.","Bo̍k","Bok8","","","tiām-tiām; khiā-tsāi; ka-kī iok-sok.","30"
"902","Bo̍k","Bok8","鏌","","","saⁿ kong-kek ê ke-si; kiàm ê miâ, Bo̍k-iâ chiū-sī chhut-miâ ê kiàm.","相 攻擊 ê 家私; 劍 ê 名, 莫邪 就是 出名 ê 劍.","Bo̍k","Bok8","","","sann kong-kik ê ke-si; kiàm ê miâ, Bo̍k-iâ tsiū-sī tshut-miâ ê kiàm.","30"
"903","Bo̍k","Bok8","睦","","","kiong-kèng, hô-hó, sìn-si̍t; ba̍k-chiu sūn-sūn; chhin-ài, hô-bo̍k.","恭敬, 和好, 信實; 目睭 順順; 親愛, 和睦.","Bo̍k","Bok8","","","kiong-kìng, hô-hó, sìn-si̍t; ba̍k-tsiu sūn-sūn; tshin-ài, hô-bo̍k.","30"
"904","Bo̍k","Bok8","穆","","","tiū-á hó-khòaⁿ, súi, hó, hô-sūn, chheng-khì, chhiong-sēng, chhù-sū kāu-kāu.","稻á 好看, 媠, 好, 和順, 清氣, 充盛, 次序 厚厚.","Bo̍k","Bok8","","","tiū-á hó-khuànn, suí, hó, hô-sūn, tshing-khì, tshiong-sīng, tshù-sū kāu-kāu.","31"
"905","Bo̍k","Bok8","瘼","","","phòa-pīⁿ; peh-pak; pháiⁿ khoán-thāi lâng tì-kàu pīⁿ-thiàⁿ.","破病; 擘腹; pháiⁿ 款待 人 致到 病痛.","Bo̍k","Bok8","","","phuà-pīnn; peh-pak; pháinn khuán-thāi lâng tì-kàu pīnn-thiànn.","31"
"906","Bo̍k","Bok8","霂","","","sió-khóa lo̍h ê hō͘, hō͘-á mui-mui sap-sap-á lo̍h.","小khoá 落 ê 雨, 雨á mui-mui 屑屑á 落.","Bo̍k","Bok8","","","sió-khuá lo̍h ê hōo, hōo-á mui-mui sap-sap-á lo̍h.","31"
"907","Bo̍k","Bok8","塻","","","iù-iù ê tîn-ai; goân-tiám chōe-chōe, chiū-sī chì-bî-sòe ê mi̍h.","幼幼 ê 塵埃; 元點 濟濟, 就是 至微細 ê 物.","Bo̍k","Bok8","","","iù-iù ê tîn-ai; guân-tiám tsuē-tsuē, tsiū-sī tsì-bî-suè ê mi̍h.","31"
"908","Bo̍k","Bok8","苜","","","chi̍t-hō saⁿ-hio̍h chháu ê miâ; ōe thang chhī-bé, iā chòe-pûi.","一號 三葉 草 ê 名; 會 通 飼馬, 也 做肥.","Bo̍k","Bok8","","","tsi̍t-hō sann-hio̍h tsháu ê miâ; uē thang tshī-bé, iā tsuè-puî.","31"
"909","Bo̍k","Bok8","楘","","","phê-tòa pa̍k tī chhia-chêng, hō͘ i ióng iā hó-khòaⁿ.","皮帶 縛 tī 車前, hō͘ 伊 勇 也 好看.","Bo̍k","Bok8","","","phê-tuà pa̍k tī tshia-tsîng, hōo i ióng iā hó-khuànn.","31"
"910","Bo̍k","Bok8","瞙","","","ba̍k-chiu bū-bū in-ūi khí-ì; á-sī ló͘-jio̍k ê pīⁿ.","目睭 霧霧 因為 起翳; 抑是 駑弱 ê 病.","Bo̍k","Bok8","","","ba̍k-tsiu bū-bū in-uī khí-ì; á-sī lóo-jio̍k ê pīnn.","31"
"911","Bo̍k","Bok8","毣","","","hong chòe chi̍t-ē kè-khì; teh siūⁿ ê khoán; thâu-mn̂g tâm-tâm.","風 做 一下 過去; teh 想 ê 款; 頭毛 澹澹.","Bo̍k","Bok8","","","hong tsuè tsi̍t-ē kè-khì; teh siūnn ê khuán; thâu-mn̂g tâm-tâm.","31"
"912","Bo̍k","Bok8","暯","","","àm-àm; ò-biāu; iā ū ké-seh khang-khang; tiām-tiām.","暗暗; 奧妙; 也 有 解說 空空; 恬恬.","Bo̍k","Bok8","","","àm-àm; ò-biāu; iā ū ké-seh khang-khang; tiām-tiām.","31"
"913","Bo̍k","Bok8","莫","","","siat-sú, bô, m̄-thang, bo̍h-tit; pí-phēng, kiám-chhái, giâu-gî, bián-lē.","設使, 無, m̄-thang, 莫得; 比並, kiám-chhái, 僥疑, 勉勵.","Bo̍k","Bok8","","","siat-sú, bô, m̄-thang, bo̍h-tit; pí-phīng, kiám-tshái, giâu-gî, bián-lē.","31"
"914","Bo̍k","Bok8","木","","","chhâ-liāu, chhiū-châng, phoh-si̍t, chhiⁿ ê miâ, ba̍k, chhiū-ba̍k.","柴料, 樹欉, 樸實, 星 ê 名, 木, 樹木.","Bo̍k","Bok8","","","tshâ-liāu, tshiū-tsâng, phoh-si̍t, tshinn ê miâ, ba̍k, tshiū-ba̍k.","31"
"915","Bo̍k","Bok8","摸","","","chhiú-lia̍p, ēng chhiú lâi chhâ, chhiú-bong, bong khòaⁿ.","手捏, 用 手 來 查, 手摸, 摸 看.","Bo̍k","Bok8","","","tshiú-lia̍p, īng tshiú lâi tshâ, tshiú-bong, bong khuànn.","31"
"916","Bo̍k","Bok8","瞀","","","chim-chiok khòaⁿ; àⁿ-thâu teh kiâⁿ; bū-bū; phah-sòaⁿ; gû-chhún.","斟酌 看; àⁿ頭 teh 行; 霧霧; phah 散; 愚蠢.","Bo̍k","Bok8","","","tsim-tsiok khuànn; ànn-thâu teh kiânn; bū-bū; phah-suànn; gû-tshún.","31"
"917","Bo̍k","Bok8","膜","","","phê ê tē-jī têng, phê-nn̂g, bah-nn̂g, iù-iù ê phê, sūn-ho̍k.","皮 ê 第二 重, 皮瓤, 肉瓤, 幼幼 ê 皮, 順服.","Bo̍k","Bok8","","","phê ê tē-jī tîng, phê-nn̂g, bah-nn̂g, iù-iù ê phê, sūn-ho̍k.","31"
"918","Bo̍k","Bok8","蟆","","","hê ê lūi, báng ê miâ, chhin-chhiūⁿ chúi-koe ê khoán-sit, chiū-sī o͘-su-báng.","蝦 ê 類, 蚊 ê 名, 親像 水蛙 ê 款式, 就是 烏斯蚊.","Bo̍k","Bok8","","","hê ê luī, báng ê miâ, tshin-tshiūnn tsuí-kue ê khuán-sit, tsiū-sī oo-su-báng.","31"
"919","Bo̍k","Bok8","蟇","","","hê ê lūi, báng ê miâ, chhin-chhiūⁿ chúi-koe ê khoán-sit, chiū-sī o͘-su-báng.","蝦 ê 類, 蚊 ê 名, 親像 水蛙 ê 款式, 就是 烏斯蚊.","Bo̍k","Bok8","","","hê ê luī, báng ê miâ, tshin-tshiūnn tsuí-kue ê khuán-sit, tsiū-sī oo-su-báng.","31"
"920","Bo̍k","Bok8","匹","","","sǹg cheng-siⁿ ê jī; á-sī sǹg pò͘, chi̍t phit pò͘; phòe-ha̍p, phit-phòe.","算 精牲 ê 字; 抑是 算 布, 一 匹 布; 配合, 匹配.","Bo̍k","Bok8","","","sǹg tsing-sinn ê jī; á-sī sǹg pòo, tsi̍t phit pòo; phuè-ha̍p, phit-phuè.","31"
"921","Bo̍k","Bok8","幕","","","chiong-kun-tiùⁿ, ûi-tiùⁿ, pò͘-pîⁿ; peng-teng pó-hō͘ kha-kut ê pò͘.","將軍帳, 帷帳, 布棚; 兵丁 保護 腳骨 ê 布.","Bo̍k","Bok8","","","tsiong-kun-tiùnn, uî-tiùnn, pòo-pînn; ping-ting pó-hōo kha-kut ê pòo.","31"
"922","Bo̍k","Bok8","鶩","","","chiáu ê miâ, ah ê khoán-sit.","鳥 ê 名, 鴨 ê 款式.","Bo̍k","Bok8","","","tsiáu ê miâ, ah ê khuán-sit.","31"
"923","Bo̍k","Bok8","慔","","","khûn-khûn chhut khùi-la̍t.","勤勤 出 氣力.","Bo̍k","Bok8","","","khûn-khûn tshut khuì-la̍t.","31"
"924","Bo̍k","Bok8","嘿","","","o͘-sek; mî-sî; tiām-tiām; ún-ba̍t; sàm-su; bô pêng-an.","烏色; 暝時; 恬恬; 隱密; 三思; 無 平安.","Bo̍k","Bok8","","","oo-sik; mî-sî; tiām-tiām; ún-ba̍t; sàm-su; bô pîng-an.","31"
"925","Bo̍k","Bok8","婺","","","chhiⁿ ê miâ; Kim-hoa-hú kó͘-chá ê miâ.","星 ê 名; 金華府 古早 ê 名.","Bo̍k","Bok8","","","tshinn ê miâ; Kim-hua-hú kóo-tsá ê miâ.","31"
"926","Bo̍k","Bok8","?","","","tāu ê lūi, tāu ê bāng-me̍h.","豆 ê 類, 豆 ê 網脈.","Bo̍k","Bok8","","","tāu ê luī, tāu ê bāng-me̍h.","31"
"927","Bo̍k","Bok8","?","","","tāu ê lūi, tāu ê bāng-me̍h.","豆 ê 類, 豆 ê 網脈.","Bo̍k","Bok8","","","tāu ê luī, tāu ê bāng-me̍h.","31"
"928","Bo̍k","Bok8","漠","","","chúi ê miâ, iù-iù ê soa teh pe; thiâm-chēng, léng-tām, hun-khui, hō͘-lâng.","水 ê 名, 幼幼 ê 砂 teh 飛; 恬靜, 冷淡, 分開, hō͘人.","Bo̍k","Bok8","","","tsuí ê miâ, iù-iù ê sua teh pe; thiâm-tsīng, líng-tām, hun-khui, hōo-lâng.","31"
"929","Bo̍k","Bok8","幙","","","chiong-kun-tiùⁿ, pò͘-pîⁿ; ûi-tiùⁿ; peng-teng pó-hō͘ kha-kut ê pò͘.","將軍帳, 帷帳, 布棚; 兵丁 保護 腳骨 ê 布.","Bo̍k","Bok8","","","tsiong-kun-tiùnn, pòo-pînn; uî-tiùnn; ping-ting pó-hōo kha-kut ê pòo.","31"
"930","Bo̍k","Bok8","貉","","","iá-siù ê miâ, khoán-sit chhin-chhiūⁿ thò͘, chēng-chēng.","野獸 ê 名, 款式 親像 兔, 靜靜.","Bo̍k","Bok8","","","iá-siù ê miâ, khuán-sit tshin-tshiūnn thòo, tsīng-tsīng.","31"
"931","Bo̍k","Bok8","繆","","","ēng tôe-á cha̍p-phè tîⁿ ba̍t-ba̍t; phah-kat.","用 tôe-á 雜配 纏 密密; phah 結.","Bo̍k","Bok8","","","īng tuê-á tsa̍p-phè tînn ba̍t-ba̍t; phah-kat.","31"
"932","bo̍k","bok8","-","","","bo̍k-bû chun-tióng, chiū-sī khòaⁿ-khin sī-tōa.","目無 尊長, 就是 看輕 序大.","bo̍k","bok8","","","bo̍k-bû tsun-tióng, tsiū-sī khuànn-khin sī-tuā.","31"
"933","bo̍k","bok8","-","","","jio̍k-bo̍k, chiū-sī lóe-mē á-sī lêng-jio̍k lâng.","辱漠, 就是 詈罵 抑是 凌辱 人.","bo̍k","bok8","","","jio̍k-bo̍k, tsiū-sī lué-mē á-sī lîng-jio̍k lâng.","31"
"934","bong","bong","摸","Bô͘","Boo5","bong khòaⁿ; bong bô-lō͘; àm bong-bong; bong
chhân-lê.","摸 看; 摸 無路; 暗 摸摸; 摸 田螺.","bong","bong","Bôo","Boo5","bong khuànn; bong bô-lōo; àm bong-bong; bong
tshân-lê.","32"
"935","bong","bong","-","","","chùi bong-bong chiū-sī kap chùi bông-bông sio-siāng.","醉 摸摸 就是 kap 醉 茫茫 相像.","bong","bong","","","tsuì bong-bong tsiū-sī kap tsuì bông-bông sio-siāng.","32"
"936","bong","bong","-","","","tōa-bong chiū-sī chi̍t-hō âng-hoe chhin-chhiūⁿ koe-kè.","大bong 就是 一號 紅花 親像 雞髻.","bong","bong","","","tuā-bong tsiū-sī tsi̍t-hō âng-hue tshin-tshiūnn kue-kè.","32"
"937","Bóng","Bong2","莽","","","káu jek mi̍h tī chháu-á lāi; chháu-á chōe-chōe, chhim-chhim, chho͘-sio̍k.","狗 jek 物 tī 草á 內; 草á 濟濟, 深深, 粗俗.","Bóng","Bong2","","","káu jik mi̍h tī tsháu-á lāi; tsháu-á tsuē-tsuē, tshim-tshim, tshoo-sio̍k.","32"
"938","Bóng","Bong2","莾","","","lām-sám, thāu hî ê chháu, sui-bóng, bóng-chhiáⁿ, bóng-bóng, bóng-chhī, bóng-io.","濫糝, 毒 魚 ê 草, 雖罔, 罔且, 罔罔, 罔飼, 罔育.","Bóng","Bong2","","","lām-sám, thāu hî ê tsháu, sui-bóng, bóng-tshiánn, bóng-bóng, bóng-tshī, bóng-io.","32"
"940","Bóng","Bong2","網","","","lia̍h-hî ê khì-kū, bāng; liân-lūi, chó͘-tòng, lô-bāng, hó͘-bāng.","掠魚 ê 器具, 網; 連累, 阻擋, 羅網, 虎網.","Bóng","Bong2","","","lia̍h-hî ê khì-kū, bāng; liân-luī, tsóo-tòng, lô-bāng, hóo-bāng.","32"
"941","Bóng","Bong2","罔","","","lô-bāng ê chóng-miâ; tîⁿ, chó͘-tòng, bû-lōa, chhò-gō͘.","羅網 ê 總名; 纏, 阻擋, 誣賴, 錯誤.","Bóng","Bong2","","","lô-bāng ê tsóng-miâ; tînn, tsóo-tòng, bû-luā, tshò-gōo.","32"
"942","Bóng","Bong2","网","","","bāng, lô-bāng ê chóng-miâ; tîⁿ; chó͘-tòng, phiàn, liân-lūi.","網, 羅網 ê 總名; 纏; 阻擋, 騙, 連累.","Bóng","Bong2","","","bāng, lô-bāng ê tsóng-miâ; tînn; tsóo-tòng, phiàn, liân-luī.","32"
"943","Bóng","Bong2","蟒","","","bóng-chôa chiū-sī chi̍t-hō tōa-bé ê to̍k-chôa ê miâ.","蟒蛇 就是 一號 大尾 ê 毒蛇 ê 名.","Bóng","Bong2","","","bóng-tsuâ tsiū-sī tsi̍t-hō tuā-bé ê to̍k-tsuâ ê miâ.","32"
"944","Bóng","Bong2","?","","","thiⁿ o͘-im, chiū-sī ji̍t-thâu hō͘ hûn jia-teh.","天 烏陰, 就是 日頭 hō͘ 雲 遮teh.","Bóng","Bong2","","","thinn oo-im, tsiū-sī ji̍t-thâu hōo hûn jia-teh.","32"
"945","Bóng","Bong2","惘","","","sim-koaⁿ jû chhiáng-chhiáng; hóng-hut; ài bōe-kì-tit.","心肝 jû chhiáng-chhiáng; 恍惚; 愛 bōe記得.","Bóng","Bong2","","","sim-kuann jû tshiáng-tshiáng; hóng-hut; ài buē-kì-tit.","32"
"946","Bóng","Bong2","輞","","","chhia ê thih-kho͘, chiū-sī tī chhia-lián kîⁿ.","車 ê 鐵箍, 就是 tī 車輦 墘.","Bóng","Bong2","","","tshia ê thih-khoo, tsiū-sī tī tshia-lián kînn.","32"
"947","Bóng","Bong2","漭","","","pîⁿ-pîⁿ chhin-chhiūⁿ khòng-iá; khui-khoah
chhin-chhiūⁿ gōa-hái.","平平 親像 曠野; 開闊 親像 外海.","Bóng","Bong2","","","pînn-pînn tshin-tshiūnn khòng-iá; khui-khuah
tshin-tshiūnn guā-hái.","32"
"948","Bóng","Bong2","鉧","","","îⁿ ê ut-táu, Kó͘-bóng-thâm îⁿ chhin-chhiūⁿ àn-ni.","圓 ê 熨斗, 古鉧潭 圓 親像 按呢.","Bóng","Bong2","","","înn ê ut-táu, Kóo-bóng-thâm înn tshin-tshiūnn àn-ni.","32"
"949","Bóng","Bong2","棢","","","kó͘-bûn sī chhia ê thih-kho͘; taⁿ sī soāiⁿ-á, ké-chí ê miâ.","古文 是 車 ê 鐵箍; 今 是 檨á, 果子 ê 名.","Bóng","Bong2","","","kóo-bûn sī tshia ê thih-khoo; tann sī suāinn-á, ké-tsí ê miâ.","32"
"950","Bóng","Bong2","誷","","","thí-chhiò; bû-lōa; húi-pòng.","恥笑; 誣賴; 誹謗.","Bóng","Bong2","","","thí-tshiò; bû-luā; huí-pòng.","32"
"951","Bóng","Bong2","菵","","","chi̍t-hō ōe-chia̍h-tit ê ngó͘-kok.","一號 會食得 ê 五穀.","Bóng","Bong2","","","tsi̍t-hō uē-tsia̍h-tit ê ngóo-kok.","32"
"952","Bóng","Bong2","魍","","","chúi-ni̍h ê kúi-sîn, koài-bu̍t, chiū-sī chúi-kúi ê miâ.","水裡 ê 鬼神, 怪物, 就是 水鬼 ê 名.","Bóng","Bong2","","","tsuí-ni̍h ê kuí-sîn, kuài-bu̍t, tsiū-sī tsuí-kuí ê miâ.","32"
"953","Bóng","Bong2","孟","","","sù-kùi ê thâu-ge̍h; sī-tōa; khí-thâu; bián-lé.","四季 ê 頭月; 序大; 起頭; 免禮.","Bóng","Bong2","","","sù-kuì ê thâu-ge̍h; sī-tuā; khí-thâu; bián-lé.","32"
"954","Bóng","Bong2","汒","","","hong-bông; tah-hiaⁿh; khui-khoah; soaⁿ-kok ê miâ.","慌忙; 搭嚇; 開闊; 山谷 ê 名.","Bóng","Bong2","","","hong-bông; tah-hiannh; khui-khuah; suann-kok ê miâ.","32"
"955","Bóng","Bong2","?","","","tông-bóng, chiū-sī ū chōe-chōe soaⁿ ê khoán-sit.","同bóng, 就是 有 濟濟 山 ê 款式.","Bóng","Bong2","","","tông-bóng, tsiū-sī ū tsuē-tsuē suann ê khuán-sit.","32"
"956","Bóng","Bong2","幪","","","khàm-ba̍t; khàm-teh ê pò͘.","khàm密; khàm-teh ê 布.","Bóng","Bong2","","","khàm-ba̍t; khàm-teh ê pòo.","32"
"957","Bóng","Bong2","蠓","","","chhàu-chúi só͘ siⁿ ê thâng, chhin-chhiūⁿ o͘-bui, báng, kak-phang.","臭水 所 生 ê 蟲, 親像 烏bui, 蚊, 角蜂.","Bóng","Bong2","","","tshàu-tsuí sóo sinn ê thâng, tshin-tshiūnn oo-bui, báng, kak-phang.","32"
