hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
収,siu,siu,246,False,False,False,False,False,False,False,False,False,False
当,tng,tng,245,False,False,False,False,False,False,False,False,False,False
甘愿,kam-guān,kam-goān,243,False,False,False,False,False,False,False,False,False,False
靴兮,hia-ê,hia-ê,240,False,False,False,False,False,False,False,False,False,False
靴个,hia-ê,hia-ê,240,False,False,False,False,False,False,False,False,False,False
叱兮,hia-ê,hia-ê,240,False,False,False,False,False,False,False,False,False,False
叱个,hia-ê,hia-ê,240,False,False,False,False,False,False,False,False,False,False
存,chûn,chûn,238,False,False,False,False,False,False,False,False,False,False
歩,pōo,pō͘,238,False,False,False,False,False,False,False,False,False,False
舩,chûn,chûn,238,False,False,False,False,False,False,False,False,False,False
船,chûn,chûn,238,False,False,False,False,False,False,False,False,False,False
箇,kòo,kò͘,232,False,False,False,False,False,False,False,False,False,False
过,kòo,kò͘,232,False,False,False,False,False,False,False,False,False,False
䮩,kut,kut,229,False,False,False,False,False,False,False,False,False,False
盛,sîng,sêng,228,False,False,False,False,False,False,False,False,False,False
縄,sîng,sêng,228,False,False,False,False,False,False,False,False,False,False
蝿,sîng,sêng,228,False,False,False,False,False,False,False,False,False,False
許个,hit-ê,hit-ê,220,False,False,False,False,False,False,False,False,False,False
喜个,hit-ê,hit-ê,220,False,False,False,False,False,False,False,False,False,False
扒,peh,peh,220,False,False,False,False,False,False,False,False,False,False
拔仔,pa̍t,pa̍t,217,False,False,False,False,False,False,False,False,False,False
别,pa̍t,pa̍t,217,False,False,False,False,False,False,False,False,False,False
着是,tō-sī,tō-sī,216,False,False,False,False,False,False,False,False,False,False
讀册,tha̍k-tsheh,tha̍k-chheh,213,False,False,False,False,False,False,False,False,False,False
㕫,hn̄g,hn̄g,210,False,False,False,False,False,False,False,False,False,False
大声,tuā-siann,tōa-siaⁿ,210,False,False,False,False,False,False,False,False,False,False
治レ,tī-teh,tī-teh,210,False,False,False,False,False,False,False,False,False,False
治塊,tī-teh,tī-teh,210,False,False,False,False,False,False,False,False,False,False
治礼,tī-teh,tī-teh,210,False,False,False,False,False,False,False,False,False,False
隨時,sûi-sî,sûi-sî,205,False,False,False,False,False,False,False,False,False,False
着愛,tio̍h-ài,tio̍h-ài,203,False,False,False,False,False,False,False,False,False,False
几那,kuí-nā,kúi-nā,201,False,False,False,False,False,False,False,False,False,False
幾那,kuí-nā,kúi-nā,201,False,False,False,False,False,False,False,False,False,False
亭,thîng,thêng,201,False,False,False,False,False,False,False,False,False,False
誥,khòo,khò͘,200,False,False,False,False,False,False,False,False,False,False
崗,kng,kng,198,False,False,False,False,False,False,False,False,False,False
矼,kng,kng,198,False,False,False,False,False,False,False,False,False,False
化,huah,hoah,195,False,False,False,False,False,False,False,False,False,False
礼拜,lé-pài,lé-pài,193,False,False,False,False,False,False,False,False,False,False
須要,su-iàu,su-iàu,192,False,False,False,False,False,False,False,False,False,False
緫,tsóng,chóng,191,False,False,False,False,False,False,False,False,False,False
縂,tsóng,chóng,191,False,False,False,False,False,False,False,False,False,False
閗底,tàu-té,tàu-té,188,False,False,False,False,False,False,False,False,False,False
鬥底,tàu-té,tàu-té,188,False,False,False,False,False,False,False,False,False,False
田,tiān,tiān,187,False,False,False,False,False,False,False,False,False,False
能記得,ē-kì-tit,ē-kì-tit,186,False,False,False,False,False,False,False,False,False,False
粜,thiàu,thiàu,185,False,False,False,False,False,False,False,False,False,False
不久,m̄-kú,m̄-kú,184,False,False,False,False,False,False,False,False,False,False
册,tsheh,chheh,184,False,False,False,False,False,False,False,False,False,False
切,tsheh,chheh,184,False,False,False,False,False,False,False,False,False,False
攷,khóo,khó͘,184,False,False,False,False,False,False,False,False,False,False
考,khóo,khó͘,184,False,False,False,False,False,False,False,False,False,False
此欵,tsit-khuán,chit-khoán,181,False,False,False,False,False,False,False,False,False,False
龜,kū,kū,181,False,False,False,False,False,False,False,False,False,False
身体,sin-thé,sin-thé,181,False,False,False,False,False,False,False,False,False,False
只欵,tsit-khuán,chit-khoán,181,False,False,False,False,False,False,False,False,False,False
俱,kū,kū,181,False,False,False,False,False,False,False,False,False,False
亀,kū,kū,181,False,False,False,False,False,False,False,False,False,False
以后,í-āu,í-āu,178,False,False,False,False,False,False,False,False,False,False
凖備,tsún-pī,chún-pī,177,False,False,False,False,False,False,False,False,False,False
众,tsìng,chèng,176,False,False,False,False,False,False,False,False,False,False
衆,tsìng,chèng,176,False,False,False,False,False,False,False,False,False,False
觧,ké,ké,176,False,False,False,False,False,False,False,False,False,False
賈,ké,ké,176,False,False,False,False,False,False,False,False,False,False
丼,thong,thong,174,False,False,False,False,False,False,False,False,False,False
咳,hái,hái,171,False,False,False,False,False,False,False,False,False,False
台員人,tâi-uân-lâng,tâi-oân-lâng,169,False,False,False,False,False,False,False,False,False,False
刈,kuà,kòa,169,False,False,False,False,False,False,False,False,False,False
元來,guân-lâi,goân-lâi,169,False,False,False,False,False,False,False,False,False,False
枱,tâi,tâi,165,False,False,False,False,False,False,False,False,False,False
抬,tâi,tâi,165,False,False,False,False,False,False,False,False,False,False
机會,ki-huē,ki-hōe,164,False,False,False,False,False,False,False,False,False,False
発,huat,hoat,164,False,False,False,False,False,False,False,False,False,False
認眞,jīn-tsin,jīn-chin,164,False,False,False,False,False,False,False,False,False,False
豁,huat,hoat,164,False,False,False,False,False,False,False,False,False,False
朗總,lóng-tsóng,lóng-chóng,163,False,False,False,False,False,False,False,False,False,False
鮘,tāi,tāi,161,False,False,False,False,False,False,False,False,False,False
𩻸,tāi,tāi,161,False,False,False,False,False,False,False,False,False,False
箆,pe,pe,160,False,False,False,False,False,False,False,False,False,False
存,tsūn,chūn,160,False,False,False,False,False,False,False,False,False,False
拵,tsūn,chūn,160,False,False,False,False,False,False,False,False,False,False
呌做,kiò-tsò,kiò-chò,157,False,False,False,False,False,False,False,False,False,False
應皆,ing-kai,eng-kai,156,False,False,False,False,False,False,False,False,False,False
安尉,an-uì,an-ùi,154,False,False,False,False,False,False,False,False,False,False
打拼,phah-piànn,phah-piàⁿ,151,False,False,False,False,False,False,False,False,False,False
拍拼,phah-piànn,phah-piàⁿ,151,False,False,False,False,False,False,False,False,False,False
太,thāi,thāi,150,False,False,False,False,False,False,False,False,False,False
邊仔,pinn-ah,piⁿ-ah,150,False,False,False,False,False,False,False,False,False,False
高梁,kau,kau,150,False,False,False,False,False,False,False,False,False,False
后擺,āu-pái,āu-pái,150,False,False,False,False,False,False,False,False,False,False
兌,tué,tóe,150,False,False,False,False,False,False,False,False,False,False
单,tuānn,tōaⁿ,149,False,False,False,False,False,False,False,False,False,False
單,tuānn,tōaⁿ,149,False,False,False,False,False,False,False,False,False,False
北,pa̍k,pa̍k,148,False,False,False,False,False,False,False,False,False,False
噢,oo,o͘,148,False,False,False,False,False,False,False,False,False,False
特别,ti̍k-pia̍t,te̍k-pia̍t,147,False,False,False,False,False,False,False,False,False,False
鎔,iûⁿ,iûⁿ,147,False,False,False,False,False,False,False,False,False,False
羊,iûⁿ,iûⁿ,147,False,False,False,False,False,False,False,False,False,False
陽,iûⁿ,iûⁿ,147,False,False,False,False,False,False,False,False,False,False
洋,iûⁿ,iûⁿ,147,False,False,False,False,False,False,False,False,False,False
楊,iûⁿ,iûⁿ,147,False,False,False,False,False,False,False,False,False,False
侖,lūn,lūn,147,False,False,False,False,False,False,False,False,False,False
敎示,kà-sī,kà-sī,144,False,False,False,False,False,False,False,False,False,False
衆人,tsìng-lâng,chèng-lâng,143,False,False,False,False,False,False,False,False,False,False
采,tshài,chhài,141,False,False,False,False,False,False,False,False,False,False
妥,thó,thó,140,False,False,False,False,False,False,False,False,False,False
名声,miâ-siann,miâ-siaⁿ,138,False,False,False,False,False,False,False,False,False,False
野是,iah-sī,iah-sī,138,False,False,False,False,False,False,False,False,False,False
殤,siang,siang,136,False,False,False,False,False,False,False,False,False,False
满,muá,móa,136,False,False,False,False,False,False,False,False,False,False
声音,siann-im,siaⁿ-im,134,False,False,False,False,False,False,False,False,False,False
阿巴,a-pah,a-pah,133,False,False,False,False,False,False,False,False,False,False
𫔘着,tú-tio̍h,tú-tio̍h,132,False,False,False,False,False,False,False,False,False,False
抵着,tú-tio̍h,tú-tio̍h,132,False,False,False,False,False,False,False,False,False,False
夭久,iáu-kú,iáu-kú,132,False,False,False,False,False,False,False,False,False,False
夭閣,iáu-koh,iáu-koh,132,False,False,False,False,False,False,False,False,False,False
一卦,tsi̍t-kuá,chi̍t-kóa,131,False,False,False,False,False,False,False,False,False,False
乂,tshe,chhe,131,False,False,False,False,False,False,False,False,False,False
扠,tshe,chhe,131,False,False,False,False,False,False,False,False,False,False
兌,tuè,tòe,130,False,False,False,False,False,False,False,False,False,False
隨,tuè,tòe,130,False,False,False,False,False,False,False,False,False,False
多多,tsē-tsē,chē-chē,128,False,False,False,False,False,False,False,False,False,False
盞様,tsuánn-iūnn,chóaⁿ-iūⁿ,128,False,False,False,False,False,False,False,False,False,False
盞樣,tsuánn-iūnn,chóaⁿ-iūⁿ,128,False,False,False,False,False,False,False,False,False,False
絶對,tsua̍t-tuì,choa̍t-tùi,127,False,False,False,False,False,False,False,False,False,False
惊了,kiann-liáu,kiaⁿ-liáu,126,False,False,False,False,False,False,False,False,False,False
十二,tsa̍p-jī,cha̍p-jī,125,False,False,False,False,False,False,False,False,False,False
喜時,hit-sî,hit-sî,124,False,False,False,False,False,False,False,False,False,False
許時,hit-sî,hit-sî,124,False,False,False,False,False,False,False,False,False,False
有个,ū-ê,ū-ê,123,False,False,False,False,False,False,False,False,False,False
有兮,ū-ê,ū-ê,123,False,False,False,False,False,False,False,False,False,False
爸,pá,pá,122,False,False,False,False,False,False,False,False,False,False
賍,tsng,chng,122,False,False,False,False,False,False,False,False,False,False
鈣,kài,kài,122,False,False,False,False,False,False,False,False,False,False
一點,tsi̍t-tiám-á,chi̍t-tiám-á,121,False,False,False,False,False,False,False,False,False,False
番付,huan-hù,hoan-hù,121,False,False,False,False,False,False,False,False,False,False
蔡,tshuah,chhoah,121,False,False,False,False,False,False,False,False,False,False
一点,tsi̍t-tiám-á,chi̍t-tiám-á,121,False,False,False,False,False,False,False,False,False,False
一点仔,tsi̍t-tiám-á,chi̍t-tiám-á,121,False,False,False,False,False,False,False,False,False,False
做伙,tsuè-hué,chòe-hóe,116,False,False,False,False,False,False,False,False,False,False
塊,le,le,113,False,False,False,False,False,False,False,False,False,False
礼,le,le,113,False,False,False,False,False,False,False,False,False,False
一戌仔,tsi̍t-sut-á,chi̍t-sut-á,112,False,False,False,False,False,False,False,False,False,False
今仔日,kin,kin,112,False,False,False,False,False,False,False,False,False,False
今年,kin,kin,112,False,False,False,False,False,False,False,False,False,False
今旦日,kin,kin,112,False,False,False,False,False,False,False,False,False,False
今那日,kin,kin,112,False,False,False,False,False,False,False,False,False,False
傷心,siang-sim,siang-sim,112,False,False,False,False,False,False,False,False,False,False
弓蕉,kin,kin,112,False,False,False,False,False,False,False,False,False,False
汕,suànn,sòaⁿ,112,False,False,False,False,False,False,False,False,False,False
芎蕉,kin,kin,112,False,False,False,False,False,False,False,False,False,False
煮,chí,chí,111,False,False,False,False,False,False,False,False,False,False
趾,chí,chí,111,False,False,False,False,False,False,False,False,False,False
