tl,hanzi_count,hanzi,frequency,is_variant,_sources
hong,64,瘋,482,False,"kautian,taihoa,taijit"
hong,64,烘,482,False,"kautian,taihoa"
hong,64,灃,482,False,kautian
hong,64,魴,482,False,kautian
hong,64,枋,482,False,kautian
hong,64,峯,482,False,kautian
hong,64,妨,482,False,
hong,64,慌,482,False,kautian
hong,64,丰,482,False,kautian
hong,64,芳,459,False,"kautian,taijit"
hong,64,峰,300,False,kautian
hong,64,鋒,150,False,"kautian,taihoa"
hong,64,轟,100,False,kautian
hong,64,葑,50,False,kautian
hong,64,謊,50,False,kautian
hong,64,衁,50,False,kautian
hong,64,蠭,50,False,kautian
hong,64,肓,50,False,kautian
hong,64,荒,50,False,"kautian,taihoa,taijit"
hong,64,舫,50,False,kautian
hong,64,肪,50,False,kautian
hong,64,鄷,50,False,kautian
hong,64,邡,50,False,kautian
hong,64,𦪪,50,False,kautian
hong,64,酆,50,False,kautian
hong,64,鈁,50,False,kautian
hong,64,鍧,50,False,kautian
hong,64,鎤,50,False,kautian
hong,64,雱,50,False,kautian
hong,64,韸,50,False,kautian
hong,64,韼,50,False,kautian
hong,64,𥿪,50,False,kautian
hong,64,犎,50,False,kautian
hong,64,𩐠,50,False,kautian
hong,64,盽,50,False,kautian
hong,64,妦,50,False,kautian
hong,64,烽,50,False,kautian
hong,64,渢,50,False,kautian
hong,64,㕼,50,False,kautian
hong,64,㠦,50,False,kautian
hong,64,㸼,50,False,kautian
hong,64,䀱,50,False,kautian
hong,64,䦭,50,False,kautian
hong,64,仹,50,False,kautian
hong,64,偑,50,False,kautian
hong,64,僼,50,False,kautian
hong,64,凮,50,False,kautian
hong,64,匚,50,False,kautian
hong,64,叿,50,False,kautian
hong,64,哅,50,False,kautian
hong,64,坊,50,False,kautian
hong,64,崶,50,False,kautian
hong,64,揈,50,False,kautian
hong,64,桻,50,False,khpoo
hong,64,檒,50,False,kautian
hong,64,汸,50,False,kautian
hong,64,淓,50,False,kautian
hong,64,𩒼,50,False,kautian
tông,63,同,5164,False,"kautian,taihoa,taijit"
tông,63,堂,1306,False,"kautian,taihoa,taijit"
tông,63,童,300,False,kautian
tông,63,桐,250,False,"kautian,taihoa,taijit"
tông,63,螗,50,False,kautian
tông,63,砼,50,False,kautian
tông,63,硐,50,False,kautian
tông,63,磄,50,False,kautian
tông,63,穜,50,False,kautian
tông,63,筩,50,False,kautian
tông,63,絅,50,False,kautian
tông,63,罿,50,False,kautian
tông,63,艟,50,False,kautian
tông,63,茼,50,False,kautian
tông,63,菪,50,False,kautian
tông,63,蕫,50,False,kautian
tông,63,螳,50,False,kautian
tông,63,瞠,50,False,kautian
tông,63,詷,50,False,kautian
tông,63,赨,50,False,kautian
tông,63,逿,50,False,kautian
tông,63,酮,50,False,khpoo
tông,63,鏜,50,False,kautian
tông,63,餳,50,False,kautian
tông,63,鮦,50,False,kautian
tông,63,鼕,50,False,kautian
tông,63,鼨,50,False,kautian
tông,63,唐,50,False,kautian
tông,63,衕,50,False,kautian
tông,63,瞳,50,False,kautian
tông,63,痌,50,False,kautian
tông,63,朣,50,False,kautian
tông,63,佟,50,False,kautian
tông,63,侗,50,False,kautian
tông,63,勭,50,False,khpoo
tông,63,唐,50,False,"kautian,taijit"
tông,63,坣,50,False,kautian
tông,63,峒,50,False,kautian
tông,63,幢,50,False,kautian
tông,63,彤,50,False,"kautian,taijit"
tông,63,挏,50,False,kautian
tông,63,瑭,50,False,kautian
tông,63,曈,50,False,kautian
tông,63,搪,50,False,kautian
tông,63,棠,50,False,kautian
tông,63,潼,50,False,kautian
tông,63,獞,50,False,kautian
tông,63,犝,50,False,kautian
tông,63,橖,50,False,kautian
tông,63,炵,50,False,kautian
tông,63,煻,50,False,kautian
tông,63,溏,50,False,kautian
tông,63,湩,50,False,kautian
tông,63,浵,50,False,kautian
tông,63,氃,50,False,kautian
tông,63,橦,50,False,kautian
tông,63,仝,2,False,kautian
tông,63,僮,2,False,kautian
tông,63,塘,2,False,kautian
tông,63,疼,2,False,kautian
tông,63,筒,2,False,kautian
tông,63,糖,2,False,kautian
tông,63,銅,2,False,kautian
sir,61,俆,50,False,khpoo
sir,61,禠,50,False,khpoo
sir,61,稰,50,False,khpoo
sir,61,簛,50,False,khpoo
sir,61,紓,50,False,khpoo
sir,61,緦,50,False,khpoo
sir,61,罳,50,False,khpoo
sir,61,胥,50,False,khpoo
sir,61,舒,50,False,khpoo
sir,61,蒒,50,False,khpoo
sir,61,虒,50,False,khpoo
sir,61,蜤,50,False,khpoo
sir,61,蝑,50,False,khpoo
sir,61,螄,50,False,khpoo
sir,61,螔,50,False,khpoo
sir,61,蟖,50,False,khpoo
sir,61,蟴,50,False,khpoo
sir,61,覗,50,False,khpoo
sir,61,軀,50,False,khpoo
sir,61,鉰,50,False,khpoo
sir,61,鋖,50,False,khpoo
sir,61,鍶,50,False,khpoo
sir,61,鐁,50,False,khpoo
sir,61,颸,50,False,khpoo
sir,61,騦,50,False,khpoo
sir,61,鰤,50,False,khpoo
sir,61,鳾,50,False,khpoo
sir,61,鵨,50,False,khpoo
sir,61,鶳,50,False,khpoo
sir,61,私,50,False,khpoo
sir,61,禗,50,False,khpoo
sir,61,俬,50,False,khpoo
sir,61,疋,50,False,khpoo
sir,61,偦,50,False,khpoo
sir,61,偲,50,False,khpoo
sir,61,厶,50,False,khpoo
sir,61,司,50,False,khpoo
sir,61,噓,50,False,khpoo
sir,61,媤,50,False,khpoo
sir,61,師,50,False,kautian
sir,61,廝,50,False,khpoo
sir,61,思,50,False,khpoo
sir,61,恖,50,False,khpoo
sir,61,愢,50,False,khpoo
sir,61,抒,50,False,khpoo
sir,61,揟,50,False,khpoo
sir,61,撕,50,False,khpoo
sir,61,斯,50,False,khpoo
sir,61,書,50,False,khpoo
sir,61,楈,50,False,khpoo
sir,61,楒,50,False,khpoo
sir,61,榹,50,False,khpoo
sir,61,泀,50,False,khpoo
sir,61,湑,50,False,khpoo
sir,61,溮,50,False,khpoo
sir,61,澌,50,False,khpoo
sir,61,燍,50,False,khpoo
sir,61,獅,50,False,khpoo
sir,61,瑡,50,False,khpoo
sir,61,瑹,50,False,khpoo
sir,61,鼶,50,False,khpoo
lôo,60,爐,600,False,"kautian,taihoa,taijit"
lôo,60,蘆,550,False,"kautian,taijit"
lôo,60,螺,200,False,kautian
lôo,60,奴,150,False,"kautian,taijit"
lôo,60,鱸,150,False,kautian
lôo,60,轤,50,False,kautian
lôo,60,耬,50,False,kautian
lôo,60,腡,50,False,kautian
lôo,60,臚,50,False,kautian
lôo,60,艛,50,False,kautian
lôo,60,艫,50,False,kautian
lôo,60,螻,50,False,kautian
lôo,60,謱,50,False,kautian
lôo,60,鏤,50,False,"kautian,taijit"
lôo,60,遱,50,False,kautian
lôo,60,籚,50,False,kautian
lôo,60,鐒,50,False,khpoo
lôo,60,鑪,50,False,kautian
lôo,60,顱,50,False,kautian
lôo,60,駑,50,False,kautian
lôo,60,髗,50,False,kautian
lôo,60,鸕,50,False,kautian
lôo,60,纑,50,False,kautian
lôo,60,蔞,50,False,kautian
lôo,60,簍,50,False,kautian
lôo,60,帑,50,False,kautian
lôo,60,砮,50,False,kautian
lôo,60,伮,50,False,kautian
lôo,60,僂,50,False,kautian
lôo,60,呶,50,False,kautian
lôo,60,嘍,50,False,kautian
lôo,60,壚,50,False,kautian
lôo,60,孥,50,False,"kautian,taihoa"
lôo,60,嚧,50,False,kautian
lôo,60,慺,50,False,kautian
lôo,60,攎,50,False,kautian
lôo,60,櫨,50,False,kautian
lôo,60,瀘,50,False,kautian
lôo,60,獹,50,False,kautian
lôo,60,玈,50,False,kautian
lôo,60,瓐,50,False,kautian
lôo,60,矑,50,False,kautian
lôo,60,籮,1,False,kautian
lôo,60,髏,1,False,kautian
lôo,60,髅,1,False,
lôo,60,騾,1,False,
lôo,60,鑼,1,False,kautian
lôo,60,芦,1,False,kautian
lôo,60,羅,1,False,kautian
lôo,60,罗,1,False,
lôo,60,勞,1,False,kautian
lôo,60,盧,1,False,"kautian,taihoa,taijit"
lôo,60,牢,1,False,kautian
lôo,60,炉,1,False,
lôo,60,樓,1,False,"kautian,taijit"
lôo,60,楼,1,False,
lôo,60,摟,1,False,kautian
lôo,60,搂,1,False,
lôo,60,婁,1,False,kautian
lôo,60,魲,1,False,
kong,60,公,14120,False,"kautian,taihoa,taijit"
kong,60,光,3388,False,"kautian,taihoa"
kong,60,功,2513,False,"kautian,taihoa,taijit"
kong,60,攻,450,False,"kautian,taihoa,taijit"
kong,60,工,284,False,"kautian,taihoa,taijit"
kong,60,岡,200,False,kautian
kong,60,胱,50,False,kautian
kong,60,觵,50,False,kautian
kong,60,觥,50,False,kautian
kong,60,蚣,50,False,kautian
kong,60,茳,50,False,kautian
kong,60,缸,50,False,kautian
kong,60,肛,50,False,kautian
kong,60,罁,50,False,kautian
kong,60,豇,50,False,kautian
kong,60,綱,50,False,kautian
kong,60,笐,50,False,kautian
kong,60,訌,50,False,kautian
kong,60,釭,50,False,kautian
kong,60,趪,50,False,kautian
kong,60,矼,50,False,kautian
kong,60,鎠,50,False,kautian
kong,60,魟,50,False,kautian
kong,60,黆,50,False,kautian
kong,60,𠜛,50,False,kautian
kong,60,𢱫,50,False,kautian
kong,60,𤭛,50,False,kautian
kong,60,𥮕,50,False,kautian
kong,60,𦊫,50,False,kautian
kong,60,𦱌,50,False,kautian
kong,60,𧢸,50,False,kautian
kong,60,碽,50,False,kautian
kong,60,玜,50,False,kautian
kong,60,疘,50,False,kautian
kong,60,犅,50,False,kautian
kong,60,㓻,50,False,kautian
kong,60,㟵,50,False,kautian
kong,60,㽘,50,False,kautian
kong,60,䚗,50,False,kautian
kong,60,䰸,50,False,kautian
kong,60,伉,50,False,kautian
kong,60,侊,50,False,kautian
kong,60,僙,50,False,kautian
kong,60,冮,50,False,kautian
kong,60,剛,50,False,"kautian,taihoa,taijit"
kong,60,啌,50,False,kautian
kong,60,堈,50,False,kautian
kong,60,崗,50,False,kautian
kong,60,幊,50,False,kautian
kong,60,扛,50,False,kautian
kong,60,掆,50,False,kautian
kong,60,杠,50,False,kautian
kong,60,栱,50,False,kautian
kong,60,桄,50,False,kautian
kong,60,棡,50,False,kautian
kong,60,洸,50,False,kautian
kong,60,灮,50,False,khpoo
kong,60,焵,50,False,kautian
kong,60,罡,1,False,"kautian,itaigi"
kong,60,鋼,1,False,kautian
huân,60,煩,1967,False,"kautian,taihoa,taijit"
huân,60,凡,250,False,"kautian,taijit"
huân,60,繁,150,False,"kautian,taijit"
huân,60,還,150,False,"kautian,taihoa,taijit"
huân,60,蟠,50,False,"kautian,taijit"
huân,60,羦,50,False,khpoo
huân,60,羳,50,False,kautian
huân,60,翾,50,False,kautian
huân,60,膰,50,False,kautian
huân,60,芄,50,False,kautian
huân,60,荁,50,False,kautian
huân,60,莞,50,False,taijit
huân,60,薠,50,False,kautian
huân,60,蘩,50,False,kautian
huân,60,蝝,50,False,kautian
huân,60,蠉,50,False,kautian
huân,60,糫,50,False,kautian
huân,60,蠜,50,False,kautian
huân,60,貆,50,False,kautian
huân,60,蹯,50,False,kautian
huân,60,轘,50,False,kautian
huân,60,郇,50,False,"kautian,taijit"
huân,60,釩,50,False,kautian
huân,60,鍰,50,False,kautian
huân,60,闤,50,False,kautian
huân,60,鬟,50,False,kautian
huân,60,丸,50,False,kautian
huân,60,紈,50,False,kautian
huân,60,綄,50,False,khpoo
huân,60,籓,50,False,kautian
huân,60,幡,50,False,taihoa
huân,60,䌓,50,False,kautian
huân,60,丸,50,False,"kautian,taijit"
huân,60,亘,50,False,kautian
huân,60,儇,50,False,kautian
huân,60,凢,50,False,kautian
huân,60,噃,50,False,kautian
huân,60,圜,50,False,"kautian,taijit"
huân,60,墦,50,False,kautian
huân,60,笲,50,False,kautian
huân,60,帆,50,False,kautian
huân,60,峘,50,False,kautian
huân,60,杋,50,False,kautian
huân,60,瀿,50,False,kautian
huân,60,礬,50,False,"kautian,taihoa,taijit,stti"
huân,60,棥,50,False,kautian
huân,60,璠,50,False,kautian
huân,60,燔,50,False,kautian
huân,60,瓛,50,False,kautian
huân,60,洹,50,False,kautian
huân,60,汍,50,False,kautian
huân,60,橎,50,False,kautian
huân,60,樊,50,False,"kautian,taijit"
huân,60,垣,0,False,"kautian,taijit"
huân,60,寰,0,False,kautian
huân,60,桓,0,False,"kautian,itaigi,taihoa,taijit"
huân,60,環,0,False,kautian
huân,60,蕃,0,False,"kautian,taijit"
huân,60,藩,0,False,
huân,60,鐶,0,False,kautian
tshiok,56,雀,250,False,"kautian,taihoa"
tshiok,56,促,200,False,"kautian,taihoa"
tshiok,56,觸,150,False,"kautian,taihoa,taijit"
tshiok,56,臅,50,False,kautian
tshiok,56,灂,50,False,kautian
tshiok,56,猎,50,False,kautian
tshiok,56,琡,50,False,kautian
tshiok,56,皵,50,False,kautian
tshiok,56,碏,50,False,kautian
tshiok,56,磭,50,False,kautian
tshiok,56,穱,50,False,kautian
tshiok,56,篧,50,False,kautian
tshiok,56,蜡,50,False,kautian
tshiok,56,浞,50,False,kautian
tshiok,56,觕,50,False,kautian
tshiok,56,踀,50,False,kautian
tshiok,56,蹙,50,False,kautian
tshiok,56,辵,50,False,kautian
tshiok,56,辶,50,False,khpoo
tshiok,56,閦,50,False,kautian
tshiok,56,顣,50,False,kautian
tshiok,56,齪,50,False,kautian
tshiok,56,齱,50,False,kautian
tshiok,56,淖,50,False,kautian
tshiok,56,焯,50,False,kautian
tshiok,56,汋,50,False,kautian
tshiok,56,娖,50,False,kautian
tshiok,56,⻍,50,False,khpoo
tshiok,56,丵,50,False,kautian
tshiok,56,亍,50,False,kautian
tshiok,56,俶,50,False,kautian
tshiok,56,傶,50,False,kautian
tshiok,56,哫,50,False,kautian
tshiok,56,歜,50,False,kautian
tshiok,56,娋,50,False,kautian
tshiok,56,娕,50,False,kautian
tshiok,56,噈,50,False,kautian
tshiok,56,婥,50,False,kautian
tshiok,56,斶,50,False,kautian
tshiok,56,婼,50,False,kautian
tshiok,56,棤,50,False,kautian
tshiok,56,梀,50,False,kautian
tshiok,56,槭,50,False,kautian
tshiok,56,斮,50,False,kautian
tshiok,56,斫,50,False,kautian
tshiok,56,擉,50,False,kautian
tshiok,56,摵,50,False,kautian
tshiok,56,尺,0,False,
tshiok,56,捉,0,False,kautian
tshiok,56,矗,0,False,kautian
tshiok,56,粟,0,False,
tshiok,56,綽,0,False,kautian
tshiok,56,触,0,False,
tshiok,56,蹴,0,False,kautian
tshiok,56,蹵,0,False,kautian
tshiok,56,鵲,0,False,kautian
sū,55,事,13101,False,"kautian,taihoa,taijit"
sū,55,士,3492,False,"kautian,taijit"
sū,55,序,669,False,"kautian,taihoa,taijit"
sū,55,嶼,350,False,"kautian,taihoa,taijit"
sū,55,樹,107,False,kautian
sū,55,兕,102,False,kautian
sū,55,叙,102,False,khpoo
sū,55,墅,102,False,kautian
sū,55,殊,102,False,
sū,55,竪,102,False,kautian
sū,55,署,102,False,"kautian,taijit"
sū,55,豎,102,False,"kautian,taijit"
sū,55,食,102,False,khpoo
sū,55,飼,102,False,kautian
sū,55,𣗳,102,False,
sū,55,巳,102,False,"kautian,taijit"
sū,55,敘,100,False,"kautian,taihoa,taijit"
sū,55,祀,100,False,"kautian,taijit"
sū,55,嗣,100,False,kautian
sū,55,飴,50,False,kautian
sū,55,涘,50,False,kautian
sū,55,溆,50,False,khpoo
sū,55,漵,50,False,kautian
sū,55,澍,50,False,kautian
sū,55,禩,50,False,khpoo
sū,55,緒,50,False,"kautian,taijit"
sū,55,耜,50,False,khpoo
sū,55,泤,50,False,khpoo
sū,55,芧,50,False,kautian
sū,55,藇,50,False,kautian
sū,55,裋,50,False,kautian
sū,55,貄,50,False,khpoo
sū,55,釲,50,False,khpoo
sū,55,鈶,50,False,kautian
sū,55,鈻,50,False,khpoo
sū,55,洍,50,False,khpoo
sū,55,垿,50,False,khpoo
sū,55,沀,50,False,khpoo
sū,55,汿,50,False,khpoo
sū,55,䎣,50,False,khpoo
sū,55,仕,50,False,"kautian,taijit"
sū,55,伺,50,False,kautian
sū,55,似,50,False,kautian
sū,55,佀,50,False,kautian
sū,55,侍,50,False,kautian
sū,55,俟,50,False,"kautian,taijit"
sū,55,叓,50,False,khpoo
sū,55,姒,50,False,kautian
sū,55,尌,50,False,kautian
sū,55,戺,50,False,kautian
sū,55,扡,50,False,kautian
sū,55,敍,50,False,khpoo
sū,55,曙,50,False,kautian
sū,55,汜,50,False,kautian
sū,55,鱮,50,False,kautian
hu,55,夫,2228,False,"kautian,taihoa,taijit"
hu,55,烌,250,False,"kautian,itaigi"
hu,55,灰,250,True,"kautian,taijit"
hu,55,膚,200,False,"kautian,taijit"
hu,55,麩,100,False,"kautian,taihoa,taijit"
hu,55,虎,100,False,kautian
hu,55,譃,50,False,kautian
hu,55,痡,50,False,kautian
hu,55,砆,50,False,kautian
hu,55,糐,50,False,kautian
hu,55,紑,50,False,kautian
hu,55,罘,50,False,kautian
hu,55,罦,50,False,kautian
hu,55,莩,50,False,kautian
hu,55,虗,50,False,khpoo
hu,55,衭,50,False,kautian
hu,55,跗,50,False,kautian
hu,55,趺,50,False,"kautian,taihoa"
hu,55,琈,50,False,kautian
hu,55,鄜,50,False,kautian
hu,55,鈇,50,False,kautian
hu,55,驉,50,False,khpoo
hu,55,魖,50,False,khpoo
hu,55,麱,50,False,kautian
hu,55,𡃧,50,False,kautian
hu,55,𥞂,50,False,kautian
hu,55,𧏺,50,False,kautian
hu,55,郛,50,False,kautian
hu,55,泭,50,False,kautian
hu,55,玞,50,False,kautian
hu,55,尃,50,False,kautian
hu,55,㭪,50,False,kautian
hu,55,䓵,50,False,kautian
hu,55,䴸,50,False,kautian
hu,55,俘,50,False,kautian
hu,55,冔,50,False,kautian
hu,55,呴,50,False,kautian
hu,55,噓,50,False,"kautian,taijit"
hu,55,圩,50,False,khpoo
hu,55,歔,50,False,kautian
hu,55,孵,50,False,kautian
hu,55,忓,50,False,kautian
hu,55,憮,50,False,kautian
hu,55,懯,50,False,kautian
hu,55,撫,50,False,kautian
hu,55,敷,50,False,"kautian,taihoa"
hu,55,枎,50,False,kautian
hu,55,枹,50,False,kautian
hu,55,柎,50,False,kautian
hu,55,桴,50,False,kautian
hu,55,欨,50,False,kautian
hu,55,墟,2,False,"kautian,taijit"
hu,55,孚,2,False,kautian
hu,55,稃,2,False,kautian
hu,55,虛,2,False,"kautian,taihoa,taijit"
jû,53,如,1489,False,"kautian,taijit"
jû,53,挐,100,False,kautian
jû,53,鴽,50,False,kautian
jû,53,袽,50,False,kautian
jû,53,臾,50,False,"kautian,taijit"
jû,53,茰,50,False,kautian
jû,53,萮,50,False,kautian
jû,53,萸,50,False,kautian
jû,53,蕍,50,False,kautian
jû,53,蕠,50,False,khpoo
jû,53,薷,50,False,kautian
jû,53,蝓,50,False,kautian
jû,53,蠕,50,False,kautian
jû,53,褕,50,False,kautian
jû,53,隃,50,False,kautian
jû,53,腴,50,False,kautian
jû,53,覦,50,False,kautian
jû,53,諛,50,False,kautian
jû,53,踰,50,False,kautian
jû,53,逾,50,False,kautian
jû,53,鄃,50,False,kautian
jû,53,醹,50,False,kautian
jû,53,銣,50,False,khpoo
jû,53,鑐,50,False,kautian
jû,53,襦,50,False,kautian
jû,53,臑,50,False,kautian
jû,53,羭,50,False,kautian
jû,53,歈,50,False,kautian
jû,53,侞,50,False,kautian
jû,53,儒,50,False,"kautian,itaigi,taijit"
jû,53,嚅,50,False,kautian
jû,53,堬,50,False,kautian
jû,53,孺,50,False,kautian
jû,53,帤,50,False,kautian
jû,53,愉,50,False,kautian
jû,53,揄,50,False,kautian
jû,53,擩,50,False,kautian
jû,53,筎,50,False,kautian
jû,53,桇,50,False,kautian
jû,53,毹,50,False,kautian
jû,53,毺,50,False,kautian
jû,53,洳,50,False,kautian
jû,53,渝,50,False,kautian
jû,53,濡,50,False,kautian
jû,53,獳,50,False,kautian
jû,53,瘉,50,False,kautian
jû,53,瘐,50,False,kautian
jû,53,窬,50,False,kautian
jû,53,窳,50,False,kautian
jû,53,俞,11,False,"kautian,taijit"
jû,53,榆,11,False,kautian
jû,53,瑜,11,False,kautian
jû,53,茹,11,False,"kautian,taihoa,taijit"
hôo,53,胡,450,False,"kautian,itaigi,taijit"
hôo,53,鬍,150,False,"kautian,taihoa,taijit"
hôo,53,狐,150,False,"kautian,taijit"
hôo,53,糊,100,False,"kautian,taihoa"
hôo,53,葫,100,False,"kautian,taihoa"
hôo,53,衚,50,False,kautian
hôo,53,箶,50,False,kautian
hôo,53,篌,50,False,kautian
hôo,53,罘,50,False,kautian
hôo,53,芣,50,False,kautian
hôo,53,莩,50,False,kautian
hôo,53,蜉,50,False,kautian
hôo,53,鍭,50,False,kautian
hôo,53,鄇,50,False,kautian
hôo,53,睺,50,False,kautian
hôo,53,餬,50,False,kautian
hôo,53,餱,50,False,kautian
hôo,53,鯸,50,False,kautian
hôo,53,鰗,50,False,kautian
hôo,53,鶘,50,False,kautian
hôo,53,矦,50,False,kautian
hôo,53,糇,50,False,kautian
hôo,53,瓳,50,False,kautian
hôo,53,捊,50,False,taihoa
hôo,53,侯,50,False,"kautian,taijit"
hôo,53,瓠,50,False,kautian
hôo,53,咊,50,False,khpoo
hôo,53,喉,50,False,kautian
hôo,53,壕,50,False,kautian
hôo,53,壺,50,False,"kautian,taijit"
hôo,53,弧,50,False,"kautian,stti"
hôo,53,剻,50,False,kautian
hôo,53,撈,50,False,kautian
hôo,53,楜,50,False,kautian
hôo,53,涪,50,False,kautian
hôo,53,烰,50,False,kautian
hôo,53,猢,50,False,kautian
hôo,53,猴,50,False,kautian
hôo,53,桴,50,False,kautian
hôo,53,湖,1,False,"kautian,taijit,stti"
hôo,53,蝴,1,False,kautian
hôo,53,荷,1,False,
hôo,53,笟,1,False,
hôo,53,禾,1,False,kautian
hôo,53,瑚,1,False,kautian
hôo,53,壷,1,False,kautian
hôo,53,浮,1,False,taijit
hôo,53,河,1,False,kautian
hôo,53,毫,1,False,kautian
hôo,53,和,1,False,kautian
hôo,53,何,1,False,kautian
hôo,53,乎,1,False,
hôo,53,豪,1,False,kautian
hun,53,分,8581,False,"kautian,taihoa,taijit,stti"
hun,53,婚,2097,False,"kautian,taihoa,taijit"
hun,53,薰,700,False,"kautian,taihoa"
hun,53,燻,409,False,"kautian,taijit"
hun,53,閽,409,False,kautian
hun,53,緍,409,False,
hun,53,獯,409,False,kautian
hun,53,纁,409,False,kautian
hun,53,熏,409,False,"kautian,taihoa"
hun,53,烟,409,False,
hun,53,曛,409,False,kautian
hun,53,坋,409,False,kautian
hun,53,勳,409,False,"kautian,taijit"
hun,53,紛,300,False,"kautian,taijit"
hun,53,昏,100,False,"kautian,taihoa"
hun,53,芬,50,False,"kautian,taijit"
hun,53,煙,50,False,taijit
hun,53,痻,50,False,kautian
hun,53,睧,50,False,kautian
hun,53,矄,50,False,kautian
hun,53,緡,50,False,kautian
hun,53,腪,50,False,kautian
hun,53,臐,50,False,kautian
hun,53,鳻,50,False,kautian
hun,53,葷,50,False,kautian
hun,53,衯,50,False,kautian
hun,53,醺,50,False,kautian
hun,53,雰,50,False,kautian
hun,53,餴,50,False,kautian
hun,53,饙,50,False,kautian
hun,53,焄,50,False,kautian
hun,53,鼢,50,False,kautian
hun,53,煇,50,False,kautian
hun,53,梤,50,False,kautian
hun,53,湣,50,False,kautian
hun,53,惽,50,False,kautian
hun,53,勛,50,False,kautian
hun,53,吩,50,False,kautian
hun,53,坌,50,False,
hun,53,塤,50,False,kautian
hun,53,壎,50,False,"kautian,taihoa,taijit"
hun,53,帉,50,False,kautian
hun,53,惛,50,False,kautian
hun,53,拫,50,False,kautian
hun,53,涽,50,False,kautian
hun,53,昐,50,False,kautian
hun,53,昬,50,False,kautian
hun,53,棻,50,False,kautian
hun,53,棼,50,False,kautian
hun,53,殙,50,False,kautian
hun,53,氛,50,False,kautian
hun,53,汾,50,False,kautian
hun,53,鼲,50,False,kautian
li̍k,52,力,6904,False,"kautian,taihoa,taijit,stti"
li̍k,52,歷,2707,False,"kautian,taijit"
li̍k,52,綠,500,False,"kautian,taihoa,taijit"
li̍k,52,曆,350,False,"kautian,taihoa"
li̍k,52,壢,250,False,kautian
li̍k,52,栗,150,False,kautian
li̍k,52,躒,50,False,kautian
li̍k,52,竻,50,False,kautian
li̍k,52,艻,50,False,kautian
li̍k,52,莅,50,False,kautian
li̍k,52,蒞,50,False,kautian
li̍k,52,藶,50,False,kautian
li̍k,52,蚸,50,False,kautian
li̍k,52,衵,50,False,kautian
li̍k,52,轣,50,False,kautian
li̍k,52,轢,50,False,kautian
li̍k,52,礫,50,False,kautian
li̍k,52,鎘,50,False,kautian
li̍k,52,靂,50,False,"kautian,taihoa"
li̍k,52,鬲,50,False,kautian
li̍k,52,鰳,50,False,"kautian,taihoa"
li̍k,52,鳨,50,False,kautian
li̍k,52,𠠝,50,False,khpoo
li̍k,52,酈,50,False,kautian
li̍k,52,秝,50,False,kautian
