hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
床姐母,tshn̂g-tsiá-bú,chhn̂g-chiá-bú,16,True,False,False,False,False,False,True,False,False,False
床母衣,tshn̂g-bú-i,chhn̂g-bú-i,16,True,False,False,False,False,False,True,False,False,False
序大儂,sī-tuā-lâng,sī-tōa-lâng,16,True,True,False,False,False,False,False,False,False,False
店仔腳,tiàm-á-kha,tiàm-á-kha,16,True,False,False,False,False,False,True,False,False,False
度嘴食,tōo-tshuì-tsia̍h,tō͘-chhùi-chia̍h,16,True,False,False,False,False,True,False,False,False,False
度嘴飽,tōo-tshuì-pá,tō͘-chhùi-pá,16,True,False,False,False,False,True,False,False,False,False
庶祖母,sù-tsóo-bú,sù-chó͘-bú,16,True,False,False,False,False,False,True,False,False,False
廚子師,tôo-tsí-sai,tô͘-tsí-sai,16,True,False,False,False,False,True,False,False,False,False
廣東磁,kńg-tang-huî,kńg-tang-hûi,16,True,False,False,False,False,False,True,False,False,False
弄嘴花,lāng-tshuì-hue,lāng-chhùi-hoe,16,True,True,False,False,False,True,False,False,False,False
弓字旁,king-jī-pîng,keng-jī-pêng,16,True,False,False,False,False,False,True,False,False,False
弓字旁,kiong-jī-pîng,kiong-jī-pêng,16,True,False,False,False,False,False,True,False,False,False
弓布篷,king-pòo-phâng,keng-pò͘-phâng,16,True,False,False,False,False,True,True,False,False,False
引頭路,ín-thâu-lōo,ín-thâu-lō͘,16,True,True,False,False,False,False,False,False,False,False
干礁急,kan-ta-kip,kan-ta-kip,16,True,False,False,False,False,True,False,False,False,False
幫蕃薯,png-han-tsû,png-han-tsû,16,True,False,False,False,False,False,True,False,False,False
布路斯,pòo-lōo-su,pò͘-lō͘-su,16,True,False,False,False,False,False,True,False,False,False
幪被仔,mua-phē-á,moa-phē-á,16,True,True,False,False,False,False,False,False,False,False
布農族,pòo-lông-tso̍k,pò͘-lông-cho̍k,16,True,False,False,False,False,True,False,False,False,False
布雨傘,pòo-hōo-suànn,pò͘-hō͘-sòaⁿ,16,True,False,False,False,False,False,True,False,False,False
布鞋仔,pòo-ê-á,pò͘-ê-á,16,True,False,False,True,False,False,False,False,False,False
布鞋底,pòo-ê-té,pò͘-ê-té,16,True,False,False,False,False,True,False,False,False,False
布骨梢,pòo-kut-siau,pò͘-kut-siau,16,True,False,False,False,True,False,False,False,False,False
布骨硝,pòo-kut-siau,pò͘-kut-siau,16,True,False,False,False,False,False,True,False,False,False
師傅娘,sai-hū-niû,sai-hū-niû,16,True,False,False,False,False,False,True,False,False,False
師傅工,sai-hū-kang,sai-hū-kang,16,True,False,False,False,False,False,True,False,False,False
師傅步,sai-hū-pōo,sai-hū-pō͘,16,True,False,False,False,False,False,True,False,False,False
師傅腳,sai-hū-kha,sai-hū-kha,16,True,False,False,False,False,False,True,False,False,False
師傅腳,sai-hū-kioh,sai-hū-kioh,16,True,False,False,False,False,False,True,False,False,False
師傅講,sai-hū-kóng,sai-hū-kóng,16,True,False,False,False,False,False,True,False,False,False
師傅頭,sai-hū-thâu,sai-hū-thâu,16,True,False,False,False,False,False,True,False,False,False
師公銒,sai-kong-giang,sai-kong-giang,16,True,False,False,False,True,False,False,False,False,False
師父工,sai-hū-kang,sai-hū-kang,16,True,False,False,False,False,True,False,False,False,False
帶仔蟲,tuà-á-thâng,tòa-á-thâng,16,True,False,False,False,False,True,False,False,False,False
帶喪孝,tuà-sng-hà,tòa-sng-hà,16,True,False,False,False,False,True,True,False,False,False
帶天路,tuà-thinn-lōo,tòa-thiⁿ-lō͘,16,True,False,False,False,False,True,False,False,False,False
帶孤鸞,tuà-koo-luân,tòa-ko͘-loân,16,True,False,False,False,False,False,True,False,False,False
帶官符,tuà-kuann-hû,tòa-koaⁿ-hû,16,True,False,False,False,False,True,False,False,False,False
帶家齣,tuà-ka-tshut,tòa-ka-chhut,16,True,False,False,False,False,True,True,False,False,False
帶貴人,tuà-kuì-jîn,tòa-kùi-jîn,16,True,False,False,False,False,False,True,False,False,False
帶雙刀,tuà-siang-to,tòa-siang-to,16,True,False,False,False,False,False,True,False,False,False
帶霜孝,tuà-sng-khau,tòa-sng-khau,16,True,False,False,False,False,True,False,False,False,False
帶食祿,tuà-si̍t-lo̍k,tòa-si̍t-lo̍k,16,True,False,False,False,False,False,True,False,False,False
帶驛馬,tuà-ia̍h-bé,tòa-ia̍h-bé,16,True,False,False,False,False,False,True,False,False,False
帶鬼胎,tuà-kuí-thai,tòa-kuí-thai,16,True,False,False,False,False,False,True,False,False,False
帽仔帶,bō-á-tuà,bō-á-tòa,16,True,False,False,False,False,False,True,False,False,False
幪被仔,mua-phuē-á,moa-phōe-á,16,True,True,False,False,False,False,False,False,False,False
引頭路,ún-thâu-lōo,ún-thâu-lō͘,16,True,True,False,False,False,False,False,False,False,False
弱腳骨,lám-kha-kut,lám-kha-kut,16,True,False,False,False,False,False,True,False,False,False
弱身命,lám-sin-miā,lám-sin-miā,16,True,False,False,False,False,False,True,False,False,False
強加誣,kiông-ka-bû,kiông-ka-bû,16,True,False,False,False,False,True,False,False,False,False
悠遊卡,iu-iû-khah,iu-iû-khah,16,True,False,False,True,False,False,False,False,False,False
惜腳手,sioh-kha-tshiú,sioh-kha-chhiú,16,True,False,False,False,False,True,False,False,False,False
惡毒嘴,ok-to̍k-tshuì,ok-to̍k-chhùi,16,True,False,False,False,False,False,True,False,False,False
想倒返,siūnn-tò-tńg,siūⁿ-tò-tńg,16,True,False,False,False,False,False,True,False,False,False
想未伸,siūnn-buē-tshun,siūⁿ-bōe-chhun,16,True,False,False,False,False,False,True,False,False,False
惹事志,jiá-tāi-tsì,jiá-tāi-chì,16,True,True,False,False,False,False,False,False,False,False
惹事志,liá-tāi-tsì,liá-tāi-chì,16,True,True,False,False,False,False,False,False,False,False
意外險,ì-guā-hiám,ì-gōa-hiám,16,True,False,False,False,False,True,False,False,False,False
意料外,ì-liāu-guā,ì-liāu-gōa,16,True,False,False,False,False,False,True,False,False,False
愛哭胚,ài-khàu-phe,ài-khàu-phe,16,True,False,False,False,False,False,True,False,False,False
愛哮神,ài-háu-sîn,ài-háu-sîn,16,True,False,False,False,False,False,True,False,False,False
慄前腳,lik-tsîng-kha,lek-chêng-kha,16,True,False,False,False,False,True,False,False,False,False
慢腳香,bān-kha-hiunn,bān-kha-hiuⁿ,16,True,False,False,False,False,True,False,False,False,False
憂塊塊,iu-teh-teh,iu-teh-teh,16,True,False,False,False,False,False,True,False,False,False
憨大獃,khám-tuā-tai,khám-tōa-tai,16,True,False,False,False,False,True,False,False,False,False
應分額,ìng-hūn-gia̍h,èng-hūn-gia̍h,16,True,False,False,False,False,False,True,False,False,False
懊揬面,àu-tū-bīn,àu-tū-bīn,16,True,True,False,False,False,False,False,False,False,False
懊盹面,àu-tū-bīn,àu-tū-bīn,16,True,True,False,False,False,False,False,False,False,False
戇大獃,gōng-tuā-tai,gōng-tōa-tai,16,True,True,False,False,False,True,False,False,False,False
戇腳骨,gōng-kha-kut,gōng-kha-kut,16,True,False,False,False,False,False,True,False,False,False
戇面虎,gōng-bīn-hóo,gōng-bīn-hó͘,16,True,False,False,False,False,False,True,False,False,False
戍邊兜,tshù-pinn-tau,chhù-piⁿ-tau,16,True,True,False,False,False,False,False,False,False,False
成人胚,tsiânn-lâng-phe,chiâⁿ-lâng-phe,16,True,False,False,False,False,False,True,False,False,False
成腳數,tsiânn-kha-siàu,chiâⁿ-kha-siàu,16,True,False,False,False,False,True,False,False,False,False
戛仔球,khat-á-kiû,khat-á-kiû,16,True,False,False,False,False,True,False,False,False,False
戛土車,khat-thôo-tshia,khat-thô͘-chhia,16,True,False,False,False,False,True,False,False,False,False
戰甲蟲,tsiàn-kah-thâng,chiàn-kah-thâng,16,True,False,False,True,False,True,False,False,False,False
戲棚腳,hì-pênn-kha,hì-pêⁿ-kha,16,True,False,False,False,False,True,False,False,False,False
戶碇腳,hōo-tīng-kha,hō͘-tēng-kha,16,True,False,False,False,False,True,True,False,False,False
怪儂,kuài--lâng,koài--lâng,16,True,True,False,False,False,False,False,False,False,False
急腳鬼,kip-kha-kuí,kip-kha-kuí,16,True,False,False,False,False,True,False,False,False,False
怣大獃,gōng-tuā-tai,gōng-tōa-tai,16,True,True,False,False,False,False,False,False,False,False
後腳跟,āu-kha-kin,āu-kha-kin,16,True,False,False,False,False,True,False,False,False,False
強盜不,kiông-tō-m̄,kiông-tō-m̄,16,True,False,False,False,False,False,True,False,False,False
強盜要,kiông-tō-beh,kiông-tō-beh,16,True,False,False,False,False,False,True,False,False,False
強腳兵,kiâng-kha-ping,kiâng-kha-peng,16,True,False,False,False,False,False,True,False,False,False
彭加嶼,phênn-ka-sū,phêⁿ-ka-sū,16,True,False,False,False,False,True,False,False,False,False
彼旁邊,hit-pîng-pinn,hit-pêng-piⁿ,16,True,False,False,False,False,False,True,False,False,False
彼東時,hit-tang-sî,hit-tang-sî,16,True,False,False,False,False,True,False,False,False,False
後一个,āu-tsit-ê,āu-chit-ê,16,True,False,False,True,False,False,False,False,False,False
後一个,āu-tsi̍t-ê,āu-chi̍t-ê,16,True,False,False,True,False,False,False,False,False,False
後尾埕,āu-bué-tiânn,āu-bóe-tiâⁿ,16,True,False,False,False,False,True,False,False,False,False
後母婊,āu-bú-piáu,āu-bú-piáu,16,True,False,False,False,False,False,True,False,False,False
後母毒,āu-bú-to̍k,āu-bú-to̍k,16,True,False,False,False,False,False,True,False,False,False
後母貓,āu-bú-bâ,āu-bú-bâ,16,True,False,False,False,False,False,True,False,False,False
後界土,āu-kài-thôo,āu-kài-thô͘,16,True,False,False,False,False,False,True,False,False,False
後躂仔,āu-that-á,āu-that-á,16,True,False,False,False,False,False,True,False,False,False
怣大呆,gōng-tuā-tai,gōng-tōa-tai,16,True,True,False,False,False,False,False,False,False,False
得人痛,tit-lâng-thiànn,tit-lâng-thiàⁿ,16,True,True,False,False,False,False,False,False,False,False
得儂惜,tit-lâng-sioh,tit-lâng-sioh,16,True,True,False,False,False,False,False,False,False,False
徙腳步,suá-kha-pōo,sóa-kha-pō͘,16,True,False,False,False,False,False,True,False,False,False
徛會椆,khiā-ē-tiâu,khiā-ē-tiâu,16,True,False,False,False,False,True,False,False,False,False
徛會稠,khiā-ē-tiâu,khiā-ē-tiâu,16,True,False,False,False,False,True,False,False,False,False
從即起,tsîng-tsit-khí,chêng-chit-khí,16,True,False,False,False,False,True,False,False,False,False
復到返,ho̍k-tò-tńg,ho̍k-tò-tńg,16,True,False,False,False,False,False,True,False,False,False
心氣痛,sim-khì-thiànn,sim-khì-thiàⁿ,16,True,False,False,False,False,False,True,False,False,False
快時尚,khuài-sî-siōng,khoài-sî-siōng,16,True,False,True,False,False,False,False,False,False,False
念佛咒,liām-pu̍t-tsiù,liām-pu̍t-chiù,16,True,False,False,False,False,False,True,False,False,False
念歌訣,liām-ko-kuat,liām-ko-koat,16,True,False,False,False,False,False,True,False,False,False
念父母,liām-pē-bó,liām-pē-bó,16,True,False,False,False,False,True,False,False,False,False
念著,liām--tio̍h,liām--tio̍h,16,True,False,False,False,False,False,True,False,False,False
布輪機,pòo-lûn-ki,pò͘-lûn-ki,16,True,False,False,False,False,False,False,True,False,False
布袋鼠,pòo-tē-tshí,pò͘-tē-tshí,16,True,False,False,True,False,False,False,False,False,False
手按仔,tshiú-huānn-á,chhiú-hōaⁿ-á,16,True,True,False,False,False,False,False,False,False,False
家蚤蚊,ka-tsáu-báng,ka-cháu-báng,16,True,False,False,False,False,True,False,False,False,False
寄生虫,kià-sinn-thâng,kià-siⁿ-thâng,16,True,True,False,False,False,False,False,False,False,False
密密孔,ba̍t-ba̍t-khang,ba̍t-ba̍t-khang,16,True,False,False,False,False,True,False,False,False,False
密碼錢,bi̍t-bé-tsînn,bi̍t-bé-chîⁿ,16,True,False,False,True,False,False,False,False,False,False
密箍銀,bi̍t-khoo-gîn,bi̍t-kho͘-gîn,16,True,False,False,True,False,False,False,False,False,False
密輸入,bi̍t-su-ji̍p,bi̍t-su-ji̍p,16,True,False,False,False,False,False,True,False,False,False
密輸出,bi̍t-su-tshut,bi̍t-su-chhut,16,True,False,False,False,False,False,True,False,False,False
密陀僧,bi̍t-tô-tsing,bi̍t-tô-cheng,16,True,False,False,False,False,False,True,False,False,False
寒儂,kuânn--lâng,kôaⁿ--lâng,16,True,True,False,False,False,False,False,False,False,False
實掙掙,tsa̍t-tsinn-tsinn,cha̍t-chiⁿ-chiⁿ,16,True,False,False,False,False,True,False,False,False,False
封收租,hong-siu-tsoo,hong-siu-cho͘,16,True,False,False,False,False,False,True,False,False,False
封炕滷,hong-khòng-lóo,hong-khòng-ló͘,16,True,False,False,True,False,False,False,False,False,False
封炕鹵,hong-khòng-lóo,hong-khòng-ló͘,16,True,False,False,False,False,False,True,False,False,False
封焢滷,hong-khòng-lóo,hong-khòng-ló͘,16,True,False,False,False,False,True,False,False,False,False
封神傳,hong-sîn-tuān,hong-sîn-toān,16,True,False,False,False,False,False,True,False,False,False
封面里,hong-bīn-lí,hong-bīn-lí,16,True,False,False,False,False,True,False,False,False,False
對不過,tuì-m̄-kè,tùi-m̄-kè,16,True,False,False,False,False,False,True,False,False,False
對午衝,tuì-ngóo-tshiong,tùi-ngó͘-chhiong,16,True,False,False,False,False,True,True,False,False,False
對嘴應,tuì-tshuì-ìn,tùi-chhùi-ìn,16,True,False,False,False,False,True,False,False,False,False
對腳博,tuì-kha-pua̍h,tùi-kha-poa̍h,16,True,False,False,False,False,True,False,False,False,False
對腳戰,tuì-kha-tsiàn,tùi-kha-chiàn,16,True,False,False,False,False,True,False,False,False,False
小七仔,siáu-tshit-á,siáu-chhit-á,16,True,False,False,False,False,True,False,False,False,False
小伸筋,sió-tshun-kin,sió-chhun-kin,16,True,False,False,False,False,True,False,False,False,False
小娘子,sió-niû-kiánn,sió-niû-kiáⁿ,16,True,False,False,False,False,False,True,False,False,False
小粒子,suè-lia̍p-tsí,sòe-lia̍p-tsí,16,True,True,False,False,False,False,False,False,False,False
小粒子,sè-lia̍p-tsí,sè-lia̍p-tsí,16,True,True,False,False,False,False,False,False,False,False
小腳賬,sió-kioh-siàu,sió-kioh-siàu,16,True,False,False,False,False,False,True,False,False,False
小身分,sió-sin-hūn,sió-sin-hūn,16,True,False,False,False,False,False,True,False,False,False
小部分,sió-pōo-hūn,sió-pō͘-hūn,16,True,False,False,False,False,False,True,False,False,False
少嘴舌,tsió-tshuì-tsi̍h,chió-chhùi-chi̍h,16,True,False,False,False,False,False,True,False,False,False
寄生虫,kià-senn-thâng,kià-seⁿ-thâng,16,True,True,False,False,False,False,False,False,False,False
家甲簿,ke-kah-phōo,ke-kah-phō͘,16,True,False,False,False,False,True,True,False,False,False
布袋鵝,pòo-tē-gô,pò͘-tē-gô,16,True,False,False,False,False,True,False,False,False,False
家甲牌,ke-kah-pâi,ke-kah-pâi,16,True,False,False,False,False,False,True,False,False,False
字紙灰,jī-tsuá-hu,jī-chóa-hu,16,True,False,False,False,False,False,True,False,False,False
拼性命,piànn-sènn-miā,piàⁿ-sèⁿ-miā,16,True,True,False,False,False,False,False,False,False,False
存要好,tshûn-beh-hó,tshûn-beh-hó,16,True,False,False,False,False,False,True,False,False,False
存要死,tshûn-beh-sí,tshûn-beh-sí,16,True,False,False,False,False,False,True,False,False,False
孝宅母,hàu-the̍h-bú,hàu-the̍h-bú,16,True,False,False,False,False,False,True,False,False,False
孝尾子,hà-bué-kiánn,hà-bóe-kiáⁿ,16,True,True,False,False,False,False,False,False,False,False
孝尾子,hà-bé-kiánn,hà-bé-kiáⁿ,16,True,True,False,False,False,False,True,False,False,False
孝牲禮,hàu-sing-lé,hàu-seng-lé,16,True,False,False,False,False,False,True,False,False,False
孝狀腳,hàu-tsn̄g-kha,hàu-chn̄g-kha,16,True,False,False,False,False,False,True,False,False,False
孟加拉,bīng-ka-lá,bēng-ka-lá,16,True,False,False,False,False,True,False,False,False,False
孤單旁,koo-tuann-pîng,ko͘-toaⁿ-pêng,16,True,False,False,False,False,False,True,False,False,False
孤對腳,koo-tuì-kha,ko͘-tùi-kha,16,True,False,False,False,False,True,True,False,False,False
孤腳手,koo-kha-tshiú,ko͘-kha-chhiú,16,True,True,False,False,False,False,False,False,False,False
孤腳蹌,koo-kha-tshiàng,ko͘-kha-chhiàng,16,True,False,False,False,False,True,False,False,False,False
孤骹手,koo-kha-tshiú,ko͘-kha-chhiú,16,True,True,False,False,False,False,False,False,False,False
孤鸞母,koo-luân-bú,ko͘-loân-bú,16,True,False,False,False,False,False,True,False,False,False
孫仔螺,sun-á-lê,sun-á-lê,16,True,False,False,False,False,False,True,False,False,False
學儂,o̍h--lâng,o̍h--lâng,16,True,True,False,False,False,False,False,False,False,False
學甲堡,ha̍k-kah-pó,ha̍k-kah-pó,16,True,False,False,True,False,False,False,False,False,False
守本分,siú-pún-hūn,siú-pún-hūn,16,True,False,False,False,False,True,False,False,False,False
安怎樣,án-tsuánn-iūnn,án-chóaⁿ-iūⁿ,16,True,True,False,False,False,False,False,False,False,False
官莊租,kuann-tsng-tsoo,koaⁿ-chng-cho͘,16,True,False,False,False,False,False,True,False,False,False
定期賬,tīng-kî-siàu,tēng-kî-siàu,16,True,False,False,False,False,False,True,False,False,False
家外祖,ka-guā-tsóo,ka-gōa-chó͘,16,True,False,False,False,False,False,True,False,False,False
家岳母,ka-ga̍k-bú,ka-ga̍k-bú,16,True,False,False,False,False,False,True,False,False,False
家母妗,ka-bú-kīm,ka-bú-kīm,16,True,False,False,False,False,False,True,False,False,False
家母舅,ka-bú-kū,ka-bú-kū,16,True,False,False,False,False,False,True,False,False,False
家治人,ka-kī-lâng,ka-kī-lâng,16,True,True,False,False,False,False,False,False,False,False
家甲枋,ke-kah-pâng,ke-kah-pâng,16,True,False,False,False,False,False,True,False,False,False
少頭嘴,tsió-thâu-tshuì,chió-thâu-chhùi,16,True,False,False,False,False,True,True,False,False,False
尖嘴仔,tsiam-tshuì-á,chiam-chhùi-á,16,True,False,False,False,False,True,False,False,False,False
尖嘴個,tsiam-tshuì-ê,chiam-chhùi-ê,16,True,False,False,False,False,True,False,False,False,False
尖嘴椒,tsiam-tshuì-tsio,chiam-chhùi-chio,16,True,False,False,False,False,True,True,False,False,False
山鹽青,suann-iâm-tshenn,soaⁿ-iâm-chheⁿ,16,True,False,False,False,False,True,False,False,False,False
巧塊塊,khiáu-teh-teh,khiáu-teh-teh,16,True,False,False,True,False,False,True,False,False,False
巴圖魯,pa-tôo-lóo,pa-tô͘-ló͘,16,True,False,False,False,False,False,True,False,False,False
布印花,pòo-ìn-hue,pò͘-ìn-hoe,16,True,False,False,False,False,False,True,False,False,False
布告文,pòo-kò-bûn,pò͘-kò-bûn,16,True,False,False,False,False,False,True,False,False,False
布尪仔,pòo-ang-á,pò͘-ang-á,16,True,False,False,True,False,True,False,False,False,False
布尾仔,pòo-bué-á,pò͘-bóe-á,16,True,False,False,False,False,True,False,False,False,False
布布烏,pòo-pòo-oo,pò͘-pò͘-o͘,16,True,False,False,False,True,False,False,False,False,False
布扎仔,pòo-tsat-á,pò͘-chat-á,16,True,False,False,False,False,True,False,False,False,False
布拖仔,pòo-thua-á,pò͘-thoa-á,16,True,False,False,False,False,True,False,False,False,False
布掛仔,pòo-kuà-á,pò͘-kòa-á,16,True,False,False,True,False,False,False,False,False,False
布政司,pòo-tsìng-si,pò͘-chèng-si,16,True,False,False,False,False,False,True,False,False,False
布札仔,pòo-tsat-á,pò͘-chat-á,16,True,False,False,False,False,True,False,False,False,False
布林值,pòo-lîm-ta̍t,pò͘-lîm-ta̍t,16,True,False,True,False,False,False,False,False,False,False
布條仔,pòo-liâu-á,pò͘-liâu-á,16,True,False,False,False,False,True,False,False,False,False
布機紗,pòo-kui-se,pò͘-kui-se,16,True,False,False,False,False,False,True,False,False,False
布碎仔,pòo-tshuì-á,pò͘-chhùi-á,16,True,False,False,False,False,True,False,False,False,False
布篷厝,pòo-phâng-tshù,pò͘-phâng-chhù,16,True,False,True,True,False,False,False,False,False,False
布籬仔,pòo-lî-á,pò͘-lî-á,16,True,False,False,True,False,False,False,False,False,False
布綜線,pòo-tsang-suànn,pò͘-chang-sòaⁿ,16,True,False,False,False,False,False,True,False,False,False
布袋奶,pòo-tē-lin,pò͘-tē-lin,16,True,False,False,True,False,False,True,False,False,False
布袋奶,pòo-tē-ling,pò͘-tē-leng,16,True,False,False,True,False,False,False,False,False,False
布袋奶,pòo-tē-ni,pò͘-tē-ni,16,True,False,False,True,False,False,False,False,False,False
布袋戲,pòo-tēr-hì,pò͘-tēr-hì,16,True,False,False,False,False,False,False,False,False,True
布袋竹,pòo-tē-tik,pò͘-tē-tek,16,True,False,False,False,False,True,False,False,False,False
布袋針,pòo-tē-tsiam,pò͘-tē-chiam,16,True,False,False,False,False,True,False,False,False,False
布袋鬼,pòo-tē-kuí,pò͘-tē-kuí,16,True,False,False,False,False,False,True,False,False,False
布袋鳥,pòo-tē-tsiáu,pò͘-tē-chiáu,16,True,False,False,False,False,True,True,False,False,False
布袋鵝,pòo-tē-giâ,pò͘-tē-giâ,16,True,False,False,False,False,False,True,False,False,False
山鐵摔,suann-thih-sut,soaⁿ-thih-sut,16,True,False,False,False,False,True,False,False,False,False
山茼萵,suann-tang-o,soaⁿ-tang-o,16,True,True,False,False,False,False,False,False,False,False
山芎蕉,suann-king-tsio,soaⁿ-keng-chio,16,True,False,False,False,True,False,True,False,False,False
局外人,kio̍k-guā-lâng,kio̍k-gōa-lâng,16,True,False,False,False,False,True,False,False,False,False
尖腳川,tsiam-kha-tshng,chiam-kha-chhng,16,True,False,False,False,False,False,True,False,False,False
尚更較,iá-koh-khah,iá-koh-khah,16,True,False,False,False,False,False,True,False,False,False
尚更較,iáu-koh-khah,iáu-koh-khah,16,True,False,False,False,False,False,True,False,False,False
尚齒會,siōng-tshí-huē,siōng-tshí-hōe,16,True,False,False,False,False,True,True,False,False,False
尪姨嘴,ang-î-tshuì,ang-î-chhùi,16,True,False,False,False,False,False,True,False,False,False
就伊土,tsiū-i-thôo,chiū-i-thô͘,16,True,False,False,False,False,False,True,False,False,False
尻川孔,kha-tshng-khang,kha-chhng-khang,16,True,False,False,False,False,False,True,False,False,False
尻川旁,kha-tshng-pîng,kha-chhng-pêng,16,True,False,False,False,False,False,True,False,False,False
尾仔子,bué-á-kiánn,bóe-á-kiáⁿ,16,True,True,False,False,False,False,False,False,False,False
尾仔子,bé-á-kiánn,bé-á-kiáⁿ,16,True,True,False,False,False,False,False,False,False,False
尾火虎,bé-hé-hóo,bé-hé-hó͘,16,True,False,False,False,False,False,True,False,False,False
尿敷仔,jiō-tsū-á,jiō-chū-á,16,True,True,False,False,False,False,False,False,False,False
尿敷仔,liō-tsū-á,liō-chū-á,16,True,True,False,False,False,False,False,False,False,False
屈回腳,khut-huê-kha,khut-hôe-kha,16,True,False,False,False,False,False,True,False,False,False
山腳尖,suann-kha-tsiam,soaⁿ-kha-chiam,16,True,False,False,False,False,True,False,False,False,False
屈螺腳,khut-lê-kha,khut-lê-kha,16,True,False,False,False,False,False,True,False,False,False
屎篦齒,sái-pue-khí,sái-poe-khí,16,True,True,False,False,False,False,False,False,False,False
展腳坐,thián-kha-tsē,thián-kha-chē,16,True,False,False,False,False,True,False,False,False,False
展腳手,tián-kha-tshiú,tián-kha-chhiú,16,True,False,False,False,False,True,False,False,False,False
山割孔,suann-kuah-khang,soaⁿ-koah-khang,16,True,False,False,False,False,False,True,False,False,False
山嘴口,suann-tshuì-kháu,soaⁿ-chhùi-kháu,16,True,False,False,False,False,True,False,False,False,False
山土荳,suann-thôo-tāu,soaⁿ-thô͘-tāu,16,True,False,False,False,False,False,True,False,False,False
山土豆,suann-thôo-tāu,soaⁿ-thô͘-tāu,16,True,False,False,False,True,True,False,False,False,False
山字旁,san-jī-pîng,san-jī-pêng,16,True,False,False,False,False,False,True,False,False,False
山崁腳,suann-khàm-kha,soaⁿ-khàm-kha,16,True,False,False,False,False,True,True,False,False,False
山布子,suann-pòo-tsí,soaⁿ-pò͘-tsí,16,True,False,False,False,True,False,False,False,False,False
山布鳥,san-pòo-tsiáu,san-pò͘-chiáu,16,True,False,False,False,False,True,False,False,False,False
山牛乳,suann-gû-lin,soaⁿ-gû-lin,16,True,False,False,False,True,False,True,False,False,False
戽斗嘴,hòo-táu-tshuì,hò͘-táu-chhùi,16,True,False,False,False,False,False,True,False,False,False
布袋蓮,pòo-tē-liân,pò͘-tē-liân,16,True,False,False,False,False,True,False,False,False,False
手捍仔,tshiú-huānn-á,chhiú-hōaⁿ-á,16,True,True,False,False,False,False,False,False,False,False
打魚船,phah-hî-tsûn,phah-hî-tsûn,16,True,False,False,False,False,False,True,False,False,False
打鳥帽,phah-tsiáu-bō,phah-chiáu-bō,16,True,True,False,False,False,False,True,False,False,False
打鵪鶉,phah-ian-tun,phah-ian-tun,16,True,False,False,False,False,False,True,False,False,False
打麻雀,phah-bâ-tshiok,phah-bâ-chhiok,16,True,False,False,False,False,False,True,False,False,False
打麻雀,phah-muâ-tshiok,phah-môa-chhiok,16,True,True,False,False,False,False,False,False,False,False
打鼓邊,phah-kóo-pinn,phah-kó͘-piⁿ,16,True,False,False,False,False,False,True,False,False,False
打齒托,phah-khí-thok,phah-khí-thok,16,True,False,False,False,False,False,True,False,False,False
打𨑨迌,phah-thit-thô,phah-thit-thô,16,True,False,False,False,False,False,True,False,False,False
托下斗,thuh-ē-táu,thuh-ē-táu,16,True,False,False,False,False,True,False,False,False,False
托下頦,thuh-ē-huâi,thuh-ē-hoâi,16,True,False,False,False,False,True,False,False,False,False
托嘴齒,thok-tshuì-khí,thok-chhùi-khí,16,True,False,False,False,False,False,True,False,False,False
托嘴齒,thuh-tshuì-khí,thuh-chhùi-khí,16,True,False,False,False,False,True,True,False,False,False
托手尾,thuh-tshiú-bé,thuh-chhiú-bé,16,True,False,False,False,False,False,True,False,False,False
托枴仔,thuh-kuái-á,thuh-koái-á,16,True,False,False,False,False,True,False,False,False,False
托皮猴,thuh-phê-kâu,thuh-phê-kâu,16,True,False,False,False,False,False,True,False,False,False
托秧片,thuh-ng-phiánn,thuh-ng-phiáⁿ,16,True,False,False,False,False,False,True,False,False,False
托精神,thuh-tsing-sîn,thuh-cheng-sîn,16,True,False,False,False,False,True,False,False,False,False
托話骨,thuh-uē-kut,thuh-ōe-kut,16,True,False,False,False,False,True,False,False,False,False
托體能,thuh-thé-lîng,thuh-thé-lêng,16,True,False,False,True,False,False,False,False,True,False
扣膦柝,khà-lān-kho̍k,khà-lān-kho̍k,16,True,False,False,False,False,True,False,False,False,False
扣虎膦,khà-hóo-lān,khà-hó͘-lān,16,True,False,False,False,False,True,False,False,False,False
扭來,khiú--lâi,khiú--lâi,16,True,False,False,False,False,False,True,False,False,False
扭倒轉,khiú-tó-tńg,khiú-tó-tńg,16,True,False,False,False,False,False,True,False,False,False
扭在刷,khiú-teh-tshuè,khiú-teh-chhòe,16,True,False,False,False,False,False,True,False,False,False
扭後腳,giú-āu-kha,giú-āu-kha,16,True,False,False,False,False,True,False,False,False,False
扱囡仔,khioh-gín-á,khioh-gín-á,16,True,True,False,False,False,False,False,False,False,False
扱骨頭,khioh-kut-thâu,khioh-kut-thâu,16,True,True,False,False,False,False,False,False,False,False
扳輦轉,píng-liàn-tńg,píng-liàn-tńg,16,True,True,False,False,False,False,False,False,False,False
扶後腳,phôo-āu-kha,phô͘-āu-kha,16,True,False,False,False,False,True,False,False,False,False
扶膦仙,phôo-lān-sian,phô͘-lān-sian,16,True,False,False,False,False,True,False,False,False,False
打魚鱗,phah-hî-lân,phah-hî-lân,16,True,False,False,False,False,False,True,False,False,False
