tl,hanzi,frequency,poj
hâu-bîn,候眠,25,hâu-bîn
hâunn-bîn,候眠,25,hâuⁿ-bîn
uá-bong,倚摸,25,óa-bong
uá-toh,倚桌,25,óa-toh
uá-beh,倚欲,25,óa-beh
uá-tiâu,倚牢,25,óa-tiâu
uá-kha̍p,倚磕,25,óa-kha̍p
uá-tuā,倚舵,25,óa-tōa
uá-tshin,倚親,25,óa-chhin
uá-hiám,倚險,25,óa-hiám
uá-im,倚音,25,óa-im
uá-kà,倚駕,25,óa-kà
tsioh-tshia,借車,25,chioh-chhia
sông-sông,倯倯,25,sông-sông
ké-pai,假俳,25,ké-pai
ké-ióng,假勇,25,ké-ióng
ké-bat,假捌,25,ké-bat
ké-siàu,假數,25,ké-siàu
ké-siáu,假痟,25,ké-siáu
ká-suat,假說,25,ká-soat
ké-tsînn,假錢,25,ké-chîⁿ
guā-nī,偌爾,25,gōa-nī
phian-hiong,偏鄉,25,phian-hiong
phinn-thâu,偏頭,25,phiⁿ-thâu
tsò-tshit,做七,25,chò-chhit
tsò-kù,做句,25,chò-kù
tsuè-buê,做囮,25,chòe-bôe
tsò-buê,做囮,25,chò-bôe
tsò-huînn,做園,25,chò-hûiⁿ
tsò-thôo,做塗,25,chò-thô͘
tsò-suann,做山,25,chò-soaⁿ
tsò-siū,做岫,25,chò-siū
tsò-sîng,做成,25,chò-sêng
tsò-huānn,做旱,25,chò-hōaⁿ
tsò-uānn,做旱,25,chò-ōaⁿ
tsò-gue̍h,做月,25,chò-goe̍h
tsò-ba̍k,做木,25,chò-ba̍k
tsò-tshân,做田,25,chò-chhân
tsò-sik,做色,25,chò-sek
thîng-khan,停刊,25,thêng-khan
thîng-pán,停版,25,thêng-pán
thîng-tiānn,停碇,25,thêng-tiāⁿ
kiān-tiu,健丟,25,kiān-tiu
thau-khiang,偷坑,25,thau-khiang
thau-luí,偷壘,25,thau-lúi
thau-bî,偷微,25,thau-bî
thau-thiann,偷聽,25,thau-thiaⁿ
thau-tshuā,偷𤆬,25,thau-chhōa
suâinn-suâinn,傖傖,25,soâiⁿ-soâiⁿ
pī-khò,備課,25,pī-khò
tsông-tsînn,傱錢,25,chông-chîⁿ
ngōo-kiau,傲嬌,25,ngō͘-kiau
thuân-tō,傳導,25,thoân-tō
siunn-kài,傷介,25,siuⁿ-kài
siunn-uànn,傷晏,25,siuⁿ-òaⁿ
siong-pún,傷本,25,siong-pún
siunn-tse,傷濟,25,siuⁿ-che
siunn-tsue,傷濟,25,siuⁿ-choe
siunn-tinn,傷甜,25,siuⁿ-tiⁿ
siunn-hàm,傷譀,25,siuⁿ-hàm
siunn-hn̄g,傷遠,25,siuⁿ-hn̄g
hiau-tshuē,僥揣,25,hiau-chhōe
hiau-tshē,僥揣,25,hiau-chhē
hiau-khí,僥起,25,hiau-khí
oh-tsuè,僫做,25,oh-chòe
oh-tsò,僫做,25,oh-chò
oh-tshiâu,僫撨,25,oh-chhiâu
oh-kóng,僫講,25,oh-kóng
oh-thàn,僫趁,25,oh-thàn
oh-tshia,僫車,25,oh-chhia
oh-pān,僫辦,25,oh-pān
tsiàm-uē,僭話,25,chiàm-ōe
khiām-tshuì,儉喙,25,khiām-chhùi
khiām-tsuí,儉水,25,khiām-chúi
khiām-gia̍h,儉額,25,khiām-gia̍h
gām-bīn,儑面,25,gām-bīn
jû-i,儒醫,25,jû-i
sâm-io,儳腰,25,sâm-io
sām-io,儳腰,25,sām-io
giám-ngī,儼硬,25,giám-ngī
ín-pue,允桮,25,ín-poe
guân-khik,元曲,25,goân-khek
tshiong-kong,充公,25,chhiong-kong
tiāu-thâu,兆頭,25,tiāu-thâu
hiong-kông,兇狂,25,hiong-kông
sia̋n-pái,先輩,25,siăn-pái
kng-kng,光光,25,kng-kng
kong-ho̍k,光復,25,kong-ho̍k
kng-kueh,光潔,25,kng-koeh
kong-ti̍k,光澤,25,kong-te̍k
kng-liâu,光療,25,kng-liâu
kng-ba̍k,光目,25,kng-ba̍k
kong-khoo,光箍,25,kong-kho͘
kng-kim,光金,25,kng-kim
kng-hiánn,光顯,25,kng-hiáⁿ
kng-khu̍t,光𣮈,25,kng-khu̍t
khik-tsè,克制,25,khek-chè
bián-kiann,免驚,25,bián-kiaⁿ
jî-kho,兒科,25,jî-kho
lî-kho,兒科,25,lî-kho
tau-lâu,兜樓,25,tau-lâu
tau-bû,兜無,25,tau-bû
tau-thâng,兜蟲,25,tau-thâng
ji̍p-li̍k,入力,25,ji̍p-le̍k
gi̍p-bī,入味,25,gi̍p-bī
ji̍p-bī,入味,25,ji̍p-bī
li̍p-bī,入味,25,li̍p-bī
ji̍p-khenn,入坑,25,ji̍p-kheⁿ
ji̍p-tsí,入子,25,ji̍p-chí
ji̍p-bîn,入眠,25,ji̍p-bîn
ji̍p-khang,入空,25,ji̍p-khang
ji̍p-tsînn,入錢,25,ji̍p-chîⁿ
lāi-kan,內奸,25,lāi-kan
lāi-ke,內家,25,lāi-ke
lāi-iân,內緣,25,lāi-iân
luē-tsōng,內臟,25,lōe-chōng
tsuân-uân,全員,25,choân-oân
tsuân-pan,全班,25,choân-pan
tsuân-liân,全聯,25,choân-liân
tsuân-huat,全髮,25,choân-hoat
nn̄g-ê,兩個,25,nn̄g-ê
nn̄g-khoo,兩箍,25,nn̄g-kho͘
lióng-hân,兩韓,25,lióng-hân
nn̄g-tiám,兩點,25,nn̄g-tiám
pat-tin,八珍,25,pat-tin
pat-kiok,八腳,25,pat-kiok
kong-tāi,公代,25,kong-tāi
kong-tsè,公債,25,kong-chè
kong-ín,公允,25,kong-ín
kong-ún,公允,25,kong-ún
kong-ti̍k,公敵,25,kong-te̍k
kong-hioh,公歇,25,kong-hioh
lio̍k-tui,六堆,25,lio̍k-tui
la̍k-tóo,六堵,25,la̍k-tó͘
la̍k-bué,六尾,25,la̍k-bóe
la̍k-bé,六尾,25,la̍k-bé
la̍k-nî,六年,25,la̍k-nî
lio̍k-tiâu,六朝,25,lio̍k-tiâu
lio̍k-gē,六藝,25,lio̍k-gē
kāng-phuānn,共伴,25,kāng-phōaⁿ
kiōng-kong,共工,25,kiōng-kong
kāng-tīn,共陣,25,kāng-tīn
ping-tuann,兵單,25,peng-toaⁿ
ping-khòo,兵庫,25,peng-khò͘
tián-sè,典世,25,tián-sè
kiam-kià,兼寄,25,kiam-kià
phànn-tâm,冇談,25,phàⁿ-tâm
jiám-jiám,冉冉,25,jiám-jiám
jiám-kîu,冉求,25,jiám-kiû
tsài-pāi,再敗,25,chài-pāi
bián-liû,冕旒,25,bián-liû
līng-ân,冗絚,25,lēng-ân
tang-bō,冬帽,25,tang-bō
ping-guân,冰原,25,peng-goân
ping-tē,冰地,25,peng-tē
ping-sua,冰沙,25,peng-soa
líng-lāi,冷利,25,léng-lāi
líng-king,冷宮,25,léng-keng
líng-sìng,冷性,25,léng-sèng
líng-pâng,冷房,25,léng-pâng
líng-tshing,冷清,25,léng-chheng
líng-kuán,冷管,25,léng-koán
líng-mī,冷麵,25,léng-mī
tshìn-tiûnn,凊場,25,chhìn-tiûⁿ
tshìn-tshī,凊市,25,chhìn-chhī
ta-tiú,凋肘,25,ta-tiú
tiau-lîng,凋零,25,tiau-lêng
tòng-gōng,凍戇,25,tòng-gōng
tàng-ki,凍機,25,tàng-ki
tàng-tsuí,凍水,25,tàng-chúi
tàng-kah,凍甲,25,tàng-kah
gîng-hueh,凝血,25,gêng-hoeh
gîng-huih,凝血,25,gêng-huih
kiàn-tīng,凝𠕇,25,kiàn-tēng
huān-sè,凡勢,25,hoān-sè
huān-sì,凡勢,25,hoān-sì
hông-hōng,凰鳳,25,hông-hōng
khái-tō,凱道,25,khái-tō
tshut-kiò,出叫,25,chhut-kiò
tshut-kíng,出境,25,chhut-kéng
tshut-sûn,出巡,25,chhut-sûn
tshut-kiong,出恭,25,chhut-kiong
tshut-liāu,出料,25,chhut-liāu
tshut-ji̍t,出日,25,chhut-ji̍t
tshut-tû,出櫥,25,chhut-tû
tshut-tsuânn,出泉,25,chhut-chôaⁿ
tshut-hái,出海,25,chhut-hái
tshut-siâu,出潲,25,chhut-siâu
tshut-tsu,出珠,25,chhut-chu
tshut-tsìng,出眾,25,chhut-chèng
tshut-tshuê,出箠,25,chhut-chhôe
tshut-tshê,出箠,25,chhut-chhê
tshut-m̂,出茅,25,chhut-m̂
tshut-khīng,出虹,25,chhut-khēng
tshut-ióng,出養,25,chhut-ióng
hâm-sàng,函送,25,hâm-sàng
to-tshuì,刀喙,25,to-chhùi
to-niá,刀嶺,25,to-niá
hun-kiánn,分囝,25,hun-kiáⁿ
hun-tsí,分子,25,hun-chí
pun-tsí,分子,25,pun-chí
hun-si,分屍,25,hun-si
hun-gia̍p,分業,25,hun-gia̍p
hun-kî,分歧,25,hun-kî
hun-bú,分母,25,hun-bú
tshiat-bu̍t,切勿,25,chhiat-bu̍t
tshiat-pak,切腹,25,chhiat-pak
tshiat-tshài,切菜,25,chhiat-chhài
lia̍t-tuann,列單,25,lia̍t-toaⁿ
lia̍t-tó,列島,25,lia̍t-tó
phut-tsháu,刜草,25,phut-chháu
tshoo-tsín,初診,25,chho͘-chín
thâi-kè,刣價,25,thâi-kè
thâi-kuah,刣割,25,thâi-koah
thâi-bûn,刣文,25,thâi-bûn
thâi-ti,刣豬,25,thâi-ti
pa̍t-ji̍t,別日,25,pa̍t-ji̍t
lī-póng,利綁,25,lī-póng
kàu-tī,到佇,25,kàu-tī
kàu-bué,到尾,25,kàu-bóe
kàu-bé,到尾,25,kàu-bé
kàu-tsām,到站,25,kàu-chām
tio̍h-tio̍h,到著,25,tio̍h-tio̍h
kàu-tshut,到齣,25,kàu-chhut
tsè-khò,制誥,25,chè-khò
tshì-kui,刺䲅,25,chhì-kui
tshì-kiû,刺球,25,chhì-kiû
tshiah-ia̍h,刺疫,25,chhiah-ia̍h
tshì-tshang,刺蔥,25,chhì-chhang
tshì-khiû,刺虯,25,chhì-khiû
tshì-uī,刺蝟,25,chhì-ūi
tshiah-be̍h,刺襪,25,chhiah-be̍h
tshiah-bue̍h,刺襪,25,chhiah-boe̍h
tshì-tsha̍k,刺鑿,25,chhì-chha̍k
tshiah-bīn,刺面,25,chhiah-bīn
tshì-tshí,刺鼠,25,chhì-chhí
tshì-tshú,刺鼠,25,chhì-chhú
siah-phānn,削奅,25,siah-phāⁿ
siah-ô,削蚵,25,siah-ô
tsîng-á,前仔,25,chêng-á
tsîng-nî,前年,25,chêng-nî
tsîng-khok,前擴,25,chêng-khok
tsîng-mn̂g,前毛,25,chêng-mn̂g
tsiân-suànn,前線,25,chiân-sòaⁿ
kong-kó,剛果,25,kong-kó
tsián-á,剪仔,25,chián-á
tsián-kiáu,剪筊,25,chián-kiáu
tsián-tsua̍h,剪蚻,25,chián-choa̍h
tsián-thâng,剪蟲,25,chián-thâng
tsián-tshia,剪車,25,chián-chhia
tsián-thâu,剪頭,25,chián-thâu
hù-kià,副寄,25,hù-kià
hù-kua,副歌,25,hù-koa
hù-khīng,副虹,25,hù-khēng
kuah-tsháu,割草,25,koah-chháu
kuah-kim,割金,25,koah-kim
kuah-hiunn,割香,25,koah-hiuⁿ
kuah-pháng,割麭,25,koah-pháng
tshòng-siánn,創啥,25,chhòng-siáⁿ
tshòng-kíng,創景,25,chhòng-kéng
thuánn-tsháu,剷草,25,thóaⁿ-chháu
le̍h-hue,剺花,25,le̍h-hoe
khau-á,剾仔,25,khau-á
khau-to,剾刀,25,khau-to
khau-sé,剾洗,25,khau-sé
khau-ta,剾焦,25,khau-ta
khau-phuê,剾皮,25,khau-phôe
khau-phê,剾皮,25,khau-phê
lâu-pī,劉備,25,lâu-pī
kiàm-kiap,劍俠,25,kiàm-kiap
kiàm-tsit,劍脊,25,kiàm-chit
kiàm-lîng,劍靈,25,kiàm-lêng
kiàm-liông,劍龍,25,kiàm-liông
kiàm-lîng,劍龍,25,kiàm-lêng
la̍t-tè,力帝,25,la̍t-tè
li̍k-tiāu,力調,25,le̍k-tiāu
ke-ke,加加,25,ke-ke
ka-n̂g,加圇,25,ka-n̂g
ka-bi̍t,加密,25,ka-bi̍t
ka-tshî,加持,25,ka-chhî
ke-kuà,加掛,25,ke-kòa
ka-huat,加法,25,ka-hoat
ke-iōng,加用,25,ke-iōng
ka-tshiam,加簽,25,ka-chhiam
ka-tsui,加鵻,25,ka-chui
tsōo-pha̍k,助曝,25,chō͘-pha̍k
ióng-kiap,勇俠,25,ióng-kiap
khiang-á,勍仔,25,khiang-á
tōng-bān,動漫,25,tōng-bān
tōng-tshia,動車,25,tōng-chhia
tōng-liōng,動量,25,tōng-liōng
lóo-la̍t,勞力,25,ló͘-la̍t
bōo-khuán,募款,25,bō͘-khoán
khǹg-sè,勸世,25,khǹg-sè
ûn-á,勻仔,25,ûn-á
kau-kiat,勾結,25,kau-kiat
pau-pau,包包,25,pau-pau
pau-tuà,包帶,25,pau-tòa
pau-liâu,包療,25,pau-liâu
bau-tûn,包脣,25,bau-tûn
pau-ióng,包養,25,pau-ióng
pau-lān,包𡳞,25,pau-lān
hiong-lôo,匈奴,25,hiong-lô͘
huà-kíng,化景,25,hòa-kéng
pak-lûn,北侖,25,pak-lûn
pak-siânn,北城,25,pak-siâⁿ
pak-sîng,北成,25,pak-sêng
khong-lia̍t,匡列,25,khong-lia̍t
huē-tsíng,匯整,25,hōe-chéng
huē-tsuí,匯水,25,hōe-chúi
huē-tsînn,匯錢,25,hōe-chîⁿ
khap-pue,匼桮,25,khap-poe
pián-gia̍h,匾額,25,pián-gia̍h
tsa̍p-khoo,十箍,25,cha̍p-kho͘
tshing-phiò,千票,25,chheng-phiò
tshing-bí,千鎂,25,chheng-bí
ngóo-an,午安,25,ngó͘-an
puànn-miā,半命,25,pòaⁿ-miā
puànn-phiânn,半坪,25,pòaⁿ-phiâⁿ
puàn-hā,半夏,25,poàn-hā
puànn-khàm,半崁,25,pòaⁿ-khàm
puànn-poo,半晡,25,pòaⁿ-po͘
puànn-io,半腰,25,pòaⁿ-io
puànn-bīn,半面,25,pòaⁿ-bīn
toh-khe,卓溪,25,toh-khe
toh-lân,卓蘭,25,toh-lân
hia̍p-tsok,協作,25,hia̍p-chok
lâm-huâinn,南橫,25,lâm-hoâiⁿ
lâm-ôo,南湖,25,lâm-ô͘
lâm-sîm,南潯,25,lâm-sîm
lâm-îng,南瀛,25,lâm-êng
lâm-kan,南竿,25,lâm-kan
phok-khiat,博孑,25,phok-khiat
khah-suh,卡斯,25,khah-suh
khah-thong,卡通,25,khah-thong
khah-ta̍t,卡達,25,khah-ta̍t
kha̍h-kuan,卡關,25,kha̍h-koan
ìn-kang,印工,25,ìn-kang
ìn-pán,印版,25,ìn-pán
nuī-jîn,卵仁,25,nūi-jîn
nn̄g-á,卵仔,25,nn̄g-á
nn̄g-thah,卵塔,25,nn̄g-thah
nn̄g-tsú,卵子,25,nn̄g-chú
nn̄g-thng,卵湯,25,nn̄g-thng
nn̄g-sò,卵燥,25,nn̄g-sò
nn̄g-tsu,卵珠,25,nn̄g-chu
nn̄g-si,卵絲,25,nn̄g-si
nn̄g-piánn,卵餅,25,nn̄g-piáⁿ
nuī-piánn,卵餅,25,nūi-piáⁿ
sià-king,卸肩,25,sià-keng
khiok-sī,卻是,25,khiok-sī
kāu-khó,厚洘,25,kāu-khó
kāu-kin,厚筋,25,kāu-kin
kāu-ham,厚蚶,25,kāu-ham
kāu-thi,厚麶,25,kāu-thi
tshù-hiā,厝瓦,25,chhù-hiā
tshù-tsînn,厝簷,25,chhù-chîⁿ
tshù-tāi,厝貸,25,chhù-tāi
tshù-phuè,厝配,25,chhù-phòe
guân-á,原仔,25,goân-á
uân-á,原仔,25,oân-á
guân-tsí,原子,25,goân-chí
guân-sán,原產,25,goân-sán
guân-bé,原碼,25,goân-bé
guân-phoo,原鋪,25,goân-pho͘
ià-sè,厭世,25,ià-sè
iàm-lú,厭女,25,iàm-lú
ià-lán,厭懶,25,ià-lán
iàn-khì,厭氣,25,iàn-khì
khì-hōo,去予,25,khì-hō͘
khì-tò,去倒,25,khì-tò
khì-sip,去濕,25,khì-sip
khì-khùn,去睏,25,khì-khùn
khì-huat,去髮,25,khì-hoat
som-á,參仔,25,som-á
tsham-kìnn,參見,25,chham-kìⁿ
tshe-kái,叉改,25,chhe-kái
tsha-sio,叉燒,25,chha-sio
huán-hiau,反僥,25,hoán-hiau
huān-sè,反勢,25,hoān-sè
huán-hiòng,反向,25,hoán-hiòng
huán-tshuì,反喙,25,hoán-chhùi
huán-thinn,反天,25,hoán-thiⁿ
huán-tsha,反差,25,hoán-chha
huán-hîng,反形,25,hoán-hêng
hân-khóo,反抗,25,hân-khó͘
píng-toh,反桌,25,péng-toh
huán-oo,反烏,25,hoán-o͘
huán-tsíng,反種,25,hoán-chéng
píng-pak,反腹,25,péng-pak
siū-lia̍h,受掠,25,siū-lia̍h
siū-sû,受詞,25,siū-sû
puān-kheh,叛客,25,poān-kheh
tsông-tâm,叢談,25,chông-tâm
kháu-kám,口感,25,kháu-kám
khió-tàu,口罩,25,khió-tàu
kháu-tà,口罩,25,kháu-tà
kóo-ì,古意,25,kó͘-ì
kóo-tshân,古田,25,kó͘-chhân
kóo-tsiam,古箏,25,kó͘-chiam
kù-kiánn,句囝,25,kù-kiáⁿ
kù-hîng,句型,25,kù-hêng
līng-tsuā,另逝,25,lēng-chōa
lo-lián,叨撚,25,lo-lián
lo-lut,叨甪,25,lo-lut
kiò-jī,叫字,25,kiò-jī
kiò-lī,叫字,25,kiò-lī
siāu-lâm,召南,25,siāu-lâm
khó-pí,可比,25,khó-pí
tâi-tāi,台大,25,tâi-tāi
tâi-kan,台奸,25,tâi-kan
tâi-tsiu,台州,25,tâi-chiu
tâi-phài,台派,25,tâi-phài
tâi-uē,台話,25,tâi-ōe
tâi-gír,台語,25,tâi-gír
tâi-thih,台鐵,25,tâi-thih
sú-tiat,史哲,25,sú-tiat
sír-kì,史記,25,sír-kì
sú-kì,史記,25,sú-kì
kok-pih,各馝,25,kok-pih
ha̍h-jīm,合任,25,ha̍h-jīm
ha̍p-uá,合倚,25,ha̍p-óa
kah-kuà,合掛,25,kah-kòa
ha̍h-nuâ,合欄,25,ha̍h-nôa
ha̍h-ân,合絚,25,ha̍h-ân
ha̍h-iân,合緣,25,ha̍h-iân
ha̍p-kûn,合群,25,ha̍p-kûn
ha̍h-tâi,合臺,25,ha̍h-tâi
ha̍p-kim,合金,25,ha̍p-kim
ha̍p-tâng,合銅,25,ha̍p-tâng
ha̍p-tiám,合點,25,ha̍p-tiám
kiat-siâng,吉祥,25,kiat-siâng
kiat-iá,吉野,25,kiat-iá
tiàu-ting,吊燈,25,tiàu-teng
tiàu-kâu,吊猴,25,tiàu-kâu
tiàu-khòo,吊褲,25,tiàu-khò͘
tâng-pâng,同房,25,tâng-pâng
tông-pâng,同房,25,tông-pâng
bîng-tshuì,名喙,25,bêng-chhùi
hiō-gē,后羿,25,hiō-gē
thò͘-sái,吐屎,25,thò͘-sái
thóo-ba̍k,吐目,25,thó͘-ba̍k
hiòng-thinn,向天,25,hiòng-thiⁿ
hiàng-sî,向時,25,hiàng-sî
ǹg-bāng,向望,25,ǹg-bāng
ànn-thâu,向頭,25,àⁿ-thâu
kâm-tûn,含脣,25,kâm-tûn
kâm-kiô,含茄,25,kâm-kiô
kâm-pian,含鞭,25,kâm-pian
ki-siân,吱蟬,25,ki-siân
ngôo-kong,吳剛,25,ngô͘-kong
ngôo-hing,吳興,25,ngô͘-heng
tshá-pan,吵班,25,chhá-pan
tshá-im,吵音,25,chhá-im
khip-puânn,吸盤,25,khip-pôaⁿ
tshue-ta,吹焦,25,chhoe-ta
háu-ke,吼雞,25,háu-ke
háu-kue,吼雞,25,háu-koe
háu-bīn,吼面,25,háu-bīn
kò-tsn̄g,告狀,25,kò-chn̄g
thài-ē,呔會,25,thài-ē
tsiu-lâm,周南,25,chiu-lâm
tsiu-lîng,周寧,25,chiu-lêng
tsiu-jû,周瑜,25,chiu-jû
o-ló,呵咾,25,o-ló
phuì-nuā,呸瀾,25,phùi-nōa
miā-tsheh,命冊,25,miā-chheh
miā-sòo,命數,25,miā-sò͘
hô-gû,和牛,25,hô-gû
hô-hiân,和絃,25,hô-hiân
hô-ái,和藹,25,hô-ái
tsiù-mā,咒罵,25,chiù-mā
tsiù-mē,咒罵,25,chiù-mē
tsiù-tsuā,咒誓,25,chiù-chōa
tsiù-gí,咒語,25,chiù-gí
leh-khùn,咧睏,25,leh-khùn
teh-khùn,咧睏,25,teh-khùn
kā-ha̍p,咬合,25,kā-ha̍p
kā-siū,咬岫,25,kā-siū
kā-tsi̍h,咬舌,25,kā-chi̍h
lán-kok,咱國,25,lán-kok
hiu-huah,咻喝,25,hiu-hoah
ai-hainn,哀哼,25,ai-haiⁿ
phín-bîng,品明,25,phín-bêng
phín-keh,品格,25,phín-keh
ua-á,哇仔,25,oa-á
há-tok,哈啄,25,há-tok
hah-ji̍t,哈日,25,hah-ji̍t
ha-ta̍t,哈達,25,ha-ta̍t
hah-hân,哈韓,25,hah-hân
li-lo,哩囉,25,li-lo
ná-ū,哪有,25,ná-ū
khàu-iau,哭枵,25,khàu-iau
khàu-pē,哭爸,25,khàu-pē
khàu-luā,哭賴,25,khàu-lōa
pōo-hun,哺薰,25,pō͘-hun
hāinn-tiám,唉點,25,hāiⁿ-tiám
siânn-ài,唌愛,25,siâⁿ-ài
siânn-khùn,唌睏,25,siâⁿ-khùn
siânn-bê,唌迷,25,siâⁿ-bê
tông-tsong,唐裝,25,tông-chong
tông-hong,唐風,25,tông-hong
onn-káu,唔口,25,oⁿ-káu
tshiùnn-ki,唱機,25,chhiùⁿ-ki
tok-phīnn,啄鼻,25,tok-phīⁿ
muī-sian,問仙,25,mūi-sian
būn-tôo,問徒,25,būn-tô͘
mn̄g-hō,問號,25,mn̄g-hō
tām-sám,啖糝,25,tām-sám
khé-tì,啟智,25,khé-tì
siánn-siâu,啥潲,25,siáⁿ-siâu
sánn-siâu,啥潲,25,sáⁿ-siâu
siánn-mih,啥物,25,siáⁿ-mih
siān-iân,善緣,25,siān-iân
lah-mah,喇嘛,25,lah-mah
âu-ūn,喉韻,25,âu-ūn
hiàm-tshia,喊車,25,hiàm-chhia
thi̍h-siông,喋常,25,thi̍h-siông
thi̍h-siông,喋詳,25,thi̍h-siông
ìnn-ònn,喑噁,25,ìⁿ-òⁿ
tshuì-kháu,喙口,25,chhùi-kháu
tshuì-hoo,喙呼,25,chhùi-ho͘
tshuì-ba̍t,喙密,25,chhùi-ba̍t
tshuì-ìng,喙應,25,chhùi-èng
tshuì-táu,喙斗,25,chhùi-táu
tshuì-lang,喙櫳,25,chhùi-lang
tshuì-suí,喙水,25,chhùi-súi
tshuì-ku̍t,喙滑,25,chhùi-ku̍t
tshuì-siâu,喙潲,25,chhùi-siâu
tshuì-nuā,喙瀾,25,chhùi-nōa
tshuì-jiáu,喙爪,25,chhùi-jiáu
tshuì-khîm,喙琴,25,chhùi-khîm
tshuì-ngē,喙硬,25,chhùi-ngē
tshuì-iok,喙約,25,chhùi-iok
tshuì-kín,喙緊,25,chhùi-kín
tshuì-tà,喙罩,25,chhùi-tà
tshuì-tûn,喙脣,25,chhùi-tûn
tshuì-hue,喙花,25,chhùi-hoe
tshuì-kak,喙角,25,chhùi-kak
tshuì-kóng,喙講,25,chhùi-kóng
tshuì-lōo,喙路,25,chhùi-lō͘
tshuì-pinn,喙邊,25,chhùi-piⁿ
tshuì-tun,喙鈍,25,chhùi-tun
tshuì-ān,喙限,25,chhùi-ān
tshiù-tshiu,喙鬚,25,chhiù-chhiu
tshuì-tshiu,喙鬚,25,chhùi-chhiu
tshì-tshiu,喙鬚,25,chhì-chhiu
tshiù-khí,喙齒,25,chhiù-khí
tshuì-khí,喙齒,25,chhùi-khí
tshuì-tshio,喙𪁎,25,chhùi-chhio
huàn-sū,喚士,25,hoàn-sū
hí-tsiú,喜酒,25,hí-chiú
hí-tuê,喜題,25,hí-tôe
hí-tê,喜題,25,hí-tê
hat-tok,喝卓,25,hat-tok
huah-hiu,喝咻,25,hoah-hiu
huah-hi,喝唏,25,hoah-hi
huah-hut,喝拂,25,hoah-hut
song-ká,喪假,25,song-ká
sòng-si,喪屍,25,sòng-si
sòng-tánn,喪膽,25,sòng-táⁿ
song-tsiong,喪鐘,25,song-chiong
khiâu-lâng,喬人,25,khiâu-lâng
kiâu-bo̍k,喬木,25,kiâu-bo̍k
khiâu-khok,喬酷,25,khiâu-khok
tan-jī,單字,25,tan-jī
tuann-sûn,單巡,25,toaⁿ-sûn
tuann-kǹg,單槓,25,toaⁿ-kǹg
tuann-tsuí,單水,25,toaⁿ-chúi
tshi̍h-tshn̍gh,嗤噌,25,chhi̍h-chhn̍gh
tshi̍nnh-tshn̍gh,嗤噌,25,chhi̍ⁿh-chhn̍gh
ka-siān,嘉善,25,ka-siān
ka-lông,嘉農,25,ka-lông
hau-siâu,嘐潲,25,hau-siâu
áu-làu,嘔落,25,áu-làu
mā-ū,嘛有,25,mā-ū
sau-phî,嘲皮,25,sau-phî
sau-tshiò,嘲笑,25,sau-chhiò
sau-lián,嘲臉,25,sau-lián
tau-hóng,嘲諷,25,tau-hóng
tshn̍gh-phīnn,噌鼻,25,chhn̍gh-phīⁿ
pok-hun,噗薰,25,pok-hun
tshò-hīnn,噪耳,25,chhò-hīⁿ
phùn-khing,噴傾,25,phùn-kheng
phùn-siâu,噴潲,25,phùn-siâu
phùn-nuā,噴瀾,25,phùn-nōa
hm̍h-hm̍h,噷噷,25,hm̍h-hm̍h
heh-tsí,嚇止,25,heh-chí
hánn-thâu,嚇頭,25,háⁿ-thâu
nâ-âu,嚨喉,25,nâ-âu
hiau-pai,囂俳,25,hiau-pai
sì-thīn,四伨,25,sì-thīn
sì-siânn,四城,25,sì-siâⁿ
sù-thīn,四媵,25,sù-thīn
sù-sī,四序,25,sù-sī
sì-tsáinn,四指,25,sì-cháiⁿ
sì-kiat,四結,25,sì-kiat
kiánn-jî,囝兒,25,kiáⁿ-jî
kiánn-sài,囝婿,25,kiáⁿ-sài
huê-lâm,回南,25,hôe-lâm
huê-bûn,回文,25,hôe-bûn
huê-tóng,回檔,25,hôe-tóng
huê-hué,回火,25,hôe-hóe
sìn-bō,囟帽,25,sìn-bō
gín-á,囡仔,25,gín-á
tún-tsuí,囤水,25,tún-chúi
khǹg-huè,囥歲,25,khǹg-hòe
kok-hui,國徽,25,kok-hui
kok-thí,國恥,25,kok-thí
kok-un,國恩,25,kok-un
kok-hiàn,國憲,25,kok-hiàn
kok-tshik,國戚,25,kok-chhek
kok-hāu,國校,25,kok-hāu
kok-thài,國泰,25,kok-thài
kok-tsha̍t,國賊,25,kok-chha̍t
kok-tsi̍k,國賊,25,kok-che̍k
kok-hong,國風,25,kok-hong
uî-uî,圍圍,25,ûi-ûi
uî-tshiâng,圍場,25,ûi-chhiâng
uî-luí,圍壘,25,ûi-lúi
uân-tiúnn,園長,25,oân-tiúⁿ
uân-phâng,圓篷,25,oân-phâng
uân-niá,圓領,25,oân-niá
înn-niá,圓領,25,îⁿ-niá
înn-pháng,圓麭,25,îⁿ-pháng
thuân-bué,團買,25,thoân-bóe
thuân-bé,團買,25,thoân-bé
thóo-senn,土生,25,thó͘-seⁿ
thóo-sinn,土生,25,thó͘-siⁿ
thóo-siōng,土象,25,thó͘-siōng
tsāi-ngóo,在伍,25,chāi-ngó͘
tsāi-tī,在佇,25,chāi-tī
tsāi-tshú,在此,25,chāi-chhú
tsāi-tsuí,在水,25,chāi-chúi
tsāi-tsún,在準,25,chāi-chún
tsāi-tsíng,在種,25,chāi-chéng
tē-bī,地味,25,tē-bī
tē-khè,地契,25,tē-khè
tē-kann,地監,25,tē-kaⁿ
