hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,khpoo,is_variant
口頭語,kháu-thâu-gí,16,kháu-thâu-gí,khau2thau5gi2,khau2thau5gi2,khauthaugi,khauthaugi,ktg,ktg,True,False
口頭語,kháu-thâu-gír,16,kháu-thâu-gír,khau2thau5gir2,khau2thau5gir2,khauthaugir,khauthaugir,ktg,ktg,True,False
口頭語,kháu-thâu-gú,16,kháu-thâu-gú,khau2thau5gu2,khau2thau5gu2,khauthaugu,khauthaugu,ktg,ktg,True,False
嘆語詞,thàn-gí-sû,16,thàn-gí-sû,than3gi2su5,than3gi2su5,thangisu,thangisu,tgs,tgs,True,False
嘆語詞,thàn-gír-sîr,16,thàn-gír-sîr,than3gir2sir5,than3gir2sir5,thangirsir,thangirsir,tgs,tgs,True,False
嘆語詞,thàn-gú-sû,16,thàn-gú-sû,than3gu2su5,than3gu2su5,thangusu,thangusu,tgs,tgs,True,False
圕,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2,toosirkuan,toosirkoan,tsk,tsk,True,False
圕,tôo-su-kuán,16,tô͘-su-koán,too5su1kuan2,too5su1koan2,toosukuan,toosukoan,tsk,tsk,True,False
圖書館,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2,toosirkuan,toosirkoan,tsk,tsk,True,True
大丈夫,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu,ljb,ljb,True,False
大本字,tuā-pún-lī,16,tōa-pún-lī,tua7pun2li7,toa7pun2li7,tuapunli,toapunli,tpl,tpl,True,False
天麩羅,thia̋n-pú-lah,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4,thianpulah,thianpulah,tpl,tpl,True,False
如來佛,jîr-lâi-hu̍t,16,jîr-lâi-hu̍t,jir5lai5hut8,jir5lai5hut8,jirlaihut,jirlaihut,jlh,jlh,True,False
如來佛,jû-lâi-hu̍t,16,jû-lâi-hu̍t,ju5lai5hut8,ju5lai5hut8,julaihut,julaihut,jlh,jlh,True,False
如來佛,lîr-lâi-hu̍t,16,lîr-lâi-hu̍t,lir5lai5hut8,lir5lai5hut8,lirlaihut,lirlaihut,llh,llh,True,False
如來佛,lû-lâi-hu̍t,16,lû-lâi-hu̍t,lu5lai5hut8,lu5lai5hut8,lulaihut,lulaihut,llh,llh,True,False
如夫人,jîr-hu-jîn,16,jîr-hu-jîn,jir5hu1jin5,jir5hu1jin5,jirhujin,jirhujin,jhj,jhj,True,False
如夫人,lîr-hu-lîn,16,lîr-hu-lîn,lir5hu1lin5,lir5hu1lin5,lirhulin,lirhulin,lhl,lhl,True,False
小乘教,sió-sīng-kàu,16,sió-sēng-kàu,sio2sing7kau3,sio2seng7kau3,siosingkau,siosengkau,ssk,ssk,True,False
小兒科,siáu-jî-khe,16,siáu-jî-khe,siau2ji5khe1,siau2ji5khe1,siaujikhe,siaujikhe,sjk,sjk,True,False
小兒科,siáu-jî-kher,16,siáu-jî-kher,siau2ji5kher1,siau2ji5kher1,siaujikher,siaujikher,sjk,sjk,True,False
小兒科,siáu-lî-khe,16,siáu-lî-khe,siau2li5khe1,siau2li5khe1,siaulikhe,siaulikhe,slk,slk,True,False
小兒科,siáu-lî-kher,16,siáu-lî-kher,siau2li5kher1,siau2li5kher1,siaulikher,siaulikher,slk,slk,True,False
小本字,sió-pún-lī,16,sió-pún-lī,sio2pun2li7,sio2pun2li7,siopunli,siopunli,spl,spl,True,False
小父さん,oo-jí-sáng,16,o͘-jí-sáng,oo1ji2sang2,oo1ji2sang2,oojisang,oojisang,ojs,ojs,True,False
尾仔,bué--á,16,bóe--á,bue2a2,boe2a2,buea,boea,ba,ba,True,False
尾仔,bé--á,16,bé--á,be2a2,be2a2,bea,bea,ba,ba,True,False
尾仔,bér--á,16,bér--á,ber2a2,ber2a2,bera,bera,ba,ba,True,False
山葵,ua-sá-bih,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4,uasabih,oasabih,usb,osb,True,False
布袋戲,pòo-tēr-hì,16,pò͘-tēr-hì,poo3ter7hi3,poo3ter7hi3,pooterhi,pooterhi,pth,pth,True,False
廢去,huè--khì,16,hòe--khì,hue3khi3,hoe3khi3,huekhi,hoekhi,hk,hk,True,False
廢去,huè--khìr,16,hòe--khìr,hue3khir3,hoe3khir3,huekhir,hoekhir,hk,hk,True,False
廢去,huì--khì,16,hùi--khì,hui3khi3,hui3khi3,huikhi,huikhi,hk,hk,True,False
御林軍,gī-lîm-kun,16,gī-lîm-kun,gi7lim5kun1,gi7lim5kun1,gilimkun,gilimkun,glk,glk,True,False
御林軍,gīr-lîm-kun,16,gīr-lîm-kun,gir7lim5kun1,gir7lim5kun1,girlimkun,girlimkun,glk,glk,True,False
御林軍,gū-lîm-kun,16,gū-lîm-kun,gu7lim5kun1,gu7lim5kun1,gulimkun,gulimkun,glk,glk,True,False
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe,siunn7the3hue2,siunn7the3hoe2,siunnthehue,siunnthehoe,sth,sth,True,False
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe,siunn7ther3hue2,siunn7ther3hoe2,siunntherhue,siunntherhoe,sth,sth,True,False
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe,siunn6ther3hue2,siunn6ther3hoe2,siunntherhue,siunntherhoe,sth,sth,True,False
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘,thiu1the3poo7,thiu1the3poo7,thiuthepoo,thiuthepoo,ttp,ttp,True,False
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘,thiu1ther3poo7,thiu1ther3poo7,thiutherpoo,thiutherpoo,ttp,ttp,True,False
挨拶,a̋i-sat-tsuh,16,ăi-sat-chuh,ai1sat4tsuh4,ai9sat4chuh4,aisattsuh,aisatchuh,ast,asc,True,False
搖會頭,iô-huē-thâu,16,iô-hōe-thâu,io5hue7thau5,io5hoe7thau5,iohuethau,iohoethau,iht,iht,True,False
搖會頭,iô-hē-thâu,16,iô-hē-thâu,io5he7thau5,io5he7thau5,iohethau,iohethau,iht,iht,True,False
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu,io5her7thau5,io5her7thau5,ioherthau,ioherthau,iht,iht,True,False
摩訶埵,môo-ho-sat,16,mô͘-ho-sat,moo5ho1sat4,moo5ho1sat4,moohosat,moohosat,mhs,mhs,True,False
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat,moo5hoo1sat4,moo5hoo1sat4,moohoosat,moohoosat,mhs,mhs,True,False
教科書,kàu-kher-sir,16,kàu-kher-sir,kau3kher1sir1,kau3kher1sir1,kaukhersir,kaukhersir,kks,kks,True,False
教科書,kàu-kho-sir,16,kàu-kho-sir,kau3kho1sir1,kau3kho1sir1,kaukhosir,kaukhosir,kks,kks,True,False
會不是,hēr-put-sī,16,hēr-put-sī,her7put4si7,her7put4si7,herputsi,herputsi,hps,hps,True,False
會不是,hēr-put-sǐ,16,hēr-put-sǐ,her7put4si6,her7put4si6,herputsi,herputsi,hps,hps,True,False
會失禮,hēr-sit-lé,16,hēr-sit-lé,her7sit4le2,her7sit4le2,hersitle,hersitle,hsl,hsl,True,False
會毋著,hēr-m̄-tio̍h,16,hēr-m̄-tio̍h,her7m7tioh8,her7m7tioh8,hermtioh,hermtioh,hmt,hmt,True,False
桜,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,sakhulah,sakhulah,skl,skl,True,False
檜,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4,hinookhih,hinookhih,hnk,hnk,True,False
歹去,phái--khìr,16,phái--khìr,phai2khir3,phai2khir3,phaikhir,phaikhir,pk,pk,True,False
氣持ち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,khimootsih,khimoochih,kmt,kmc,True,False
沢庵,tha-khú-áng,16,tha-khú-áng,tha1khu2ang2,tha1khu2ang2,thakhuang,thakhuang,tka,tka,True,False
洗手盆,seré-tshiú-phûn,16,sére-chhiú-phûn,sere2tshiu2phun5,sere2chhiu2phun5,seretshiuphun,serechhiuphun,stp,scp,True,False
洗手盆,sué-tshiú-phûn,16,sóe-chhiú-phûn,sue2tshiu2phun5,soe2chhiu2phun5,suetshiuphun,soechhiuphun,stp,scp,True,False
洗手盆,sé-tshiú-phûn,16,sé-chhiú-phûn,se2tshiu2phun5,se2chhiu2phun5,setshiuphun,sechhiuphun,stp,scp,True,False
洗浴間,seré-i̍k-king,16,sére-e̍k-keng,sere2ik8king1,sere2ek8keng1,sereikking,sereekkeng,sik,sek,True,False
洗浴間,sué-i̍k-king,16,sóe-e̍k-keng,sue2ik8king1,soe2ek8keng1,sueikking,soeekkeng,sik,sek,True,False
洗浴間,sé-i̍k-king,16,sé-e̍k-keng,se2ik8king1,se2ek8keng1,seikking,seekkeng,sik,sek,True,False
洗米潘,seré-bí-phun,16,sére-bí-phun,sere2bi2phun1,sere2bi2phun1,serebiphun,serebiphun,sbp,sbp,True,False
洗米潘,sué-bí-phun,16,sóe-bí-phun,sue2bi2phun1,soe2bi2phun1,suebiphun,soebiphun,sbp,sbp,True,False
洗米潘,sé-bí-phun,16,sé-bí-phun,se2bi2phun1,se2bi2phun1,sebiphun,sebiphun,sbp,sbp,True,False
洗身離,seré-sin-lī,16,sére-sin-lī,sere2sin1li7,sere2sin1li7,seresinli,seresinli,ssl,ssl,True,False
洗身離,sué-sin-lī,16,sóe-sin-lī,sue2sin1li7,soe2sin1li7,suesinli,soesinli,ssl,ssl,True,False
洗身離,sé-sin-lī,16,sé-sin-lī,se2sin1li7,se2sin1li7,sesinli,sesinli,ssl,ssl,True,False
洗面風,seré-bīn-hong,16,sére-bīn-hong,sere2bin7hong1,sere2bin7hong1,serebinhong,serebinhong,sbh,sbh,True,False
洗面風,sué-bīn-hong,16,sóe-bīn-hong,sue2bin7hong1,soe2bin7hong1,suebinhong,soebinhong,sbh,sbh,True,False
洗面風,sé-bīn-hong,16,sé-bīn-hong,se2bin7hong1,se2bin7hong1,sebinhong,sebinhong,sbh,sbh,True,False
洗飯頓,seré-pn̄g-tǹg,16,sére-pn̄g-tǹg,sere2png7tng3,sere2png7tng3,serepngtng,serepngtng,spt,spt,True,False
洗飯頓,sué-pn̄g-tǹg,16,sóe-pn̄g-tǹg,sue2png7tng3,soe2png7tng3,suepngtng,soepngtng,spt,spt,True,False
洗飯頓,sé-puīnn-tuìnn,16,sé-pūiⁿ-tùiⁿ,se2puinn7tuinn3,se2puinn7tuinn3,sepuinntuinn,sepuinntuinn,spt,spt,True,False
混凝土,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,khongkuli,khongkuli,kkl,kkl,True,False
火葬場,hué-tsòng-tiônn,16,hóe-chòng-tiôⁿ,hue2tsong3tionn5,hoe2chong3tionn5,huetsongtionn,hoechongtionn,htt,hct,True,False
火葬場,hé-tsòng-tiûnn,16,hé-chòng-tiûⁿ,he2tsong3tiunn5,he2chong3tiunn5,hetsongtiunn,hechongtiunn,htt,hct,True,False
火葬場,hér-tsòng-tiûnn,16,hér-chòng-tiûⁿ,her2tsong3tiunn5,her2chong3tiunn5,hertsongtiunn,herchongtiunn,htt,hct,True,False
狗母鮻,káu-bó-so,16,káu-bó-so,kau2bo2so1,kau2bo2so1,kauboso,kauboso,kbs,kbs,True,False
狗母鮻,káu-bór-sor,16,káu-bór-sor,kau2bor2sor1,kau2bor2sor1,kauborsor,kauborsor,kbs,kbs,True,False
狗母鮻,káu-bú-so,16,káu-bú-so,kau2bu2so1,kau2bu2so1,kaubuso,kaubuso,kbs,kbs,True,False
猶毋過,iá-m̄-kú,16,iá-m̄-kú,ia2m7ku2,ia2m7ku2,iamku,iamku,imk,imk,True,False
玉如意,gi̍k-jîr-ì,16,ge̍k-jîr-ì,gik8jir5i3,gek8jir5i3,gikjiri,gekjiri,gji,gji,True,False
玉如意,gi̍k-jû-ì,16,ge̍k-jû-ì,gik8ju5i3,gek8ju5i3,gikjui,gekjui,gji,gji,True,False
玉如意,gi̍k-lîr-ì,16,ge̍k-lîr-ì,gik8lir5i3,gek8lir5i3,gikliri,gekliri,gli,gli,True,False
玉如意,gi̍k-lû-ì,16,ge̍k-lû-ì,gik8lu5i3,gek8lu5i3,giklui,geklui,gli,gli,True,False
畳,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,thathamih,thathamih,ttm,ttm,True,False
皮膚科,phê-hu-khe,16,phê-hu-khe,phe5hu1khe1,phe5hu1khe1,phehukhe,phehukhe,phk,phk,True,False
皮膚科,phê-hu-kho,16,phê-hu-kho,phe5hu1kho1,phe5hu1kho1,phehukho,phehukho,phk,phk,True,False
皮膚科,phêr-hu-kher,16,phêr-hu-kher,pher5hu1kher1,pher5hu1kher1,pherhukher,pherhukher,phk,phk,True,False
皮膚科,phêr-hu-kho,16,phêr-hu-kho,pher5hu1kho1,pher5hu1kho1,pherhukho,pherhukho,phk,phk,True,False
相出路,sann-tshut-lōo,16,saⁿ-chhut-lō͘,sann1tshut4loo7,sann1chhut4loo7,sanntshutloo,sannchhutloo,stl,scl,True,False
相挨身,sann-ere-sin,16,saⁿ-ere-sin,sann1ere1sin1,sann1ere1sin1,sanneresin,sanneresin,ses,ses,True,False
相挨身,sann-ue-sin,16,saⁿ-oe-sin,sann1ue1sin1,sann1oe1sin1,sannuesin,sannoesin,sus,sos,True,False
相掰會,sann-pé-hē,16,saⁿ-pé-hē,sann1pe2he7,sann1pe2he7,sannpehe,sannpehe,sph,sph,True,False
相掰會,sann-pér-hēr,16,saⁿ-pér-hēr,sann1per2her7,sann1per2her7,sannperher,sannperher,sph,sph,True,False
相掰會,sio-pué-huē,16,sio-póe-hōe,sio1pue2hue7,sio1poe2hoe7,siopuehue,siopoehoe,sph,sph,True,False
相整會,sann-tsíng-hē,16,saⁿ-chéng-hē,sann1tsing2he7,sann1cheng2he7,sanntsinghe,sannchenghe,sth,sch,True,False
相整會,sann-tsíng-hēr,16,saⁿ-chéng-hēr,sann1tsing2her7,sann1cheng2her7,sanntsingher,sannchengher,sth,sch,True,False
相整會,sio-tsíng-huē,16,sio-chéng-hōe,sio1tsing2hue7,sio1cheng2hoe7,siotsinghue,siochenghoe,sth,sch,True,False
相褒歌,sann-po-kua,16,saⁿ-po-koa,sann1po1kua1,sann1po1koa1,sannpokua,sannpokoa,spk,spk,True,False
相閃身,sann-siám-sin,16,saⁿ-siám-sin,sann1siam2sin1,sann1siam2sin1,sannsiamsin,sannsiamsin,sss,sss,True,False
福佬人,hô-ló-lâng,16,hô-ló-lâng,ho5lo2lang5,ho5lo2lang5,hololang,hololang,hll,hll,True,False
穢人,uè--lâng,16,òe--lâng,ue3lang5,oe3lang5,uelang,oelang,ul,ol,True,False
穢人,è--lâng,16,è--lâng,e3lang5,e3lang5,elang,elang,el,el,True,False
穢人,èr--lâng,16,èr--lâng,er3lang5,er3lang5,erlang,erlang,el,el,True,False
穢著,uè--tio̍h,16,òe--tio̍h,ue3tioh8,oe3tioh8,uetioh,oetioh,ut,ot,True,False
細本字,serè-pún-jī,16,sère-pún-jī,sere3pun2ji7,sere3pun2ji7,serepunji,serepunji,spj,spj,True,False
細本字,serè-pún-lī,16,sère-pún-lī,sere3pun2li7,sere3pun2li7,serepunli,serepunli,spl,spl,True,False
細本字,suè-pún-jī,16,sòe-pún-jī,sue3pun2ji7,soe3pun2ji7,suepunji,soepunji,spj,spj,True,False
細本字,suè-pún-lī,16,sòe-pún-lī,sue3pun2li7,soe3pun2li7,suepunli,soepunli,spl,spl,True,False
細本字,sè-pún-lī,16,sè-pún-lī,se3pun2li7,se3pun2li7,sepunli,sepunli,spl,spl,True,False
背広,se-bí-looh,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4,sebilooh,sebilooh,sbl,sbl,True,False
芎蕉霜,king-tsio-sng,16,keng-chio-sng,king1tsio1sng1,keng1chio1sng1,kingtsiosng,kengchiosng,kts,kcs,True,True
花去,hue--khìr,16,hoe--khìr,hue1khir3,hoe1khir3,huekhir,hoekhir,hk,hk,True,False
草履,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia,lla,lla,True,False
西洋洗,se-iônn-sé,16,se-iôⁿ-sé,se1ionn5se2,se1ionn5se2,seionnse,seionnse,sis,sis,True,False
西洋洗,se-iûnn-seré,16,se-iûⁿ-sére,se1iunn5sere2,se1iunn5sere2,seiunnsere,seiunnsere,sis,sis,True,False
西洋洗,se-iûnn-sué,16,se-iûⁿ-sóe,se1iunn5sue2,se1iunn5soe2,seiunnsue,seiunnsoe,sis,sis,True,False
西洋洗,se-iûnn-sé,16,se-iûⁿ-sé,se1iunn5se2,se1iunn5se2,seiunnse,seiunnse,sis,sis,True,False
說多謝,serh-to-siā,16,serh-to-siā,serh4to1sia7,serh4to1sia7,serhtosia,serhtosia,sts,sts,True,False
轉去,tńg--khìr,16,tńg--khìr,tng2khir3,tng2khir3,tngkhir,tngkhir,tk,tk,True,False
辯護士,piān-hōo-sīr,16,piān-hō͘-sīr,pian7hoo7sir7,pian7hoo7sir7,pianhoosir,pianhoosir,phs,phs,True,False
迵過,thàng--kèr,16,thàng--kèr,thang3ker3,thang3ker3,thangker,thangker,tk,tk,True,False
過著,kè--tio̍h,16,kè--tio̍h,ke3tioh8,ke3tioh8,ketioh,ketioh,kt,kt,True,False
過著,kèr--tio̍h,16,kèr--tio̍h,ker3tioh8,ker3tioh8,kertioh,kertioh,kt,kt,True,False
那來那,ná-lâi-ná,16,ná-lâi-ná,na2lai5na2,na2lai5na2,nalaina,nalaina,nln,nln,True,True
鐮𠠝仔,liâm-li̍k-á,16,liâm-le̍k-á,liam5lik8a2,liam5lek8a2,liamlika,liamleka,lla,lla,True,False
閩南語,bân-lâm-gír,16,bân-lâm-gír,ban5lam5gir2,ban5lam5gir2,banlamgir,banlamgir,blg,blg,True,False
さかりば,sa-khá-lí-bah,12,sa-khá-lí-bah,sa1kha2li2bah4,sa1kha2li2bah4,sakhalibah,sakhalibah,sklb,sklb,True,False
すベりだい,sir-bé-lí-lái,12,sir-bé-lí-lái,sir1be2li2lai2,sir1be2li2lai2,sirbelilai,sirbelilai,sbll,sbll,True,False
はいけっかく,ha̋i-khé-khá-kuh,12,hăi-khé-khá-kuh,hai1khe2kha2kuh4,hai9khe2kha2kuh4,haikhekhakuh,haikhekhakuh,hkkk,hkkk,True,False
わかもと,ua-khá-móo-tooh,12,oa-khá-mó͘-to͘h,ua1kha2moo2tooh4,oa1kha2moo2tooh4,uakhamootooh,oakhamootooh,ukmt,okmt,True,False
アスピリン,a-sír-phí-lín,12,a-sír-phí-lín,a1sir2phi2lin2,a1sir2phi2lin2,asirphilin,asirphilin,aspl,aspl,True,False
アンモニア,a-móo-ní-á,12,a-mó͘-ní-á,a1moo2ni2a2,a1moo2ni2a2,amoonia,amoonia,amna,amna,True,False
カタログ,kha-tá-lok-guh,12,kha-tá-lok-guh,kha1ta2lok4guh4,kha1ta2lok4guh4,khatalokguh,khatalokguh,ktlg,ktlg,True,False
カラオケ,kha-lá-óo-khe,12,kha-lá-ó͘-khe,kha1la2oo2khe1,kha1la2oo2khe1,khalaookhe,khalaookhe,klok,klok,True,False
サンドイッチ,sa̋n-tóo-it-tsih,12,săn-tó͘-it-chih,san1too2it4tsih4,san9too2it4chih4,santooittsih,santooitchih,stit,stic,True,False
ステンレス,sir-tián-lè-sìr,12,sir-tián-lè-sìr,sir1tian2le3sir3,sir1tian2le3sir3,sirtianlesir,sirtianlesir,stls,stls,True,False
ステンレス,sir-tián-lè-sù,12,sir-tián-lè-sù,sir1tian2le3su3,sir1tian2le3su3,sirtianlesu,sirtianlesu,stls,stls,True,False
ストリップ,su-tó-lip-puh,12,su-tó-lip-puh,su1to2lip4puh4,su1to2lip4puh4,sutolippuh,sutolippuh,stlp,stlp,True,False
チョコレート,tsioo-kóo-lè-tòo,12,chio͘-kó͘-lè-tò͘,tsioo1koo2le3too3,chioo1koo2le3too3,tsiookooletoo,chiookooletoo,tklt,cklt,True,False
ハーモニカ,ha-móo-ní-khah,12,ha-mó͘-ní-khah,ha1moo2ni2khah4,ha1moo2ni2khah4,hamoonikhah,hamoonikhah,hmnk,hmnk,True,False
プロペラ,phu-lóo-phé-lá,12,phu-ló͘-phé-lá,phu1loo2phe2la2,phu1loo2phe2la2,phuloophela,phuloophela,plpl,plpl,True,False
マラリヤ,ma-lá-lí-á,12,ma-lá-lí-á,ma1la2li2a2,ma1la2li2a2,malalia,malalia,mlla,mlla,True,False
丿,phiat,12,phiat,phiat4,phiat4,phiat,phiat,,,True,False
事事項項,sīr-sīr-hāng-hāng,12,sīr-sīr-hāng-hāng,sir7sir7hang7hang7,sir7sir7hang7hang7,sirsirhanghang,sirsirhanghang,sshh,sshh,True,False
事事項項,sīr-sīr-hǎng-hǎng,12,sīr-sīr-hǎng-hǎng,sir7sir7hang6hang6,sir7sir7hang6hang6,sirsirhanghang,sirsirhanghang,sshh,sshh,True,False
大睏如死,tāi-khùn-jîr-sír,12,tāi-khùn-jîr-sír,tai7khun3jir5sir2,tai7khun3jir5sir2,taikhunjirsir,taikhunjirsir,tkjs,tkjs,True,False
大睏如死,tāi-khùn-jû-sú,12,tāi-khùn-jû-sú,tai7khun3ju5su2,tai7khun3ju5su2,taikhunjusu,taikhunjusu,tkjs,tkjs,True,False
大睏如死,tāi-khùn-lîr-sír,12,tāi-khùn-lîr-sír,tai7khun3lir5sir2,tai7khun3lir5sir2,taikhunlirsir,taikhunlirsir,tkls,tkls,True,False
大睏如死,tāi-khùn-lû-sú,12,tāi-khùn-lû-sú,tai7khun3lu5su2,tai7khun3lu5su2,taikhunlusu,taikhunlusu,tkls,tkls,True,False
滑り台,sir-bé-lí-lái,12,sir-bé-lí-lái,sir1be2li2lai2,sir1be2li2lai2,sirbelilai,sirbelilai,sbll,sbll,True,False
火劃仔,hér-ui̍h--á,12,hér-u̍ih--á,her2uih8a2,her2uih8a2,heruiha,heruiha,hua,hua,True,False
火擦仔,hér-tshat--á,12,hér-chhat--á,her2tshat4a2,her2chhat4a2,hertshata,herchhata,hta,hca,True,True
疎,sue,12,soe,sue1,soe1,sue,soe,,,True,False
盛リ場,sa-khá-lí-bah,12,sa-khá-lí-bah,sa1kha2li2bah4,sa1kha2li2bah4,sakhalibah,sakhalibah,sklb,sklb,True,False
砄砄硞硞,khih-khih-kho̍k-kho̍k,12,khih-khih-kho̍k-kho̍k,khih4khih4khok8khok8,khih4khih4khok8khok8,khihkhihkhokkhok,khihkhihkhokkhok,kkkk,kkkk,True,False
肺結核,ha̋i-khé-khá-kuh,12,hăi-khé-khá-kuh,hai1khe2kha2kuh4,hai9khe2kha2kuh4,haikhekhakuh,haikhekhakuh,hkkk,hkkk,True,False
荒公廢事,hong-kong-huè-sīr,12,hong-kong-hòe-sīr,hong1kong1hue3sir7,hong1kong1hoe3sir7,hongkonghuesir,hongkonghoesir,hkhs,hkhs,True,False
荒公廢事,hong-kong-huè-sū,12,hong-kong-hòe-sū,hong1kong1hue3su7,hong1kong1hoe3su7,hongkonghuesu,hongkonghoesu,hkhs,hkhs,True,False
荒公廢事,hong-kong-huì-sū,12,hong-kong-hùi-sū,hong1kong1hui3su7,hong1kong1hui3su7,hongkonghuisu,hongkonghuisu,hkhs,hkhs,True,False
見死如眠,kiàn-sír-jîr-biân,12,kiàn-sír-jîr-biân,kian3sir2jir5bian5,kian3sir2jir5bian5,kiansirjirbian,kiansirjirbian,ksjb,ksjb,True,False
見死如眠,kiàn-sír-lîr-biân,12,kiàn-sír-lîr-biân,kian3sir2lir5bian5,kian3sir2lir5bian5,kiansirlirbian,kiansirlirbian,kslb,kslb,True,False
見死如眠,kiàn-sú-jû-biân,12,kiàn-sú-jû-biân,kian3su2ju5bian5,kian3su2ju5bian5,kiansujubian,kiansujubian,ksjb,ksjb,True,False
見死如眠,kiàn-sú-lû-biân,12,kiàn-sú-lû-biân,kian3su2lu5bian5,kian3su2lu5bian5,kiansulubian,kiansulubian,kslb,kslb,True,False
言三語四,giân-sann-gír-sì,12,giân-saⁿ-gír-sì,gian5sann1gir2si3,gian5sann1gir2si3,giansanngirsi,giansanngirsi,gsgs,gsgs,True,False
言三語四,giân-sann-gú-sì,12,giân-saⁿ-gú-sì,gian5sann1gu2si3,gian5sann1gu2si3,giansanngusi,giansanngusi,gsgs,gsgs,True,False
言三語四,gân-sann-gí-sì,12,gân-saⁿ-gí-sì,gan5sann1gi2si3,gan5sann1gi2si3,gansanngisi,gansanngisi,gsgs,gsgs,True,False
購,koo,12,ko͘,koo1,koo1,koo,koo,,,True,False
阿彌陀佛,a-bí-tôo-hu̍t,12,a-bí-tô͘-hu̍t,a1bi2too5hut8,a1bi2too5hut8,abitoohut,abitoohut,abth,abth,True,False
阿彌陀佛,oo-bí-tôo-hu̍t,12,o͘-bí-tô͘-hu̍t,oo1bi2too5hut8,oo1bi2too5hut8,oobitoohut,oobitoohut,obth,obth,True,False
畫,ue̍h,11,oe̍h,ueh8,oeh8,ueh,oeh,,,True,False
アイスクリーム,a̋i-sīr-khu-lìn-mù,10,ăi-sīr-khu-lìn-mù,ai1sir7khu1lin3mu3,ai9sir7khu1lin3mu3,aisirkhulinmu,aisirkhulinmu,asklm,asklm,True,False
可憐,khó-lîn,10,khó-lîn,kho2lin5,kho2lin5,kholin,kholin,kl,kl,True,False
峴,hiān,10,hiān,hian7,hian7,hian,hian,,,True,False
疎,soo,10,so͘,soo1,soo1,soo,soo,,,True,False
福建話,hok-kiàn-uē,10,hok-kiàn-ōe,hok4kian3ue7,hok4kian3oe7,hokkianue,hokkianoe,hku,hko,True,False
細本,sè-pún,10,sè-pún,se3pun2,se3pun2,sepun,sepun,sp,sp,True,False
趩,tshi̍k,10,chhe̍k,tshik8,chhek8,tshik,chhek,,,True,False
錄音,lio̍k-im,10,lio̍k-im,liok8im1,liok8im1,liokim,liokim,li,li,True,False
閑,îng,10,êng,ing5,eng5,ing,eng,,,True,True
階,kue,10,koe,kue1,koe1,kue,koe,,,True,False
鷄,kue,10,koe,kue1,koe1,kue,koe,,,True,False
篋,khueh,7,khoeh,khueh4,khoeh4,khueh,khoeh,,,True,False
揀,kuínn,5,kúiⁿ,kuinn2,kuinn2,kuinn,kuinn,,,True,False
相借問,sann-tsioh-mn̄g,5,saⁿ-chioh-mn̄g,sann1tsioh4mng7,sann1chioh4mng7,sanntsiohmng,sannchiohmng,stm,scm,True,False
細本,suè-pún,5,sòe-pún,sue3pun2,soe3pun2,suepun,soepun,sp,sp,True,False
葵扇,khe-sìnn,5,khe-sìⁿ,khe1sinn3,khe1sinn3,khesinn,khesinn,ks,ks,True,False
培,pē,4,pē,pe7,pe7,pe,pe,,,True,False
背,pē,4,pē,pe7,pe7,pe,pe,,,True,False
个,gê,2,gê,ge5,ge5,ge,ge,,,True,True
細本字,sè-pún-jī,2,sè-pún-jī,se3pun2ji7,se3pun2ji7,sepunji,sepunji,spj,spj,True,False
不二價,put-jī-kè,1,put-jī-kè,put4ji7ke3,put4ji7ke3,putjike,putjike,pjk,pjk,True,False
件,kiān,1,kiān,kian7,kian7,kian,kian,,,True,False
先,suinn,1,suiⁿ,suinn1,suinn1,suinn,suinn,,,True,False
切,tshueh,1,chhoeh,tshueh4,chhoeh4,tshueh,chhoeh,,,True,True
列位,lia̍t-uī,1,lia̍t-ūi,liat8ui7,liat8ui7,liatui,liatui,lu,lu,True,False
句法,kù-huat,1,kù-hoat,ku3huat4,ku3hoat4,kuhuat,kuhoat,kh,kh,True,False
