tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
lo̍h-khak-tsan,落殼櫕,16,lo̍h-khak-chan,loh8khaktsan,loh8khakchan,lohkhaktsan,lohkhakchan
hio̍h-ē-tsu,葉下珠,16,hio̍h-ē-chu,hioh8e7tsu,hioh8e7chu,hiohetsu,hiohechu
hio̍h-ē-pe̍h,葉下白,16,hio̍h-ē-pe̍h,hioh8e7peh8,hioh8e7peh8,hiohepeh,hiohepeh
hio̍h-ē-âng,葉下紅,16,hio̍h-ē-âng,hioh8e7ang5,hioh8e7ang5,hioheang,hioheang
kuah-tîn-tsháu,葛藤草,16,koah-tîn-chháu,kuahtin5tshau2,koahtin5chhau2,kuahtintshau,koahtinchhau
hô-lôo-pû,葫蘆匏,16,hô-lô͘-pû,ho5loo5pu5,ho5loo5pu5,holoopu,holoopu
pôo-kong-ing,蒲公英,16,pô͘-kong-eng,poo5konging,poo5kongeng,pookonging,pookongeng
kuà-tshiú-hiunn,蓋手香,16,kòa-chhiú-hiuⁿ,kua3tshiu2hiunn,koa3chhiu2hiunn,kuatshiuhiunn,koachhiuhiunn
pi-muâ-á,蓖麻仔,16,pi-môa-á,pimua5a2,pimoa5a2,pimuaa,pimoaa
liân-tsiau-hue,蓮蕉花,16,liân-chiau-hoe,lian5tsiauhue,lian5chiauhoe,liantsiauhue,lianchiauhoe
tshuà-pán-tsháu,蔡板草,16,chhòa-pán-chháu,tshua3pan2tshau2,chhoa3pan2chhau2,tshuapantshau,chhoapanchhau
huan-á-tshì,蕃仔刺,16,hoan-á-chhì,huana2tshi3,hoana2chhi3,huanatshi,hoanachhi
huan-á-uan,蕃仔灣,16,hoan-á-oan,huana2uan,hoana2oan,huanauan,hoanaoan
huan-á-hue,蕃仔花,16,hoan-á-hoe,huana2hue,hoana2hoe,huanahue,hoanahoe
huan-á-tîn,蕃仔藤,16,hoan-á-tîn,huana2tin5,hoana2tin5,huanatin,hoanatin
huan-á-tāu,蕃仔豆,16,hoan-á-tāu,huana2tau7,hoana2tau7,huanatau,hoanatau
huan-tshì-á,蕃刺仔,16,hoan-chhì-á,huantshi3a2,hoanchhi3a2,huantshia,hoanchhia
huan-pô-uân,蕃婆怨,16,hoan-pô-oân,huanpo5uan5,hoanpo5oan5,huanpouan,hoanpooan
huan-pô-tshiū,蕃婆樹,16,hoan-pô-chhiū,huanpo5tshiu7,hoanpo5chhiu7,huanpotshiu,hoanpochhiu
huan-pô-uan,蕃婆灣,16,hoan-pô-oan,huanpo5uan,hoanpo5oan,huanpouan,hoanpooan
han-tsû-kū,蕃薯舅,16,han-chû-kū,hantsu5ku7,hanchu5ku7,hantsuku,hanchuku
keh-niau-tsháu,蕨猫草,16,keh-niau-chháu,kehniautshau2,kehniauchhau2,kehniautshau,kehniauchhau
po̍h-kiunn-á,薄姜仔,16,po̍h-kiuⁿ-á,poh8kiunna2,poh8kiunna2,pohkiunna,pohkiunna
hóo-kā-hông,虎咬廣,16,hó͘-kā-hông,hoo2ka7hong5,hoo2ka7hong5,hookahong,hookahong
hóo-kā-hông,虎咬癀,16,hó͘-kā-hông,hoo2ka7hong5,hoo2ka7hong5,hookahong,hookahong
hóo-bé-lân,虎尾蘭,16,hó͘-bé-lân,hoo2be2lan5,hoo2be2lan5,hoobelan,hoobelan
hóo-m̂-tshì,虎梅刺,16,hó͘-m̂-chhì,hoo2m5tshi3,hoo2m5chhi3,hoomtshi,hoomchhi
hóo-jiáu-tāu,虎爪豆,16,hó͘-jiáu-tāu,hoo2jiau2tau7,hoo2jiau2tau7,hoojiautau,hoojiautau
hóo-phê-lâm,虎皮楠,16,hó͘-phê-lâm,hoo2phe5lam5,hoo2phe5lam5,hoophelam,hoophelam
hôo-hī-tsháu,虎耳草,16,hô͘-hī-chháu,hoo5hi7tshau2,hoo5hi7chhau2,hoohitshau,hoohichhau
hóo-thâu-kam,虎頭柑,16,hó͘-thâu-kam,hoo2thau5kam,hoo2thau5kam,hoothaukam,hoothaukam
sat-bú-tsí,虱母子,16,sat-bú-chí,satbu2tsi2,satbu2chi2,satbutsi,satbuchi
sat-bú-thâu,虱母頭,16,sat-bú-thâu,satbu2thau5,satbu2thau5,satbuthau,satbuthau
sat-pìn-tsháu,虱篦草,16,sat-pìn-chháu,satpin3tshau2,satpin3chhau2,satpintshau,satpinchhau
báng-á-hun,蚊仔煙,16,báng-á-hun,bang2a2hun,bang2a2hun,bangahun,bangahun
juā-á-tsháu,蚋仔草,16,jōa-á-chháu,jua7a2tshau2,joa7a2chhau2,juaatshau,joaachhau
juē-á-tsháu,蚋仔草,16,jōe-á-chháu,jue7a2tshau2,joe7a2chhau2,jueatshau,joeachhau
tsuâ-tsi̍h-hông,蛇舌黃,16,chôa-chi̍h-hông,tsua5tsih8hong5,choa5chih8hong5,tsuatsihhong,choachihhong
ngôo-bî-tāu,蛾眉豆,16,ngô͘-bî-tāu,ngoo5bi5tau7,ngoo5bi5tau7,ngoobitau,ngoobitau
giâ-kang-tsháu,蜈蚣草,16,giâ-kang-chháu,gia5kangtshau2,gia5kangchhau2,giakangtshau,giakangchhau
hê-kong-tshiu,蝦公鬚,16,hê-kong-chhiu,he5kongtshiu,he5kongchhiu,hekongtshiu,hekongchhiu
hê-koo-tsháu,蝦蛄草,16,hê-ko͘-chháu,he5kootshau2,he5koochhau2,hekootshau,hekoochhau
ôo-tia̍p-lân,蝴蝶蘭,16,ô͘-tia̍p-lân,oo5tiap8lan5,oo5tiap8lan5,ootiaplan,ootiaplan
hôo-sîn-si̍t,蝴蠅翼,16,hô͘-sîn-si̍t,hoo5sin5sit8,hoo5sin5sit8,hoosinsit,hoosinsit
ia̍h-á-tsháu,蝶仔草,16,ia̍h-á-chháu,iah8a2tshau2,iah8a2chhau2,iahatshau,iahachhau
tsîm-kóng-tshài,蟳管菜,16,chîm-kóng-chhài,tsim5kong2tshai3,chim5kong2chhai3,tsimkongtshai,chimkongchhai
sîn-si̍t-tsháu,蠅翼草,16,sîn-si̍t-chháu,sin5sit8tshau2,sin5sit8chhau2,sinsittshau,sinsitchhau
ô-khak-á,蠔殼仔,16,ô-khak-á,o5khaka2,o5khaka2,okhaka,okhaka
niû-á-tshiū,蠶仔樹,16,niû-á-chhiū,niu5a2tshiu7,niu5a2chhiu7,niuatshiu,niuachhiu
kiàn-hông-hông,見紅黃,16,kiàn-hông-hông,kian3hong5hong5,kian3hong5hong5,kianhonghong,kianhonghong
kuan-im-tik,觀音竹,16,koan-im-tek,kuanimtik,koanimtek,kuanimtik,koanimtek
piàn-tē-hut,變地忽,16,piàn-tē-hut,pian3te7hut,pian3te7hut,piantehut,piantehut
ti-sái-tshài,豬屎菜,16,ti-sái-chhài,tisai2tshai3,tisai2chhai3,tisaitshai,tisaichhai
ti-tshài-tsháu,豬菜草,16,ti-chhài-chháu,titshai3tshau2,tichhai3chhau2,titshaitshau,tichhaichhau
niau-kong-tshi,貓公刺,16,niau-kong-chhi,niaukongtshi,niaukongchhi,niaukongtshi,niaukongchhi
tsha̍t-á-tshiū,賊仔樹,16,chha̍t-á-chhiū,tshat8a2tshiu7,chhat8a2chhiu7,tshatatshiu,chhatachhiu
sù-bí-tsháu,賜米草,16,sù-bí-chháu,su3bi2tshau2,su3bi2chhau2,subitshau,subichhau
tshiah-kun-tshài,赤根菜,16,chhiah-kun-chhài,tshiahkuntshai3,chhiahkunchhai3,tshiahkuntshai,chhiahkunchhai
tshiah-huih-á,赤血仔,16,chhiah-huih-á,tshiahhuiha2,chhiahhuiha2,tshiahhuiha,chhiahhuiha
tsáu-bé-thai,走馬胎,16,cháu-bé-thai,tsau2be2thai,chau2be2thai,tsaubethai,chaubethai
ku-tsiân-tsháu,車前草,16,ku-chiân-chháu,kutsian5tshau2,kuchian5chhau2,kutsiantshau,kuchianchhau
kiō-kǹg-tik,轎槓竹,16,kiō-kǹg-tek,kio7kng3tik,kio7kng3tek,kiokngtik,kiokngtek
kè-suann-hiunn,過山香,16,kè-soaⁿ-hiuⁿ,ke3suannhiunn,ke3soannhiunn,kesuannhiunn,kesoannhiunn
kuè-suann-lîng,過山龍,16,kòe-soaⁿ-lêng,kue3suannling5,koe3soannleng5,kuesuannling,koesoannleng
kè-kang-lîng,過江龍,16,kè-kang-lêng,ke3kangling5,ke3kangleng5,kekangling,kekangleng
ké-kau-tshái,過溝菜,16,ké-kau-chhái,ke2kautshai2,ke2kauchhai2,kekautshai,kekauchhai
kè-kau-lîng,過溝龍,16,kè-kau-lêng,ke3kauling5,ke3kauleng5,kekauling,kekauleng
sik-kia-kó,釋迦果,16,sek-kia-kó,sikkiako2,sekkiako2,sikkiako,sekkiako
kim-put-huàn,金不換,16,kim-put-hoàn,kimputhuan3,kimputhoan3,kimputhuan,kimputhoan
kim-tsài-kau,金再鈎,16,kim-chài-kau,kimtsai3kau,kimchai3kau,kimtsaikau,kimchaikau
kim-kiàm-tsháu,金劍草,16,kim-kiàm-chháu,kimkiam3tshau2,kimkiam3chhau2,kimkiamtshau,kimkiamchhau
kim-ha̍p-huan,金合歡,16,kim-ha̍p-hoan,kimhap8huan,kimhap8hoan,kimhaphuan,kimhaphoan
kim-siā-liû,金榭榴,16,kim-siā-liû,kimsia7liu5,kimsia7liu5,kimsialiu,kimsialiu
kim-tsio̍h-ha̍k,金石斛,16,kim-chio̍h-ha̍k,kimtsioh8hak8,kimchioh8hak8,kimtsiohhak,kimchiohhak
kim-sia̍h-liû,金石榴,16,kim-sia̍h-liû,kimsiah8liu5,kimsiah8liu5,kimsiahliu,kimsiahliu
kim-tsio̍h-uí,金石韋,16,kim-chio̍h-úi,kimtsioh8ui2,kimchioh8ui2,kimtsiohui,kimchiohui
kim-suànn-liân,金線蓮,16,kim-sòaⁿ-liân,kimsuann3lian5,kimsoann3lian5,kimsuannlian,kimsoannlian
kim-hī-tuī,金耳墜,16,kim-hī-tūi,kimhi7tui7,kimhi7tui7,kimhitui,kimhitui
kim-tsiam-tshài,金針菜,16,kim-chiam-chhài,kimtsiamtshai3,kimchiamchhai3,kimtsiamtshai,kimchiamchhai
kim-gûn-hue,金銀花,16,kim-gûn-hoe,kimgun5hue,kimgun5hoe,kimgunhue,kimgunhoe
kim-só-sî,金鎖匙,16,kim-só-sî,kimso2si5,kimso2si5,kimsosi,kimsosi
kim-hî-tsháu,金魚草,16,kim-hî-chháu,kimhi5tshau2,kimhi5chhau2,kimhitshau,kimhichhau
kim-ku-tshiū,金龜樹,16,kim-ku-chhiū,kimkutshiu7,kimkuchhiu7,kimkutshiu,kimkuchhiu
liú-á-kiô,鈕仔茄,16,liú-á-kiô,liu2a2kio5,liu2a2kio5,liuakio,liuakio
tshìng-tshn̂g-lâm,銃床楠,16,chhèng-chhn̂g-lâm,tshing3tshng5lam5,chheng3chhng5lam5,tshingtshnglam,chhengchhnglam
kim-hī-tsháu,錦耳草,16,kim-hī-chháu,kimhi7tshau2,kimhi7chhau2,kimhitshau,kimhichhau
thih-sái-lâm,鐵屎楠,16,thih-sái-lâm,thihsai2lam5,thihsai2lam5,thihsailam,thihsailam
thih-kûn-thâu,鐵拳頭,16,thih-kûn-thâu,thihkun5thau5,thihkun5thau5,thihkunthau,thihkunthau
thih-bo̍k-kùn,鐵木棍,16,thih-bo̍k-kùn,thihbok8kun3,thihbok8kun3,thihbokkun,thihbokkun
thih-sik-tshiū,鐵色樹,16,thih-sek-chhiū,thihsiktshiu7,thihsekchhiu7,thihsiktshiu,thihsekchhiu
thih-tiò-kuann,鐵釣竿,16,thih-tiò-koaⁿ,thihtio3kuann,thihtio3koann,thihtiokuann,thihtiokoann
thih-kau-tsháu,鐵鉤草,16,thih-kau-chháu,thihkautshau2,thihkauchhau2,thihkautshau,thihkauchhau
thih-hōo-suànn,鐵雨傘,16,thih-hō͘-sòaⁿ,thihhoo7suann3,thihhoo7soann3,thihhoosuann,thihhoosoann
thih-bí-pinn,鐵馬鞭,16,thih-bí-piⁿ,thihbi2pinn,thihbi2pinn,thihbipinn,thihbipinn
thih-kut-mn̂g,鐵骨毛,16,thih-kut-mn̂g,thihkutmng5,thihkutmng5,thihkutmng,thihkutmng
tn̂g-ki-á,長枝仔,16,tn̂g-ki-á,tng5kia2,tng5kia2,tngkia,tngkia
khui-pî-tsháu,開脾草,16,khui-pî-chháu,khuipi5tshau2,khuipi5chhau2,khuipitshau,khuipichhau
kuan-to-tāu,關刀豆,16,koan-to-tāu,kuantotau7,koantotau7,kuantotau,koantotau
a-lí-sim,阿里參,16,a-lí-sim,ali2sim,ali2sim,alisim,alisim
sang-bīn-tshì,雙面刺,16,sang-bīn-chhì,sangbin7tshi3,sangbin7chhi3,sangbintshi,sangbinchhi
hōo-suànn-á,雨傘仔,16,hō͘-sòaⁿ-á,hoo7suann3a2,hoo7soann3a2,hoosuanna,hoosoanna
hōo-suànn-á,雨傘子,16,hō͘-sòaⁿ-á,hoo7suann3a2,hoo7soann3a2,hoosuanna,hoosoanna
luî-kong-tshìng,雷公銃,16,lûi-kong-chhèng,lui5kongtshing3,lui5kongchheng3,luikongtshing,luikongchheng
tshinn-ba̍k-hiunn,青木香,16,chhiⁿ-ba̍k-hiuⁿ,tshinnbak8hiunn,chhinnbak8hiunn,tshinnbakhiunn,chhinnbakhiunn
tshinn-phê-tāu,青皮豆,16,chhiⁿ-phê-tāu,tshinnphe5tau7,chhinnphe5tau7,tshinnphetau,chhinnphetau
tshinn-o-tsháu,青萵草,16,chhiⁿ-o-chháu,tshinnotshau2,chhinnochhau2,tshinnotshau,chhinnochhau
bîn-thâu-ké,面頭菓,16,bîn-thâu-ké,bin5thau5ke2,bin5thau5ke2,binthauke,binthauke
bīn-thâu-ké,面頭菓,16,bīn-thâu-ké,bin7thau5ke2,bin7thau5ke2,binthauke,binthauke
ām-sê-tāu,頷垂豆,16,ām-sê-tāu,am7se5tau7,am7se5tau7,amsetau,amsetau
hong-put-tōng,風不動,16,hong-put-tōng,hongputtong7,hongputtong7,hongputtong,hongputtong
hong-thai-tsháu,風颱草,16,hong-thai-chháu,hongthaitshau2,hongthaichhau2,hongthaitshau,hongthaichhau
bé-kháu-tshiū,馬口樹,16,bé-kháu-chhiū,be2khau2tshiu7,be2khau2chhiu7,bekhautshiu,bekhauchhiu
bé-bé-si,馬尾絲,16,bé-bé-si,be2be2si,be2be2si,bebesi,bebesi
bé-tê-kim,馬蹄金,16,bé-tê-kim,be2te5kim,be2te5kim,betekim,betekim
bé-uann-tîn,馬鞍藤,16,bé-oaⁿ-tîn,be2uanntin5,be2oanntin5,beuanntin,beoanntin
bé-pinn-tsháu,馬鞭草,16,bé-piⁿ-chháu,be2pinntshau2,be2pinnchhau2,bepinntshau,bepinnchhau
bé-khí-tāu,馬齒豆,16,bé-khí-tāu,be2khi2tau7,be2khi2tau7,bekhitau,bekhitau
kut-tshuì-pòo,骨碎補,16,kut-chhùi-pò͘,kuttshui3poo3,kutchhui3poo3,kuttshuipoo,kutchhuipoo
kuâinn-tshiûnn-iū,高墻柚,16,koâiⁿ-chhiûⁿ-iū,kuainn5tshiunn5iu7,koainn5chhiunn5iu7,kuainntshiunniu,koainnchhiunniu
ko-lê-tshài,高麗菜,16,ko-lê-chhài,kole5tshai3,kole5chhai3,koletshai,kolechhai
kuí-liú-kun,鬼柳根,16,kúi-liú-kun,kui2liu2kun,kui2liu2kun,kuiliukun,kuiliukun
hî-tsho-tsháu,魚臊草,16,hî-chho-chháu,hi5tshotshau2,hi5chhochhau2,hitshotshau,hichhochhau
hî-tsiam-tsháu,魚針草,16,hî-chiam-chháu,hi5tsiamtshau2,hi5chiamchhau2,hitsiamtshau,hichiamchhau
hî-liu-tsháu,魚鰌草,16,hî-liu-chháu,hi5liutshau2,hi5liuchhau2,hiliutshau,hiliuchhau
lóo-huà-tshiū,魯化樹,16,ló͘-hòa-chhiū,loo2hua3tshiu7,loo2hoa3chhiu7,loohuatshiu,loohoachhiu
tsit-á-tánn,鯽仔膽,16,chit-á-táⁿ,tsita2tann2,chita2tann2,tsitatann,chitatann
tsit-hî-tánn,鯽魚膽,16,chit-hî-táⁿ,tsithi5tann2,chithi5tann2,tsithitann,chithitann
hau-khak-tshì,鱟壳刺,16,hau-khak-chhì,haukhaktshi3,haukhakchhi3,haukhaktshi,haukhakchhi
hāu-khak-tshì,鱟壳刺,16,hāu-khak-chhì,hau7khaktshi3,hau7khakchhi3,haukhaktshi,haukhakchhi
hāu-khak-tîn,鱟壳藤,16,hāu-khak-tîn,hau7khaktin5,hau7khaktin5,haukhaktin,haukhaktin
tsiáu-á-hue,鳥仔花,16,chiáu-á-hoe,tsiau2a2hue,chiau2a2hoe,tsiauahue,chiauahoe
tsiáu-á-tāu,鳥仔豆,16,chiáu-á-tāu,tsiau2a2tau7,chiau2a2tau7,tsiauatau,chiauatau
tsiáu-sái-tshîng,鳥屎榕,16,chiáu-sái-chhêng,tsiau2sai2tshing5,chiau2sai2chheng5,tsiausaitshing,chiausaichheng
tsiáu-kiān-hue,鳥腱花,16,chiáu-kiān-hoe,tsiau2kian7hue,chiau2kian7hoe,tsiaukianhue,chiaukianhoe
tsiáu-ta̍h-tshì,鳥踏刺,16,chiáu-ta̍h-chhì,tsiau2tah8tshi3,chiau2tah8chhi3,tsiautahtshi,chiautahchhi
hōng-bé-tik,鳳尾竹,16,hōng-bé-tek,hong7be2tik,hong7be2tek,hongbetik,hongbetek
hōng-bé-pit,鳳尾筆,16,hōng-bé-pit,hong7be2pit,hong7be2pit,hongbepit,hongbepit
hōng-bé-tsháu,鳳尾草,16,hōng-bé-chháu,hong7be2tshau2,hong7be2chhau2,hongbetshau,hongbechhau
hōng-bé-hông,鳳尾黃,16,hōng-bé-hông,hong7be2hong5,hong7be2hong5,hongbehong,hongbehong
ah-tshuì-hông,鴨嘴黃,16,ah-chhùi-hông,ahtshui3hong5,ahchhui3hong5,ahtshuihong,ahchhuihong
ap-bú-tshiū,鴨母樹,16,ap-bú-chhiū,apbu2tshiu7,apbu2chhiu7,apbutshiu,apbuchhiu
ah-bú-tsu,鴨母珠,16,ah-bú-chu,ahbu2tsu,ahbu2chu,ahbutsu,ahbuchu
ah-bú-tsháu,鴨母草,16,ah-bú-chháu,ahbu2tshau2,ahbu2chhau2,ahbutshau,ahbuchhau
ah-kiān-tîn,鴨腱藤,16,ah-kiān-tîn,ahkian7tin5,ahkian7tin5,ahkiantin,ahkiantin
ah-kha-pê,鴨腳筢,16,ah-kha-pê,ahkhape5,ahkhape5,ahkhape,ahkhape
ah-kha-sué,鴨腳黍,16,ah-kha-sóe,ahkhasue2,ahkhasoe2,ahkhasue,ahkhasoe
ah-tsi̍h-tsháu,鴨舌草,16,ah-chi̍h-chháu,ahtsih8tshau2,ahchih8chhau2,ahtsihtshau,ahchihchhau
ah-chi̍h-hông,鴨舌黃,16,ah-chi̍h-hông,ahchih8hong5,ahchih8hong5,ahchihhong,ahchihhong
ah-tsih-hông,鴨舌黃,16,ah-chih-hông,ahtsihhong5,ahchihhong5,ahtsihhong,ahchihhong
ah-tsi̍h-hông,鴨舌黃,16,ah-chi̍h-hông,ahtsih8hong5,ahchih8hong5,ahtsihhong,ahchihhong
ah-tuê-tsháu,鴨蹄草,16,ah-tôe-chháu,ahtue5tshau2,ahtoe5chhau2,ahtuetshau,ahtoechhau
ap-mâ-kua̍t,鴨麻瓜,16,ap-mâ-koa̍t,apma5kuat8,apma5koat8,apmakuat,apmakoat
giâ-á-tsháu,鵞仔草,16,giâ-á-chháu,gia5a2tshau2,gia5a2chhau2,giaatshau,giaachhau
giâ-á-tshài,鵞仔菜,16,giâ-á-chhài,gia5a2tshai3,gia5a2chhai3,giaatshai,giaachhai
keh-tsiáu-hue,鵲鳥花,16,keh-chiáu-hoe,kehtsiau2hue,kehchiau2hoe,kehtsiauhue,kehchiauhoe
ing-jiáu-thô,鶯爪桃,16,eng-jiáu-thô,ingjiau2tho5,engjiau2tho5,ingjiautho,engjiautho
kue-kè-hue,鷄冠花,16,koe-kè-hoe,kueke3hue,koeke3hoe,kuekehue,koekehoe
kue-sái-tîn,鷄屎藤,16,koe-sái-tîn,kuesai2tin5,koesai2tin5,kuesaitin,koesaitin
kue-bú-tsú,鷄母子,16,koe-bú-chú,kuebu2tsu2,koebu2chu2,kuebutsu,koebuchu
kue-bú-tsu,鷄母珠,16,koe-bú-chu,kuebu2tsu,koebu2chu,kuebutsu,koebuchu
kue-jiáu-lân,鷄爪蘭,16,koe-jiáu-lân,kuejiau2lan5,koejiau2lan5,kuejiaulan,koejiaulan
kue-kha-tsháu,鷄脚草,16,koe-kha-chháu,kuekhatshau2,koekhachhau2,kuekhatshau,koekhachhau
kue-kha-lân,鷄脚蘭,16,koe-kha-lân,kuekhalan5,koekhalan5,kuekhalan,koekhalan
kue-tn̂g-tsháu,鷄腸草,16,koe-tn̂g-chháu,kuetng5tshau2,koetng5chhau2,kuetngtshau,koetngchhau
kue-tsih-hông,鷄舌黃,16,koe-chih-hông,kuetsihhong5,koechihhong5,kuetsihhong,koechihhong
kue-tsi̍h-hông,鷄舌黃,16,koe-chi̍h-hông,kuetsih8hong5,koechih8hong5,kuetsihhong,koechihhong
kue-phang-tîn,鷄香藤,16,koe-phang-tîn,kuephangtin5,koephangtin5,kuephangtin,koephangtin
kue-kut-hông,鷄骨癀,16,koe-kut-hông,kuekuthong5,koekuthong5,kuekuthong,koekuthong
kue-kak-kong,鷄鵤公,16,koe-kak-kong,kuekakkong,koekakkong,kuekakkong,koekakkong
ing-hio̍h-tshì,鷹葉刺,16,eng-hio̍h-chhì,inghioh8tshi3,enghioh8chhi3,inghiohtshi,enghiohchhi
iâm-tang-hue,鹽東花,16,iâm-tang-hoe,iam5tanghue,iam5tanghoe,iamtanghue,iamtanghoe
iâm-sng-á,鹽桑仔,16,iâm-sng-á,iam5snga2,iam5snga2,iamsnga,iamsnga
iâm-sng-tsháu,鹽酸草,16,iâm-sng-chháu,iam5sngtshau2,iam5sngchhau2,iamsngtshau,iamsngchhau
lo̍k-á-tshiū,鹿仔樹,16,lo̍k-á-chhiū,lok8a2tshiu7,lok8a2chhiu7,lokatshiu,lokachhiu
lo̍k-á-tshài,鹿仔菜,16,lo̍k-á-chhài,lok8a2tshai3,lok8a2chhai3,lokatshai,lokachhai
lo̍k-jiông-tshàu,鹿茸草,16,lo̍k-jiông-chhàu,lok8jiong5tshau3,lok8jiong5chhau3,lokjiongtshau,lokjiongchhau
beh-suī-hong,麥穗黃,16,beh-sūi-hong,behsui7hong,behsui7hong,behsuihong,behsuihong
bi̍k-bûn-tong,麥門冬,16,be̍k-bûn-tong,bik8bun5tong,bek8bun5tong,bikbuntong,bekbuntong
n̂g-sim-á,黃心仔,16,n̂g-sim-á,ng5sima2,ng5sima2,ngsima,ngsima
n̂g-ki-hue,黃枝花,16,n̂g-ki-hoe,ng5kihue,ng5kihoe,ngkihue,ngkihoe
n̂g-tsuí-kiô,黃水茄,16,n̂g-chúi-kiô,ng5tsui2kio5,ng5chui2kio5,ngtsuikio,ngchuikio
n̂g-ba̍k-tsí,黃目子,16,n̂g-ba̍k-chí,ng5bak8tsi2,ng5bak8chi2,ngbaktsi,ngbakchi
n̂g-bah-tshiū,黃肉樹,16,n̂g-bah-chhiū,ng5bahtshiu7,ng5bahchhiu7,ngbahtshiu,ngbahchhiu
n̂g-ôo-ia̍p,黃蝴蝶,16,n̂g-ô͘-ia̍p,ng5oo5iap8,ng5oo5iap8,ngooiap,ngooiap
n̂g-kim-kuì,黃金桂,16,n̂g-kim-kùi,ng5kimkui3,ng5kimkui3,ngkimkui,ngkimkui
oo-ba̍k-á,黑目仔,16,o͘-ba̍k-á,oobak8a2,oobak8a2,oobaka,oobaka
pih-á-tsháu,鼈仔草,16,pih-á-chháu,piha2tshau2,piha2chhau2,pihatshau,pihachhau
tiann-tshuè-tîn,鼎刷藤,16,tiaⁿ-chhòe-tîn,tianntshue3tin5,tiannchhoe3tin5,tianntshuetin,tiannchhoetin
tiann-tshe-tîn,鼎炊藤,16,tiaⁿ-chhe-tîn,tianntshetin5,tiannchhetin5,tianntshetin,tiannchhetin
tshú-bé-hông,鼠尾紅,16,chhú-bé-hông,tshu2be2hong5,chhu2be2hong5,tshubehong,chhubehong
tsháu-bé-hông,鼠尾黃,16,chháu-bé-hông,tshau2be2hong5,chhau2be2hong5,tshaubehong,chhaubehong
tshú-bé-hông,鼠尾黃,16,chhú-bé-hông,tshu2be2hong5,chhu2be2hong5,tshubehong,chhubehong
tshú-kun-hông,鼠筋黃,16,chhú-kun-hông,tshu2kunhong5,chhu2kunhong5,tshukunhong,chhukunhong
tshú-khak-tsháu,鼠麴草,16,chhú-khak-chháu,tshu2khaktshau2,chhu2khakchhau2,tshukhaktshau,chhukhakchhau
lîng-thòo-tsu,龍吐珠,16,lêng-thò͘-chu,ling5thoo3tsu,leng5thoo3chu,lingthootsu,lengthoochu
lîng-tsi̍h-hông,龍舌黃,16,lêng-chi̍h-hông,ling5tsih8hong5,leng5chih8hong5,lingtsihhong,lengchihhong
lîng-tsûn-hue,龍船花,16,lêng-chûn-hoe,ling5tsun5hue,leng5chun5hoe,lingtsunhue,lengchunhoe
lîng-tshiu-tîn,龍鬚藤,16,lêng-chhiu-tîn,ling5tshiutin5,leng5chhiutin5,lingtshiutin,lengchhiutin
lîng-lân-tsháu,龍麟草,16,lêng-lân-chháu,ling5lan5tshau2,leng5lan5chhau2,linglantshau,lenglanchhau
tsu̍t-bí-tsháu,𥟇米草,16,chu̍t-bí-chháu,tsut8bi2tshau2,chut8bi2chhau2,tsutbitshau,chutbichhau
tāi-hî-lân,𩻸魚鱗,16,tāi-hî-lân,tai7hi5lan5,tai7hi5lan5,taihilan,taihilan
