hanzi,tl,frequency,poj,tl_num,poj_num,tps_num,tps_num_var,tl_notone,poj_notone,tps_notone,tps_notone_var,tl_abbrev,poj_abbrev,tps_abbrev,tps_abbrev_var,khpoo,is_variant
廢去,huè--khìr,16,hòe--khìr,hue3khir3,hoe3khir3,ㄏㄨㆤ˪ㄎㆨ˪,,huekhir,hoekhir,ㄏㄨㆤㄎㆨ,,hk,hk,ㄏㄎ,,True,False
廢去,huì--khì,16,hùi--khì,hui3khi3,hui3khi3,ㄏㄨㄧ˪ㄎㄧ˪,,huikhi,huikhi,ㄏㄨㄧㄎㄧ,,hk,hk,ㄏㄎ,,True,False
御林軍,gī-lîm-kun,16,gī-lîm-kun,gi7lim5kun1,gi7lim5kun1,ㆣㄧ˫ㄌㄧㆬˊㄍㄨㄣ,,gilimkun,gilimkun,ㆣㄧㄌㄧㆬㄍㄨㄣ,,glk,glk,ㆣㄌㄍ,,True,False
御林軍,gīr-lîm-kun,16,gīr-lîm-kun,gir7lim5kun1,gir7lim5kun1,ㆣㆨ˫ㄌㄧㆬˊㄍㄨㄣ,,girlimkun,girlimkun,ㆣㆨㄌㄧㆬㄍㄨㄣ,,glk,glk,ㆣㄌㄍ,,True,False
御林軍,gū-lîm-kun,16,gū-lîm-kun,gu7lim5kun1,gu7lim5kun1,ㆣㄨ˫ㄌㄧㆬˊㄍㄨㄣ,,gulimkun,gulimkun,ㆣㄨㄌㄧㆬㄍㄨㄣ,,glk,glk,ㆣㄌㄍ,,True,False
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe,siunn7the3hue2,siunn7the3hoe2,ㄒㄧㆫ˫ㄊㆤ˪ㄏㄨㆤˋ,,siunnthehue,siunnthehoe,ㄒㄧㆫㄊㆤㄏㄨㆤ,,sth,sth,ㄒㄊㄏ,,True,False
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe,siunn7ther3hue2,siunn7ther3hoe2,ㄒㄧㆫ˫ㄊㄜ˪ㄏㄨㆤˋ,ㄒㄧㆫ˫ㄊㄛ˪ㄏㄨㆤˋ,siunntherhue,siunntherhoe,ㄒㄧㆫㄊㄜㄏㄨㆤ,ㄒㄧㆫㄊㄛㄏㄨㆤ,sth,sth,ㄒㄊㄏ,,True,False
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe,siunn6ther3hue2,siunn6ther3hoe2,ㄒㄧㆫˇㄊㄜ˪ㄏㄨㆤˋ,ㄒㄧㆫˇㄊㄛ˪ㄏㄨㆤˋ,siunntherhue,siunntherhoe,ㄒㄧㆫㄊㄜㄏㄨㆤ,ㄒㄧㆫㄊㄛㄏㄨㆤ,sth,sth,ㄒㄊㄏ,,True,False
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘,thiu1the3poo7,thiu1the3poo7,ㄊㄧㄨㄊㆤ˪ㄅㆦ˫,,thiuthepoo,thiuthepoo,ㄊㄧㄨㄊㆤㄅㆦ,,ttp,ttp,ㄊㄊㄅ,,True,False
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘,thiu1ther3poo7,thiu1ther3poo7,ㄊㄧㄨㄊㄜ˪ㄅㆦ˫,ㄊㄧㄨㄊㄛ˪ㄅㆦ˫,thiutherpoo,thiutherpoo,ㄊㄧㄨㄊㄜㄅㆦ,ㄊㄧㄨㄊㄛㄅㆦ,ttp,ttp,ㄊㄊㄅ,,True,False
挨拶,a̋i-sat-tsuh,16,ăi-sat-chuh,ai9sat4tsuh4,ai9sat4chuh4,ㄞˆㄙㄚㆵㄗㄨㆷ,,aisattsuh,aisatchuh,ㄞㄙㄚㆵㄗㄨㆷ,,ast,asc,ㄞㄙㄗ,,True,False
搖會頭,iô-huē-thâu,16,iô-hōe-thâu,io5hue7thau5,io5hoe7thau5,ㄧㄛˊㄏㄨㆤ˫ㄊㄠˊ,,iohuethau,iohoethau,ㄧㄛㄏㄨㆤㄊㄠ,,iht,iht,ㄧㄏㄊ,,True,False
搖會頭,iô-hē-thâu,16,iô-hē-thâu,io5he7thau5,io5he7thau5,ㄧㄛˊㄏㆤ˫ㄊㄠˊ,,iohethau,iohethau,ㄧㄛㄏㆤㄊㄠ,,iht,iht,ㄧㄏㄊ,,True,False
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu,io5her7thau5,io5her7thau5,ㄧㄛˊㄏㄜ˫ㄊㄠˊ,ㄧㄛˊㄏㄛ˫ㄊㄠˊ,ioherthau,ioherthau,ㄧㄛㄏㄜㄊㄠ,ㄧㄛㄏㄛㄊㄠ,iht,iht,ㄧㄏㄊ,,True,False
摩訶埵,môo-ho-sat,16,mô͘-ho-sat,moo5ho1sat4,moo5ho1sat4,ㄇㆦˊㄏㄛㄙㄚㆵ,,moohosat,moohosat,ㄇㆦㄏㄛㄙㄚㆵ,,mhs,mhs,ㄇㄏㄙ,,True,False
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat,moo5hoo1sat4,moo5hoo1sat4,ㄇㆦˊㄏㆦㄙㄚㆵ,,moohoosat,moohoosat,ㄇㆦㄏㆦㄙㄚㆵ,,mhs,mhs,ㄇㄏㄙ,,True,False
教科書,kàu-kher-sir,16,kàu-kher-sir,kau3kher1sir1,kau3kher1sir1,ㄍㄠ˪ㄎㄜㄙㆨ,ㄍㄠ˪ㄎㄛㄙㆨ,kaukhersir,kaukhersir,ㄍㄠㄎㄜㄙㆨ,ㄍㄠㄎㄛㄙㆨ,kks,kks,ㄍㄎㄙ,,True,False
教科書,kàu-kho-sir,16,kàu-kho-sir,kau3kho1sir1,kau3kho1sir1,ㄍㄠ˪ㄎㄛㄙㆨ,,kaukhosir,kaukhosir,ㄍㄠㄎㄛㄙㆨ,,kks,kks,ㄍㄎㄙ,,True,False
會不是,hēr-put-sī,16,hēr-put-sī,her7put4si7,her7put4si7,ㄏㄜ˫ㄅㄨㆵㄒㄧ˫,ㄏㄛ˫ㄅㄨㆵㄒㄧ˫,herputsi,herputsi,ㄏㄜㄅㄨㆵㄒㄧ,ㄏㄛㄅㄨㆵㄒㄧ,hps,hps,ㄏㄅㄒ,,True,False
會不是,hēr-put-sǐ,16,hēr-put-sǐ,her7put4si6,her7put4si6,ㄏㄜ˫ㄅㄨㆵㄒㄧˇ,ㄏㄛ˫ㄅㄨㆵㄒㄧˇ,herputsi,herputsi,ㄏㄜㄅㄨㆵㄒㄧ,ㄏㄛㄅㄨㆵㄒㄧ,hps,hps,ㄏㄅㄒ,,True,False
會失禮,hēr-sit-lé,16,hēr-sit-lé,her7sit4le2,her7sit4le2,ㄏㄜ˫ㄒㄧㆵㄌㆤˋ,ㄏㄛ˫ㄒㄧㆵㄌㆤˋ,hersitle,hersitle,ㄏㄜㄒㄧㆵㄌㆤ,ㄏㄛㄒㄧㆵㄌㆤ,hsl,hsl,ㄏㄒㄌ,,True,False
會毋著,hēr-m̄-tio̍h,16,hēr-m̄-tio̍h,her7m7tioh8,her7m7tioh8,ㄏㄜ˫ㆬ˫ㄉㄧㄛㆷ̇,ㄏㄛ˫ㆬ˫ㄉㄧㄛㆷ̇,hermtioh,hermtioh,ㄏㄜㆬㄉㄧㄛㆷ,ㄏㄛㆬㄉㄧㄛㆷ,hmt,hmt,ㄏㆬㄉ,,True,False
桜,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,ㄙㄚㄎㄨˋㄌㄚㆷ,,sakhulah,sakhulah,ㄙㄚㄎㄨㄌㄚㆷ,,skl,skl,ㄙㄎㄌ,,True,False
檜,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4,ㄏㄧㄋㆦˋㄎㄧㆷ,,hinookhih,hinookhih,ㄏㄧㄋㆦㄎㄧㆷ,,hnk,hnk,ㄏㄋㄎ,,True,False
歹去,phái--khìr,16,phái--khìr,phai2khir3,phai2khir3,ㄆㄞˋㄎㆨ˪,,phaikhir,phaikhir,ㄆㄞㄎㆨ,,pk,pk,ㄆㄎ,,True,False
氣持ち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,ㄎㄧㄇㆦˋㄐㄧㆷ,,khimootsih,khimoochih,ㄎㄧㄇㆦㄐㄧㆷ,,kmt,kmc,ㄎㄇㄐ,,True,False
沢庵,tha-khú-áng,16,tha-khú-áng,tha1khu2ang2,tha1khu2ang2,ㄊㄚㄎㄨˋㄤˋ,,thakhuang,thakhuang,ㄊㄚㄎㄨㄤ,,tka,tka,ㄊㄎㄤ,,True,False
洗手盆,seré-tshiú-phûn,16,seré-chhiú-phûn,sere2tshiu2phun5,sere2chhiu2phun5,ㄙㄜㆤˋㄑㄧㄨˋㄆㄨㄣˊ,ㄙㄛㆤˋㄑㄧㄨˋㄆㄨㄣˊ,seretshiuphun,serechhiuphun,ㄙㄜㆤㄑㄧㄨㄆㄨㄣ,ㄙㄛㆤㄑㄧㄨㄆㄨㄣ,stp,scp,ㄙㄑㄆ,,True,False
洗手盆,sué-tshiú-phûn,16,sóe-chhiú-phûn,sue2tshiu2phun5,soe2chhiu2phun5,ㄙㄨㆤˋㄑㄧㄨˋㄆㄨㄣˊ,,suetshiuphun,soechhiuphun,ㄙㄨㆤㄑㄧㄨㄆㄨㄣ,,stp,scp,ㄙㄑㄆ,,True,False
洗手盆,sé-tshiú-phûn,16,sé-chhiú-phûn,se2tshiu2phun5,se2chhiu2phun5,ㄙㆤˋㄑㄧㄨˋㄆㄨㄣˊ,,setshiuphun,sechhiuphun,ㄙㆤㄑㄧㄨㄆㄨㄣ,,stp,scp,ㄙㄑㄆ,,True,False
洗浴間,seré-i̍k-king,16,seré-e̍k-keng,sere2ik8king1,sere2ek8keng1,ㄙㄜㆤˋㄧㆻ̇ㄍㄧㄥ,ㄙㄛㆤˋㄧㆻ̇ㄍㄧㄥ,sereikking,sereekkeng,ㄙㄜㆤㄧㆻㄍㄧㄥ,ㄙㄛㆤㄧㆻㄍㄧㄥ,sik,sek,ㄙㄧㄍ,,True,False
洗浴間,sué-i̍k-king,16,sóe-e̍k-keng,sue2ik8king1,soe2ek8keng1,ㄙㄨㆤˋㄧㆻ̇ㄍㄧㄥ,,sueikking,soeekkeng,ㄙㄨㆤㄧㆻㄍㄧㄥ,,sik,sek,ㄙㄧㄍ,,True,False
洗浴間,sé-i̍k-king,16,sé-e̍k-keng,se2ik8king1,se2ek8keng1,ㄙㆤˋㄧㆻ̇ㄍㄧㄥ,,seikking,seekkeng,ㄙㆤㄧㆻㄍㄧㄥ,,sik,sek,ㄙㄧㄍ,,True,False
洗米潘,seré-bí-phun,16,seré-bí-phun,sere2bi2phun1,sere2bi2phun1,ㄙㄜㆤˋㆠㄧˋㄆㄨㄣ,ㄙㄛㆤˋㆠㄧˋㄆㄨㄣ,serebiphun,serebiphun,ㄙㄜㆤㆠㄧㄆㄨㄣ,ㄙㄛㆤㆠㄧㄆㄨㄣ,sbp,sbp,ㄙㆠㄆ,,True,False
洗米潘,sué-bí-phun,16,sóe-bí-phun,sue2bi2phun1,soe2bi2phun1,ㄙㄨㆤˋㆠㄧˋㄆㄨㄣ,,suebiphun,soebiphun,ㄙㄨㆤㆠㄧㄆㄨㄣ,,sbp,sbp,ㄙㆠㄆ,,True,False
洗米潘,sé-bí-phun,16,sé-bí-phun,se2bi2phun1,se2bi2phun1,ㄙㆤˋㆠㄧˋㄆㄨㄣ,,sebiphun,sebiphun,ㄙㆤㆠㄧㄆㄨㄣ,,sbp,sbp,ㄙㆠㄆ,,True,False
洗身離,seré-sin-lī,16,seré-sin-lī,sere2sin1li7,sere2sin1li7,ㄙㄜㆤˋㄒㄧㄣㄌㄧ˫,ㄙㄛㆤˋㄒㄧㄣㄌㄧ˫,seresinli,seresinli,ㄙㄜㆤㄒㄧㄣㄌㄧ,ㄙㄛㆤㄒㄧㄣㄌㄧ,ssl,ssl,ㄙㄒㄌ,,True,False
洗身離,sué-sin-lī,16,sóe-sin-lī,sue2sin1li7,soe2sin1li7,ㄙㄨㆤˋㄒㄧㄣㄌㄧ˫,,suesinli,soesinli,ㄙㄨㆤㄒㄧㄣㄌㄧ,,ssl,ssl,ㄙㄒㄌ,,True,False
洗身離,sé-sin-lī,16,sé-sin-lī,se2sin1li7,se2sin1li7,ㄙㆤˋㄒㄧㄣㄌㄧ˫,,sesinli,sesinli,ㄙㆤㄒㄧㄣㄌㄧ,,ssl,ssl,ㄙㄒㄌ,,True,False
洗面風,seré-bīn-hong,16,seré-bīn-hong,sere2bin7hong1,sere2bin7hong1,ㄙㄜㆤˋㆠㄧㄣ˫ㄏㆲ,ㄙㄛㆤˋㆠㄧㄣ˫ㄏㆲ,serebinhong,serebinhong,ㄙㄜㆤㆠㄧㄣㄏㆲ,ㄙㄛㆤㆠㄧㄣㄏㆲ,sbh,sbh,ㄙㆠㄏ,,True,False
洗面風,sué-bīn-hong,16,sóe-bīn-hong,sue2bin7hong1,soe2bin7hong1,ㄙㄨㆤˋㆠㄧㄣ˫ㄏㆲ,,suebinhong,soebinhong,ㄙㄨㆤㆠㄧㄣㄏㆲ,,sbh,sbh,ㄙㆠㄏ,,True,False
洗面風,sé-bīn-hong,16,sé-bīn-hong,se2bin7hong1,se2bin7hong1,ㄙㆤˋㆠㄧㄣ˫ㄏㆲ,,sebinhong,sebinhong,ㄙㆤㆠㄧㄣㄏㆲ,,sbh,sbh,ㄙㆠㄏ,,True,False
洗飯頓,seré-pn̄g-tǹg,16,seré-pn̄g-tǹg,sere2png7tng3,sere2png7tng3,ㄙㄜㆤˋㄅㆭ˫ㄉㆭ˪,ㄙㄛㆤˋㄅㆭ˫ㄉㆭ˪,serepngtng,serepngtng,ㄙㄜㆤㄅㆭㄉㆭ,ㄙㄛㆤㄅㆭㄉㆭ,spt,spt,ㄙㄅㄉ,,True,False
洗飯頓,sué-pn̄g-tǹg,16,sóe-pn̄g-tǹg,sue2png7tng3,soe2png7tng3,ㄙㄨㆤˋㄅㆭ˫ㄉㆭ˪,,suepngtng,soepngtng,ㄙㄨㆤㄅㆭㄉㆭ,,spt,spt,ㄙㄅㄉ,,True,False
洗飯頓,sé-puīnn-tuìnn,16,sé-pūiⁿ-tùiⁿ,se2puinn7tuinn3,se2puinn7tuinn3,ㄙㆤˋㄅㄨㆪ˫ㄉㄨㆪ˪,,sepuinntuinn,sepuinntuinn,ㄙㆤㄅㄨㆪㄉㄨㆪ,,spt,spt,ㄙㄅㄉ,,True,False
混凝土,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,ㄎㆲ˫ㄍㄨㄌㄧˋ,,khongkuli,khongkuli,ㄎㆲㄍㄨㄌㄧ,,kkl,kkl,ㄎㄍㄌ,,True,False
火葬場,hué-tsòng-tiônn,16,hóe-chòng-tiôⁿ,hue2tsong3tionn5,hoe2chong3tionn5,ㄏㄨㆤˋㄗㆲ˪ㄉㄧㆧˊ,,huetsongtionn,hoechongtionn,ㄏㄨㆤㄗㆲㄉㄧㆧ,,htt,hct,ㄏㄗㄉ,,True,False
火葬場,hé-tsòng-tiûnn,16,hé-chòng-tiûⁿ,he2tsong3tiunn5,he2chong3tiunn5,ㄏㆤˋㄗㆲ˪ㄉㄧㆫˊ,,hetsongtiunn,hechongtiunn,ㄏㆤㄗㆲㄉㄧㆫ,,htt,hct,ㄏㄗㄉ,,True,False
火葬場,hér-tsòng-tiûnn,16,hér-chòng-tiûⁿ,her2tsong3tiunn5,her2chong3tiunn5,ㄏㄜˋㄗㆲ˪ㄉㄧㆫˊ,ㄏㄛˋㄗㆲ˪ㄉㄧㆫˊ,hertsongtiunn,herchongtiunn,ㄏㄜㄗㆲㄉㄧㆫ,ㄏㄛㄗㆲㄉㄧㆫ,htt,hct,ㄏㄗㄉ,,True,False
狗母鮻,káu-bó-so,16,káu-bó-so,kau2bo2so1,kau2bo2so1,ㄍㄠˋㆠㄛˋㄙㄛ,,kauboso,kauboso,ㄍㄠㆠㄛㄙㄛ,,kbs,kbs,ㄍㆠㄙ,,True,False
狗母鮻,káu-bór-sor,16,káu-bór-sor,kau2bor2sor1,kau2bor2sor1,ㄍㄠˋㆠㄜˋㄙㄜ,ㄍㄠˋㆠㄛˋㄙㄛ,kauborsor,kauborsor,ㄍㄠㆠㄜㄙㄜ,ㄍㄠㆠㄛㄙㄛ,kbs,kbs,ㄍㆠㄙ,,True,False
狗母鮻,káu-bú-so,16,káu-bú-so,kau2bu2so1,kau2bu2so1,ㄍㄠˋㆠㄨˋㄙㄛ,,kaubuso,kaubuso,ㄍㄠㆠㄨㄙㄛ,,kbs,kbs,ㄍㆠㄙ,,True,True
猶毋過,iá-m̄-kú,16,iá-m̄-kú,ia2m7ku2,ia2m7ku2,ㄧㄚˋㆬ˫ㄍㄨˋ,,iamku,iamku,ㄧㄚㆬㄍㄨ,,imk,imk,ㄧㆬㄍ,,True,False
玉如意,gi̍k-jîr-ì,16,ge̍k-jîr-ì,gik8jir5i3,gek8jir5i3,ㆣㄧㆻ̇ㆡㆨˊㄧ˪,,gikjiri,gekjiri,ㆣㄧㆻㆡㆨㄧ,,gji,gji,ㆣㆡㄧ,,True,False
玉如意,gi̍k-jû-ì,16,ge̍k-jû-ì,gik8ju5i3,gek8ju5i3,ㆣㄧㆻ̇ㆡㄨˊㄧ˪,,gikjui,gekjui,ㆣㄧㆻㆡㄨㄧ,,gji,gji,ㆣㆡㄧ,,True,False
玉如意,gi̍k-lîr-ì,16,ge̍k-lîr-ì,gik8lir5i3,gek8lir5i3,ㆣㄧㆻ̇ㄌㆨˊㄧ˪,,gikliri,gekliri,ㆣㄧㆻㄌㆨㄧ,,gli,gli,ㆣㄌㄧ,,True,False
玉如意,gi̍k-lû-ì,16,ge̍k-lû-ì,gik8lu5i3,gek8lu5i3,ㆣㄧㆻ̇ㄌㄨˊㄧ˪,,giklui,geklui,ㆣㄧㆻㄌㄨㄧ,,gli,gli,ㆣㄌㄧ,,True,False
畳,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,ㄊㄚㄊㄚˋㄇㄧㆷ,,thathamih,thathamih,ㄊㄚㄊㄚㄇㄧㆷ,,ttm,ttm,ㄊㄊㄇ,,True,False
皮膚科,phê-hu-khe,16,phê-hu-khe,phe5hu1khe1,phe5hu1khe1,ㄆㆤˊㄏㄨㄎㆤ,,phehukhe,phehukhe,ㄆㆤㄏㄨㄎㆤ,,phk,phk,ㄆㄏㄎ,,True,False
皮膚科,phê-hu-kho,16,phê-hu-kho,phe5hu1kho1,phe5hu1kho1,ㄆㆤˊㄏㄨㄎㄛ,,phehukho,phehukho,ㄆㆤㄏㄨㄎㄛ,,phk,phk,ㄆㄏㄎ,,True,False
皮膚科,phêr-hu-kher,16,phêr-hu-kher,pher5hu1kher1,pher5hu1kher1,ㄆㄜˊㄏㄨㄎㄜ,ㄆㄛˊㄏㄨㄎㄛ,pherhukher,pherhukher,ㄆㄜㄏㄨㄎㄜ,ㄆㄛㄏㄨㄎㄛ,phk,phk,ㄆㄏㄎ,,True,False
皮膚科,phêr-hu-kho,16,phêr-hu-kho,pher5hu1kho1,pher5hu1kho1,ㄆㄜˊㄏㄨㄎㄛ,ㄆㄛˊㄏㄨㄎㄛ,pherhukho,pherhukho,ㄆㄜㄏㄨㄎㄛ,ㄆㄛㄏㄨㄎㄛ,phk,phk,ㄆㄏㄎ,,True,False
相出路,sann-tshut-lōo,16,saⁿ-chhut-lō͘,sann1tshut4loo7,sann1chhut4loo7,ㄙㆩㄘㄨㆵㄌㆦ˫,,sanntshutloo,sannchhutloo,ㄙㆩㄘㄨㆵㄌㆦ,,stl,scl,ㄙㄘㄌ,,True,False
相挨身,sann-ere-sin,16,saⁿ-ere-sin,sann1ere1sin1,sann1ere1sin1,ㄙㆩㄜㆤㄒㄧㄣ,ㄙㆩㄛㆤㄒㄧㄣ,sanneresin,sanneresin,ㄙㆩㄜㆤㄒㄧㄣ,ㄙㆩㄛㆤㄒㄧㄣ,ses,ses,ㄙㄜㄒ,ㄙㄛㄒ,True,False
相挨身,sann-ue-sin,16,saⁿ-oe-sin,sann1ue1sin1,sann1oe1sin1,ㄙㆩㄨㆤㄒㄧㄣ,,sannuesin,sannoesin,ㄙㆩㄨㆤㄒㄧㄣ,,sus,sos,ㄙㄨㄒ,,True,False
相掰會,sann-pé-hē,16,saⁿ-pé-hē,sann1pe2he7,sann1pe2he7,ㄙㆩㄅㆤˋㄏㆤ˫,,sannpehe,sannpehe,ㄙㆩㄅㆤㄏㆤ,,sph,sph,ㄙㄅㄏ,,True,False
相掰會,sann-pér-hēr,16,saⁿ-pér-hēr,sann1per2her7,sann1per2her7,ㄙㆩㄅㄜˋㄏㄜ˫,ㄙㆩㄅㄛˋㄏㄛ˫,sannperher,sannperher,ㄙㆩㄅㄜㄏㄜ,ㄙㆩㄅㄛㄏㄛ,sph,sph,ㄙㄅㄏ,,True,False
相掰會,sio-pué-huē,16,sio-póe-hōe,sio1pue2hue7,sio1poe2hoe7,ㄒㄧㄛㄅㄨㆤˋㄏㄨㆤ˫,,siopuehue,siopoehoe,ㄒㄧㄛㄅㄨㆤㄏㄨㆤ,,sph,sph,ㄒㄅㄏ,,True,False
相整會,sann-tsíng-hē,16,saⁿ-chéng-hē,sann1tsing2he7,sann1cheng2he7,ㄙㆩㄐㄧㄥˋㄏㆤ˫,,sanntsinghe,sannchenghe,ㄙㆩㄐㄧㄥㄏㆤ,,sth,sch,ㄙㄐㄏ,,True,False
相整會,sann-tsíng-hēr,16,saⁿ-chéng-hēr,sann1tsing2her7,sann1cheng2her7,ㄙㆩㄐㄧㄥˋㄏㄜ˫,ㄙㆩㄐㄧㄥˋㄏㄛ˫,sanntsingher,sannchengher,ㄙㆩㄐㄧㄥㄏㄜ,ㄙㆩㄐㄧㄥㄏㄛ,sth,sch,ㄙㄐㄏ,,True,False
相整會,sio-tsíng-huē,16,sio-chéng-hōe,sio1tsing2hue7,sio1cheng2hoe7,ㄒㄧㄛㄐㄧㄥˋㄏㄨㆤ˫,,siotsinghue,siochenghoe,ㄒㄧㄛㄐㄧㄥㄏㄨㆤ,,sth,sch,ㄒㄐㄏ,,True,False
相褒歌,sann-po-kua,16,saⁿ-po-koa,sann1po1kua1,sann1po1koa1,ㄙㆩㄅㄛㄍㄨㄚ,,sannpokua,sannpokoa,ㄙㆩㄅㄛㄍㄨㄚ,,spk,spk,ㄙㄅㄍ,,True,False
相閃身,sann-siám-sin,16,saⁿ-siám-sin,sann1siam2sin1,sann1siam2sin1,ㄙㆩㄒㄧㆰˋㄒㄧㄣ,,sannsiamsin,sannsiamsin,ㄙㆩㄒㄧㆰㄒㄧㄣ,,sss,sss,ㄙㄒㄒ,,True,False
福佬人,hô-ló-lâng,16,hô-ló-lâng,ho5lo2lang5,ho5lo2lang5,ㄏㄛˊㄌㄛˋㄌㄤˊ,,hololang,hololang,ㄏㄛㄌㄛㄌㄤ,,hll,hll,ㄏㄌㄌ,,True,False
穢人,uè--lâng,16,òe--lâng,ue3lang5,oe3lang5,ㄨㆤ˪ㄌㄤˊ,,uelang,oelang,ㄨㆤㄌㄤ,,ul,ol,ㄨㄌ,,True,False
穢人,è--lâng,16,è--lâng,e3lang5,e3lang5,ㆤ˪ㄌㄤˊ,,elang,elang,ㆤㄌㄤ,,el,el,ㆤㄌ,,True,False
穢人,èr--lâng,16,èr--lâng,er3lang5,er3lang5,ㄜ˪ㄌㄤˊ,ㄛ˪ㄌㄤˊ,erlang,erlang,ㄜㄌㄤ,ㄛㄌㄤ,el,el,ㄜㄌ,ㄛㄌ,True,False
穢著,uè--tio̍h,16,òe--tio̍h,ue3tioh8,oe3tioh8,ㄨㆤ˪ㄉㄧㄛㆷ̇,,uetioh,oetioh,ㄨㆤㄉㄧㄛㆷ,,ut,ot,ㄨㄉ,,True,False
細本字,serè-pún-jī,16,serè-pún-jī,sere3pun2ji7,sere3pun2ji7,ㄙㄜㆤ˪ㄅㄨㄣˋㆢㄧ˫,ㄙㄛㆤ˪ㄅㄨㄣˋㆢㄧ˫,serepunji,serepunji,ㄙㄜㆤㄅㄨㄣㆢㄧ,ㄙㄛㆤㄅㄨㄣㆢㄧ,spj,spj,ㄙㄅㆢ,,True,False
細本字,serè-pún-lī,16,serè-pún-lī,sere3pun2li7,sere3pun2li7,ㄙㄜㆤ˪ㄅㄨㄣˋㄌㄧ˫,ㄙㄛㆤ˪ㄅㄨㄣˋㄌㄧ˫,serepunli,serepunli,ㄙㄜㆤㄅㄨㄣㄌㄧ,ㄙㄛㆤㄅㄨㄣㄌㄧ,spl,spl,ㄙㄅㄌ,,True,False
細本字,suè-pún-jī,16,sòe-pún-jī,sue3pun2ji7,soe3pun2ji7,ㄙㄨㆤ˪ㄅㄨㄣˋㆢㄧ˫,,suepunji,soepunji,ㄙㄨㆤㄅㄨㄣㆢㄧ,,spj,spj,ㄙㄅㆢ,,True,False
細本字,suè-pún-lī,16,sòe-pún-lī,sue3pun2li7,soe3pun2li7,ㄙㄨㆤ˪ㄅㄨㄣˋㄌㄧ˫,,suepunli,soepunli,ㄙㄨㆤㄅㄨㄣㄌㄧ,,spl,spl,ㄙㄅㄌ,,True,False
細本字,sè-pún-lī,16,sè-pún-lī,se3pun2li7,se3pun2li7,ㄙㆤ˪ㄅㄨㄣˋㄌㄧ˫,,sepunli,sepunli,ㄙㆤㄅㄨㄣㄌㄧ,,spl,spl,ㄙㄅㄌ,,True,False
背広,se-bí-looh,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4,ㄙㆤㆠㄧˋㄌㆦㆷ,,sebilooh,sebilooh,ㄙㆤㆠㄧㄌㆦㆷ,,sbl,sbl,ㄙㆠㄌ,,True,False
芎蕉霜,king-tsio-sng,16,keng-chio-sng,king1tsio1sng1,keng1chio1sng1,ㄍㄧㄥㄐㄧㄛㄙㆭ,,kingtsiosng,kengchiosng,ㄍㄧㄥㄐㄧㄛㄙㆭ,,kts,kcs,ㄍㄐㄙ,,True,True
花去,hue--khìr,16,hoe--khìr,hue1khir3,hoe1khir3,ㄏㄨㆤㄎㆨ˪,,huekhir,hoekhir,ㄏㄨㆤㄎㆨ,,hk,hk,ㄏㄎ,,True,False
草履,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2,ㄌㆦˋㄌㄧˋㄚˋ,,loolia,loolia,ㄌㆦㄌㄧㄚ,,lla,lla,ㄌㄌㄚ,,True,False
西洋洗,se-iônn-sé,16,se-iôⁿ-sé,se1ionn5se2,se1ionn5se2,ㄙㆤㄧㆧˊㄙㆤˋ,,seionnse,seionnse,ㄙㆤㄧㆧㄙㆤ,,sis,sis,ㄙㄧㄙ,,True,False
西洋洗,se-iûnn-seré,16,se-iûⁿ-seré,se1iunn5sere2,se1iunn5sere2,ㄙㆤㄧㆫˊㄙㄜㆤˋ,ㄙㆤㄧㆫˊㄙㄛㆤˋ,seiunnsere,seiunnsere,ㄙㆤㄧㆫㄙㄜㆤ,ㄙㆤㄧㆫㄙㄛㆤ,sis,sis,ㄙㄧㄙ,,True,False
西洋洗,se-iûnn-sué,16,se-iûⁿ-sóe,se1iunn5sue2,se1iunn5soe2,ㄙㆤㄧㆫˊㄙㄨㆤˋ,,seiunnsue,seiunnsoe,ㄙㆤㄧㆫㄙㄨㆤ,,sis,sis,ㄙㄧㄙ,,True,False
西洋洗,se-iûnn-sé,16,se-iûⁿ-sé,se1iunn5se2,se1iunn5se2,ㄙㆤㄧㆫˊㄙㆤˋ,,seiunnse,seiunnse,ㄙㆤㄧㆫㄙㆤ,,sis,sis,ㄙㄧㄙ,,True,False
