prev_word,next_word,next_tl,count,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
古,早例,tsá-lē,16,0,0,0,0,1,0,0,0,0
古,早冊,tsá-tsheh,16,0,0,0,0,1,0,0,0,0
古,早味,tsá-bī,16,1,0,1,0,0,0,0,0,0
古,早時,tsá-sî,16,0,0,0,0,1,0,0,0,0
古,早物,tsá-mi̍h,16,0,0,0,0,1,0,0,0,0
古,早花,tsá-hue,16,0,0,0,0,1,1,0,0,0
古,月根,gua̍t-kin,16,0,0,0,0,1,0,0,0,0
古,月根,gua̍t-kun,16,0,0,0,1,0,1,0,0,0
古,朋,pîng,16,0,0,0,0,1,1,0,0,0
古,朋友,pîng-iú,16,0,0,0,0,1,1,0,0,0
古,清,tshing,16,0,0,1,0,0,0,0,0,0
古,清明,tshing-bîng,16,0,0,1,0,0,0,0,0,0
古,物商,bu̍t-siong,16,1,0,0,0,0,1,0,0,0
古,玩器,guán-khì,16,0,0,0,0,0,1,0,0,0
古,玩店,guán-tiàm,16,0,0,0,0,0,1,0,0,0
古,相好,siong-hó,16,0,0,0,0,0,1,0,0,0
古,相處,siong-tshú,16,0,0,0,0,0,1,0,0,0
古,筆,pit,16,0,0,0,0,0,1,0,0,0
古,筆蹟,pit-tsik,16,0,0,0,0,0,1,0,0,0
古,老仙,ló-sian,16,0,0,0,0,0,1,0,0,0
古,老,láu,16,0,0,0,0,1,0,0,0,0
古,老博,láu-phauh,16,0,0,0,0,1,0,0,0,0
古,老博,ló-phok,16,0,0,0,0,1,1,0,0,0
古,老樹,ló-tshiū,16,0,0,0,0,0,1,0,0,0
古,董店,tóng-tiàm,16,0,0,0,0,0,1,0,0,0
古,董物,tóng-mi̍h,16,0,0,0,0,0,1,0,0,0
古,蘭,lân,16,0,0,0,0,1,0,0,1,0
古,蘭經,lân-king,16,0,0,0,0,1,0,0,1,0
古,衣館,i-kuán,16,0,0,0,0,0,1,0,0,0
古,銅粉,tâng-hún,16,0,1,0,0,0,0,0,0,0
古,銅色,tâng-sik,16,0,0,0,0,0,1,0,0,0
古,錢甲,tsînn-kah,16,0,0,0,0,0,0,1,0,0
古,錢窗,tsînn-thang,16,0,0,0,0,0,1,0,0,0
古,體鱗,thé-lân,16,0,0,0,0,0,0,1,0,0
古,黠話,khia̍t-uē,16,0,0,0,0,1,0,0,0,0
古,鱉,pih,16,0,0,0,0,1,1,0,0,0
古,力,la̍t,16,0,0,1,0,0,0,0,0,0
古,杉,sam,16,0,0,0,0,1,0,0,0,0
古,論,lūn,16,0,0,0,0,0,1,0,0,0
古,慣,kuàn,16,0,0,0,0,1,0,0,0,0
古,舊,kū,16,0,0,0,0,1,0,0,0,0
古,蔥,tshang,16,0,0,0,0,1,1,0,0,0
古,題,tê,16,0,1,0,0,0,0,0,0,0
古,巡,sûn,16,0,1,0,0,0,0,0,0,0
句,讀清,tāu-tshing,16,0,0,0,0,1,0,0,0,0
句,仔,á,16,0,0,0,0,1,0,0,0,0
句,聯,liân,16,1,0,0,0,0,0,0,0,0
句,逗,tāu,16,0,0,0,0,1,0,0,0,0
句,麗,lê,16,0,0,1,0,0,0,0,0,0
另,外食,guā-tsia̍h,16,0,0,0,0,1,0,0,0,0
另,擺,pái,16,0,0,1,0,0,0,0,0,0
另,擺仔,pái-á,16,0,0,1,0,0,0,0,0,0
另,方,hong,16,0,0,0,0,1,0,0,0,0
另,方面,hong-bīn,16,0,0,0,0,1,0,0,0,0
叨,一,tsi̍t,16,0,0,0,0,1,0,0,0,0
叨,一個,tsi̍t-ê,16,0,0,0,0,1,0,0,0,0
叨,撚批,lián-phue,16,0,1,0,0,0,0,0,0,0
叨,語,gú,16,0,0,1,0,0,0,0,0,0
叨,語場,gú-tiûnn,16,0,0,1,0,0,0,0,0,0
叩,金,kim,16,0,0,0,0,0,1,0,0,0
叩,金階,kim-kai,16,0,0,0,0,0,1,0,0,0
只,欲是,beh-sī,16,0,0,0,0,1,0,0,0,0
叫,來,lâi,16,0,0,0,0,0,1,0,0,0
叫,不,m̄,16,1,0,0,0,0,1,0,0,0
叫,不敢,m̄-kánn,16,1,0,0,0,0,1,0,0,0
叫,六,la̍k,16,0,0,0,0,0,1,0,0,0
叫,六猴,la̍k-kâu,16,0,0,0,0,0,1,0,0,0
叫,冤,uan,16,0,0,0,0,1,0,0,0,0
叫,冤枉,uan-óng,16,0,0,0,0,1,0,0,0,0
叫,出冬,tshut-tang,16,0,0,0,0,1,1,0,0,0
叫,十,si̍p,16,0,0,0,0,0,1,0,0,0
叫,十八,si̍p-pat,16,0,0,0,0,0,1,0,0,0
叫,叫,kiàu,16,0,0,0,0,1,0,0,0,0
叫,嚷,lióng,16,0,0,0,0,1,0,0,0,0
叫,叫嚷,kiàu-lióng,16,0,0,0,0,1,0,0,0,0
叫,天鳥,thinn-tsiáu,16,0,0,0,0,1,1,0,0,0
叫,官箠,kuann-tshuê,16,0,0,0,0,1,0,0,0,0
叫,官箠,kuann-tshê,16,0,0,0,0,0,1,0,0,0
叫,對,tuì,16,0,0,0,0,0,1,0,0,0
叫,對仔,tuì-á,16,0,0,0,0,0,1,0,0,0
叫,救人,kiù-lâng,16,0,0,0,0,1,0,0,0,0
叫,救護,kiù-hōo,16,0,0,0,0,1,0,0,0,0
叫,歡,huann,16,0,0,0,0,1,0,0,0,0
叫,歡喜,huann-hí,16,0,0,0,0,1,0,0,0,0
叫,毋,m̄,16,1,0,0,0,0,0,0,0,0
叫,毋敢,m̄-kánn,16,1,0,0,0,0,0,0,0,0
叫,筶,pue,16,0,0,0,0,0,1,0,0,0
叫,筶仔,pue-á,16,0,0,0,0,0,1,0,0,0
叫,精,tshing,16,0,0,0,0,1,0,0,0,0
叫,精神,tshing-sîn,16,0,0,0,0,1,0,0,0,0
叫,精,tsing,16,0,0,0,0,1,0,0,0,0
叫,精神,tsing-sîn,16,0,0,0,0,1,0,0,0,0
叫,耍,sńg,16,0,0,0,0,1,0,0,0,0
叫,耍個,sńg-ê,16,0,0,0,0,1,0,0,0,0
叫,豆,tâu,16,0,0,0,0,0,1,0,0,0
叫,豆九,tâu-káu,16,0,0,0,0,0,1,0,0,0
叫,金鼓,kim-kóo,16,0,0,0,0,1,1,0,0,0
叫,器,khì,16,0,0,0,0,1,0,0,0,0
叫,喙,tshuì,16,1,0,0,0,0,0,0,0,0
召,喚狀,huàn-tsn̄g,16,0,0,0,0,0,1,0,0,0
召,工人,kang-lâng,16,0,0,0,0,1,0,0,0,0
召,工仔,kang-á,16,0,0,0,0,0,1,0,0,0
召,日,ji̍t,16,0,0,1,0,0,1,0,0,0
召,日仔,ji̍t-á,16,0,0,1,0,0,1,0,0,0
召,集人,tsi̍p-jîn,16,0,0,0,0,1,0,0,0,0
召,站,tsām,16,0,0,0,0,1,0,0,0,0
叭,喙,tshuì,16,0,0,0,0,0,0,0,1,0
叭,花,hue,16,0,0,0,0,1,0,0,0,0
叮,噹,thōng,16,0,0,0,0,1,0,0,0,0
叮,嘴,tshuì,16,0,0,0,0,1,0,0,0,0
叮,嘴舌,tshuì-tsi̍h,16,0,0,0,0,1,0,0,0,0
叮,目,ba̍k,16,0,0,0,0,1,0,0,0,0
叮,目睭,ba̍k-tsiu,16,0,0,0,0,1,0,0,0,0
叮,著,tio̍h,16,0,0,0,0,1,0,0,0,0
可,可,khóo,16,1,1,0,0,0,0,0,0,0
可,仔,ah,16,1,1,0,0,0,0,0,0,0
可,可仔,khóo-ah,16,1,1,0,0,0,0,0,0,0
可,吉,kiat,16,0,0,1,0,0,0,0,0,0
可,吉卓,kiat-toh,16,0,0,1,0,0,0,0,0,0
可,樂餅,lo̍k-piánn,16,0,1,0,0,0,0,0,0,0
可,比講,pí-kóng,16,0,0,1,0,0,0,0,0,0
可,溶,iông,16,0,0,0,0,1,0,0,0,0
可,溶性,iông-sìng,16,0,0,0,0,1,0,0,0,0
可,燃性,jiân-sìng,16,0,0,0,0,1,0,0,0,0
可,燃物,jiân-bu̍t,16,0,0,0,0,0,0,0,1,0
可,精,siâu,16,0,0,0,0,0,1,0,0,0
可,精惡,siâu-òo,16,0,0,0,0,0,1,0,0,0
可,能性,lîng-sìng,16,0,0,0,0,1,0,0,0,0
可,行性,hîng-sìng,16,0,0,1,0,0,0,0,0,0
可,靠性,khò-sìng,16,0,0,0,0,1,0,0,0,0
可,麗,lē,16,0,1,0,0,0,0,0,0,0
可,麗露,lē-lōo,16,0,1,0,0,0,0,0,0,0
可,夢,bōng,16,0,0,1,0,0,0,0,0,0
可,物,mi̍h,16,0,0,0,0,1,0,0,0,0
可,錢,tsînn,16,0,0,0,0,1,0,0,0,0
可,鹹,kiâm,16,0,0,0,0,1,0,0,0,0
可,力,li̍k,16,0,0,1,0,0,0,0,0,0
可,洛,lo̍k,16,0,0,1,0,0,0,0,0,0
可,定,tiānn,16,0,0,0,0,1,0,0,0,0
可,仕,sū,16,0,0,0,0,1,0,0,0,0
台,中縣,tiong-kuān,16,0,0,0,0,1,0,0,0,0
台,北縣,pak-kuān,16,0,0,0,0,1,0,0,0,0
台,南市,lâm-tshī,16,0,0,0,0,1,0,0,0,0
台,南縣,lâm-kuān,16,0,0,0,0,1,0,0,0,0
台,灣尾,uân-bé,16,0,0,0,0,0,1,0,0,0
台,灣島,uân-tó,16,0,0,1,0,0,0,0,0,0
台,灣文,uân-bûn,16,0,0,1,0,0,0,0,0,0
台,灣杉,uân-sam,16,0,0,0,0,1,0,0,0,0
台,灣榕,uân-tshîng,16,0,0,0,0,1,0,0,0,0
台,灣樹,uân-tshiū,16,0,0,0,0,1,0,0,0,0
台,灣猴,uân-kâu,16,0,0,1,0,1,0,0,0,0
台,灣省,uân-síng,16,0,0,0,0,1,0,0,0,0
台,灣菜,uân-tshài,16,0,0,1,0,0,0,0,0,0
台,灣語,uân-gí,16,0,0,1,0,1,0,0,0,0
台,灣語,uân-gú,16,0,0,1,0,0,0,0,0,0
台,灣頭,uân-thâu,16,0,0,0,0,0,1,0,0,0
台,積,tsik,16,0,1,1,0,0,0,0,0,0
台,積電,tsik-tiān,16,0,1,1,0,0,0,0,0,0
台,羅字,lô-jī,16,0,0,1,0,0,0,0,0,0
台,聯,liân,16,0,0,0,0,1,0,0,0,0
台,聯黨,liân-tóng,16,0,0,0,0,1,0,0,0,0
台,話文,uē-bûn,16,0,0,1,0,0,0,0,0,0
台,語台,gí-tâi,16,0,0,1,0,0,0,0,0,0
台,宗,tsong,16,0,0,0,0,0,1,0,0,0
台,劇,kio̍k,16,1,0,0,0,1,0,0,0,0
台,劇,ki̍k,16,1,0,0,0,0,0,0,0,0
台,戲,hì,16,1,0,0,0,0,0,0,0,0
台,桌,toh,16,0,0,0,0,1,0,0,0,0
叱,叱,tshi̍h,16,1,0,0,0,0,0,0,0,0
叱,叱,tshit,16,1,0,0,0,0,0,0,0,0
史,國,kok,16,0,0,0,0,0,1,0,0,0
史,國公,kok-kong,16,0,0,0,0,0,1,0,0,0
史,密,bi̍t,16,0,0,0,0,1,0,0,0,0
史,密斯,bi̍t-su,16,0,0,0,0,1,0,0,0,0
史,達,ta̍t,16,0,0,0,0,1,0,0,0,0
史,達林,ta̍t-lîm,16,0,0,0,0,1,0,0,0,0
史,性,sìng,16,0,0,0,0,1,0,0,0,0
史,系,hē,16,0,0,0,0,1,0,0,0,0
右,打,tánn,16,0,1,0,0,0,0,0,0,0
右,打者,tánn-tsiá,16,0,1,0,0,0,0,0,0,0
右,鉤,kau,16,0,0,0,0,0,1,0,0,0
右,鉤耳,kau-hī,16,0,0,0,0,0,1,0,0,0
右,鄰,lîn,16,0,0,1,0,0,1,0,0,0
右,銘,bîng,16,0,0,1,0,0,0,0,0,0
司,債,tsè,16,0,0,0,0,1,0,0,0,0
司,仔工,á-kang,16,0,0,0,0,1,1,0,0,0
司,令台,līng-tâi,16,0,0,0,0,1,0,0,0,0
司,令官,līng-kuann,16,0,0,0,0,1,1,0,0,0
司,令部,līng-pōo,16,0,0,0,0,1,0,0,0,0
司,公仔,kong-á,16,1,0,1,0,0,0,0,0,0
司,公壇,kong-tuânn,16,1,0,0,0,0,1,0,0,0
司,公婆,kong-pô,16,0,0,0,0,0,1,0,0,0
司,公帽,kong-bō,16,0,0,0,0,1,0,0,0,0
司,公店,kong-tiàm,16,0,0,0,0,0,1,0,0,0
司,公白,kong-pe̍h,16,0,0,0,0,0,1,0,0,0
司,公禮,kong-lé,16,0,0,0,0,0,1,0,0,0
司,公符,kong-hû,16,0,0,0,0,0,1,0,0,0
司,公腳,kong-kha,16,0,0,0,0,1,1,0,0,0
司,公袂,kong-ńg,16,0,0,0,0,0,1,0,0,0
司,公袍,kong-phâu,16,0,0,0,0,1,0,0,0,0
司,公襖,kong-ó,16,0,0,0,0,1,1,0,0,0
司,公髻,kong-kè,16,0,0,0,0,1,1,0,0,0
司,孫仔,sun-á,16,1,0,1,0,0,0,0,0,0
司,式,sik,16,0,0,0,0,0,1,0,0,0
司,式者,sik-tsiá,16,0,0,0,0,0,1,0,0,0
司,捕,póo,16,0,0,1,0,0,0,0,0,0
司,捕車,póo-tshia,16,0,0,1,0,0,0,0,0,0
司,會者,huē-tsiá,16,0,0,0,0,0,1,0,0,0
司,法係,huat-hē,16,0,0,0,0,0,1,0,0,0
司,法官,huat-kuann,16,0,0,0,0,1,1,0,0,0
司,法權,huat-kuân,16,0,0,0,0,1,1,0,0,0
司,法界,huat-kài,16,0,0,0,0,1,0,0,0,0
司,法省,huat-síng,16,0,0,0,0,0,1,0,0,0
司,法部,huat-pōo,16,0,0,0,0,1,0,0,0,0
司,法院,huat-īnn,16,0,0,0,0,1,0,0,1,0
司,寇,khòo,16,0,0,0,0,0,1,0,0,0
司,祭,tsè,16,0,0,0,0,1,0,0,0,0
司,購,kòo,16,0,0,1,0,0,0,0,0,0
叻,坡,pho,16,0,0,0,0,0,1,0,0,0
叼,一款,tsi̍t-khuán,16,0,0,0,0,1,0,0,0,0
叼,一種,tsi̍t-tsióng,16,0,0,0,0,1,0,0,0,0
吁,叫,kiò,16,0,0,0,0,1,0,0,0,0
吁,吁叫,hū-kiò,16,0,0,0,0,1,0,0,0,0
吁,霆,tân,16,0,0,0,0,1,0,0,0,0
吁,吁霆,hū-tân,16,0,0,0,0,1,0,0,0,0
吃,琴,khîm,16,1,0,0,0,0,0,0,0,0
吃,步,pōo,16,1,0,0,0,0,0,0,0,0
吃,凸,phòng,16,1,0,0,0,0,0,0,0,0
吃,凸餅,phòng-piánn,16,1,0,0,0,0,0,0,0,0
吃,外,guā,16,1,0,0,0,0,0,0,0,0
吃,外口,guā-kháu,16,1,0,0,0,0,0,0,0,0
吃,秤,tshìn,16,1,0,0,0,0,0,0,0,0
吃,秤頭,tshìn-thâu,16,1,0,0,0,0,0,0,0,0
吃,著,tio̍h,16,0,0,0,0,1,0,0,0,0
吃,錢官,tsînn-kuann,16,1,0,0,0,0,0,0,0,0
吃,飯廳,pn̄g-thiann,16,1,0,0,0,0,0,0,0,0
吃,飯桌,pn̄g-toh,16,1,0,0,0,0,0,0,0,0
吃,餐,tshan,16,1,0,0,0,0,0,0,0,0
吃,餐廳,tshan-thiann,16,1,0,0,0,0,0,0,0,0
各,方,hong,16,0,0,0,0,1,0,0,0,0
各,方面,hong-bīn,16,0,0,0,0,1,0,0,0,0
合,土,thóo,16,0,0,0,0,0,1,0,0,0
合,彩,tshái,16,0,0,0,0,1,0,0,0,0
合,物,bu̍t,16,0,0,0,0,1,0,0,0,0
合,久,kú,16,0,0,0,0,0,1,0,0,0
合,久長,kú-tn̂g,16,0,0,0,0,0,1,0,0,0
合,人個,lâng-ê,16,0,0,0,0,1,0,0,0,0
合,人意,lâng-ì,16,0,0,0,0,0,1,0,0,0
合,仔扇,á-sìnn,16,0,0,0,0,1,0,0,0,0
合,仔椅,á-í,16,0,0,0,0,1,0,0,0,0
合,仔趁,á-thàn,16,1,0,0,0,1,1,0,0,0
合,仔銀,á-gûn,16,0,0,0,0,0,1,0,0,0
合,仔錢,á-tsînn,16,0,0,0,0,0,1,0,0,0
合,仔頭,á-thâu,16,0,0,0,0,0,1,0,0,0
合,作店,tsoh-tiàm,16,0,0,0,0,0,1,0,0,0
合,作社,tsok-siā,16,0,0,0,0,1,0,0,0,0
合,做堆,tsuè-tui,16,0,0,0,0,0,1,0,0,0
合,做夥,tsuè-hé,16,0,0,0,0,0,1,0,0,0
合,冊紙,tsheh-tsuá,16,0,0,0,0,1,0,0,0,0
合,口味,kháu-bī,16,1,0,0,0,1,0,0,0,0
合,唱團,tshiùnn-thuân,16,0,0,1,0,0,0,0,0,0
合,唱團,tshiùnn-thuânn,16,0,0,0,0,0,0,0,1,0
合,唱曲,tshiùnn-khik,16,0,0,0,0,0,0,0,1,0
合,壽,siū,16,0,0,0,0,0,1,0,0,0
合,壽木,siū-bo̍k,16,0,0,0,0,0,1,0,0,0
合,奏曲,tsàu-khik,16,0,0,0,0,0,0,0,1,0
合,婚桌,hun-toh,16,0,0,0,0,0,1,0,0,0
合,定著,tiānn-tio̍h,16,0,0,0,0,0,1,0,0,0
合,家司,ka-sai,16,0,0,0,0,0,1,0,0,0
合,巹酒,kín-tsiú,16,0,0,1,0,0,0,0,0,0
合,心注,sim-tù,16,0,0,0,0,0,1,0,0,0
合,應該,ing-kai,16,0,0,0,0,0,1,0,0,0
合,應該,ìng-kai,16,0,0,0,0,1,0,0,0,0
合,房圓,pâng-înn,16,0,0,0,0,0,1,0,0,0
合,掌帽,tsiáng-bō,16,0,0,1,0,0,0,0,0,0
合,掌,tsióng,16,0,0,1,0,0,1,0,0,0
合,掌帽,tsióng-bō,16,0,0,1,0,0,1,0,0,0
合,掌拜,tsiáng-pài,16,0,0,0,0,1,0,0,0,0
合,斗,táu,16,0,0,0,0,0,1,0,0,0
合,斗管,táu-kuán,16,0,0,0,0,0,1,0,0,0
合,時勢,sî-sì,16,0,0,0,0,1,0,0,0,0
合,時款,sî-khuán,16,0,0,0,0,0,1,0,0,0
合,會,ē,16,0,0,0,0,1,0,0,0,0
合,會落,ē-lo̍h,16,0,0,0,0,1,0,0,0,0
合,格者,keh-tsiá,16,0,0,0,0,1,0,0,0,0
合,歡樹,huan-tshiū,16,0,0,0,0,1,1,0,0,0
合,歡花,huan-hue,16,0,0,0,0,0,1,0,0,0
合,歡草,huan-tsháu,16,0,0,0,0,1,1,0,0,0
合,氣,khì,16,0,1,0,0,0,0,0,0,0
合,氣道,khì-tō,16,0,1,0,0,0,0,0,0,0
合,水土,tsuí-thóo,16,0,0,0,0,0,1,0,0,0
合,法化,huat-huà,16,0,0,0,0,1,0,0,0,0
合,法性,huat-sìng,16,0,0,0,0,1,0,0,0,0
合,理化,lí-huà,16,0,0,0,0,1,0,0,0,0
合,相,sio,16,0,0,0,0,0,1,0,0,0
合,相飲,sio-ím,16,0,0,0,0,0,1,0,0,0
合,脾土,pî-thóo,16,0,0,0,0,0,1,0,0,0
合,藥仔,io̍h-á,16,0,0,0,0,1,0,0,0,0
合,虎,hóo,16,0,0,0,0,1,1,0,0,0
合,虎藥,hóo-io̍h,16,0,0,0,0,1,1,0,0,0
合,衫,sann,16,0,0,0,0,0,1,0,0,0
合,衫服,sann-hóo,16,0,0,0,0,0,1,0,0,0
合,訂,tìng,16,0,0,0,0,1,0,0,0,0
合,訂本,tìng-pún,16,0,0,0,0,1,0,0,0,0
合,該然,kai-jiân,16,1,0,0,0,1,1,0,0,0
合,該然,kai-liân,16,1,0,0,0,1,0,0,0,0
合,該著,kai-tio̍h,16,0,0,0,0,0,1,0,0,0
合,身注,sin-tsù,16,0,0,0,0,0,1,0,0,0
合,面,bīn,16,0,0,0,0,0,1,0,0,0
合,面街,bīn-kue,16,0,0,0,0,0,1,0,0,0
合,頭槌,thâu-thuî,16,0,0,0,0,1,1,0,0,0
合,體字,thé-jī,16,0,0,0,0,0,0,0,1,0
合,突,tu̍t,16,0,0,0,0,0,1,0,0,0
合,性,sìng,16,0,0,0,0,1,0,0,0,0
合,粉,hún,16,0,0,0,0,0,1,0,0,0
合,恨,gīn,16,0,0,0,0,0,1,0,0,0
合,律,lu̍t,16,0,0,0,0,0,0,0,1,0
合,國,kok,16,0,1,1,0,0,0,0,1,0
合,報,pò,16,0,0,0,0,1,0,0,0,0
合,軍,kun,16,0,0,0,0,1,0,0,0,0
合,上,siōng,16,0,0,0,0,0,1,0,0,0
合,器,khì,16,0,0,1,0,0,0,0,0,0
合,澀,siap,16,0,0,0,0,0,1,0,0,0
吉,卓,toh,16,0,0,1,0,0,0,0,0,0
吉,丁蟲,ting-thiông,16,0,0,0,0,0,1,0,0,0
吉,丁蟲,ting-thâng,16,0,0,0,0,1,0,0,0,0
吉,娃,uá,16,0,1,0,0,0,0,0,0,0
吉,娃娃,uá-uah,16,0,1,0,0,0,0,0,0,0
吉,安鄉,an-hiong,16,1,0,0,0,0,0,0,0,0
吉,林省,lîm-síng,16,0,0,1,0,0,0,0,0,0
吉,祥卵,siông-nn̄g,16,0,0,1,0,0,0,0,0,0
吉,祥草,siông-tsháu,16,0,0,0,0,0,1,0,0,0
吉,貝布,puà-pòo,16,0,0,0,0,0,1,0,0,0
吉,貝,po̍k,16,0,0,0,0,1,1,0,0,0
吉,貝棉,po̍k-mî,16,0,0,0,0,1,1,0,0,0
吉,貝棉,puè-mî,16,0,0,0,0,0,1,0,0,0
吉,貝樹,puà-tshiū,16,0,0,0,0,0,1,0,0,0
吉,貝耍,puè-sú,16,0,0,1,0,0,0,0,0,0
吉,貝腳,puà-kha,16,0,0,0,0,0,1,0,0,0
吉,貝蕾,puà-m̂,16,0,0,0,0,0,1,0,0,0
吉,龍,lîng,16,0,0,0,0,0,1,0,0,0
吉,龍仔,lîng-á,16,0,0,0,0,0,1,0,0,0
吉,夢,bōng,16,0,0,1,0,0,0,0,0,0
吉,爾,ní,16,0,0,0,0,1,0,0,0,0
吊,錢,tsînn,16,0,0,0,0,0,1,0,0,0
吊,子,tsí,16,1,0,0,0,0,0,0,0,0
吊,獅,sai,16,0,0,0,0,0,0,1,0,0
吊,蓮,liân,16,0,0,0,0,1,1,0,1,0
吊,風,hong,16,0,0,0,0,1,1,0,0,0
吊,䘥,kah,16,1,0,1,0,0,0,0,1,0
吊,䘥仔,kah-á,16,1,0,1,0,0,0,0,1,0
吊,仔索,á-soh,16,0,0,0,0,0,1,0,0,0
吊,倒,tò,16,0,0,0,0,1,0,0,0,0
吊,倒頭,tò-thâu,16,0,0,0,0,1,0,0,0,0
吊,傀,ka,16,0,0,0,0,1,1,0,0,0
吊,傀儡,ka-lé,16,0,0,0,0,1,1,0,0,0
吊,八,pat,16,0,0,0,0,0,1,0,0,0
吊,八九,pat-kiú,16,0,0,0,0,0,1,0,0,0
吊,孤槓,koo-kńg,16,0,0,1,0,0,0,0,0,0
吊,懸,kôan,16,0,0,1,0,0,0,0,0,0
吊,懸低,kôan-kē,16,0,0,1,0,0,0,0,0,0
吊,懸,kuân,16,1,0,0,0,0,0,0,0,0
吊,懸價,kuân-kè,16,1,0,0,0,0,0,0,0,0
吊,桶索,tháng-soh,16,0,0,0,0,0,1,0,0,0
吊,槔秤,oo-tshìn,16,0,0,0,0,1,0,0,0,0
吊,樹猴,tshiū-kâu,16,0,0,1,0,0,0,0,0,0
吊,熨,ut,16,0,1,0,0,0,0,0,0,0
吊,熨機,ut-ki,16,0,1,0,0,0,0,0,0,0
吊,燈褲,ting-khòo,16,0,0,0,0,1,0,0,0,0
吊,猴間,kâu-king,16,0,0,0,0,0,1,0,0,0
吊,白仁,pe̍h-jîn,16,0,0,0,0,1,0,0,0,0
吊,白仁,pe̍h-lîn,16,0,0,0,0,1,0,0,0,0
吊,白目,pe̍h-ba̍k,16,0,0,0,0,1,0,0,0,0
吊,白網,pe̍h-bāng,16,0,0,0,0,0,1,0,0,0
吊,空,khòng,16,0,0,0,0,1,0,0,0,0
吊,空五,khòng-ngóo,16,0,0,0,0,1,0,0,0,0
吊,絲,si,16,0,0,0,0,1,0,0,0,0
吊,絲蟲,si-thâng,16,0,0,0,0,1,0,0,0,0
吊,胛,kah,16,0,0,0,0,0,1,0,0,0
吊,胛攬,kah-lám,16,0,0,0,0,0,1,0,0,0
吊,脰鬼,tāu-kuí,16,0,0,0,0,1,0,0,0,0
吊,腳,kha,16,0,0,0,0,1,1,0,0,0
吊,腳痧,kha-sua,16,0,0,0,0,1,1,0,0,0
吊,膠水,ka-tsuí,16,0,0,0,0,0,1,0,0,0
吊,襪,be̍h,16,0,0,0,0,1,0,0,0,0
吊,襪帶,be̍h-tuà,16,0,0,0,0,1,0,0,0,0
吊,角逝,kak-tsuā,16,0,0,0,0,1,0,0,0,0
吊,車尾,tshia-bué,16,1,0,0,0,1,0,0,0,0
吊,車尾,tshia-bé,16,1,0,0,0,0,0,0,0,0
吊,車尾,tshia-lián,16,0,0,0,0,1,0,0,0,0
吊,鐘花,tsing-hue,16,0,0,0,0,1,1,0,0,0
吊,鬼仔,kuí-á,16,1,0,0,0,1,1,0,1,0
吊,麻,muâ,16,0,0,0,0,0,1,0,0,0
吊,麻燈,muâ-ting,16,0,0,0,0,0,1,0,0,0
吊,鍾,tsing,16,0,0,0,0,0,1,0,0,0
吊,鈕,liú,16,0,0,0,0,1,1,0,0,0
同,點,tiám,16,0,0,0,0,1,0,0,0,0
同,肌,ki,16,0,1,0,0,0,0,0,0,0
同,位素,uī-sòo,16,0,0,0,0,1,0,0,0,0
同,位角,uī-kak,16,0,0,0,0,1,0,0,1,0
同,位語,uī-gí,16,0,0,0,0,1,0,0,0,0
同,兄,hiann,16,0,0,0,0,0,1,0,0,0
同,兄弟,hiann-tī,16,0,0,0,0,0,1,0,0,0
同,其,kî,16,0,0,0,0,0,1,0,0,0
同,其時,kî-sî,16,0,0,0,0,0,1,0,0,0
同,化會,huà-huē,16,0,0,0,0,0,1,0,0,0
同,口,kháu,16,0,0,0,0,0,1,0,0,0
同,口灶,kháu-tsàu,16,0,0,0,0,0,1,0,0,0
同,咒,tsiù,16,0,0,0,0,0,1,0,0,0
同,咒誓,tsiù-tsuā,16,0,0,0,0,0,1,0,0,0
同,嚾,uan,16,0,0,0,0,0,1,0,0,0
同,嚾黨,uan-tóng,16,0,0,0,0,0,1,0,0,0
同,姒,sǎi,16,1,0,0,0,0,0,0,0,0
同,姒仔,sǎi-á,16,1,0,0,0,0,0,0,0,0
同,字,lī,16,0,0,0,0,1,0,0,0,0
同,字勻,lī-ûn,16,0,0,0,0,1,0,0,0,0
同,字姓,jī-sìnn,16,0,0,0,0,0,1,0,0,0
同,字寫,jī-siá,16,0,0,0,0,0,1,0,0,0
同,學會,ha̍k-huē,16,0,0,0,0,1,0,0,0,0
同,心肝,sim-kuann,16,0,0,0,0,0,1,0,0,0
同,意書,ì-su,16,1,0,0,0,1,0,0,0,0
同,樂會,lo̍k-huē,16,0,0,0,0,0,0,0,1,0
同,樣心,iūnn-sim,16,0,0,0,0,0,1,0,0,0
同,歸所,kui-sóo,16,1,0,0,0,0,0,0,0,0
同,治草,tī-tsháu,16,1,0,0,1,1,1,0,0,0
同,牆,tshiûnn,16,0,0,0,0,0,1,0,0,0
同,牆路,tshiûnn-lōo,16,0,0,0,0,0,1,0,0,0
同,理心,lí-sim,16,0,0,1,0,0,0,0,0,0
同,生,sinn,16,0,0,0,0,0,1,0,0,0
同,生死,sinn-sí,16,0,0,0,0,0,1,0,0,0
同,禍,hō,16,0,0,0,0,0,1,0,0,0
同,禍福,hō-hok,16,0,0,0,0,0,1,0,0,0
同,窗會,tshong-huē,16,1,0,0,0,1,1,0,0,0
同,進,tsìn,16,0,0,0,0,1,0,0,0,0
同,進退,tsìn-thè,16,0,0,0,0,1,0,0,0,0
