tl,hanzi,frequency,poj
kang-huē,工會,25,kang-hōe
kang-pún,工本,25,kang-pún
kang-gia̍p,工業,25,kang-gia̍p
kang-kho,工科,25,kang-kho
kang-tiânn,工程,25,kang-tiâⁿ
kang-sit,工穡,25,kang-sit
kang-kioh,工腳,25,kang-kioh
kang-guē,工藝,25,kang-gōe
kang-khò,工課,25,kang-khò
khang-khè,工課,25,khang-khè
kang-tsu,工資,25,kang-chu
kang-pōo,工部,25,kang-pō͘
kong-pōo,工部,25,kong-pō͘
kang-gûn,工銀,25,kang-gûn
kang-tsînn,工錢,25,kang-chîⁿ
kang-thâu,工頭,25,kang-thâu
tsó-khiu,左丘,25,chó-khiu
tsó-jîn,左人,25,chó-jîn
tsó-tuān,左傳,25,chó-toān
tsó-iū,左右,25,chó-iū
tsó-sàu,左哨,25,chó-sàu
tsó-tn̂g,左堂,25,chó-tn̂g
tsó-su,左師,25,chó-su
tsó-hú,左府,25,chó-hú
tsó-tshiú,左手,25,chó-chhiú
tsó-pîng,左旁,25,chó-pêng
tsó-iânn,左營,25,chó-iâⁿ
tsó-siòng,左相,25,chó-siòng
tsó-gán,左眼,25,chó-gán
tsó-sa,左砂,25,chó-sa
tsó-i̍k,左翼,25,chó-e̍k
tsó-kha,左腳,25,chó-kha
tsó-pì,左臂,25,chó-pì
tsó-hîng,左行,25,chó-hêng
tsó-kun,左軍,25,chó-kun
tsó-tō,左道,25,chó-tō
tsó-tshian,左遷,25,chó-chhian
tsó-pian,左邊,25,chó-pian
khá-sū,巧事,25,khá-sū
khá-bī,巧味,25,khá-bī
khá-kî,巧奇,25,khá-kî
khá-biāu,巧妙,25,khá-biāu
kháu-biāu,巧妙,25,kháu-biāu
kháu-hū,巧婦,25,kháu-hū
khiáu-khiáu,巧巧,25,khiáu-khiáu
khá-kuài,巧怪,25,khá-koài
kháu-sóo,巧所,25,kháu-só͘
kháu-tsuat,巧拙,25,kháu-choat
kháu-gua̍t,巧月,25,kháu-goa̍t
khá-iūnn,巧樣,25,khá-iūⁿ
khá-khuán,巧款,25,khá-khoán
khiáu-khì,巧氣,25,khiáu-khì
kháu-khì,巧氣,25,kháu-khì
khá-mi̍h,巧物,25,khá-mi̍h
khiáu-sîn,巧神,25,khiáu-sîn
khá-siâu,巧精,25,khá-siâu
kha-kiânn,巧行,25,kha-kiâⁿ
kháu-su̍t,巧術,25,kháu-su̍t
khiáu-tsong,巧裝,25,khiáu-chong
kháu-giân,巧言,25,kháu-giân
kháu-kè,巧計,25,kháu-kè
khá-uē,巧話,25,khá-ōe
khá-gú,巧語,25,khá-gú
khá-tâm,巧談,25,khá-tâm
khiáu-lōo,巧路,25,khiáu-lō͘
kháu-tî,巧遲,25,kháu-tî
khiáu-kut,巧骨,25,khiáu-kut
kū-siong,巨商,25,kū-siong
kū-tso̍k,巨族,25,kū-cho̍k
kū-bû,巨毋,25,kū-bû
kū-bû,巨無,25,kū-bû
kū-sè,巨細,25,kū-sè
kū-bān,巨萬,25,kū-bān
kū-gia̍h,巨額,25,kū-gia̍h
kū-khue,巨魁,25,kū-khoe
bû-iông,巫陽,25,bû-iông
bû-má,巫馬,25,bû-má
tshe-sū,差事,25,chhe-sū
tshe-kah,差使,25,chhe-kah
tshe-sái,差使,25,chhe-sái
tsha-piat,差別,25,chha-piat
tshe-kiò,差叫,25,chhe-kiò
tsua̍h-bī,差味,25,choa̍h-bī
tshe-hong,差封,25,chhe-hong
tshe-tshe,差差,25,chhe-chhe
tshe-ia̍h,差役,25,chhe-ia̍h
tsua̍h-sim,差心,25,choa̍h-sim
tshe-ah,差押,25,chhe-ah
tshe-tsí,差止,25,chhe-chí
tshe-phài,差派,25,chhe-phài
tsha-tsuē,差濟,25,chha-chōe
tshe-īng,差用,25,chhe-ēng
tsha-īnn,差異,25,chha-īⁿ
tsua̍h-kun,差筋,25,choa̍h-kun
tshe-tsóng,差總,25,chhe-chóng
tshe-kha,差腳,25,chhe-kha
tshe-tsûn,差船,25,chhe-chûn
tsha-biū,差謬,25,chha-biū
tsua̍h-pān,差辦,25,choa̍h-pān
tsua̍h-hn̄g,差遠,25,choa̍h-hn̄g
tshe-khián,差遣,25,chhe-khián
tsha-tshò,差錯,25,chha-chhò
tsua̍h-im,差音,25,choa̍h-im
tsha-tiám,差點,25,chha-tiám
kí-thiú,己丑,25,kí-thiú
kí-hāi,己亥,25,kí-hāi
kí-báu,己卯,25,kí-báu
kí-sū,己巳,25,kí-sū
kí-bī,己未,25,kí-bī
kí-iú,己酉,25,kí-iú
í-kiú,已久,25,í-kiú
í-tīng,已定,25,í-tēng
í-óng,已往,25,í-óng
í-sîng,已成,25,í-sêng
í-kuat,已決,25,í-koat
í-ti,已知,25,í-ti
í-king,已經,25,í-keng
sū-hāi,巳亥,25,sū-hāi
sū-sî,巳時,25,sū-sî
tsī-sî,巳時,25,chī-sî
sū-ge̍h,巳月,25,sū-ge̍h
tsī-gue̍h,巳月,25,chī-goe̍h
pa-kik,巴戟,25,pa-kek
pa-tsiúnn,巴掌,25,pa-chiúⁿ
pa-táu,巴斗,25,pa-táu
pa-lê,巴犁,25,pa-lê
pa-lé,巴禮,25,pa-lé
pa-kiat,巴結,25,pa-kiat
pa-tsiah,巴脊,25,pa-chiah
pa-sim,巴蔘,25,pa-sim
pa-tāu,巴豆,25,pa-tāu
pa-lí,巴里,25,pa-lí
hāng-lōo,巷路,25,hāng-lō͘
hāng-thâu,巷頭,25,hāng-thâu
sùn-kuà,巽卦,25,sùn-kòa
sùn-hng,巽方,25,sùn-hng
kun-á,巾仔,25,kun-á
tshī-kè,市價,25,chhī-kè
tshī-lāi,市內,25,chhī-lāi
tshī-tsè,市制,25,chhī-chè
tshī-khu,市區,25,chhī-khu
tshī-pò,市報,25,chhī-pò
tshī-tiûnn,市場,25,chhī-tiûⁿ
tshī-hi,市墟,25,chhī-hi
tshī-guā,市外,25,chhī-gōa
tshī-ún,市尹,25,chhī-ún
tshī-bé,市尾,25,chhī-bé
tshī-tsîng,市情,25,chhī-chêng
tshī-tsìng,市政,25,chhī-chèng
tshī-bîn,市民,25,chhī-bîn
tshī-tshiu,市秋,25,chhī-chhiu
tshī-tsháu,市草,25,chhī-chháu
tshī-hóo,市虎,25,chhī-hó͘
tshī-kue,市街,25,chhī-koe
tshī-tìn,市鎮,25,chhī-tìn
tshī-tiúnn,市長,25,chhī-tiúⁿ
tshī-bīn,市面,25,chhī-bīn
tshī-thâu,市頭,25,chhī-thâu
pòo-līng,布令,25,pò͘-lēng
pòo-phit,布匹,25,pò͘-phit
pòo-ìn,布印,25,pò͘-ìn
pòo-si,布司,25,pò͘-si
pòo-kò,布告,25,pò͘-kò
pòo-nî,布呢,25,pò͘-nî
pòo-siong,布商,25,pò͘-siong
pòo-kio̍k,布局,25,pò͘-kio̍k
pòo-pòo,布布,25,pò͘-pò͘
pòo-phâng,布帆,25,pò͘-phâng
pòo-pi̍t,布帛,25,pò͘-pi̍t
pòo-iù,布幼,25,pò͘-iù
pòo-tué,布底,25,pò͘-tóe
pòo-tiàm,布店,25,pò͘-tiàm
pòo-pâng,布房,25,pò͘-pâng
pòo-tsáinn,布指,25,pò͘-cháiⁿ
pòo-tah,布搭,25,pò͘-tah
pòo-tsìng,布政,25,pò͘-chèng
pòo-kàu,布教,25,pò͘-kàu
pòo-liāu,布料,25,pò͘-liāu
pòo-si,布施,25,pò͘-si
pòo-kíng,布景,25,pò͘-kéng
pòo-pang,布枋,25,pò͘-pang
pòo-tsím,布枕,25,pò͘-chím
pòo-tháng,布桶,25,pò͘-tháng
pòo-tiâu,布條,25,pò͘-tiâu
pòo-pînn,布棚,25,pò͘-pîⁿ
pòo-kui,布機,25,pò͘-kui
pòo-mn̂g,布毛,25,pò͘-mn̂g
pòo-kue,布瓜,25,pò͘-koe
pòo-hûn,布痕,25,pò͘-hûn
pòo-ba̍k,布目,25,pò͘-ba̍k
pòo-tshuì,布碎,25,pò͘-chhùi
pòo-kok,布穀,25,pò͘-kok
pòo-tsang,布綜,25,pò͘-chang
pòo-mî,布綿,25,pò͘-mî
pòo-tì,布置,25,pò͘-tì
pòo-tsng,布莊,25,pò͘-chng
pòo-lî,布薕,25,pò͘-lî
pòo-i,布衣,25,pò͘-i
pòo-sann,布衫,25,pò͘-saⁿ
pòo-tē,布袋,25,pò͘-tē
pòo-kún,布袞,25,pò͘-kún
pòo-lí,布裡,25,pò͘-lí
pòo-lōo,布賂,25,pò͘-lō͘
pòo-lōo,布路,25,pò͘-lō͘
pòo-sin,布身,25,pò͘-sin
pòo-ta̍t,布達,25,pò͘-ta̍t
pòo-kau,布郊,25,pò͘-kau
pòo-liú,布鈕,25,pò͘-liú
pòo-tn̂g,布長,25,pò͘-tn̂g
pòo-tīn,布陣,25,pò͘-tīn
pòo-hia,布靴,25,pò͘-hia
pòo-uê,布鞋,25,pò͘-ôe
pòo-thâu,布頭,25,pò͘-thâu
pòo-kóo,布鼓,25,pò͘-kó͘
phâng-pòo,帆布,25,phâng-pò͘
phâng-iánn,帆影,25,phâng-iáⁿ
phâng-tann,帆擔,25,phâng-taⁿ
phâng-kè,帆架,25,phâng-kè
phâng-kǹg,帆槓,25,phâng-kǹg
phâng-ting,帆燈,25,phâng-teng
phâng-soh,帆索,25,phâng-soh
pâng-tsûn,帆船,25,pâng-chûn
phâng-kûn,帆裙,25,phâng-kûn
phâng-ta̍h,帆踏,25,phâng-ta̍h
phâng-tshia,帆車,25,phâng-chhia
hi-kî,希奇,25,hi-kî
hi-bāng,希望,25,hi-bāng
hi-bōng,希望,25,hi-bōng
hi-lia̍p,希臘,25,hi-lia̍p
phè-á,帕仔,25,phè-á
phè-thôo,帕土,25,phè-thô͘
phè-bé,帕尾,25,phè-bé
phè-phè,帕帕,25,phè-phè
thiap-á,帖仔,25,thiap-á
thiap-lông,帖囊,25,thiap-lông
thiap-thò,帖套,25,thiap-thò
thiap-jī,帖字,25,thiap-jī
thiap-sik,帖式,25,thiap-sek
thiap-ì,帖意,25,thiap-ì
thiap-khì,帖氣,25,thiap-khì
thiap-a̍h,帖盒,25,thiap-a̍h
thiap-tshiam,帖簽,25,thiap-chhiam
ia̍h-ia̍h,帙帙,25,ia̍h-ia̍h
tè-kiann,帝京,25,tè-kiaⁿ
tè-uī,帝位,25,tè-ūi
tè-tsè,帝制,25,tè-chè
tè-kun,帝君,25,tè-kun
tè-kok,帝國,25,tè-kok
tè-siânn,帝城,25,tè-siâⁿ
tè-sik,帝室,25,tè-sek
tè-tsō,帝座,25,tè-chō
tè-tik,帝德,25,tè-tek
tè-un,帝恩,25,tè-un
tè-gia̍p,帝業,25,tè-gia̍p
tè-tiān,帝殿,25,tè-tiān
tè-ông,帝王,25,tè-ông
tè-ūn,帝運,25,tè-ūn
tè-too,帝都,25,tè-to͘
sai-hū,師傅,25,sai-hū
su-hū,師傅,25,su-hū
su-kong,師公,25,su-kong
su-thuân,師團,25,su-thoân
su-pô,師婆,25,su-pô
su-tē,師弟,25,su-tē
su-tôo,師徒,25,su-tô͘
su-sîng,師承,25,su-sêng
su-bú,師母,25,su-bú
sai-pē,師父,25,sai-pē
su-iâ,師爺,25,su-iâ
su-tsóo,師祖,25,su-chó͘
su-huān,師範,25,su-hoān
su-piáu,師表,25,su-piáu
su-tiúnn,師長,25,su-tiúⁿ
si̍k-siōng,席上,25,se̍k-siōng
si̍k-gî,席儀,25,se̍k-gî
tiùnn-tsîng,帳前,25,tiùⁿ-chêng
tiùnn-tsha,帳叉,25,tiùⁿ-chha
tiùnn-pâng,帳房,25,tiùⁿ-pâng
tiùnn-bî,帳楣,25,tiùⁿ-bî
tiùnn-lî,帳薕,25,tiùⁿ-lî
tiùnn-kau,帳鉤,25,tiùⁿ-kau
tiùnn-tshiu,帳鬚,25,tiùⁿ-chhiu
tài-hā,帶下,25,tài-hā
tuà-á,帶仔,25,tòa-á
tuà-ping,帶兵,25,tòa-peng
tuà-to,帶刀,25,tòa-to
tuà-lī,帶唎,25,tòa-lī
tuà-kuī,帶孕,25,tòa-kūi
tuà-īn,帶孕,25,tòa-īn
tuà-hà,帶孝,25,tòa-hà
tài-hà,帶孝,25,tài-hà
tuà-ka,帶家,25,tòa-ka
tuà-tuà,帶帶,25,tòa-tòa
tài-tài,帶帶,25,tài-tài
tài-liām,帶念,25,tài-liām
tuà-tshiú,帶手,25,tòa-chhiú
tài-oo,帶烏,25,tài-o͘
tuà-suah,帶煞,25,tòa-soah
tuà-gî,帶疑,25,tòa-gî
tài-gî,帶疑,25,tài-gî
tài-tsi̍t,帶疾,25,tài-chi̍t
tài-pīnn,帶病,25,tài-pīⁿ
tuà-pe̍h,帶白,25,tòa-pe̍h
tài-pe̍h,帶白,25,tài-pe̍h
tuà-tshoo,帶粗,25,tòa-chho͘
tuà-âng,帶紅,25,tòa-âng
tài-âng,帶紅,25,tài-âng
tuà-luī,帶累,25,tòa-lūi
tuà-kǹg,帶絭,25,tòa-kǹg
tuà-tio̍h,帶著,25,tòa-tio̍h
tài-sue,帶衰,25,tài-soe
tuà-sin,帶身,25,tòa-sin
tuà-tuī,帶隊,25,tòa-tūi
tài-tshinn,帶青,25,tài-chhiⁿ
tài-niá,帶領,25,tài-niá
tuà-thâu,帶頭,25,tòa-thâu
tuà-tshiu,帶鬚,25,tòa-chhiu
tuà-hî,帶魚,25,tòa-hî
tài-n̂g,帶黃,25,tài-n̂g
uî-tiùnn,帷帳,25,ûi-tiùⁿ
uî-bōo,帷幕,25,ûi-bō͘
siông-sū,常事,25,siông-sū
siông-lē,常例,25,siông-lē
siông-pī,常備,25,siông-pī
siông-bū,常務,25,siông-bū
tshiâng-tsāi,常在,25,chhiâng-chāi
siông-siū,常壽,25,siông-siū
siông-san,常山,25,siông-san
siông-siông,常常,25,siông-siông
siông-nî,常年,25,siông-nî
siông-sî,常時,25,siông-sî
siông-īng,常用,25,siông-ēng
siông-kui,常規,25,siông-kui
siông-siat,常設,25,siông-siat
siông-sik,常識,25,siông-sek
siông-huì,常費,25,siông-hùi
bō-tshiūnn,帽匠,25,bō-chhiūⁿ
bō-tûn,帽唇,25,bō-tûn
bō-tuà,帽帶,25,bō-tòa
bō-tshiûnn,帽牆,25,bō-chhiûⁿ
bō-tsu,帽珠,25,bō-chu
bō-kiû,帽球,25,bō-kiû
bō-a̍h,帽盒,25,bō-a̍h
bō-khoo,帽箍,25,bō-kho͘
bō-iann,帽纓,25,bō-iaⁿ
bō-tàu,帽罩,25,bō-tàu
bō-the,帽胎,25,bō-the
buân-buân,幔幔,25,boân-boân
bân-bân,幔幔,25,bân-bân
bōo-hú,幕府,25,bō͘-hú
bōo-pin,幕賓,25,bō͘-pin
tông-huan,幢幡,25,tông-hoan
pè-pi̍t,幣帛,25,pè-pi̍t
pang-tsōo,幫助,25,pang-chō͘
pang-tshe,幫差,25,pang-chhe
pang-pang,幫幫,25,pang-pang
png-png,幫幫,25,png-png
pang-lím,幫廩,25,pang-lím
pang-bâng,幫忙,25,pang-bâng
pang-tshiú,幫手,25,pang-chhiú
pang-tiâu,幫條,25,pang-tiâu
png-tù,幫注,25,png-tù
pang-tsoo,幫租,25,pang-cho͘
png-póo,幫補,25,png-pó͘
pang-thiap,幫貼,25,pang-thiap
png-thiap,幫貼,25,png-thiap
pang-tsān,幫贊,25,pang-chān
pang-pān,幫辦,25,pang-pān
kan-ta,干乾,25,kan-ta
kan-á,干仔,25,kan-á
kan-hiu,干休,25,kan-hiu
kan-nā,干但,25,kan-nā
kun-âu,干喉,25,kun-âu
kan-sîng,干城,25,kan-sêng
kan-ling,干奶,25,kan-leng
kan-kí,干己,25,kan-kí
kan-kan,干干,25,kan-kan
kuann-kuann,干干,25,koaⁿ-koaⁿ
kun-kun,干干,25,kun-kun
kan-ná,干愈,25,kan-ná
kan-ko,干戈,25,kan-ko
kan-kù,干據,25,kan-kù
kan-tsi,干支,25,kan-chi
kan-lo̍k,干樂,25,kan-lo̍k
kian-lo̍k,干樂,25,kian-lo̍k
kan-sia̍p,干涉,25,kan-sia̍p
kan-tshat,干漆,25,kan-chhat
kan-he,干灰,25,kan-he
kan-tshá,干炒,25,kan-chhá
kan-oo,干烏,25,kan-o͘
kan-huān,干犯,25,kan-hoān
kan-giàn,干癮,25,kan-giàn
kan-gāi,干礙,25,kan-gāi
kan-ké,干粿,25,kan-ké
kan-kinn,干經,25,kan-kiⁿ
kan-bah,干肉,25,kan-bah
kan-ū,干與,25,kan-ū
kan-hue,干花,25,kan-hoe
kan-huih,干血,25,kan-huih
kan-tsìng,干證,25,kan-chèng
kan-thàn,干趁,25,kan-thàn
kan-kè,干過,25,kan-kè
kan-tsiam,干針,25,kan-chiam
kan-thai,干颱,25,kan-thai
pîng-luān,平亂,25,pêng-loān
piânn-tseh,平仄,25,piâⁿ-cheh
pînn-pun,平分,25,pîⁿ-pun
pînn-ûn,平勻,25,pîⁿ-ûn
pîng-guân,平原,25,pêng-goân
pîng-hô,平和,25,pêng-hô
pîng-tē,平地,25,pêng-tē
pînn-tuē,平地,25,pîⁿ-tōe
pîng-kun,平均,25,pêng-kun
pînn-thánn,平坦,25,pîⁿ-tháⁿ
pînn-poo,平埔,25,pîⁿ-po͘
piânn-jī,平字,25,piâⁿ-jī
pîng-an,平安,25,pêng-an
pîng-tiānn,平定,25,pêng-tiāⁿ
pîng-lîng,平寧,25,pêng-lêng
pîng-siông,平常,25,pêng-siông
pînn-siûnn,平常,25,pîⁿ-siûⁿ
phiâng-phiâng,平平,25,phiâng-phiâng
phênn-phênn,平平,25,phêⁿ-phêⁿ
phînn-phînn,平平,25,phîⁿ-phîⁿ
pîng-pîng,平平,25,pêng-pêng
pînn-pînn,平平,25,pîⁿ-pîⁿ
pîng-ji̍t,平日,25,pêng-ji̍t
pîng-sî,平時,25,pêng-sî
pînn-pún,平本,25,pîⁿ-pún
pînn-pán,平板,25,pîⁿ-pán
pîng-kó,平果,25,pêng-kó
pînn-pāng,平棒,25,pîⁿ-pāng
pînn-tsiànn,平正,25,pîⁿ-chiàⁿ
pînn-hè,平歲,25,pîⁿ-hè
pîng-bîn,平民,25,pêng-bîn
pîng-iûnn,平洋,25,pêng-iûⁿ
pînn-iûnn,平洋,25,pîⁿ-iûⁿ
pîng-sing,平生,25,pêng-seng
pînn-ti̍t,平直,25,pîⁿ-ti̍t
pîng-ún,平穩,25,pêng-ún
pîng-tíng,平等,25,pêng-téng
pînn-tíng,平等,25,pîⁿ-téng
pîng-thiò,平糶,25,pêng-thiò
pîng-sòo,平素,25,pêng-sò͘
piânn-siann,平聲,25,piâⁿ-siaⁿ
pînn-khiā,平豎,25,pîⁿ-khiā
pîng-tsha̍t,平賊,25,pêng-chha̍t
pîng-puè,平輩,25,pêng-pòe
pînn-kiànn,平鏡,25,pîⁿ-kiàⁿ
pîng-lîng,平陵,25,pêng-lêng
pîng-tsīng,平靜,25,pêng-chēng
pînn-bīn,平面,25,pîⁿ-bīn
pînn-tsuê,平齊,25,pîⁿ-chôe
nî-hūn,年份,25,nî-hūn
liân-lâi,年來,25,liân-lâi
nî-lē,年例,25,nî-lē
liân-hōng,年俸,25,liân-hōng
nî-hōng,年俸,25,nî-hōng
nî-uá,年倚,25,nî-óa
liân-kà,年假,25,liân-kà
nî-tau,年兜,25,nî-tau
nî-lāi,年內,25,nî-lāi
nî-tang,年冬,25,nî-tang
nî-puànn,年半,25,nî-pòaⁿ
nî-pò,年報,25,nî-pò
nî-guā,年外,25,nî-gōa
liân-siàu,年少,25,liân-siàu
nî-bé,年尾,25,nî-bé
nî-sûn,年巡,25,nî-sûn
liân-liân,年年,25,liân-liân
nî-nî,年年,25,nî-nî
nî-tué,年底,25,nî-tóe
liân-king,年庚,25,liân-keng
liân-tōo,年度,25,liân-tō͘
nî-tōo,年度,25,nî-tō͘
nî-thuann,年攤,25,nî-thoaⁿ
nî-sòo,年數,25,nî-sò͘
nî-kíng,年景,25,nî-kéng
nî-mê,年暝,25,nî-mê
liân-gua̍t,年月,25,liân-goa̍t
nî-ge̍h,年月,25,nî-ge̍h
liân-bua̍t,年末,25,liân-boa̍t
liân-kam,年柑,25,liân-kam
nî-kam,年柑,25,nî-kam
liân-tshù,年次,25,liân-chhù
nî-hè,年歲,25,nî-hè
nî-tshim,年深,25,nî-chhim
nî-suah,年煞,25,nî-soah
nî-tsoo,年租,25,nî-cho͘
nî-tsueh,年節,25,nî-choeh
nî-ko,年糕,25,nî-ko
liân-kí,年紀,25,liân-kí
nî-kí,年紀,25,nî-kí
liân-tsiong,年終,25,liân-chiong
liân-ló,年老,25,liân-ló
nî-lāu,年老,25,nî-lāu
nî-hō,年號,25,nî-hō
nî-ko,年號,25,nî-ko
liân-piáu,年表,25,liân-piáu
nî-piáu,年表,25,nî-piáu
liân-phóo,年譜,25,liân-phó͘
liân-māu,年貌,25,liân-māu
nî-huì,年費,25,nî-hùi
nî-pik,年迫,25,nî-pek
nî-hông,年逢,25,nî-hông
liân-kim,年金,25,liân-kim
liân-tióng,年長,25,liân-tióng
nî-kan,年間,25,nî-kan
nî-hān,年限,25,nî-hān
nî-ān,年限,25,nî-ān
nî-thâu,年頭,25,nî-thâu
liân-siú,年首,25,liân-siú
liân-lîng,年齡,25,liân-lêng
pìng-thun,并吞,25,pèng-thun
hīng-tit,幸得,25,hēng-tit
hīng-hok,幸福,25,hēng-hok
hīng-gū,幸遇,25,hēng-gū
kàn-sū,幹事,25,kàn-sū
kàn-tǹg,幹當,25,kàn-tǹg
kàn-suànn,幹線,25,kàn-sòaⁿ
kàn-lōo,幹路,25,kàn-lō͘
kàn-pān,幹辦,25,kàn-pān
huàn-íng,幻影,25,hoàn-éng
huàn-kíng,幻景,25,hoàn-kéng
huánn-àm,幻暗,25,hóaⁿ-àm
huánn-oo,幻烏,25,hóaⁿ-o͘
huàn-ting,幻燈,25,hoàn-teng
iù-ting,幼丁,25,iù-teng
iù-tsú,幼主,25,iù-chú
iù-á,幼仔,25,iù-á
iù-jî,幼兒,25,iù-jî
iù-khau,幼刨,25,iù-khau
iù-kun,幼君,25,iù-kun
iù-tshe,幼吹,25,iù-chhe
iù-tsínn,幼嫩,25,iù-chíⁿ
iù-jī,幼字,25,iù-jī
iù-hà,幼孝,25,iù-hà
iù-hâi,幼孩,25,iù-hâi
iù-ha̍k,幼學,25,iù-ha̍k
iù-pòo,幼布,25,iù-pò͘
iù-liân,幼年,25,iù-liân
huánn-huánn,幼幼,25,hóaⁿ-hóaⁿ
iù-iù,幼幼,25,iù-iù
niu-niu,幼幼,25,niu-niu
iù-bua̍h,幼末,25,iù-boa̍h
iù-siau,幼消,25,iù-siau
iù-phiah,幼甓,25,iù-phiah
iù-tsio̍h,幼石,25,iù-chio̍h
iù-sua,幼砂,25,iù-soa
iù-uánn,幼碗,25,iù-óaⁿ
iù-huî,幼磁,25,iù-hûi
iù-siù,幼秀,25,iù-siù
iù-tī,幼稚,25,iù-tī
iù-tông,幼童,25,iù-tông
iù-tâng,幼筒,25,iù-tâng
iù-nâ,幼籃,25,iù-nâ
iù-suè,幼細,25,iù-sòe
iù-kiat,幼結,25,iù-kiat
iù-suànn,幼線,25,iù-sòaⁿ
iù-siann,幼聲,25,iù-siaⁿ
iù-bah,幼肉,25,iù-bah
iù-puî,幼肥,25,iù-pûi
iù-kha,幼腳,25,iù-kha
iù-kioh,幼腳,25,iù-kioh
iù-jī,幼膩,25,iù-jī
iù-hue,幼花,25,iù-hoe
iù-tê,幼茶,25,iù-tê
iù-hio̍h,幼葉,25,iù-hio̍h
iù-huè,幼貨,25,iù-hòe
iù-lōo,幼路,25,iù-lō͘
iù-nńg,幼軟,25,iù-nńg
iù-hiunn,幼香,25,iù-hiuⁿ
iù-kut,幼骨,25,iù-kut
iù-hî,幼魚,25,iù-hî
iù-tiám,幼點,25,iù-tiám
hiu-ku,幽居,25,hiu-ku
iu-iu,幽幽,25,iu-iu
kí-hô,幾何,25,kí-hô
kuí-nā,幾若,25,kúi-nā
kuí-lo̍h,幾落,25,kúi-lo̍h
tsng-tiong,庄中,25,chng-tiong
tsng-lē,庄例,25,chng-lē
tsng-lāi,庄內,25,chng-lāi
tsng-bé,庄尾,25,chng-bé
tsng-tsiànn,庄正,25,chng-chiàⁿ
tsng-bîn,庄民,25,chng-bîn
tsng-siā,庄社,25,chng-siā
tsng-ni̍h,庄裡,25,chng-ni̍h
tsng-tiúnn,庄長,25,chng-tiúⁿ
tsng-mn̂g,庄門,25,chng-mn̂g
tsng-tíng,庄頂,25,chng-téng
tsng-thâu,庄頭,25,chng-thâu
pì-iū,庇佑,25,pì-iū
pì-ìm,庇蔭,25,pì-ìm
tshn̂g-á,床仔,25,chhn̂g-á
tshn̂g-kong,床公,25,chhn̂g-kong
tshn̂g-pô,床婆,25,chhn̂g-pô
tshn̂g-má,床媽,25,chhn̂g-má
tshn̂g-uî,床帷,25,chhn̂g-ûi
tshn̂g-kè,床架,25,chhn̂g-kè
tshn̂g-bî,床楣,25,chhn̂g-bî
tshn̂g-kuī,床櫃,25,chhn̂g-kūi
tshn̂g-bú,床母,25,chhn̂g-bú
tshn̂g-kiû,床球,25,chhn̂g-kiû
tshn̂g-jio̍k,床縟,25,chhn̂g-jio̍k
tshn̂g-tō,床道,25,chhn̂g-tō
tshn̂g-phoo,床鋪,25,chhn̂g-pho͘
tshn̂g-thâu,床頭,25,chhn̂g-thâu
sī-tuā,序大,25,sī-tōa
sū-bûn,序文,25,sū-bûn
sī-suè,序細,25,sī-sòe
tué-ē,底下,25,tóe-ē
tué-tioh,底拕,25,tóe-tioh
tué-hē,底系,25,tóe-hē
tí-hē,底系,25,tí-hē
tí-sè,底細,25,tí-sè
tué-tì,底蒂,25,tóe-tì
tué-hè,底貨,25,tóe-hè
pâu-hi,庖犧,25,pâu-hi
phàu-tshng,庖瘡,25,phàu-chhng
tiàm-tsú,店主,25,tiàm-chú
tiàm-á,店仔,25,tiàm-á
tiàm-tiān,店佃,25,tiàm-tiān
tiàm-tó,店倒,25,tiàm-tó
tiàm-kháu,店口,25,tiàm-kháu
tiàm-uân,店員,25,tiàm-oân
tiàm-ki,店基,25,tiàm-ki
tiàm-hé,店夥,25,tiàm-hé
tiàm-kheh,店客,25,tiàm-kheh
tiàm-tué,店底,25,tiàm-tóe
tiàm-hōo,店戶,25,tiàm-hō͘
tiàm-tong,店東,25,tiàm-tong
tiàm-khak,店殼,25,tiàm-khak
tiàm-sè,店稅,25,tiàm-sè
tiàm-thang,店窗,25,tiàm-thang
tiàm-phòo,店舖,25,tiàm-phò͘
tiàm-hō,店號,25,tiàm-hō
tiàm-bīn,店面,25,tiàm-bīn
tiàm-thâu,店頭,25,tiàm-thâu
tiàm-gia̍h,店額,25,tiàm-gia̍h
kinn-gōo,庚午,25,kiⁿ-gō͘
kinn-tsú,庚子,25,kiⁿ-chú
kinn-în,庚寅,25,kiⁿ-în
kinn-thiap,庚帖,25,kiⁿ-thiap
kinn-sut,庚戌,25,kiⁿ-sut
king-song,庚桑,25,keng-song
kinn-sin,庚申,25,kiⁿ-sin
kinn-sîn,庚辰,25,kiⁿ-sîn
kinn-tǹg,庚頓,25,kiⁿ-tǹg
hú-tsiūnn,府上,25,hú-chiūⁿ
hú-ē,府下,25,hú-ē
hú-tiong,府中,25,hú-tiong
hú-līng,府令,25,hú-lēng
hú-hūn,府份,25,hú-hūn
hú-lāi,府內,25,hú-lāi
hú-báu,府卯,25,hú-báu
hú-kháu,府口,25,hú-kháu
hú-siânn,府城,25,hú-siâⁿ
hú-pò,府報,25,hú-pò
hú-guā,府外,25,hú-gōa
hú-o̍h,府學,25,hú-o̍h
hú-kuann,府官,25,hú-koaⁿ
hú-tsun,府尊,25,hú-chun
hú-thiann,府廳,25,hú-thiaⁿ
hú-tē,府第,25,hú-tē
