tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
it-luí-tshiú,it-lúi-chhiú,一壘手,it-lui-tshiu,it-lui-chhiu,3,taigitv
se-khàn-tooh,se-khàn-to͘h,se-khàn-tooh,se-khan-tooh,se-khan-to͘h,3,taigitv
jī-luí-tshiú,jī-lúi-chhiú,二壘手,ji-lui-tshiu,ji-lui-chhiu,3,taigitv
lī-luí-tshiú,lī-lúi-chhiú,二壘手,li-lui-tshiu,li-lui-chhiu,3,taigitv
sà-tooh,sà-to͘h,sà-tooh,sa-tooh,sa-to͘h,2,taigitv
sann-luí-tshiú,saⁿ-lúi-chhiú,三壘手,sann-lui-tshiu,saⁿ-lui-chhiu,3,taigitv
siò-tooh,siò-to͘h,siò-tooh,sio-tooh,sio-to͘h,2,taigitv
iû-kik-tshiú,iû-kek-chhiú,游擊手,iu-kik-tshiu,iu-kek-chhiu,3,taigitv
luí-pau,lúi-pau,壘包,lui-pau,lui-pau,2,taigitv
tuānn-uī,tōaⁿ-ūi,段位,tuann-ui,toaⁿ-ui,2,taigitv
sann-hun-kiû,saⁿ-hun-kiû,三分球,sann-hun-kiu,saⁿ-hun-kiu,3,taigitv
hua̍t-kiû,hoa̍t-kiû,罰球,huat-kiu,hoat-kiu,2,taigitv
king--leh,keng--leh,弓咧,king--leh,keng--leh,2,taigitv
kuàn-nâ,koàn-nâ,灌籃,kuan-na,koan-na,2,taigitv
tsiūnn-nâ,chiūⁿ-nâ,上籃,tsiunn-na,chiuⁿ-na,2,taigitv
tshè-pán-kiû,chhè-pán-kiû,摖板球,tshe-pan-kiu,chhe-pan-kiu,3,taigitv
khang-sim-kiû,khang-sim-kiû,空心球,khang-sim-kiu,khang-sim-kiu,3,taigitv
tshiat--ji̍p,chhiat--ji̍p,切入,tshiat--jip,chhiat--jip,2,taigitv
tshiat--li̍p,chhiat--li̍p,切入,tshiat--lip,chhiat--lip,2,taigitv
ūn-kiû,ūn-kiû,運球,un-kiu,un-kiu,2,taigitv
bàng-gà,bàng-gà,bàng-gà,bang-ga,bang-ga,2,taigitv
mî-im,mî-im,mî-im,mi-im,mi-im,2,taigitv
khó-sòng,khó-sòng,可送,kho-song,kho-song,2,taigitv
hīng-tsûn-tsiá,hēng-chûn-chiá,倖存者,hing-tsun-tsia,heng-chun-chia,3,taigitv
lī-huānn-lâu,lī-hōaⁿ-lâu,離岸流,li-huann-lau,li-hoaⁿ-lau,3,taigitv
iân-huānn-lâu,iân-hōaⁿ-lâu,沿岸流,ian-huann-lau,ian-hoaⁿ-lau,3,taigitv
tshiong-íng,chhiong-éng,衝湧,tshiong-ing,chhiong-eng,2,taigitv
uān-hîng,oān-hêng,緩刑,uan-hing,oan-heng,2,taigitv
kià-tsuē,kià-chōe,寄罪,kia-tsue,kia-choe,2,taigitv
tsián-tsi̍p,chián-chi̍p,剪輯,tsian-tsip,chian-chip,2,taigitv
tsián-tsiap,chián-chiap,剪接,tsian-tsiap,chian-chiap,2,taigitv
tsing-huâ-tuà,cheng-hôa-tòa,精華帶,tsing-hua-tua,cheng-hoa-toa,3,taigitv
ti̍t-pò,ti̍t-pò,直播,tit-po,tit-po,2,taigitv
tîng-pò,têng-pò,重播,ting-po,teng-po,2,taigitv
tsá-niáu,chá-niáu,早鳥,tsa-niau,cha-niau,2,taigitv
tsōng-iû,chōng-iû,壯遊,tsong-iu,chong-iu,2,taigitv
àu-tsa-poo,àu-cha-po͘,漚查埔,au-tsa-poo,au-cha-po͘,3,taigitv
luán-lâm,loán-lâm,暖男,luan-lam,loan-lam,2,taigitv
thuat-tuann,thoat-toaⁿ,脫單,thuat-tuann,thoat-toaⁿ,2,taigitv
tián-hó-gia̍h,tián-hó-gia̍h,展好額,tian-ho-giah,tian-ho-giah,3,taigitv
tsiau-kī,chiau-kī,焦距,tsiau-ki,chiau-ki,2,taigitv
tsiau-kū,chiau-kū,焦距,tsiau-ku,chiau-ku,2,taigitv
sir-kóng,sir-kóng,司康,sir-kong,sir-kong,2,taigitv
su-kóng,su-kóng,司康,su-kong,su-kong,2,taigitv
hn̄g-kīn-huat,hn̄g-kīn-hoat,遠近法,hng-kin-huat,hng-kin-hoat,3,taigitv
hn̄g-kūn-huat,hn̄g-kūn-hoat,遠近法,hng-kun-huat,hng-kun-hoat,3,taigitv
put-tsit-pòo,put-chit-pò͘,不織布,put-tsit-poo,put-chit-po͘,3,taigitv
lia̍h-lîng-í,lia̍h-lêng-í,掠龍椅,liah-ling-i,liah-leng-i,3,taigitv
sim-hú-káu,sim-hú-káu,心輔狗,sim-hu-kau,sim-hu-kau,3,taigitv
tuī-ki,tūi-ki,墜機,tui-ki,tui-ki,2,taigitv
sit-sū,sit-sū,失事,sit-su,sit-su,2,taigitv
mooh-tsím,mo͘h-chím,𢯾枕,mooh-tsim,mo͘h-chim,2,taigitv
phīng-tsím,phēng-chím,並枕,phing-tsim,pheng-chim,2,taigitv
tsuí-sik,chúi-sek,水螅,tsui-sik,chui-sek,2,taigitv
tsóo-nî,chó͘-nî,阻尼,tsoo-ni,cho͘-ni,2,taigitv
tsóo-lî,chó͘-lî,阻尼,tsoo-li,cho͘-li,2,taigitv
tsù-pho,chù-pho,駐波,tsu-pho,chu-pho,2,taigitv
tsūn-nn̄g-ki,chūn-nn̄g-ki,捘卵機,tsun-nng-ki,chun-nng-ki,3,taigitv
hip-tah-ki,hip-tah-ki,翕貼機,hip-tah-ki,hip-tah-ki,3,taigitv
tiàu-ut-ki,tiàu-ut-ki,吊熨機,tiau-ut-ki,tiau-ut-ki,3,taigitv
ī-kha,ī-kha,奕跤,i-kha,i-kha,2,taigitv
ī-tshiú,ī-chhiú,奕手,i-tshiu,i-chhiu,2,taigitv
tánn-kòo-sûn,táⁿ-kò͘-sûn,膽固醇,tann-koo-sun,taⁿ-ko͘-sun,3,taigitv
hueh-iû,hoeh-iû,血油,hueh-iu,hoeh-iu,2,taigitv
huih-iû,huih-iû,血油,huih-iu,huih-iu,2,taigitv
îng-bōo,êng-bō͘,螢幕,ing-boo,eng-bo͘,2,taigitv
ku̍t-tshí,ku̍t-chhí,滑鼠,kut-tshi,kut-chhi,2,taigitv
ku̍t-tshú,ku̍t-chhú,滑鼠,kut-tshu,kut-chhu,2,taigitv
tiān-náu-tshí,tiān-náu-chhí,電腦鼠,tian-nau-tshi,tian-nau-chhi,3,taigitv
tiān-náu-tshú,tiān-náu-chhú,電腦鼠,tian-nau-tshu,tian-nau-chhu,3,taigitv
niáu-tshí-á,niáu-chhí-á,鳥鼠仔,niau-tshi-a,niau-chhi-a,3,taigitv
niáu-tshú-á,niáu-chhú-á,鳥鼠仔,niau-tshu-a,niau-chhu-a,3,taigitv
tò-jí,tò-jí,倒子,to-ji,to-ji,2,taigitv
tò-lí,tò-lí,倒子,to-li,to-li,2,taigitv
tsiànn-jí,chiàⁿ-jí,正子,tsiann-ji,chiaⁿ-ji,2,taigitv
tsiànn-lí,chiàⁿ-lí,正子,tsiann-li,chiaⁿ-li,2,taigitv
tiong-jí,tiong-jí,中子,tiong-ji,tiong-ji,2,taigitv
tiong-lí,tiong-lí,中子,tiong-li,tiong-li,2,taigitv
kún-lûn,kún-lûn,滾輪,kun-lun,kun-lun,2,taigitv
iû-piau,iû-piau,游標,iu-piau,iu-piau,2,taigitv
iû-phiau,iû-phiau,游標,iu-phiau,iu-phiau,2,taigitv
khí-puânn,khí-pôaⁿ,齒盤,khi-puann,khi-poaⁿ,2,taigitv
kái-sik-tōo,kái-sek-tō͘,解析度,kai-sik-too,kai-sek-to͘,3,taigitv
uē-tsit,ōe-chit,畫質,ue-tsit,oe-chit,2,taigitv
uī-tsit,ūi-chit,畫質,ui-tsit,ui-chit,2,taigitv
uē-sòo,ōe-sò͘,畫素,ue-soo,oe-so͘,2,taigitv
uī-sòo,ūi-sò͘,畫素,ui-soo,ui-so͘,2,taigitv
hun-ia̍h,hun-ia̍h,分頁,hun-iah,hun-iah,2,taigitv
sī-thang,sī-thang,視窗,si-thang,si-thang,2,taigitv
su-tshiam,su-chhiam,書籤,su-tshiam,su-chhiam,2,taigitv
tsu-tshiam,chu-chhiam,書籤,tsu-tshiam,chu-chhiam,2,taigitv
khé-iōng,khé-iōng,啟用,khe-iong,khe-iong,2,taigitv
giām-tsìng-bé,giām-chèng-bé,驗證碼,giam-tsing-be,giam-cheng-be,3,taigitv
tiâu-bé,tiâu-bé,條碼,tiau-be,tiau-be,2,taigitv
tsài-kū,chài-kū,載具,tsai-ku,chai-ku,2,taigitv
tsài-khū,chài-khū,載具,tsai-khu,chai-khu,2,taigitv
tîng-tsíng-lí,têng-chéng-lí,重整理,ting-tsing-li,teng-cheng-li,3,taigitv
king-sin,keng-sin,更新,king-sin,keng-sin,2,taigitv
kì-lo̍k-tóng,kì-lo̍k-tóng,記錄檔,ki-lok-tong,ki-lok-tong,3,taigitv
kì-lio̍k-tòng,kì-lio̍k-tòng,記錄檔,ki-liok-tong,ki-liok-tong,3,taigitv
lòo-kerh,lò͘-kerh,lòo-kerh,loo-kerh,lo͘-kerh,2,taigitv
kháu-tsō,kháu-chō,口座,khau-tso,khau-cho,2,taigitv
bi̍t-bé,bi̍t-bé,密碼,bit-be,bit-be,2,taigitv
àm-bé,àm-bé,暗碼,am-be,am-be,2,taigitv
tông-pōo,tông-pō͘,同步,tong-poo,tong-po͘,2,taigitv
hia̍p-tsok,hia̍p-chok,協作,hiap-tsok,hiap-chok,2,taigitv
suî-sin-tia̍p,sûi-sin-tia̍p,隨身碟,sui-sin-tiap,sui-sin-tiap,3,taigitv
tsu-liāu-khòo,chu-liāu-khò͘,資料庫,tsu-liau-khoo,chu-liau-kho͘,3,taigitv
tuā-sòo-kì,tōa-sò͘-kì,大數據,tua-soo-ki,toa-so͘-ki,3,taigitv
tuā-sòo-kù,tōa-sò͘-kù,大數據,tua-soo-ku,toa-so͘-ku,3,taigitv
pín-tíng,pín-téng,鉼頂,pin-ting,pin-teng,2,taigitv
san-tû,san-tû,刪除,san-tu,san-tu,2,taigitv
san-tî,san-tî,刪除,san-ti,san-ti,2,taigitv
thâi-tiāu,thâi-tiāu,刣掉,thai-tiau,thai-tiau,2,taigitv
ka--lo̍h-lâi,ka--lo̍h-lâi,鉸落來,ka--loh-lai,ka--loh-lai,3,taigitv
ho̍k-tsè,ho̍k-chè,複製,hok-tse,hok-che,2,taigitv
khóo-pih,khó͘-pih,khóo-pih,khoo-pih,kho͘-pih,2,taigitv
tah--khí-khì,tah--khí-khì,貼起去,tah--khi-khi,tah--khi-khi,3,taigitv
tsián-tah-phōo,chián-tah-phō͘,剪貼簿,tsian-tah-phoo,chian-tah-pho͘,3,taigitv
tshi̍h-liú,chhi̍h-liú,揤鈕,tshih-liu,chhih-liu,2,taigitv
khak-jīn-khing,khak-jīn-kheng,確認框,khak-jin-khing,khak-jin-kheng,3,taigitv
khak-līn-khing,khak-līn-kheng,確認框,khak-lin-khing,khak-lin-kheng,3,taigitv
to-suán-khing,to-soán-kheng,多選框,to-suan-khing,to-soan-kheng,3,taigitv
sim-si-thâng,sim-si-thâng,心絲蟲,sim-si-thang,sim-si-thang,3,taigitv
ām-khoo,ām-kho͘,頷箍,am-khoo,am-kho͘,2,taigitv
lāng-niau-ki,lāng-niau-ki,弄貓枝,lang-niau-ki,lang-niau-ki,3,taigitv
kāu-tsó-iâm,kāu-chó-iâm,厚藻鹽,kau-tso-iam,kau-cho-iam,3,taigitv
àng-té-iû,àng-té-iû,甕底油,ang-te-iu,ang-te-iu,3,taigitv
liú-á-piánn,liú-á-piáⁿ,鈕仔餅,liu-a-piann,liu-a-piaⁿ,3,taigitv
lāu-tê,lāu-tê,老茶,lau-te,lau-te,2,taigitv
iam-tsân,iam-chân,閹殘,iam-tsan,iam-chan,2,taigitv
khai-kuan,khai-koan,開關,khai-kuan,khai-koan,2,taigitv
tan-suán-liú,tan-soán-liú,單選鈕,tan-suan-liu,tan-soan-liu,3,taigitv
pió-tuann,pió-toaⁿ,表單,pio-tuann,pio-toaⁿ,2,taigitv
su-ji̍p-nuâ,su-ji̍p-nôa,輸入欄,su-jip-nua,su-jip-noa,3,taigitv
su-li̍p-nuâ,su-li̍p-nôa,輸入欄,su-lip-nua,su-lip-noa,3,taigitv
pòo-lîm-ta̍t,pò͘-lîm-ta̍t,布林值,poo-lim-tat,po͘-lim-tat,3,taigitv
tsin-ké-ta̍t,chin-ké-ta̍t,真假值,tsin-ke-tat,chin-ke-tat,3,taigitv
kíng-sik-khì,kéng-sek-khì,揀色器,king-sik-khi,keng-sek-khi,3,taigitv
thua,thoa,拖,thua,thoa,1,taigitv
thua-suán,thoa-soán,拖選,thua-suan,thoa-soan,2,taigitv
tiám-suán,tiám-soán,點選,tiam-suan,tiam-soan,2,taigitv
tiám-tshi̍h,tiám-chhi̍h,點揤,tiam-tshih,tiam-chhih,2,taigitv
tiám,tiám,點,tiam,tiam,1,taigitv
tshi̍h-nn̄g-ē,chhi̍h-nn̄g-ē,揤兩下,tshih-nng-e,chhih-nng-e,3,taigitv
kńg,kńg,捲,kng,kng,1,taigitv
kńg-tiâu,kńg-tiâu,捲條,kng-tiau,kng-tiau,2,taigitv
liân-kiat,liân-kiat,連結,lian-kiat,lian-kiat,2,taigitv
bāng-tsí,bāng-chí,網址,bang-tsi,bang-chi,2,taigitv
tōo-né,tō͘-né,tōo-né,too-ne,to͘-ne,2,taigitv
kià-hù,kià-hù,寄付,kia-hu,kia-hu,2,taigitv
tsàn-tsōo,chàn-chō͘,贊助,tsan-tsoo,chan-cho͘,2,taigitv
piau-tê,piau-tê,標題,piau-te,piau-te,2,taigitv
piau-tuê,piau-tôe,標題,piau-tue,piau-toe,2,taigitv
phiau-tê,phiau-tê,標題,phiau-te,phiau-te,2,taigitv
phiau-tuê,phiau-tôe,標題,phiau-tue,phiau-toe,2,taigitv
lāi-bûn,lāi-bûn,內文,lai-bun,lai-bun,2,taigitv
tuānn-lo̍h,tōaⁿ-lo̍h,段落,tuann-loh,toaⁿ-loh,2,taigitv
tuā-siá,tōa-siá,大寫,tua-sia,toa-sia,2,taigitv
sió-siá,sió-siá,小寫,sio-sia,sio-sia,2,taigitv
bôo-pán,bô͘-pán,模板,boo-pan,bo͘-pan,2,taigitv
siat-tīng,siat-tēng,設定,siat-ting,siat-teng,2,taigitv
suán-hāng,soán-hāng,選項,suan-hang,soan-hang,2,taigitv
siū-khuân,siū-khoân,授權,siu-khuan,siu-khoan,2,taigitv
tshiok-khòng-pán,chhiok-khòng-pán,觸控板,tshiok-khong-pan,chhiok-khong-pan,3,taigitv
uē-tôo-pán,ōe-tô͘-pán,畫圖板,ue-too-pan,oe-to͘-pan,3,taigitv
uī-tôo-pán,ūi-tô͘-pán,畫圖板,ui-too-pan,ui-to͘-pan,3,taigitv
ī-lám,ī-lám,預覽,i-lam,i-lam,2,taigitv
ū-lám,ū-lám,預覽,u-lam,u-lam,2,taigitv
ap-sok-tóng,ap-sok-tóng,壓縮檔,ap-sok-tong,ap-sok-tong,3,taigitv
ap-sok-tòng,ap-sok-tòng,壓縮檔,ap-sok-tong,ap-sok-tong,3,taigitv
kī-tsi̍p,kī-chi̍p,巨集,ki-tsip,ki-chip,2,taigitv
kū-tsi̍p,kū-chi̍p,巨集,ku-tsip,ku-chip,2,taigitv
kī-tsi̍p-khí,kī-chi̍p-khí,巨集齒,ki-tsip-khi,ki-chip-khi,3,taigitv
kū-tsi̍p-khí,kū-chi̍p-khí,巨集齒,ku-tsip-khi,ku-chip-khi,3,taigitv
kong-lîng-khí,kong-lêng-khí,功能齒,kong-ling-khi,kong-leng-khi,3,taigitv
tsoo-ha̍p-khí,cho͘-ha̍p-khí,組合齒,tsoo-hap-khi,cho͘-hap-khi,3,taigitv
kài-bīn,kài-bīn,介面,kai-bin,kai-bin,2,taigitv
lūn-tuânn,lūn-tôaⁿ,論壇,lun-tuann,lun-toaⁿ,2,taigitv
thó-lūn-khu,thó-lūn-khu,討論區,tho-lun-khu,tho-lun-khu,3,taigitv
thai-suán,thai-soán,篩選,thai-suan,thai-soan,2,taigitv
kuè-lī,kòe-lī,過濾,kue-li,koe-li,2,taigitv
kè-lū,kè-lū,過濾,ke-lu,ke-lu,2,taigitv
tō-lám-lia̍t,tō-lám-lia̍t,導覽列,to-lam-liat,to-lam-liat,3,taigitv
kang-kū-lia̍t,kang-kū-lia̍t,工具列,kang-ku-liat,kang-ku-liat,3,taigitv
kang-khū-lia̍t,kang-khū-lia̍t,工具列,kang-khu-liat,kang-khu-liat,3,taigitv
tôo-sī,tô͘-sī,圖示,too-si,to͘-si,2,taigitv
tsài-ji̍p,chài-ji̍p,載入,tsai-jip,chai-jip,2,taigitv
tsài-li̍p,chài-li̍p,載入,tsai-lip,chai-lip,2,taigitv
lóo,ló͘,lóo,loo,lo͘,1,taigitv
tsài-ji̍p-tiong,chài-ji̍p-tiong,載入中,tsai-jip-tiong,chai-jip-tiong,3,taigitv
tsài-li̍p-tiong,chài-li̍p-tiong,載入中,tsai-lip-tiong,chai-lip-tiong,3,taigitv
lóo-tìng,ló͘-tèng,lóo-tìng,loo-ting,lo͘-teng,2,taigitv
tîng-tsài-ji̍p,têng-chài-ji̍p,重載入,ting-tsai-jip,teng-chai-jip,3,taigitv
luī-lóo,lūi-ló͘,luī-lóo,lui-loo,lui-lo͘,2,taigitv
tho̍k-tshú,tho̍k-chhú,讀取,thok-tshu,thok-chhu,2,taigitv
tho̍k-tshí,tho̍k-chhí,讀取,thok-tshi,thok-chhi,2,taigitv
táng-lóo,táng-ló͘,táng-lóo,tang-loo,tang-lo͘,2,taigitv
lia̍h,lia̍h,掠,liah,liah,1,taigitv
hā-tsài,hā-chài,下載,ha-tsai,ha-chai,2,taigitv
kiu-pâi,kiu-pâi,勼排,kiu-pai,kiu-pai,2,taigitv
khuài-sok-khí,khoài-sok-khí,快速齒,khuai-sok-khi,khoai-sok-khi,3,taigitv
jia̍t-khí,jia̍t-khí,熱齒,jiat-khi,jiat-khi,2,taigitv
tīng-ua̍t-tsè,tēng-oa̍t-chè,訂閱制,ting-uat-tse,teng-oat-che,3,taigitv
thê-sī-sû,thê-sī-sû,提示詞,the-si-su,the-si-su,3,taigitv
nuâ,nôa,欄,nua,noa,1,taigitv
lia̍t,lia̍t,列,liat,liat,1,taigitv
keh-sik,keh-sek,格式,keh-sik,keh-sek,2,taigitv
keh-sik-huà,keh-sek-hòa,格式化,keh-sik-hua,keh-sek-hoa,3,taigitv
ho̍k-guân,ho̍k-goân,復原,hok-guan,hok-goan,2,taigitv
tíng-tsi̍t-pōo,téng-chi̍t-pō͘,頂一步,ting-tsit-poo,teng-chit-po͘,3,taigitv
ē-tsi̍t-pōo,ē-chi̍t-pō͘,下一步,e-tsit-poo,e-chit-po͘,3,taigitv
tah-tôo,tah-tô͘,貼圖,tah-too,tah-to͘,2,taigitv
e-móo-jih,e-mó͘-jih,e-móo-jih,e-moo-jih,e-mo͘-jih,3,taigitv
uānn-tsuā,ōaⁿ-chōa,換逝,uann-tsua,oaⁿ-choa,2,taigitv
tiám-tīn-tôo,tiám-tīn-tô͘,點陣圖,tiam-tin-too,tiam-tin-to͘,3,taigitv
hiòng-liōng-tôo,hiòng-liōng-tô͘,向量圖,hiong-liong-too,hiong-liong-to͘,3,taigitv
tsia̍h-sik,chia̍h-sek,食色,tsiah-sik,chiah-sek,2,taigitv
khing-suànn-sik,kheng-sòaⁿ-sek,框線色,khing-suann-sik,kheng-soaⁿ-sek,3,taigitv
tsiām-tsân-sik,chiām-chân-sek,漸層色,tsiam-tsan-sik,chiam-chan-sek,3,taigitv
thàu-bîng-tōo,thàu-bêng-tō͘,透明度,thau-bing-too,thau-beng-to͘,3,taigitv
thò-bîng-tōo,thò-bêng-tō͘,透明度,tho-bing-too,tho-beng-to͘,3,taigitv
sik-phiò,sek-phiò,色票,sik-phio,sek-phio,2,taigitv
siōng-sè-huà,siōng-sè-hòa,上細化,siong-se-hua,siong-se-hoa,3,taigitv
siōng-suè-huà,siōng-sòe-hòa,上細化,siong-sue-hua,siong-soe-hoa,3,taigitv
kiám-sī,kiám-sī,檢視,kiam-si,kiam-si,2,taigitv
tshim-khû,chhim-khû,深跍,tshim-khu,chhim-khu,2,taigitv
koo-kha-khû,ko͘-kha-khû,孤跤跍,koo-kha-khu,ko͘-kha-khu,3,taigitv
jī-thâu-ki,jī-thâu-ki,二頭肌,ji-thau-ki,ji-thau-ki,3,taigitv
lī-thâu-ki,lī-thâu-ki,二頭肌,li-thau-ki,li-thau-ki,3,taigitv
tshiú-tóo-jîn,chhiú-tó͘-jîn,手肚仁,tshiu-too-jin,chhiu-to͘-jin,3,taigitv
tshiú-tóo-lîn,chhiú-tó͘-lîn,手肚仁,tshiu-too-lin,chhiu-to͘-lin,3,taigitv
kha-tsiah-ki,kha-chiah-ki,尻脊肌,kha-tsiah-ki,kha-chiah-ki,3,taigitv
tshik-pênn-giâ,chhek-pêⁿ-giâ,側平夯,tshik-penn-gia,chhek-peⁿ-gia,3,taigitv
tshik-pînn-giâ,chhek-pîⁿ-giâ,側平夯,tshik-pinn-gia,chhek-piⁿ-gia,3,taigitv
hui-niáu,hui-niáu,飛鳥,hui-niau,hui-niau,2,taigitv
pue-tsiáu,poe-chiáu,飛鳥,pue-tsiau,poe-chiau,2,taigitv
ngē-giâ,ngē-giâ,硬夯,nge-gia,nge-gia,2,taigitv
ngī-giâ,ngī-giâ,硬夯,ngi-gia,ngi-gia,2,taigitv
hing-khám-sak,heng-khám-sak,胸坎捒,hing-kham-sak,heng-kham-sak,3,taigitv
thuí-sak,thúi-sak,腿捒,thui-sak,thui-sak,2,taigitv
the-sak,the-sak,䖙捒,the-sak,the-sak,2,taigitv
kha-tshng-sak,kha-chhng-sak,尻川捒,kha-tshng-sak,kha-chhng-sak,3,taigitv
à-lîng,à-lêng,啞鈴,a-ling,a-leng,2,taigitv
a-lé,a-lé,a-lé,a-le,a-le,2,taigitv
kǹg-lîng,kǹg-lêng,槓鈴,kng-ling,kng-leng,2,taigitv
ôo-lîng,ô͘-lêng,壺鈴,oo-ling,o͘-leng,2,taigitv
hàinn-ôo,hàiⁿ-ô͘,幌壺,hainn-oo,haiⁿ-o͘,2,taigitv
pó-pì-thiàu,pó-pì-thiàu,保庇跳,po-pi-thiau,po-pi-thiau,3,taigitv
tsú-tōng-ki,chú-tōng-ki,主動肌,tsu-tong-ki,chu-tong-ki,3,taigitv
khòng-li̍k-ki,khòng-le̍k-ki,抗力肌,khong-lik-ki,khong-lek-ki,3,taigitv
hia̍p-tông-ki,hia̍p-tông-ki,協同肌,hiap-tong-ki,hiap-tong-ki,3,taigitv
jiû-nńg-tōo,jiû-nńg-tō͘,柔軟度,jiu-nng-too,jiu-nng-to͘,3,taigitv
liû-nńg-tōo,liû-nńg-tō͘,柔軟度,liu-nng-too,liu-nng-to͘,3,taigitv
jiû-luán-tōo,jiû-loán-tō͘,柔軟度,jiu-luan-too,jiu-loan-to͘,3,taigitv
liû-luán-tōo,liû-loán-tō͘,柔軟度,liu-luan-too,liu-loan-to͘,3,taigitv
ki-nāi-li̍k,ki-nāi-le̍k,肌耐力,ki-nai-lik,ki-nai-lek,3,taigitv
po̍k-huat-li̍k,po̍k-hoat-le̍k,爆發力,pok-huat-lik,pok-hoat-lek,3,taigitv
king-tsìnn-pōo,keng-chìⁿ-pō͘,弓箭步,king-tsinn-poo,keng-chiⁿ-po͘,3,taigitv
kiong-tsìnn-pōo,kiong-chìⁿ-pō͘,弓箭步,kiong-tsinn-poo,kiong-chiⁿ-po͘,3,taigitv
tò-khiā-thîng,tò-khiā-thêng,倒徛騰,to-khia-thing,to-khia-theng,3,taigitv
pang-á-thènn,pang-á-thèⁿ,枋仔牚,pang-a-thenn,pang-a-theⁿ,3,taigitv
pang-á-thìnn,pang-á-thìⁿ,枋仔牚,pang-a-thinn,pang-a-thiⁿ,3,taigitv
khi-pang-thènn,khi-pang-thèⁿ,敧枋牚,khi-pang-thenn,khi-pang-theⁿ,3,taigitv
khi-pang-thìnn,khi-pang-thìⁿ,敧枋牚,khi-pang-thinn,khi-pang-thiⁿ,3,taigitv
tuā-thâu-tah,tōa-thâu-tah,大頭貼,tua-thau-tah,toa-thau-tah,3,taigitv
sok-tôo,sok-tô͘,縮圖,sok-too,sok-to͘,2,taigitv
tsiong-tuan-ki,chiong-toan-ki,終端機,tsiong-tuan-ki,chiong-toan-ki,3,taigitv
tsú-ki-pang,chú-ki-pang,主機枋,tsu-ki-pang,chu-ki-pang,3,taigitv
tshú-lí-khì,chhú-lí-khì,處理器,tshu-li-khi,chhu-li-khi,3,taigitv
kì-ik-thé,kì-ek-thé,記憶體,ki-ik-the,ki-ek-the,3,taigitv
hián-sī-khah,hián-sī-khah,顯示卡,hian-si-khah,hian-si-khah,3,taigitv
sàn-jia̍t-khì,sàn-jia̍t-khì,散熱器,san-jiat-khi,san-jiat-khi,3,taigitv
sàn-lia̍t-khì,sàn-lia̍t-khì,散熱器,san-liat-khi,san-liat-khi,3,taigitv
ngē-thé,ngē-thé,硬體,nge-the,nge-the,2,taigitv
ngī-thé,ngī-thé,硬體,ngi-the,ngi-the,2,taigitv
nńg-thé,nńg-thé,軟體,nng-the,nng-the,2,taigitv
lîng-hònn-pí,lêng-hòⁿ-pí,能耗比,ling-honn-pi,leng-hoⁿ-pi,3,taigitv
tsip-hîng-sū,chip-hêng-sū,執行緒,tsip-hing-su,chip-heng-su,3,taigitv
tsip-hîng-sī,chip-hêng-sī,執行緒,tsip-hing-si,chip-heng-si,3,taigitv
hi̍k-sim,he̍k-sim,核心,hik-sim,hek-sim,2,taigitv
ting-ji̍p,teng-ji̍p,登入,ting-jip,teng-jip,2,taigitv
ting-tshut,teng-chhut,登出,ting-tshut,teng-chhut,2,taigitv
sú-iōng-tsiá,sú-iōng-chiá,使用者,su-iong-tsia,su-iong-chia,3,taigitv
khai-huat-tsiá,khai-hoat-chiá,開發者,khai-huat-tsia,khai-hoat-chia,3,taigitv
jī-tsìn-uī,jī-chìn-ūi,二進位,ji-tsin-ui,ji-chin-ui,3,taigitv
tsa̍p-tsìn-uī,cha̍p-chìn-ūi,十進位,tsap-tsin-ui,chap-chin-ui,3,taigitv
an-ji̍p,an-ji̍p,安入,an-jip,an-jip,2,taigitv
an-li̍p,an-li̍p,安入,an-lip,an-lip,2,taigitv
hòng-sàng-khì,hòng-sàng-khì,放送器,hong-sang-khi,hong-sang-khi,3,taigitv
im-liōng,im-liōng,音量,im-liong,im-liong,2,taigitv
nâ-gê,nâ-gê,藍牙,na-ge,na-ge,2,taigitv
jia̍t-tiám,jia̍t-tiám,熱點,jiat-tiam,jiat-tiam,2,taigitv
lia̍t-tiám,lia̍t-tiám,熱點,liat-tiam,liat-tiam,2,taigitv
ún-su-khuân,ún-su-khoân,隱私權,un-su-khuan,un-su-khoan,3,taigitv
ún-su-kuân,ún-su-koân,隱私權,un-su-kuan,un-su-koan,3,taigitv
pī-hūn,pī-hūn,備份,pi-hun,pi-hun,2,taigitv
jia-tà,jia-tà,遮罩,jia-ta,jia-ta,2,taigitv
jia-tàu,jia-tàu,遮罩,jia-tau,jia-tau,2,taigitv
guân-sí-bé,goân-sí-bé,原始碼,guan-si-be,goan-si-be,3,taigitv
jī-guân,jī-goân,字元,ji-guan,ji-goan,2,taigitv
lī-guân,lī-goân,字元,li-guan,li-goan,2,taigitv
tsuā-kuân,chōa-koân,逝懸,tsua-kuan,choa-koan,2,taigitv
tsuā-kī,chōa-kī,逝距,tsua-ki,choa-ki,2,taigitv
tsuā-kū,chōa-kū,逝距,tsua-ku,choa-ku,2,taigitv
luē-kiàn,lōe-kiàn,內建,lue-kian,loe-kian,2,taigitv
