tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tshâ-tiau,chhâ-tiau,柴雕,tsha-tiau,chha-tiau,2,itaigi
kàu-tī,kàu-tī,到佇,kau-ti,kau-ti,2,itaigi
tsāi-tī,chāi-tī,在佇,tsai-ti,chai-ti,2,itaigi
sio̍k-tī,sio̍k-tī,屬佇,siok-ti,siok-ti,2,itaigi
sí-ngóo-khiat,sí-ngó͘-khiat,死忤戛,si-ngoo-khiat,si-ngo͘-khiat,3,itaigi
im-siann,im-siaⁿ,音聲,im-siann,im-siaⁿ,2,itaigi
an-khok,an-khok,安酷,an-khok,an-khok,2,itaigi
ù-sio-pau,ù-sio-pau,焐燒包,u-sio-pau,u-sio-pau,3,itaigi
tsán-tsán-tsán,chán-chán-chán,讚讚讚,tsan-tsan-tsan,chan-chan-chan,3,itaigi
la̍k-iú,la̍k-iú,搦有,lak-iu,lak-iu,2,itaigi
nńg-bó-á,nńg-bó-á,軟母仔,nng-bo-a,nng-bo-a,3,itaigi
nńg-bú-á,nńg-bú-á,軟母仔,nng-bu-a,nng-bu-a,3,itaigi
siau-khan-thâu,siau-khan-thâu,消牽頭,siau-khan-thau,siau-khan-thau,3,itaigi
thó-khan-thâu,thó-khan-thâu,討牽頭,tho-khan-thau,tho-khan-thau,3,itaigi
thôo-phue̍h,thô͘-phoe̍h,塗堛,thoo-phueh,tho͘-phoeh,2,itaigi
thôo-phe̍h,thô͘-phe̍h,塗堛,thoo-pheh,tho͘-pheh,2,itaigi
iù-kang,iù-kang,幼工,iu-kang,iu-kang,2,itaigi
lo̍h-tshu,lo̍h-chhu,落趨,loh-tshu,loh-chhu,2,itaigi
tsháu-kâu,chháu-kâu,草猴,tshau-kau,chhau-kau,2,itaigi
tsi̍t-tsiah-kiánn,chi̍t-chiah-kiáⁿ,一隻囝,tsit-tsiah-kiann,chit-chiah-kiaⁿ,3,itaigi
tài-sái,tài-sái,帶屎,tai-sai,tai-sai,2,itaigi
tshoo-piak-piak,chho͘-piak-piak,粗煏煏,tshoo-piak-piak,chho͘-piak-piak,3,itaigi
guân-tsuân,goân-choân,原全,guan-tsuan,goan-choan,2,itaigi
lo̍h-sue,lo̍h-soe,落衰,loh-sue,loh-soe,2,itaigi
tài-sue,tài-soe,帶衰,tai-sue,tai-soe,2,itaigi
tio̍h-sue,tio̍h-soe,著衰,tioh-sue,tioh-soe,2,itaigi
ē-tsi̍t-tsām,ē-chi̍t-chām,下一站,e-tsit-tsam,e-chit-cham,3,itaigi
í-tsiah-phiann,í-chiah-phiaⁿ,椅脊骿,i-tsiah-phiann,i-chiah-phiaⁿ,3,itaigi
í-kha-tsiah,í-kha-chiah,椅尻脊,i-kha-tsiah,i-kha-chiah,3,itaigi
lī-liâu,lī-liâu,離療,li-liau,li-liau,2,itaigi
pàng-tsiáu,pàng-chiáu,放鳥,pang-tsiau,pang-chiau,2,itaigi
tah-iû,tah-iû,貼油,tah-iu,tah-iu,2,itaigi
iûnn-lōo-uan,iûⁿ-lō͘-oan,洋路灣,iunn-loo-uan,iuⁿ-lo͘-oan,3,itaigi
iûnn-á-uan,iûⁿ-á-oan,洋仔灣,iunn-a-uan,iuⁿ-a-oan,3,itaigi
siâ-á-uan,siâ-á-oan,斜仔灣,sia-a-uan,sia-a-oan,3,itaigi
sue-sap,soe-sap,衰颯,sue-sap,soe-sap,2,itaigi
khuànn-hóng,khòaⁿ-hóng,看仿,khuann-hong,khoaⁿ-hong,2,itaigi
kiān-gí,kiān-gí,鍵語,kian-gi,kian-gi,2,itaigi
kiān-gú,kiān-gú,鍵語,kian-gu,kian-gu,2,itaigi
phiau-thâu,phiau-thâu,標頭,phiau-thau,phiau-thau,2,itaigi
khut-kē,khut-kē,屈低,khut-ke,khut-ke,2,itaigi
uá-kha̍p,óa-kha̍p,倚磕,ua-khap,oa-khap,2,itaigi
uá-bong,óa-bong,倚摸,ua-bong,oa-bong,2,itaigi
bô-phín,bô-phín,無品,bo-phin,bo-phin,2,itaigi
bí-su̍t-to,bí-su̍t-to,美術刀,bi-sut-to,bi-sut-to,3,itaigi
pó-táu-tshù,pó-táu-chhù,寶斗厝,po-tau-tshu,po-tau-chhu,3,itaigi
kng-ba̍k,kng-ba̍k,光目,kng-bak,kng-bak,2,itaigi
tîm-lak,tîm-lak,沈落,tim-lak,tim-lak,2,itaigi
khí-phái,khí-phái,起歹,khi-phai,khi-phai,2,itaigi
king-suànn,keng-sòaⁿ,經線,king-suann,keng-soaⁿ,2,itaigi
sio-tuè,sio-tòe,相綴,sio-tue,sio-toe,2,itaigi
kò-huâinn-lâu,kò-hoâiⁿ-lâu,划橫流,ko-huainn-lau,ko-hoaiⁿ-lau,3,itaigi
kò-huînn-lâu,kò-hûiⁿ-lâu,划橫流,ko-huinn-lau,ko-huiⁿ-lau,3,itaigi
khàu-luā,khàu-lōa,哭賴,khau-lua,khau-loa,2,itaigi
sî-sî,sî-sî,時時,si-si,si-si,2,itaigi
tiānn-tiānn,tiāⁿ-tiāⁿ,定定,tiann-tiann,tiaⁿ-tiaⁿ,2,itaigi
tshiâng-tsāi,chhiâng-chāi,常在,tshiang-tsai,chhiang-chai,2,itaigi
siū-khì,siū-khì,受氣,siu-khi,siu-khi,2,itaigi
khi-muâ,khi-môa,欺瞞,khi-mua,khi-moa,2,itaigi
ún-muâ,ún-môa,隱瞞,un-mua,un-moa,2,itaigi
muâ-phiàn,môa-phiàn,瞞騙,mua-phian,moa-phian,2,itaigi
jī,jī,餌,ji,ji,1,itaigi
iông-liû,iông-liû,洋流,iong-liu,iong-liu,2,itaigi
tshio-tîo,chhio-tiô,𪁎趒,tshio-tio,chhio-tio,2,itaigi
kun-tsìng,kun-chèng,軍政,kun-tsing,kun-cheng,2,itaigi
khoo-khoo,kho͘-kho͘,箍箍,khoo-khoo,kho͘-kho͘,2,itaigi
pìnn-bô-lián,pìⁿ-bô-lián,變無輦,pinn-bo-lian,piⁿ-bo-lian,3,itaigi
pēnn-lí-ha̍k,pēⁿ-lí-ha̍k,病理學,penn-li-hak,peⁿ-li-hak,3,itaigi
tshuah-tshuah,chhoah-chhoah,掣掣,tshuah-tshuah,chhoah-chhoah,2,itaigi
í-phīng,í-phēng,椅並,i-phing,i-pheng,2,itaigi
tsuē-hāng-khuán,chōe-hāng-khoán,濟項款,tsue-hang-khuan,choe-hang-khoan,3,itaigi
koo-kioh-hì,ko͘-kioh-hì,孤腳戲,koo-kioh-hi,ko͘-kioh-hi,3,itaigi
kuà-pó-hiám,kòa-pó-hiám,掛保險,kua-po-hiam,koa-po-hiam,3,itaigi
kuà-pó-tsìng,kòa-pó-chèng,掛保證,kua-po-tsing,koa-po-cheng,3,itaigi
báng-tiān-á,báng-tiān-á,蠓電仔,bang-tian-a,bang-tian-a,3,itaigi
kué-tshua̍h,kóe-chhoa̍h,解斜,kue-tshuah,koe-chhoah,2,itaigi
siann-hāu,siaⁿ-hāu,聲效,siann-hau,siaⁿ-hau,2,itaigi
lám-hing,lám-heng,攬胸,lam-hing,lam-heng,2,itaigi
lâng-sik,lâng-sek,人色,lang-sik,lang-sek,2,itaigi
khah-suh,khah-suh,卡斯,khah-suh,khah-suh,2,itaigi
siu-si,siu-si,壽司,siu-si,siu-si,2,itaigi
hōo-lâng-tshiánn,hō͘-lâng-chhiáⁿ,予人請,hoo-lang-tshiann,ho͘-lang-chhiaⁿ,3,itaigi
sio-hong-kiû,sio-hong-kiû,燒風球,sio-hong-kiu,sio-hong-kiu,3,itaigi
kap-uá,kap-óa,敆倚,kap-ua,kap-oa,2,itaigi
liú-ân,liú-ân,紐絚,liu-an,liu-an,2,itaigi
ha̍h-ân,ha̍h-ân,合絚,hah-an,hah-an,2,itaigi
tah-liân,tah-liân,搭連,tah-lian,tah-lian,2,itaigi
tah-lân-tìn,tah-lân-tìn,罩蘭鎮,tah-lan-tin,tah-lan-tin,3,itaigi
tah-lân,tah-lân,罩蘭,tah-lan,tah-lan,2,itaigi
tshia-ke-lōo,chhia-ke-lō͘,車街路,tshia-ke-loo,chhia-ke-lo͘,3,itaigi
khioh-kat,khioh-kat,抾結,khioh-kat,khioh-kat,2,itaigi
buē-khuànn-kháu,bōe-khòaⁿ-kháu,袂看口,bue-khuann-khau,boe-khoaⁿ-khau,3,itaigi
kim-siám-siám,kim-siám-siám,金閃閃,kim-siam-siam,kim-siam-siam,3,itaigi
khuân,khoân,權,khuan,khoan,1,itaigi
ng-á-tiânn,ng-á-tiâⁿ,秧仔埕,ng-a-tiann,ng-a-tiaⁿ,3,itaigi
hit-kú,hit-kú,彼久,hit-ku,hit-ku,2,itaigi
uá-im,óa-im,倚音,ua-im,oa-im,2,itaigi
hâ-ân,hâ-ân,縖絚,ha-an,ha-an,2,itaigi
môo-thian-lûn,mô͘-thian-lûn,摩天輪,moo-thian-lun,mo͘-thian-lun,3,itaigi
tsàu-thâu,chàu-thâu,灶頭,tsau-thau,chau-thau,2,itaigi
pān-thâu,pān-thâu,扮頭,pan-thau,pan-thau,2,itaigi
tsit-kú,chit-kú,這久,tsit-ku,chit-ku,2,itaigi
thinn-kong-peh,thiⁿ-kong-peh,天公伯,thinn-kong-peh,thiⁿ-kong-peh,3,itaigi
thinn-kong,thiⁿ-kong,天公,thinn-kong,thiⁿ-kong,2,itaigi
hōng-tshiánn,hōng-chhiáⁿ,奉請,hong-tshiann,hong-chhiaⁿ,2,itaigi
sió-hioh,sió-hioh,小歇,sio-hioh,sio-hioh,2,itaigi
khuànn-bô-tiám,khòaⁿ-bô-tiám,看無點,khuann-bo-tiam,khoaⁿ-bo-tiam,3,itaigi
pàng-lo̍h-nńg,pàng-lo̍h-nńg,放落軟,pang-loh-nng,pang-loh-nng,3,itaigi
kng-kim,kng-kim,光金,kng-kim,kng-kim,2,itaigi
sann-thinn-bé,saⁿ-thiⁿ-bé,相添買,sann-thinn-be,saⁿ-thiⁿ-be,3,itaigi
thiam,thiam,添,thiam,thiam,1,itaigi
thinn,thiⁿ,添,thinn,thiⁿ,1,itaigi
buē-tsiūnn-ba̍k,bōe-chiūⁿ-ba̍k,袂上目,bue-tsiunn-bak,boe-chiuⁿ-bak,3,itaigi
tshiâu-hó-sè,chhiâu-hó-sè,撨好勢,tshiau-ho-se,chhiau-ho-se,3,itaigi
háu-kiù-kiù,háu-kiù-kiù,吼救救,hau-kiu-kiu,hau-kiu-kiu,3,itaigi
thàng-thiànn,thàng-thiàⁿ,痛疼,thang-thiann,thang-thiaⁿ,2,itaigi
piàn-tiāu,piàn-tiāu,變調,pian-tiau,pian-tiau,2,itaigi
hit-tsūn,hit-chūn,彼陣,hit-tsun,hit-chun,2,itaigi
lo-lián,lo-lián,叨撚,lo-lian,lo-lian,2,itaigi
tsīr-tsōo-tshan,chṳ̄-chō͘-chhan,自助餐,tsir-tsoo-tshan,chu-cho͘-chhan,3,itaigi
tik,tek,竹,tik,tek,1,itaigi
tshàu-ta-phí,chhàu-ta-phí,臭焦疕,tshau-ta-phi,chhau-ta-phi,3,itaigi
er-kuà,o̤-kòa,鍋蓋,er-kua,o-koa,2,itaigi
e-kuà,e-kòa,鍋蓋,e-kua,e-koa,2,itaigi
ue-kuà,oe-kòa,鍋蓋,ue-kua,oe-koa,2,itaigi
tsháu-kue-á,chháu-koe-á,草雞仔,tshau-kue-a,chhau-koe-a,3,itaigi
kér-tsí-phêr,kó̤-chí-phô̤,果子皮,ker-tsi-pher,ko-chi-pho,3,itaigi
kér-tsí-bah,kó̤-chí-bah,果子肉,ker-tsi-bah,ko-chi-bah,3,itaigi
kér-tsí-tshiū,kó̤-chí-chhiū,果子樹,ker-tsi-tshiu,ko-chi-chhiu,3,itaigi
kér-tsí-tsâng,kó̤-chí-châng,果子欉,ker-tsi-tsang,ko-chi-chang,3,itaigi
kér-hn̂g,kó̤-hn̂g,果園,ker-hng,ko-hng,2,itaigi
ké-hn̂g,ké-hn̂g,果園,ke-hng,ke-hng,2,itaigi
kué-huînn,kóe-hûiⁿ,果園,kue-huinn,koe-huiⁿ,2,itaigi
kué-hn̂g,kóe-hn̂g,果園,kue-hng,koe-hng,2,itaigi
kér-tsí-hn̂g,kó̤-chí-hn̂g,果子園,ker-tsi-hng,ko-chi-hng,3,itaigi
kér-tsí-the̍h,kó̤-chí-the̍h,果子宅,ker-tsi-theh,ko-chi-theh,3,itaigi
kér-tsap,kó̤-chap,果汁,ker-tsap,ko-chap,2,itaigi
ké-tsiap,ké-chiap,果汁,ke-tsiap,ke-chiap,2,itaigi
kué-tsiap,kóe-chiap,果汁,kue-tsiap,koe-chiap,2,itaigi
kér-tsí-tsap,kó̤-chí-chap,果子汁,ker-tsi-tsap,ko-chi-chap,3,itaigi
kér-tsí-tsiùnn,kó̤-chí-chiùⁿ,果子醬,ker-tsi-tsiunn,ko-chi-chiuⁿ,3,itaigi
kué-tsí-tsiònn,kóe-chí-chiòⁿ,果子醬,kue-tsi-tsionn,koe-chi-chioⁿ,3,itaigi
kér-tsí-ko,kó̤-chí-ko,果子膏,ker-tsi-ko,ko-chi-ko,3,itaigi
huat-kér,hoat-kó̤,發粿,huat-ker,hoat-ko,2,itaigi
tinn-kér,tiⁿ-kó̤,甜粿,tinn-ker,tiⁿ-ko,2,itaigi
ha-ha-kiànn,ha-ha-kiàⁿ,哈哈鏡,ha-ha-kiann,ha-ha-kiaⁿ,3,itaigi
ha-ta̍t,ha-ta̍t,哈達,ha-tat,ha-tat,2,itaigi
ha-pa-káu,ha-pa-káu,哈巴狗,ha-pa-kau,ha-pa-kau,3,itaigi
hái-uánn,hái-óaⁿ,海碗,hai-uann,hai-oaⁿ,2,itaigi
hái-tsó,hái-chó,海棗,hai-tso,hai-cho,2,itaigi
hái-huē,hái-hōe,海蟹,hai-hue,hai-hoe,2,itaigi
ham,ham,蚶,ham,ham,1,itaigi
huih-ham,huih-ham,血蚶,huih-ham,huih-ham,2,itaigi
tn̂g-ah-á,tn̂g-ah-á,唐鴨仔,tng-ah-a,tng-ah-a,3,itaigi
khai-guân,khai-goân,開源,khai-guan,khai-goan,2,itaigi
khai-guân-tsiá,khai-goân-chiá,開源者,khai-guan-tsia,khai-goan-chia,3,itaigi
suann-tē-mn̂g,soaⁿ-tē-mn̂g,山地門,suann-te-mng,soaⁿ-te-mng,3,itaigi
sam-tē-mn̂g,sam-tē-mn̂g,三地門,sam-te-mng,sam-te-mng,3,itaigi
suann-ti-mn̂g,soaⁿ-ti-mn̂g,山豬毛,suann-ti-mng,soaⁿ-ti-mng,3,itaigi
tsú,chú,梓,tsu,chu,1,itaigi
tá-lân,tá-lân,打瀾,ta-lan,ta-lan,2,itaigi
lún-bē-tiâu,lún-bē-tiâu,忍袂牢,lun-be-tiau,lun-be-tiau,3,itaigi
suāinn,soāiⁿ,檨,suainn,soaiⁿ,1,itaigi
tsún-tú-hó,chún-tú-hó,準拄好,tsun-tu-ho,chun-tu-ho,3,itaigi
kiâm-tsuí,kiâm-chúi,鹹水,kiam-tsui,kiam-chui,2,itaigi
lap-á-té,lap-á-té,塌仔底,lap-a-te,lap-a-te,3,itaigi
hāi-tòo,hāi-tò͘,械鬥,hai-too,hai-to͘,2,itaigi
tshoo-sio̍k,chho͘-sio̍k,粗俗,tshoo-siok,chho͘-siok,2,itaigi
muâ-khàm,môa-khàm,瞞崁,mua-kham,moa-kham,2,itaigi
tâi,tâi,埋,tai,tai,1,itaigi
tsiong,chiong,鍾,tsiong,chiong,1,itaigi
tshì-khak-á,chhì-khak-á,刺殼仔,tshi-khak-a,chhi-khak-a,3,itaigi
giàng-gê,giàng-gê,齴牙,giang-ge,giang-ge,2,itaigi
pēnn-kuán-sú,pēⁿ-koán-sú,病管署,penn-kuan-su,peⁿ-koan-su,3,itaigi
khè-tsok,khè-chok,契作,khe-tsok,khe-chok,2,itaigi
huán-hiau,hoán-hiau,反僥,huan-hiau,hoan-hiau,2,itaigi
hiáng-thàu,hiáng-thàu,響透,hiang-thau,hiang-thau,2,itaigi
bîng-kî,bêng-kî,明其,bing-ki,beng-ki,2,itaigi
tuā-tsuí-uánn,tōa-chúi-óaⁿ,大水碗,tua-tsui-uann,toa-chui-oaⁿ,3,itaigi
kng-siám-siám,kng-siám-siám,光閃閃,kng-siam-siam,kng-siam-siam,3,itaigi
phiàn-tshuì,phiàn-chhùi,騙喙,phian-tshui,phian-chhui,2,itaigi
lâm-bông-kóo,lâm-bông-kó͘,南蒙古,lam-bong-koo,lam-bong-ko͘,3,itaigi
tsia̍h-hiā-siù,chia̍h-hiā-siù,食蟻獸,tsiah-hia-siu,chiah-hia-siu,3,itaigi
lâ-lí-kū,lâ-lí-kū,鯪鯉舅,la-li-ku,la-li-ku,3,itaigi
sap-bûn-hì,sap-bûn-hì,雪文戲,sap-bun-hi,sap-bun-hi,3,itaigi
liân-sio̍k-kio̍k,liân-sio̍k-kio̍k,連續劇,lian-siok-kiok,lian-siok-kiok,3,itaigi
kng-bîng,kng-bêng,光明,kng-bing,kng-beng,2,itaigi
ji̍t-phiò,ji̍t-phiò,日票,jit-phio,jit-phio,2,itaigi
guân-tshoo-tsiáu,goân-chho͘-chiáu,原初鳥,guan-tshoo-tsiau,goan-chho͘-chiau,3,itaigi
kuan-hē-tio̍h,koan-hē-tio̍h,關係著,kuan-he-tioh,koan-he-tioh,3,itaigi
ji̍p-li̍k,ji̍p-le̍k,入力,jip-lik,jip-lek,2,itaigi
bāng-tsí-liān,bāng-chí-liān,網址鏈,bang-tsi-lian,bang-chi-lian,3,itaigi
ta̍uh-ta̍uh,ta̍uh-ta̍uh,沓沓,tauh-tauh,tauh-tauh,2,itaigi
tìn-uī,tìn-ūi,鎮位,tin-ui,tin-ui,2,itaigi
tìn-lōo,tìn-lō͘,鎮路,tin-loo,tin-lo͘,2,itaigi
pak-si-khau,pak-si-khau,北絲鬮,pak-si-khau,pak-si-khau,3,itaigi
bô-sù-siông,bô-sù-siông,無四常,bo-su-siong,bo-su-siong,3,itaigi
pō-liông,pō-liông,暴龍,po-liong,po-liong,2,itaigi
sann-kak-liông,saⁿ-kak-liông,三角龍,sann-kak-liong,saⁿ-kak-liong,3,itaigi
tiuh-khah,tiuh-khah,抽卡,tiuh-khah,tiuh-khah,2,itaigi
kuàn-tsuí,koàn-chúi,灌水,kuan-tsui,koan-chui,2,itaigi
sé-pán,sé-pán,洗版,se-pan,se-pan,2,itaigi
iù-lú,iù-lú,幼女,iu-lu,iu-lu,2,itaigi
tsô-lē,chô-lē,皂隸,tso-le,cho-le,2,itaigi
kng-hiánn,kng-hiáⁿ,光顯,kng-hiann,kng-hiaⁿ,2,itaigi
tan-hîng-tō,tan-hêng-tō,單行道,tan-hing-to,tan-heng-to,3,itaigi
ē-hô,ē-hô,會和,e-ho,e-ho,2,itaigi
sio-thâi,sio-thâi,相刣,sio-thai,sio-thai,2,itaigi
ngē-sí-puī,ngē-sí-pūi,硬死吠,nge-si-pui,nge-si-pui,3,itaigi
liáu-tiān,liáu-tiān,了電,liau-tian,liau-tian,2,itaigi
lāi-hm̂-poo,lāi-hm̂-po͘,內茅埔,lai-hm-poo,lai-hm-po͘,3,itaigi
tsionn-tsû,chioⁿ-chû,螿蜍,tsionn-tsu,chioⁿ-chu,2,itaigi
tshiú-ńg-lông,chhiú-ńg-lông,手䘼囊,tshiu-ng-long,chhiu-ng-long,3,itaigi
sià-hiòng,sià-hiòng,赦餉,sia-hiong,sia-hiong,2,itaigi
an-lo̍k-o,an-lo̍k-o,安樂窩,an-lok-o,an-lok-o,3,itaigi
to̍h-kng,to̍h-kng,著光,toh-kng,toh-kng,2,itaigi
pe̍h-ku-sîn,pe̍h-ku-sîn,白龜神,peh-ku-sin,peh-ku-sin,3,itaigi
ku-sîn,ku-sîn,龜神,ku-sin,ku-sin,2,itaigi
siōng-tsing,siōng-cheng,象徵,siong-tsing,siong-cheng,2,itaigi
bîn-náu,bîn-náu,眠腦,bin-nau,bin-nau,2,itaigi
thuā--ê,thōa--ê,汰的,thua--e,thoa--e,2,itaigi
àu-pōo,àu-pō͘,漚步,au-poo,au-po͘,2,itaigi
khiàn-sńg,khiàn-sńg,譴損,khian-sng,khian-sng,2,itaigi
kho̍k-kho̍k,kho̍k-kho̍k,硞硞,khok-khok,khok-khok,2,itaigi
sî-pió-á,sî-pió-á,時錶仔,si-pio-a,si-pio-a,3,itaigi
sio-tshé,sio-chhé,相扯,sio-tshe,sio-chhe,2,itaigi
sioh-miā,sioh-miā,惜命,sioh-mia,sioh-mia,2,itaigi
sio̍k-thok,sio̍k-thok,屬託,siok-thok,siok-thok,2,itaigi
siong-pún,siong-pún,傷本,siong-pun,siong-pun,2,itaigi
kāng-phuānn,kāng-phōaⁿ,共伴,kang-phuann,kang-phoaⁿ,2,itaigi
hiau-khí,hiau-khí,僥起,hiau-khi,hiau-khi,2,itaigi
khîng-tsê,khêng-chê,窮齊,khing-tse,kheng-che,2,itaigi
khîng-tsiâu,khêng-chiâu,窮齊,khing-tsiau,kheng-chiau,2,itaigi
niá-pu̍t-á,niá-pu̍t-á,林菝仔,nia-put-a,nia-put-a,3,itaigi
khóo-m̄,khó͘-m̄,苦毋,khoo-m,kho͘-m,2,itaigi
tik-khàm,tek-khàm,竹崁,tik-kham,tek-kham,2,itaigi
tsit-táu,chit-táu,這斗,tsit-tau,chit-tau,2,itaigi
tshiam-tiâu,chhiam-tiâu,簽條,tshiam-tiau,chhiam-tiau,2,itaigi
liâm-moo-tuà,liâm-mo͘-tòa,黏毛帶,liam-moo-tua,liam-mo͘-toa,3,itaigi
hó-ang-bóo,hó-ang-bó͘,好翁某,ho-ang-boo,ho-ang-bo͘,3,itaigi
khîng-tàu,khêng-tàu,窮鬥,khing-tau,kheng-tau,2,itaigi
thiànn-thiànn,thiàⁿ-thiàⁿ,疼疼,thiann-thiann,thiaⁿ-thiaⁿ,2,itaigi
hàinn,hàiⁿ,幌,hainn,haiⁿ,1,itaigi
tuā-it-thóng,tōa-it-thóng,大一統,tua-it-thong,toa-it-thong,3,itaigi
pe̍h-suat-suat,pe̍h-soat-soat,白雪雪,peh-suat-suat,peh-soat-soat,3,itaigi
bô-hioh,bô-hioh,無歇,bo-hioh,bo-hioh,2,itaigi
ke-huann-hí,ke-hoaⁿ-hí,加歡喜,ke-huann-hi,ke-hoaⁿ-hi,3,itaigi
tsia̍h-tiān,chia̍h-tiān,食電,tsiah-tian,chiah-tian,2,itaigi
tè-li̍p,tè-li̍p,綴入,te-lip,te-lip,2,itaigi
tuè-tsìn,tòe-chìn,綴進,tue-tsin,toe-chin,2,itaigi
tuè-thè,tòe-thè,綴退,tue-the,toe-the,2,itaigi
hue-ku-á,hoe-ku-á,花龜仔,hue-ku-a,hoe-ku-a,3,itaigi
bāng-tshun-hong,bāng-chhun-hong,望春風,bang-tshun-hong,bang-chhun-hong,3,itaigi
sé-tshiú-hîm,sé-chhiú-hîm,洗手熊,se-tshiu-him,se-chhiu-him,3,itaigi
beh-siōng-pan,beh-siōng-pan,欲上班,beh-siong-pan,beh-siong-pan,3,itaigi
tn̂g-kut,tn̂g-kut,腸骨,tng-kut,tng-kut,2,itaigi
tsin-bí-lē,chin-bí-lē,真美麗,tsin-bi-le,chin-bi-le,3,itaigi
íng-kiat,éng-kiat,永吉,ing-kiat,eng-kiat,2,itaigi
kiám,kiám,減,kiam,kiam,1,itaigi
tàng-ki,tàng-ki,棟機,tang-ki,tang-ki,2,itaigi
tàng-ki,tàng-ki,凍機,tang-ki,tang-ki,2,itaigi
lí-khì-sí,lí-khì-sí,你去死,li-khi-si,li-khi-si,3,itaigi
kheh-ho̍k,kheh-ho̍k,客服,kheh-hok,kheh-hok,2,itaigi
la̍p-tāu,la̍p-tāu,納豆,lap-tau,lap-tau,2,itaigi
khuànn-tio̍h-kuí,khòaⁿ-tio̍h-kúi,看著鬼,khuann-tioh-kui,khoaⁿ-tioh-kui,3,itaigi
khuànn-tiān-sī,khòaⁿ-tiān-sī,看電視,khuann-tian-si,khoaⁿ-tian-si,3,itaigi
tsò-kong-tshin,chò-kong-chhin,做公親,tso-kong-tshin,cho-kong-chhin,3,itaigi
luān-liû,loān-liû,亂流,luan-liu,loan-liu,2,itaigi
sam-sik-tāu,sam-sek-tāu,三色豆,sam-sik-tau,sam-sek-tau,3,itaigi
ka-ngóo,ka-ngó͘,佳偶,ka-ngoo,ka-ngo͘,2,itaigi
ap-pik-kám,ap-pek-kám,壓迫感,ap-pik-kam,ap-pek-kam,3,itaigi
sǹg-ē-hô,sǹg-ē-hô,算會和,sng-e-ho,sng-e-ho,3,itaigi
kàu-pún,kàu-pún,夠本,kau-pun,kau-pun,2,itaigi
tiān-hún,tiān-hún,澱粉,tian-hun,tian-hun,2,itaigi
tsio̍h-ba̍k,chio̍h-ba̍k,石墨,tsioh-bak,chioh-bak,2,itaigi
ian-tshiân,ian-chhiân,煙腸,ian-tshian,ian-chhian,2,itaigi
kong-tsú-phō,kong-chú-phō,公主抱,kong-tsu-pho,kong-chu-pho,3,itaigi
tiān-tsû-ha̍k,tiān-chû-ha̍k,電磁學,tian-tsu-hak,tian-chu-hak,3,itaigi
tiān-tsû-tiûnn,tiān-chû-tiûⁿ,電磁場,tian-tsu-tiunn,tian-chu-tiuⁿ,3,itaigi
hù-tio̍k,hù-tio̍k,附著,hu-tiok,hu-tiok,2,itaigi
tiān-liû-pió,tiān-liû-pió,電流表,tian-liu-pio,tian-liu-pio,3,itaigi
tshenn-hē,chheⁿ-hē,星系,tshenn-he,chheⁿ-he,2,itaigi
tāi-khì-ap,tāi-khì-ap,大氣壓,tai-khi-ap,tai-khi-ap,3,itaigi
ki̍k-kng,ke̍k-kng,極光,kik-kng,kek-kng,2,itaigi
ki-ki̍k,ki-ke̍k,基極,ki-kik,ki-kek,2,itaigi
tiān-iông-khì,tiān-iông-khì,電容器,tian-iong-khi,tian-iong-khi,3,itaigi
im-ki̍k,im-ke̍k,陰極,im-kik,im-kek,2,itaigi
jia̍t-kuàn,jia̍t-koàn,熱貫,jiat-kuan,jiat-koan,2,itaigi
thih-thâu-liông,thih-thâu-liông,鐵頭龍,thih-thau-liong,thih-thau-liong,3,itaigi
khiā-kê,khiā-kê,徛格,khia-ke,khia-ke,2,itaigi
phah-khiā-kê,phah-khiā-kê,拍徛格,phah-khia-ke,phah-khia-ke,3,itaigi
tsám-lio̍k-tsiòng,chám-lio̍k-chiòng,斬六將,tsam-liok-tsiong,cham-liok-chiong,3,itaigi
khip-puânn,khip-pôaⁿ,吸盤,khip-puann,khip-poaⁿ,2,itaigi
put-sú-kuí,put-sú-kúi,不使鬼,put-su-kui,put-su-kui,3,itaigi
tsioh-bak-hi,chioh-bak-hi,石磨烯,tsioh-bak-hi,chioh-bak-hi,3,itaigi
thâu-tiûnn,thâu-tiûⁿ,頭場,thau-tiunn,thau-tiuⁿ,2,itaigi
the̍h-toh,the̍h-toh,提桌,theh-toh,theh-toh,2,itaigi
tsiànn-hán-kiânn,chiàⁿ-hán-kiâⁿ,正罕行,tsiann-han-kiann,chiaⁿ-han-kiaⁿ,3,itaigi
thian-tshia,thian-chhia,天車,thian-tshia,thian-chhia,2,itaigi
kî-kha,kî-kha,奇跤,ki-kha,ki-kha,2,itaigi
kuài-kha,koài-kha,怪跤,kuai-kha,koai-kha,2,itaigi
tsai-á,chai-á,栽仔,tsai-a,chai-a,2,itaigi
sià-sià-kiò,sià-sià-kiò,削削叫,sia-sia-kio,sia-sia-kio,3,itaigi
án-nia,án-nia,俺娘,an-nia,an-nia,2,itaigi
tshik-lia̍p-kak,chhek-lia̍p-kak,赤鱲角,tshik-liap-kak,chhek-liap-kak,3,itaigi
tshiak-lia̍p-kak,chhiak-lia̍p-kak,赤鱲角,tshiak-liap-kak,chhiak-liap-kak,3,itaigi
