tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source,is_variant
tshiǔnn-tshiú,chhiǔⁿ-chhiú,上手,tshiunn-tshiu,chhiuⁿ-chhiu,2,kautian,True
tshiūnn-tshiú,chhiūⁿ-chhiú,上手,tshiunn-tshiu,chhiuⁿ-chhiu,2,kautian,True
tshiōnn-tshiú,chhiōⁿ-chhiú,上手,tshionn-tshiu,chhioⁿ-chhiu,2,kautian,True
tshiǔnn-tsuí,chhiǔⁿ-chúi,上水,tshiunn-tsui,chhiuⁿ-chui,2,kautian,True
tshiōnn-tsuí,chhiōⁿ-chúi,上水,tshionn-tsui,chhioⁿ-chui,2,kautian,True
tāi-puinn,tāi-puiⁿ,大方,tai-puinn,tai-puiⁿ,2,kautian,True
tāi-png,tāi-png,大方,tai-png,tai-png,2,kautian,True
tuā-gi̍t,tōa-gi̍t,大日,tua-git,toa-git,2,kautian,True
tuā-ge̍rh,tōa-ge̍rh,大月,tua-gerh,toa-gerh,2,kautian,True
sió-ge̍rh,sió-ge̍rh,小月,sio-gerh,sio-gerh,2,kautian,True
sam-thài-tsír,sam-thài-chír,三太子,sam-thai-tsir,sam-thai-chir,3,kautian,True
tshiǔnn-tshe-kong,chhiǔⁿ-chhe-kong,上尺工,tshiunn-tshe-kong,chhiuⁿ-chhe-kong,3,kautian,True
tshiūnn-tshe-kong,chhiūⁿ-chhe-kong,上尺工,tshiunn-tshe-kong,chhiuⁿ-chhe-kong,3,kautian,True
tshiōnn-tshe-kong,chhiōⁿ-chhe-kong,上尺工,tshionn-tshe-kong,chhioⁿ-chhe-kong,3,kautian,True
tshian-kirn-tshìn,chhian-kirn-chhìn,千斤秤,tshian-kirn-tshin,chhian-kirn-chhin,3,kautian,True
sam-bûn-hîr,sam-bûn-hîr,三文魚,sam-bun-hir,sam-bun-hir,3,kautian,True
kirn-á,kirn-á,巾仔,kirn-a,kirn-a,2,kautian,True
tshiǔnn-ke,chhiǔⁿ-ke,上加,tshiunn-ke,chhiuⁿ-ke,2,kautian,True
tshiūnn-ke,chhiūⁿ-ke,上加,tshiunn-ke,chhiuⁿ-ke,2,kautian,True
tshiōnn-ke,chhiōⁿ-ke,上加,tshionn-ke,chhioⁿ-ke,2,kautian,True
tshiǔnn-pak,chhiǔⁿ-pak,上北,tshiunn-pak,chhiuⁿ-pak,2,kautian,True
tshiūnn-pak,chhiūⁿ-pak,上北,tshiunn-pak,chhiuⁿ-pak,2,kautian,True
tshiōnn-pak,chhiōⁿ-pak,上北,tshionn-pak,chhioⁿ-pak,2,kautian,True
sió-khónn-á,sió-khóⁿ-á,小可仔,sio-khonn-a,sio-khoⁿ-a,3,kautian,True
sió-khó-á,sió-khó-á,小可仔,sio-kho-a,sio-kho-a,3,kautian,True
sió-khór-á,sió-khór-á,小可仔,sio-khor-a,sio-khor-a,3,kautian,True
tshiǔnn-tshī,chhiǔⁿ-chhī,上市,tshiunn-tshi,chhiuⁿ-chhi,2,kautian,True
tshiūnn-tshī,chhiūⁿ-chhī,上市,tshiunn-tshi,chhiuⁿ-chhi,2,kautian,True
tshiōnn-tshī,chhiōⁿ-chhī,上市,tshionn-tshi,chhioⁿ-chhi,2,kautian,True
tshiǔnn-ba̍k,chhiǔⁿ-ba̍k,上目,tshiunn-bak,chhiuⁿ-bak,2,kautian,True
tshiūnn-ba̍k,chhiūⁿ-ba̍k,上目,tshiunn-bak,chhiuⁿ-bak,2,kautian,True
tshiōnn-ba̍k,chhiōⁿ-ba̍k,上目,tshionn-bak,chhioⁿ-bak,2,kautian,True
sió-sinn,sió-siⁿ,小生,sio-sinn,sio-siⁿ,2,kautian,True
sió-senn,sió-seⁿ,小生,sio-senn,sio-seⁿ,2,kautian,True
tshiǔnn-jīm,chhiǔⁿ-jīm,上任,tshiunn-jim,chhiuⁿ-jim,2,kautian,True
tshiūnn-jīm,chhiūⁿ-jīm,上任,tshiunn-jim,chhiuⁿ-jim,2,kautian,True
tshiōnn-jīm,chhiōⁿ-jīm,上任,tshionn-jim,chhioⁿ-jim,2,kautian,True
tshiǔnn-līm,chhiǔⁿ-līm,上任,tshiunn-lim,chhiuⁿ-lim,2,kautian,True
tshiūnn-līm,chhiūⁿ-līm,上任,tshiunn-lim,chhiuⁿ-lim,2,kautian,True
tshiōnn-līm,chhiōⁿ-līm,上任,tshionn-lim,chhioⁿ-lim,2,kautian,True
tuā-kánn,tōa-káⁿ,大囝,tua-kann,toa-kaⁿ,2,kautian,True
sió-kánn,sió-káⁿ,小囝,sio-kann,sio-kaⁿ,2,kautian,True
tshiǔnn-hó,chhiǔⁿ-hó,上好,tshiunn-ho,chhiuⁿ-ho,2,kautian,True
tshiǔnn-hór,chhiǔⁿ-hór,上好,tshiunn-hor,chhiuⁿ-hor,2,kautian,True
tshiūnn-hó,chhiūⁿ-hó,上好,tshiunn-ho,chhiuⁿ-ho,2,kautian,True
tshiūnn-hór,chhiūⁿ-hór,上好,tshiunn-hor,chhiuⁿ-hor,2,kautian,True
tshiōnn-hó,chhiōⁿ-hó,上好,tshionn-ho,chhioⁿ-ho,2,kautian,True
tshiōnn-hór,chhiōⁿ-hór,上好,tshionn-hor,chhioⁿ-hor,2,kautian,True
iā-hór,iā-hór,也好,ia-hor,ia-hor,2,kautian,True
thóo-tuě,thó͘-tǒe,土地,thoo-tue,tho͘-toe,2,kautian,True
thóo-terē,thó͘-tēre,土地,thoo-tere,tho͘-tere,2,kautian,True
thóo-tē-kong,thó͘-tē-kong,土地公,thoo-te-kong,tho͘-te-kong,3,kautian,True
thóo-tuē-kong,thó͘-tōe-kong,土地公,thoo-tue-kong,tho͘-toe-kong,3,kautian,True
thóo-tuě-kong,thó͘-tǒe-kong,土地公,thoo-tue-kong,tho͘-toe-kong,3,kautian,True
thóo-terē-kong,thó͘-tēre-kong,土地公,thoo-tere-kong,tho͘-tere-kong,3,kautian,True
tuā-hǐ,tōa-hǐ,大耳,tua-hi,toa-hi,2,kautian,True
suann-bér-liu,soaⁿ-bér-liu,山尾溜,suann-ber-liu,soaⁿ-ber-liu,3,kautian,True
tsír-tē,chír-tē,子弟,tsir-te,chir-te,2,kautian,True
tsír-tē-hì,chír-tē-hì,子弟戲,tsir-te-hi,chir-te-hi,3,kautian,True
sió-tǒo,sió-tǒ͘,小肚,sio-too,sio-to͘,2,kautian,True
tuā-tǒo-kui,tōa-tǒ͘-kui,大肚胿,tua-too-kui,toa-to͘-kui,3,kautian,True
sió-sīr,sió-sīr,小事,sio-sir,sio-sir,2,kautian,True
sió-sǐr,sió-sǐr,小事,sio-sir,sio-sir,2,kautian,True
kang-sīr,kang-sīr,工事,kang-sir,kang-sir,2,kautian,True
kang-sǐr,kang-sǐr,工事,kang-sir,kang-sir,2,kautian,True
lí-jî,lí-jî,女兒,li-ji,li-ji,2,kautian,True
lír-jî,lír-jî,女兒,lir-ji,lir-ji,2,kautian,True
lí-lî,lí-lî,女兒,li-li,li-li,2,kautian,True
lír-lî,lír-lî,女兒,lir-li,lir-li,2,kautian,True
sió-kuínn-á,sió-kúiⁿ-á,小管仔,sio-kuinn-a,sio-kuiⁿ-a,3,kautian,True
tiōnn-ḿ,tiōⁿ-ḿ,丈姆,tionn-m,tioⁿ-m,2,kautian,True
tiǔnn-ḿ,tiǔⁿ-ḿ,丈姆,tiunn-m,tiuⁿ-m,2,kautian,True
sió-běr,sió-běr,小妹,sio-ber,sio-ber,2,kautian,True
sió-bēr,sió-bēr,小妹,sio-ber,sio-ber,2,kautian,True
tiōnn-ḿ-pôr,tiōⁿ-ḿ-pôr,丈姆婆,tionn-m-por,tioⁿ-m-por,3,kautian,True
tiōnn-ḿ-pô,tiōⁿ-ḿ-pô,丈姆婆,tionn-m-po,tioⁿ-m-po,3,kautian,True
tiǔnn-ḿ-pôr,tiǔⁿ-ḿ-pôr,丈姆婆,tiunn-m-por,tiuⁿ-m-por,3,kautian,True
tiǔnn-ḿ-pô,tiǔⁿ-ḿ-pô,丈姆婆,tiunn-m-po,tiuⁿ-m-po,3,kautian,True
tiūnn-ḿ-pôr,tiūⁿ-ḿ-pôr,丈姆婆,tiunn-m-por,tiuⁿ-m-por,3,kautian,True
ē-teré,ē-tére,下底,e-tere,e-tere,2,kautian,True
thóo-sìnn,thó͘-sìⁿ,土性,thoo-sinn,tho͘-siⁿ,2,kautian,True
thóo-sènn,thó͘-sèⁿ,土性,thoo-senn,tho͘-seⁿ,2,kautian,True
e-huinn,e-huiⁿ,下昏,e-huinn,e-huiⁿ,2,kautian,True
e-huinn-àm,e-huiⁿ-àm,下昏暗,e-huinn-am,e-huiⁿ-am,3,kautian,True
kú-tiónn,kú-tióⁿ,久長,ku-tionn,ku-tioⁿ,2,kautian,True
kú-tiúnn,kú-tiúⁿ,久長,ku-tiunn,ku-tiuⁿ,2,kautian,True
tshiǔnn-tshinn-thî,chhiǔⁿ-chhiⁿ-thî,上青苔,tshiunn-tshinn-thi,chhiuⁿ-chhiⁿ-thi,3,kautian,True
tshiǔnn-tshenn-thî,chhiǔⁿ-chheⁿ-thî,上青苔,tshiunn-tshenn-thi,chhiuⁿ-chheⁿ-thi,3,kautian,True
tshiōnn-tshinn-thî,chhiōⁿ-chhiⁿ-thî,上青苔,tshionn-tshinn-thi,chhioⁿ-chhiⁿ-thi,3,kautian,True
tshiōnn-tshenn-thî,chhiōⁿ-chheⁿ-thî,上青苔,tshionn-tshenn-thi,chhioⁿ-chheⁿ-thi,3,kautian,True
kú-tiónn-pǐnn,kú-tióⁿ-pǐⁿ,久長病,ku-tionn-pinn,ku-tioⁿ-piⁿ,3,kautian,True
kú-tiónn-pīnn,kú-tióⁿ-pīⁿ,久長病,ku-tionn-pinn,ku-tioⁿ-piⁿ,3,kautian,True
kú-tiónn-pēnn,kú-tióⁿ-pēⁿ,久長病,ku-tionn-penn,ku-tioⁿ-peⁿ,3,kautian,True
kú-tiúnn-pǐnn,kú-tiúⁿ-pǐⁿ,久長病,ku-tiunn-pinn,ku-tiuⁿ-piⁿ,3,kautian,True
kú-tiúnn-pīnn,kú-tiúⁿ-pīⁿ,久長病,ku-tiunn-pinn,ku-tiuⁿ-piⁿ,3,kautian,True
kú-tiúnn-pēnn,kú-tiúⁿ-pēⁿ,久長病,ku-tiunn-penn,ku-tiuⁿ-peⁿ,3,kautian,True
tshiǔnn-tè,chhiǔⁿ-tè,上帝,tshiunn-te,chhiuⁿ-te,2,kautian,True
tshiūnn-tè,chhiūⁿ-tè,上帝,tshiunn-te,chhiuⁿ-te,2,kautian,True
tshiōnn-tè,chhiōⁿ-tè,上帝,tshionn-te,chhioⁿ-te,2,kautian,True
tshiǔnn-tè-kong,chhiǔⁿ-tè-kong,上帝公,tshiunn-te-kong,chhiuⁿ-te-kong,3,kautian,True
tshiūnn-tè-kong,chhiūⁿ-tè-kong,上帝公,tshiunn-te-kong,chhiuⁿ-te-kong,3,kautian,True
tshiōnn-tè-kong,chhiōⁿ-tè-kong,上帝公,tshionn-te-kong,chhioⁿ-te-kong,3,kautian,True
suann-hōo-tsiáu,soaⁿ-hō͘-chiáu,山後鳥,suann-hoo-tsiau,soaⁿ-ho͘-chiau,3,kautian,True
suann-hiǒ-tsiáu,soaⁿ-hiǒ-chiáu,山後鳥,suann-hio-tsiau,soaⁿ-hio-chiau,3,kautian,True
suann-hiō-tsiáu,soaⁿ-hiō-chiáu,山後鳥,suann-hio-tsiau,soaⁿ-hio-chiau,3,kautian,True
suann-hiōr-tsiáu,soaⁿ-hiōr-chiáu,山後鳥,suann-hior-tsiau,soaⁿ-hior-chiau,3,kautian,True
sam-sinn,sam-siⁿ,三牲,sam-sinn,sam-siⁿ,2,kautian,True
sam-senn,sam-seⁿ,三牲,sam-senn,sam-seⁿ,2,kautian,True
khit-tsia̍h-thiôr,khit-chia̍h-thiôr,乞食頭,khit-tsiah-thior,khit-chiah-thior,3,kautian,True
khit-tsia̍h-thôo,khit-chia̍h-thô͘,乞食頭,khit-tsiah-thoo,khit-chiah-tho͘,3,kautian,True
khit-tsia̍h-thiô,khit-chia̍h-thiô,乞食頭,khit-tsiah-thio,khit-chiah-thio,3,kautian,True
tuā-niôo-koo,tōa-niô͘-ko͘,大娘姑,tua-nioo-koo,toa-nio͘-ko͘,3,kautian,True
thóo-sir,thó͘-sir,土師,thoo-sir,tho͘-sir,2,kautian,True
thóo-su,thó͘-su,土師,thoo-su,tho͘-su,2,kautian,True
tsír-kiong,chír-kiong,子宮,tsir-kiong,chir-kiong,2,kautian,True
tsír-sî,chír-sî,子時,tsir-si,chir-si,2,kautian,True
tshiǔnn-toh,chhiǔⁿ-toh,上桌,tshiunn-toh,chhiuⁿ-toh,2,kautian,True
tshiǔnn-torh,chhiǔⁿ-torh,上桌,tshiunn-torh,chhiuⁿ-torh,2,kautian,True
tshiūnn-toh,chhiūⁿ-toh,上桌,tshiunn-toh,chhiuⁿ-toh,2,kautian,True
tshiūnn-torh,chhiūⁿ-torh,上桌,tshiunn-torh,chhiuⁿ-torh,2,kautian,True
tshiōnn-toh,chhiōⁿ-toh,上桌,tshionn-toh,chhioⁿ-toh,2,kautian,True
tshiōnn-torh,chhiōⁿ-torh,上桌,tshionn-torh,chhioⁿ-torh,2,kautian,True
tshiǔnn-kiā,chhiǔⁿ-kiā,上崎,tshiunn-kia,chhiuⁿ-kia,2,kautian,True
tshiūnn-kiā,chhiūⁿ-kiā,上崎,tshiunn-kia,chhiuⁿ-kia,2,kautian,True
tshiōnn-kiā,chhiōⁿ-kiā,上崎,tshionn-kia,chhioⁿ-kia,2,kautian,True
tuā-serè,tōa-sère,大細,tua-sere,toa-sere,2,kautian,True
tuā-serè-sim,tōa-sère-sim,大細心,tua-sere-sim,toa-sere-sim,3,kautian,True
tuā-serè-ba̍k,tōa-sère-ba̍k,大細目,tua-sere-bak,toa-sere-bak,3,kautian,True
kang-tiônn,kang-tiôⁿ,工場,kang-tionn,kang-tioⁿ,2,kautian,True
tuā-piànn-sò,tōa-piàⁿ-sò,大摒掃,tua-piann-so,toa-piaⁿ-so,3,kautian,True
tuā-piànn-sòr,tōa-piàⁿ-sòr,大摒掃,tua-piann-sor,toa-piaⁿ-sor,3,kautian,True
tshiǔnn-phú,chhiǔⁿ-phú,上殕,tshiunn-phu,chhiuⁿ-phu,2,kautian,True
tshiōnn-phú,chhiōⁿ-phú,上殕,tshionn-phu,chhioⁿ-phu,2,kautian,True
kang-tîng-sir,kang-têng-sir,工程師,kang-ting-sir,kang-teng-sir,3,kautian,True
tshiǔnn-tíng,chhiǔⁿ-téng,上等,tshiunn-ting,chhiuⁿ-teng,2,kautian,True
tshiūnn-tíng,chhiūⁿ-téng,上等,tshiunn-ting,chhiuⁿ-teng,2,kautian,True
tshiōnn-tíng,chhiōⁿ-téng,上等,tshionn-ting,chhioⁿ-teng,2,kautian,True
tshiǔnn-sòo,chhiǔⁿ-sò͘,上訴,tshiunn-soo,chhiuⁿ-so͘,2,kautian,True
tshiūnn-sòo,chhiūⁿ-sò͘,上訴,tshiunn-soo,chhiuⁿ-so͘,2,kautian,True
tshiōnn-sòo,chhiōⁿ-sò͘,上訴,tshionn-soo,chhioⁿ-so͘,2,kautian,True
tāi-niōo,tāi-niō͘,大量,tai-nioo,tai-nio͘,2,kautian,True
tāi-niū,tāi-niū,大量,tai-niu,tai-niu,2,kautian,True
thóo-siǔnn,thó͘-siǔⁿ,土想,thoo-siunn,tho͘-siuⁿ,2,kautian,True
thóo-siōnn,thó͘-siōⁿ,土想,thoo-sionn,tho͘-sioⁿ,2,kautian,True
kang-erē,kang-ēre,工會,kang-ere,kang-ere,2,kautian,True
kang-ē,kang-ē,工會,kang-e,kang-e,2,kautian,True
kang-uē,kang-ōe,工會,kang-ue,kang-oe,2,kautian,True
tsiah-erē,chiah-ēre,才會,tsiah-ere,chiah-ere,2,kautian,True
tsiah-uē,chiah-ōe,才會,tsiah-ue,chiah-oe,2,kautian,True
tuā-pak-tōo,tōa-pak-tō͘,大腹肚,tua-pak-too,toa-pak-to͘,3,kautian,True
tuā-pak-tǒo,tōa-pak-tǒ͘,大腹肚,tua-pak-too,toa-pak-to͘,3,kautian,True
sann-tuìnn,saⁿ-tùiⁿ,三頓,sann-tuinn,saⁿ-tuiⁿ,2,kautian,True
tshiǔnn-kín,chhiǔⁿ-kín,上緊,tshiunn-kin,chhiuⁿ-kin,2,kautian,True
tshiūnn-kín,chhiūⁿ-kín,上緊,tshiunn-kin,chhiuⁿ-kin,2,kautian,True
tshiōnn-kín,chhiōⁿ-kín,上緊,tshionn-kin,chhioⁿ-kin,2,kautian,True
tshiǔnn-kài,chhiǔⁿ-kài,上蓋,tshiunn-kai,chhiuⁿ-kai,2,kautian,True
tshiūnn-kài,chhiūⁿ-kài,上蓋,tshiunn-kai,chhiuⁿ-kai,2,kautian,True
tshiōnn-kài,chhiōⁿ-kài,上蓋,tshionn-kai,chhioⁿ-kai,2,kautian,True
sió-sueh,sió-soeh,小說,sio-sueh,sio-soeh,2,kautian,True
sió-seh,sió-seh,小說,sio-seh,sio-seh,2,kautian,True
sió-serh,sió-serh,小說,sio-serh,sio-serh,2,kautian,True
tuā-gîrn,tōa-gîrn,大銀,tua-girn,toa-girn,2,kautian,True
sió-gîrn,sió-gîrn,小銀,sio-girn,sio-girn,2,kautian,True
kang-tshiáng,kang-chhiáng,工廠,kang-tshiang,kang-chhiang,2,kautian,True
kang-tshiónn,kang-chhióⁿ,工廠,kang-tshionn,kang-chhioⁿ,2,kautian,True
tuā-huān,tōa-hoān,大範,tua-huan,toa-hoan,2,kautian,True
tuā-huǎn,tōa-hoǎn,大範,tua-huan,toa-hoan,2,kautian,True
tshiǔnn-khìr,chhiǔⁿ-khìr,上課,tshiunn-khir,chhiuⁿ-khir,2,kautian,True
tshiǔnn-khè,chhiǔⁿ-khè,上課,tshiunn-khe,chhiuⁿ-khe,2,kautian,True
tshiǔnn-khuè,chhiǔⁿ-khòe,上課,tshiunn-khue,chhiuⁿ-khoe,2,kautian,True
tshiǔnn-khèr,chhiǔⁿ-khèr,上課,tshiunn-kher,chhiuⁿ-kher,2,kautian,True
tshiūnn-khìr,chhiūⁿ-khìr,上課,tshiunn-khir,chhiuⁿ-khir,2,kautian,True
tshiūnn-khè,chhiūⁿ-khè,上課,tshiunn-khe,chhiuⁿ-khe,2,kautian,True
tshiūnn-khuè,chhiūⁿ-khòe,上課,tshiunn-khue,chhiuⁿ-khoe,2,kautian,True
tshiūnn-khèr,chhiūⁿ-khèr,上課,tshiunn-kher,chhiuⁿ-kher,2,kautian,True
tshiōnn-khìr,chhiōⁿ-khìr,上課,tshionn-khir,chhioⁿ-khir,2,kautian,True
tshiōnn-khè,chhiōⁿ-khè,上課,tshionn-khe,chhioⁿ-khe,2,kautian,True
tshiōnn-khuè,chhiōⁿ-khòe,上課,tshionn-khue,chhioⁿ-khoe,2,kautian,True
tshiōnn-khèr,chhiōⁿ-khèr,上課,tshionn-kher,chhioⁿ-kher,2,kautian,True
khang-khìr,khang-khìr,工課,khang-khir,khang-khir,2,kautian,True
khang-khè,khang-khè,工課,khang-khe,khang-khe,2,kautian,True
khang-khèr,khang-khèr,工課,khang-kher,khang-kher,2,kautian,True
suann-tir,soaⁿ-tir,山豬,suann-tir,soaⁿ-tir,2,kautian,True
sann-lián-kir,saⁿ-lián-kir,三輪車,sann-lian-kir,saⁿ-lian-kir,3,kautian,True
sann-lián-ku,saⁿ-lián-ku,三輪車,sann-lian-ku,saⁿ-lian-ku,3,kautian,True
sann-lián-ki,saⁿ-lián-ki,三輪車,sann-lian-ki,saⁿ-lian-ki,3,kautian,True
tāi-o̍rh,tāi-o̍rh,大學,tai-orh,tai-orh,2,kautian,True
tāi-o̍h,tāi-o̍h,大學,tai-oh,tai-oh,2,kautian,True
sió-o̍rh,sió-o̍rh,小學,sio-orh,sio-orh,2,kautian,True
sió-o̍h,sió-o̍h,小學,sio-oh,sio-oh,2,kautian,True
kháu-thiôr,kháu-thiôr,口頭,khau-thior,khau-thior,2,kautian,True
kháu-thôo,kháu-thô͘,口頭,khau-thoo,khau-tho͘,2,kautian,True
kháu-thiô,kháu-thiô,口頭,khau-thio,khau-thio,2,kautian,True
suann-thiôr,soaⁿ-thiôr,山頭,suann-thior,soaⁿ-thior,2,kautian,True
suann-thôo,soaⁿ-thô͘,山頭,suann-thoo,soaⁿ-tho͘,2,kautian,True
suann-thiô,soaⁿ-thiô,山頭,suann-thio,soaⁿ-thio,2,kautian,True
kang-thiôr,kang-thiôr,工頭,kang-thior,kang-thior,2,kautian,True
kang-thôo,kang-thô͘,工頭,kang-thoo,kang-tho͘,2,kautian,True
kang-thiô,kang-thiô,工頭,kang-thio,kang-thio,2,kautian,True
tshiǔnn-thiôr-á,chhiǔⁿ-thiôr-á,上頭仔,tshiunn-thior-a,chhiuⁿ-thior-a,3,kautian,True
tshiǔnn-thôo-á,chhiǔⁿ-thô͘-á,上頭仔,tshiunn-thoo-a,chhiuⁿ-tho͘-a,3,kautian,True
tshiǔnn-thiô-á,chhiǔⁿ-thiô-á,上頭仔,tshiunn-thio-a,chhiuⁿ-thio-a,3,kautian,True
tshiūnn-thiôr-á,chhiūⁿ-thiôr-á,上頭仔,tshiunn-thior-a,chhiuⁿ-thior-a,3,kautian,True
tshiūnn-thôo-á,chhiūⁿ-thô͘-á,上頭仔,tshiunn-thoo-a,chhiuⁿ-tho͘-a,3,kautian,True
tshiūnn-thiô-á,chhiūⁿ-thiô-á,上頭仔,tshiunn-thio-a,chhiuⁿ-thio-a,3,kautian,True
tshiōnn-thiôr-á,chhiōⁿ-thiôr-á,上頭仔,tshionn-thior-a,chhioⁿ-thior-a,3,kautian,True
tshiōnn-thôo-á,chhiōⁿ-thô͘-á,上頭仔,tshionn-thoo-a,chhioⁿ-tho͘-a,3,kautian,True
tshiōnn-thiô-á,chhiōⁿ-thiô-á,上頭仔,tshionn-thio-a,chhioⁿ-thio-a,3,kautian,True
tuā-thiôr-bú,tōa-thiôr-bú,大頭拇,tua-thior-bu,toa-thior-bu,3,kautian,True
tuā-thôo-bú,tōa-thô͘-bú,大頭拇,tua-thoo-bu,toa-tho͘-bu,3,kautian,True
tuā-thiô-bú,tōa-thiô-bú,大頭拇,tua-thio-bu,toa-thio-bu,3,kautian,True
tuā-thiôr-tshài,tōa-thiôr-chhài,大頭菜,tua-thior-tshai,toa-thior-chhai,3,kautian,True
tuā-thôo-tshài,tōa-thô͘-chhài,大頭菜,tua-thoo-tshai,toa-tho͘-chhai,3,kautian,True
tuā-thiô-tshài,tōa-thiô-chhài,大頭菜,tua-thio-tshai,toa-thio-chhai,3,kautian,True
tshiǔnn-tsuě,chhiǔⁿ-chǒe,上濟,tshiunn-tsue,chhiuⁿ-choe,2,kautian,True
tshiǔnn-tserē,chhiǔⁿ-chēre,上濟,tshiunn-tsere,chhiuⁿ-chere,2,kautian,True
tshiǔnn-tsē,chhiǔⁿ-chē,上濟,tshiunn-tse,chhiuⁿ-che,2,kautian,True
tshiǔnn-tsuē,chhiǔⁿ-chōe,上濟,tshiunn-tsue,chhiuⁿ-choe,2,kautian,True
tshiūnn-tsuě,chhiūⁿ-chǒe,上濟,tshiunn-tsue,chhiuⁿ-choe,2,kautian,True
tshiūnn-tserē,chhiūⁿ-chēre,上濟,tshiunn-tsere,chhiuⁿ-chere,2,kautian,True
tshiūnn-tsē,chhiūⁿ-chē,上濟,tshiunn-tse,chhiuⁿ-che,2,kautian,True
tshiūnn-tsuē,chhiūⁿ-chōe,上濟,tshiunn-tsue,chhiuⁿ-choe,2,kautian,True
tshiōnn-tsuě,chhiōⁿ-chǒe,上濟,tshionn-tsue,chhioⁿ-choe,2,kautian,True
tshiōnn-tserē,chhiōⁿ-chēre,上濟,tshionn-tsere,chhioⁿ-chere,2,kautian,True
tshiōnn-tsē,chhiōⁿ-chē,上濟,tshionn-tse,chhioⁿ-che,2,kautian,True
tshiōnn-tsuē,chhiōⁿ-chōe,上濟,tshionn-tsue,chhioⁿ-choe,2,kautian,True
tshiǔnn-siann,chhiǔⁿ-siaⁿ,上聲,tshiunn-siann,chhiuⁿ-siaⁿ,2,kautian,True
tshiūnn-siann,chhiūⁿ-siaⁿ,上聲,tshiunn-siann,chhiuⁿ-siaⁿ,2,kautian,True
tshiōnn-siann,chhiōⁿ-siaⁿ,上聲,tshionn-siann,chhioⁿ-siaⁿ,2,kautian,True
thóo-kere-á,thó͘-kere-á,土雞仔,thoo-kere-a,tho͘-kere-a,3,kautian,True
ē-khok,ē-khok,下顎,e-khok,e-khok,2,kautian,True
ting,teng,中,ting,teng,1,kautian,True
hǒo,hǒ͘,予,hoo,ho͘,1,kautian,True
gǒo,gǒ͘,五,goo,go͘,1,kautian,True
ting-lâng,teng-lâng,中人,ting-lang,teng-lang,2,kautian,True
ting-guân,teng-goân,中元,ting-guan,teng-goan,2,kautian,True
gǒo-jîn,gǒ͘-jîn,五仁,goo-jin,go͘-jin,2,kautian,True
gōo-jîn,gō͘-jîn,五仁,goo-jin,go͘-jin,2,kautian,True
gǒo-lîn,gǒ͘-lîn,五仁,goo-lin,go͘-lin,2,kautian,True
gōo-lîn,gō͘-lîn,五仁,goo-lin,go͘-lin,2,kautian,True
put-tiong-iōng,put-tiong-iōng,不中用,put-tiong-iong,put-tiong-iong,3,kautian,True
put-ting-iōng,put-teng-iōng,不中用,put-ting-iong,put-teng-iong,3,kautian,True
gǒo-hun-kir,gǒ͘-hun-kir,五分車,goo-hun-kir,go͘-hun-kir,3,kautian,True
gǒo-hun-ku,gǒ͘-hun-ku,五分車,goo-hun-ku,go͘-hun-ku,3,kautian,True
gǒo-hun-ki,gǒ͘-hun-ki,五分車,goo-hun-ki,go͘-hun-ki,3,kautian,True
gōo-hun-kir,gō͘-hun-kir,五分車,goo-hun-kir,go͘-hun-kir,3,kautian,True
gōo-hun-ku,gō͘-hun-ku,五分車,goo-hun-ku,go͘-hun-ku,3,kautian,True
gōo-hun-ki,gō͘-hun-ki,五分車,goo-hun-ki,go͘-hun-ki,3,kautian,True
ting-sim,teng-sim,中心,ting-sim,teng-sim,2,kautian,True
kong-kirn,kong-kirn,公斤,kong-kirn,kong-kirn,2,kautian,True
la̍k-ge̍rh-thinn,la̍k-ge̍rh-thiⁿ,六月天,lak-gerh-thinn,lak-gerh-thiⁿ,3,kautian,True
la̍k-ge̍rh-tang,la̍k-ge̍rh-tang,六月冬,lak-gerh-tang,lak-gerh-tang,3,kautian,True
gǒo-li̍t-tsueh,gǒ͘-li̍t-choeh,五日節,goo-lit-tsueh,go͘-lit-choeh,3,kautian,True
gǒo-li̍t-tsereh,gǒ͘-li̍t-chereh,五日節,goo-lit-tsereh,go͘-lit-chereh,3,kautian,True
gǒo-li̍t-tseh,gǒ͘-li̍t-cheh,五日節,goo-lit-tseh,go͘-lit-cheh,3,kautian,True
gǒo-gi̍t-tsueh,gǒ͘-gi̍t-choeh,五日節,goo-git-tsueh,go͘-git-choeh,3,kautian,True
gǒo-gi̍t-tsereh,gǒ͘-gi̍t-chereh,五日節,goo-git-tsereh,go͘-git-chereh,3,kautian,True
gǒo-gi̍t-tseh,gǒ͘-gi̍t-cheh,五日節,goo-git-tseh,go͘-git-cheh,3,kautian,True
gǒo-ji̍t-tsueh,gǒ͘-ji̍t-choeh,五日節,goo-jit-tsueh,go͘-jit-choeh,3,kautian,True
gǒo-ji̍t-tsereh,gǒ͘-ji̍t-chereh,五日節,goo-jit-tsereh,go͘-jit-chereh,3,kautian,True
gǒo-ji̍t-tseh,gǒ͘-ji̍t-cheh,五日節,goo-jit-tseh,go͘-jit-cheh,3,kautian,True
gōo-li̍t-tsereh,gō͘-li̍t-chereh,五日節,goo-lit-tsereh,go͘-lit-chereh,3,kautian,True
