tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source,is_variant
ioh-tio̍h,ioh-tio̍h,臆著,ioh-tioh,ioh-tioh,2,taihoa,
ioh-tuànn,ioh-tòaⁿ,約旦,ioh-tuann,ioh-toaⁿ,2,taihoa,
ioh-tui,ioh-tui,臆堆,ioh-tui,ioh-tui,2,taihoa,
io̍k-tsâi,io̍k-châi,育才,iok-tsai,iok-chai,2,taihoa,
io̍k-tshíng,io̍k-chhéng,籲請,iok-tshing,iok-chheng,2,taihoa,
io̍k-enn,io̍k-eⁿ,育嬰,iok-enn,iok-eⁿ,2,taihoa,
io̍k-iù,io̍k-iù,育幼,iok-iu,iok-iu,2,taihoa,
io̍k-ki,io̍k-ki,躍居,iok-ki,iok-ki,2,taihoa,
io̍k-lo̍k,io̍k-lo̍k,育樂,iok-lok,iok-lok,2,taihoa,
io̍k-sing,io̍k-seng,躍升,iok-sing,iok-seng,2,taihoa,
io̍k-sîng,io̍k-sêng,育成,iok-sing,iok-seng,2,taihoa,
io-kiánn,io-kiáⁿ,腰囝,io-kiann,io-kiaⁿ,2,taihoa,
iok-iok,iok-iok,約約,iok-iok,iok-iok,2,taihoa,
iok-jī,iok-jī,約字,iok-ji,iok-ji,2,taihoa,
iok-kiàn,iok-kiàn,約見,iok-kian,iok-kian,2,taihoa,
iok-kiû,iok-kiû,欲求,iok-kiu,iok-kiu,2,taihoa,
iok-lia̍k,iok-lia̍k,約略,iok-liak,iok-liak,2,taihoa,
iok-liāng,iok-liāng,約量,iok-liang,iok-liang,2,taihoa,
iok-nî,iok-nî,翌年,iok-ni,iok-ni,2,taihoa,
iok-sòo,iok-sò͘,約數,iok-soo,iok-so͘,2,taihoa,
iok-tiānn,iok-tiāⁿ,約定,iok-tiann,iok-tiaⁿ,2,taihoa,
ióng-tsìn,ióng-chìn,湧進,iong-tsin,iong-chin,2,taihoa,
ióng-î,ióng-î,勇於,iong-i,iong-i,2,taihoa,
ióng-iú,ióng-iú,擁有,iong-iu,iong-iu,2,taihoa,
ióng-ji̍p,ióng-ji̍p,湧入,iong-jip,iong-jip,2,taihoa,
ióng-khì,ióng-khì,氧氣,iong-khi,iong-khi,2,taihoa,
ióng-kòo,ióng-kò͘,勇固,iong-koo,iong-ko͘,2,taihoa,
ióng-sat,ióng-sat,擁塞,iong-sat,iong-sat,2,taihoa,
ióng-sin,ióng-sin,勇身,iong-sin,iong-sin,2,taihoa,
ióng-tài,ióng-tài,擁戴,iong-tai,iong-tai,2,taihoa,
iông-bîng,iông-bêng,陽明,iong-bing,iong-beng,2,taihoa,
iông-tse,iông-che,溶劑,iong-tse,iong-che,2,taihoa,
iông-tshiū,iông-chhiū,榕樹,iong-tshiu,iong-chhiu,2,taihoa,
iông-giân,iông-giân,揚言,iong-gian,iong-gian,2,taihoa,
iông-i,iông-i,庸醫,iong-i,iong-i,2,taihoa,
iông-īnn,iông-īⁿ,容易,iong-inn,iong-iⁿ,2,taihoa,
iông-ji̍p,iông-ji̍p,融入,iong-jip,iong-jip,2,taihoa,
iông-kán,iông-kán,陽癇,iong-kan,iong-kan,2,taihoa,
iông-ki̍k,iông-ke̍k,陽極,iong-kik,iong-kek,2,taihoa,
iông-liāng,iông-liāng,容量,iong-liang,iong-liang,2,taihoa,
iông-lôo,iông-lô͘,熔爐,iong-loo,iong-lo͘,2,taihoa,
iông-pho,iông-pho,揚波,iong-pho,iong-pho,2,taihoa,
iông-sìng,iông-sèng,陽性,iong-sing,iong-seng,2,taihoa,
iông-sin,iông-sin,容身,iong-sin,iong-sin,2,taihoa,
iông-tâi,iông-tâi,陽台,iong-tai,iong-tai,2,taihoa,
iông-thong,iông-thong,融通,iong-thong,iong-thong,2,taihoa,
iōng-bú,iōng-bú,用武,iong-bu,iong-bu,2,taihoa,
iōng-tshan,iōng-chhan,用餐,iong-tshan,iong-chhan,2,taihoa,
iōng-tshù,iōng-chhù,用處,iong-tshu,iong-chhu,2,taihoa,
iōng-tsînn,iōng-chîⁿ,用錢,iong-tsinn,iong-chiⁿ,2,taihoa,
iōng-tsīn,iōng-chīn,用盡,iong-tsin,iong-chin,2,taihoa,
iōng-tsok,iōng-chok,用作,iong-tsok,iong-chok,2,taihoa,
iōng-tsuí,iōng-chúi,用水,iong-tsui,iong-chui,2,taihoa,
iōng-í,iōng-í,用以,iong-i,iong-i,2,taihoa,
iōng-kè,iōng-kè,用計,iong-ke,iong-ke,2,taihoa,
iōng-khang,iōng-khang,用空,iong-khang,iong-khang,2,taihoa,
iōng-khū,iōng-khū,用具,iong-khu,iong-khu,2,taihoa,
iōng-kim,iōng-kim,佣金,iong-kim,iong-kim,2,taihoa,
iōng-la̍t,iōng-la̍t,用力,iong-lat,iong-lat,2,taihoa,
iōng-liau,iōng-liau,用料,iong-liau,iong-liau,2,taihoa,
iōng-ping,iōng-peng,用兵,iong-ping,iong-peng,2,taihoa,
iōng-pn̄g,iōng-pn̄g,用飯,iong-png,iong-png,2,taihoa,
iōng-tio̍h,iōng-tio̍h,用著,iong-tioh,iong-tioh,2,taihoa,
iōng-tōo,iōng-tō͘,用度,iong-too,iong-to͘,2,taihoa,
iōng-ui,iōng-ui,揚威,iong-ui,iong-ui,2,taihoa,
io-pau,io-pau,腰包,io-pau,io-pau,2,taihoa,
io-sin,io-sin,腰身,io-sin,io-sin,2,taihoa,
io-tuā,io-tōa,邀大,io-tua,io-toa,2,taihoa,
io-tóo,io-tó͘,腰肚,io-too,io-to͘,2,taihoa,
ip-lé,ip-lé,揖禮,ip-le,ip-le,2,taihoa,
i-puat,i-poat,衣缽,i-puat,i-poat,2,taihoa,
i-si̍t,i-si̍t,衣食,i-sit,i-sit,2,taihoa,
i-sū,i-sū,依序,i-su,i-su,2,taihoa,
i-sū,i-sū,醫事,i-su,i-su,2,taihoa,
it-bī,it-bī,一味,it-bi,it-bi,2,taihoa,
it-bué,it-bóe,一尾,it-bue,it-boe,2,taihoa,
it-bo̍k,it-bo̍k,一目,it-bok,it-bok,2,taihoa,
it-tsá,it-chá,一早,it-tsa,it-cha,2,taihoa,
it-tsik,it-chek,一則,it-tsik,it-chek,2,taihoa,
it-tshiú,it-chhiú,一手,it-tshiu,it-chhiu,2,taihoa,
it-gí,it-gí,一語,it-gi,it-gi,2,taihoa,
it--gue̍h,it--goe̍h,一月,it--gueh,it--goeh,2,taihoa,
it-hai,it-hai,一痎,it-hai,it-hai,2,taihoa,
it-hi,it-hi,乙烯,it-hi,it-hi,2,taihoa,
it-iû,it-iû,一流,it-iu,it-iu,2,taihoa,
it-kí,it-kí,一己,it-ki,it-ki,2,taihoa,
it-kí,it-kí,一舉,it-ki,it-ki,2,taihoa,
it-kín,it-kín,一緊,it-kin,it-kin,2,taihoa,
it-lâi,it-lâi,一來,it-lai,it-lai,2,taihoa,
it-sè,it-sè,一世,it-se,it-se,2,taihoa,
it-sik,it-sek,一色,it-sik,it-sek,2,taihoa,
it-tài,it-tài,一帶,it-tai,it-tai,2,taihoa,
it-thóng,it-thóng,一統,it-thong,it-thong,2,taihoa,
it-tiau,it-tiau,一朝,it-tiau,it-tiau,2,taihoa,
it--tio̍h,it--tio̍h,憶著,it--tioh,it--tioh,2,taihoa,
iú-ài,iú-ài,友愛,iu-ai,iu-ai,2,taihoa,
iú-tshíng,iú-chhéng,有請,iu-tshing,iu-chheng,2,taihoa,
iú-tsōo,iú-chō͘,有助,iu-tsoo,iu-cho͘,2,taihoa,
iú-gī,iú-gī,友誼,iu-gi,iu-gi,2,taihoa,
iú-hāi,iú-hāi,有害,iu-hai,iu-hai,2,taihoa,
iú-hīng,iú-hēng,有幸,iu-hing,iu-heng,2,taihoa,
iú-hiān,iú-hiān,有限,iu-hian,iu-hian,2,taihoa,
iú-hó,iú-hó,友好,iu-ho,iu-ho,2,taihoa,
iú-jī,iú-jī,誘餌,iu-ji,iu-ji,2,taihoa,
iú-jiám,iú-jiám,有染,iu-jiam,iu-jiam,2,taihoa,
iú-khuì,iú-khùi,有愧,iu-khui,iu-khui,2,taihoa,
iú-kong,iú-kong,有功,iu-kong,iu-kong,2,taihoa,
iú-lâng,iú-lâng,誘人,iu-lang,iu-lang,2,taihoa,
iú-miâ,iú-miâ,有名,iu-mia,iu-mia,2,taihoa,
iú-sat,iú-sat,誘殺,iu-sat,iu-sat,2,taihoa,
iú-sîng,iú-sêng,有成,iu-sing,iu-seng,2,taihoa,
iú-sî,iú-sî,酉時,iu-si,iu-si,2,taihoa,
iú-siânn,iú-siâⁿ,誘餳,iu-siann,iu-siaⁿ,2,taihoa,
iú-sóo,iú-só͘,有所,iu-soo,iu-so͘,2,taihoa,
iú-sū,iú-sū,有事,iu-su,iu-su,2,taihoa,
iú-tō,iú-tō,有道,iu-to,iu-to,2,taihoa,
iú-uî,iú-ûi,有為,iu-ui,iu-ui,2,taihoa,
iù-bah,iù-bah,幼肉,iu-bah,iu-bah,2,taihoa,
iù-biâu,iù-biâu,幼苗,iu-biau,iu-biau,2,taihoa,
iù-bua̍h,iù-boa̍h,幼末,iu-buah,iu-boah,2,taihoa,
iù-tsâng,iù-châng,幼叢,iu-tsang,iu-chang,2,taihoa,
iù-enn,iù-eⁿ,幼嬰,iu-enn,iu-eⁿ,2,taihoa,
iù-hio̍h,iù-hio̍h,幼葉,iu-hioh,iu-hioh,2,taihoa,
iù-huî,iù-hûi,幼瓷,iu-hui,iu-hui,2,taihoa,
iù-iâm,iù-iâm,幼鹽,iu-iam,iu-iam,2,taihoa,
iù-iù,iù-iù,幼幼,iu-iu,iu-iu,2,taihoa,
iù-jī,iù-jī,幼膩,iu-ji,iu-ji,2,taihoa,
iù-kíng,iù-kéng,幼景,iu-king,iu-keng,2,taihoa,
iù-khá,iù-khá,幼巧,iu-kha,iu-kha,2,taihoa,
iù-kin,iù-kin,幼根,iu-kin,iu-kin,2,taihoa,
iù-lūn,iù-lūn,幼嫩,iu-lun,iu-lun,2,taihoa,
iù-mn̂g,iù-mn̂g,幼毛,iu-mng,iu-mng,2,taihoa,
iù-nî,iù-nî,幼年,iu-ni,iu-ni,2,taihoa,
iù-nńg,iù-nńg,幼軟,iu-nng,iu-nng,2,taihoa,
iù-phuê,iù-phôe,幼皮,iu-phue,iu-phoe,2,taihoa,
iù-sai,iù-sai,幼獅,iu-sai,iu-sai,2,taihoa,
iù-se,iù-se,幼紗,iu-se,iu-se,2,taihoa,
iù-sè,iù-sè,幼細,iu-se,iu-se,2,taihoa,
iù-tông,iù-tông,幼童,iu-tong,iu-tong,2,taihoa,
iû-ap,iû-ap,油壓,iu-ap,iu-ap,2,taihoa,
iû-bah,iû-bah,油肉,iu-bah,iu-bah,2,taihoa,
iû-ba̍k,iû-ba̍k,油墨,iu-bak,iu-bak,2,taihoa,
iû-tsáu,iû-cháu,游走,iu-tsau,iu-chau,2,taihoa,
iû-tsáu,iû-cháu,遊走,iu-tsau,iu-chau,2,taihoa,
iû-tsénn,iû-chéⁿ,油井,iu-tsenn,iu-cheⁿ,2,taihoa,
iû-tshân,iû-chhân,油田,iu-tshan,iu-chhan,2,taihoa,
iû-tshe,iû-chhe,郵差,iu-tshe,iu-chhe,2,taihoa,
iû-tshîng,iû-chhêng,油松,iu-tshing,iu-chheng,2,taihoa,
iû-tshiúnn,iû-chhiúⁿ,油廠,iu-tshiunn,iu-chhiuⁿ,2,taihoa,
iû-tshńg,iû-chhńg,油串,iu-tshng,iu-chhng,2,taihoa,
iû-tshok,iû-chhok,郵戳,iu-tshok,iu-chhok,2,taihoa,
iû-tsu,iû-chu,游資,iu-tsu,iu-chu,2,taihoa,
iû-tsún,iû-chún,遊隼,iu-tsun,iu-chun,2,taihoa,
iû-gē,iû-gē,遊藝,iu-ge,iu-ge,2,taihoa,
iû-guán,iû-goán,遊玩,iu-guan,iu-goan,2,taihoa,
iû-guân,iû-goân,猶原,iu-guan,iu-goan,2,taihoa,
iû-hn̂g,iû-hn̂g,遊園,iu-hng,iu-hng,2,taihoa,
iû-huē,iû-hōe,郵匯,iu-hue,iu-hoe,2,taihoa,
iû-huì,iû-hùi,郵費,iu-hui,iu-hui,2,taihoa,
iû-ìn,iû-ìn,油印,iu-in,iu-in,2,taihoa,
iû-iû,iû-iû,油油,iu-iu,iu-iu,2,taihoa,
iû-kán,iû-kán,郵簡,iu-kan,iu-kan,2,taihoa,
iû-ke,iû-ke,遊街,iu-ke,iu-ke,2,taihoa,
iû-kik,iû-kek,游擊,iu-kik,iu-kek,2,taihoa,
iû-khī,iû-khī,油柿,iu-khi,iu-khi,2,taihoa,
iû-khòng,iû-khòng,油礦,iu-khong,iu-khong,2,taihoa,
iû-khòo,iû-khò͘,油庫,iu-khoo,iu-kho͘,2,taihoa,
iû-kià,iû-kià,郵寄,iu-kia,iu-kia,2,taihoa,
iû-kiú,iû-kiú,悠久,iu-kiu,iu-kiu,2,taihoa,
iû-ko,iû-ko,油膏,iu-ko,iu-ko,2,taihoa,
iû-kóng,iû-kóng,油管,iu-kong,iu-kong,2,taihoa,
iû-kuì,iû-kùi,油桂,iu-kui,iu-kui,2,taihoa,
iû-kuī,iû-kūi,油櫃,iu-kui,iu-kui,2,taihoa,
iû-lī,iû-lī,游離,iu-li,iu-li,2,taihoa,
iû-liah,iû-liah,油跡,iu-liah,iu-liah,2,taihoa,
iû-liāu,iû-liāu,油料,iu-liau,iu-liau,2,taihoa,
iû-lûn,iû-lûn,油輪,iu-lun,iu-lun,2,taihoa,
iû-lūn,iû-lūn,油潤,iu-lun,iu-lun,2,taihoa,
iû-mé,iû-mé,油蜢,iu-me,iu-me,2,taihoa,
iû-uân,iû-oân,猶原,iu-uan,iu-oan,2,taihoa,
iû-pak,iû-pak,遊北,iu-pak,iu-pak,2,taihoa,
iû-pau,iû-pau,郵包,iu-pau,iu-pau,2,taihoa,
iû-pò,iû-pò,郵報,iu-po,iu-po,2,taihoa,
iû-pòo,iû-pò͘,油布,iu-poo,iu-po͘,2,taihoa,
iû-siunn,iû-siuⁿ,油箱,iu-siunn,iu-siuⁿ,2,taihoa,
iû-siúnn,iû-siúⁿ,遊賞,iu-siunn,iu-siuⁿ,2,taihoa,
iû-suann,iû-soaⁿ,遊山,iu-suann,iu-soaⁿ,2,taihoa,
iû-suat,iû-soat,遊說,iu-suat,iu-soat,2,taihoa,
iû-ta̍k,iû-ta̍k,油濁,iu-tak,iu-tak,2,taihoa,
iû-tâng,iû-tâng,油桐,iu-tang,iu-tang,2,taihoa,
iû-tha,iû-tha,猶他,iu-tha,iu-tha,2,taihoa,
iû-thài,iû-thài,猶太,iu-thai,iu-thai,2,taihoa,
iû-tháng,iû-tháng,油桶,iu-thang,iu-thang,2,taihoa,
iû-tháng,iû-tháng,郵桶,iu-thang,iu-thang,2,taihoa,
iû-thíng,iû-théng,遊艇,iu-thing,iu-theng,2,taihoa,
iû-thuah,iû-thoah,油獺,iu-thuah,iu-thoah,2,taihoa,
iû-tiánn,iû-tiáⁿ,油鼎,iu-tiann,iu-tiaⁿ,2,taihoa,
iû-tiān,iû-tiān,郵電,iu-tian,iu-tian,2,taihoa,
iû-tiong,iû-tiong,由衷,iu-tiong,iu-tiong,2,taihoa,
iû-tuà,iû-tòa,油帶,iu-tua,iu-toa,2,taihoa,
iū-i̍k,iū-e̍k,右翼,iu-ik,iu-ek,2,taihoa,
iū-hā,iū-hā,右下,iu-ha,iu-ha,2,taihoa,
iū-kha,iū-kha,右腳,iu-kha,iu-kha,2,taihoa,
iū-pîng,iū-pêng,右旁,iu-ping,iu-peng,2,taihoa,
iū-phài,iū-phài,右派,iu-phai,iu-phai,2,taihoa,
iū-siāng,iū-siāng,右上,iu-siang,iu-siang,2,taihoa,
iu-ak,iu-ak,優渥,iu-ak,iu-ak,2,taihoa,
iu-bi̍k,iu-be̍k,幽默,iu-bik,iu-bek,2,taihoa,
iu-tsîng,iu-chêng,幽情,iu-tsing,iu-cheng,2,taihoa,
iu-huē,iu-hōe,幽會,iu-hue,iu-hoe,2,taihoa,
iu-hōo,iu-hō͘,優厚,iu-hoo,iu-ho͘,2,taihoa,
i-ui,i-ui,蛜蝛,i-ui,i-ui,2,taihoa,
iu-î,iu-î,優於,iu-i,iu-i,2,taihoa,
iu-ia̍h,iu-ia̍h,優易,iu-iah,iu-iah,2,taihoa,
iu-iông,iu-iông,憂容,iu-iong,iu-iong,2,taihoa,
iu-iông,iu-iông,懮容,iu-iong,iu-iong,2,taihoa,
iu-jiû,iu-jiû,優柔,iu-jiu,iu-jiu,2,taihoa,
iu-kiú,iu-kiú,悠久,iu-kiu,iu-kiu,2,taihoa,
iu-lîng,iu-lêng,幽靈,iu-ling,iu-leng,2,taihoa,
iu-liâng,iu-liâng,優良,iu-liang,iu-liang,2,taihoa,
iu-lia̍t,iu-lia̍t,優劣,iu-liat,iu-liat,2,taihoa,
iu-mn̂g,iu-mn̂g,幽門,iu-mng,iu-mng,2,taihoa,
iúnn-ê,iúⁿ-ê,養個,iunn-e,iuⁿ-e,2,taihoa,
iúnn-pē,iúⁿ-pē,養父,iunn-pe,iuⁿ-pe,2,taihoa,
iûnn-tsiú,iûⁿ-chiú,洋酒,iunn-tsiu,iuⁿ-chiu,2,taihoa,
iûnn-hâng,iûⁿ-hâng,洋行,iunn-hang,iuⁿ-hang,2,taihoa,
iûnn-hîn,iûⁿ-hîn,羊癇,iunn-hin,iuⁿ-hin,2,taihoa,
iûnn-hīnn,iûⁿ-hīⁿ,瘍耳,iunn-hinn,iuⁿ-hiⁿ,2,taihoa,
iûnn-huè,iûⁿ-hòe,洋貨,iunn-hue,iuⁿ-hoe,2,taihoa,
iûnn-ian,iûⁿ-ian,洋菸,iunn-ian,iuⁿ-ian,2,taihoa,
iûnn-ji̍p,iûⁿ-ji̍p,溶入,iunn-jip,iuⁿ-jip,2,taihoa,
iûnn-kái,iûⁿ-kái,溶解,iunn-kai,iuⁿ-kai,2,taihoa,
iûnn-kak,iûⁿ-kak,羊角,iunn-kak,iuⁿ-kak,2,taihoa,
iûnn-khì,iûⁿ-khì,煬去,iunn-khi,iuⁿ-khi,2,taihoa,
iûnn-khì,iûⁿ-khì,鎔去,iunn-khi,iuⁿ-khi,2,taihoa,
iûnn--khì,iûⁿ--khì,溶去,iunn--khi,iuⁿ--khi,2,taihoa,
iûnn-ko,iûⁿ-ko,羊羔,iunn-ko,iuⁿ-ko,2,taihoa,
iûnn-ko,iûⁿ-ko,羊糕,iunn-ko,iuⁿ-ko,2,taihoa,
iûnn-koo,iûⁿ-ko͘,洋菇,iunn-koo,iuⁿ-ko͘,2,taihoa,
iûnn-muâ,iûⁿ-môa,楊麻,iunn-mua,iuⁿ-moa,2,taihoa,
iûnn-nî,iûⁿ-nî,羊年,iunn-ni,iuⁿ-ni,2,taihoa,
iûnn-pâng,iûⁿ-pâng,洋房,iunn-pang,iuⁿ-pang,2,taihoa,
iûnn-siûnn,iûⁿ-siûⁿ,溶瘍,iunn-siunn,iuⁿ-siuⁿ,2,taihoa,
iûnn-som,iûⁿ-som,洋參,iunn-som,iuⁿ-som,2,taihoa,
iûnn-tê,iûⁿ-tê,羊蹄,iunn-te,iuⁿ-te,2,taihoa,
iûnn-thâu,iûⁿ-thâu,羊頭,iunn-thau,iuⁿ-thau,2,taihoa,
iûnn-thô,iûⁿ-thô,羊桃,iunn-tho,iuⁿ-tho,2,taihoa,
iûnn-tn̂g,iûⁿ-tn̂g,羊腸,iunn-tng,iuⁿ-tng,2,taihoa,
iūnn-phín,iūⁿ-phín,樣品,iunn-phin,iuⁿ-phin,2,taihoa,
iūnn-pún,iūⁿ-pún,樣本,iunn-pun,iuⁿ-pun,2,taihoa,
iūnn-siùnn,iūⁿ-siùⁿ,樣相,iunn-siunn,iuⁿ-siuⁿ,2,taihoa,
iunn-ā,iuⁿ-ā,iunn-ā,iunn-a,iuⁿ-a,2,taihoa,
iu-sing,iu-seng,優生,iu-sing,iu-seng,2,taihoa,
iu-sì,iu-sì,優勢,iu-si,iu-si,2,taihoa,
iu-sim,iu-sim,憂心,iu-sim,iu-sim,2,taihoa,
i-u̍t,i-u̍t,依聿,i-ut,i-ut,2,taihoa,
iu-tíng,iu-téng,優等,iu-ting,iu-teng,2,taihoa,
iu-ut,iu-ut,懮鬱,iu-ut,iu-ut,2,taihoa,
jí-á,jí-á,子仔,ji-a,ji-a,2,taihoa,
jì-phuh,jì-phuh,吉普,ji-phuh,ji-phuh,2,taihoa,
jì-puh,jì-puh,吉甫,ji-puh,ji-puh,2,taihoa,
jî-tshik,jî-chhek,如廁,ji-tshik,ji-chhek,2,taihoa,
jî-tsó,jî-chó,如左,ji-tso,ji-cho,2,taihoa,
jî-guā,jî-gōa,而外,ji-gua,ji-goa,2,taihoa,
jî-guān,jî-goān,如願,ji-guan,ji-goan,2,taihoa,
jî-hā,jî-hā,如下,ji-ha,ji-ha,2,taihoa,
jî-hì,jî-hì,兒戲,ji-hi,ji-hi,2,taihoa,
jî-hô,jî-hô,如何,ji-ho,ji-ho,2,taihoa,
jî-í,jî-í,而已,ji-i,ji-i,2,taihoa,
jî-ì,jî-ì,如意,ji-i,ji-i,2,taihoa,
jî-it,jî-it,如一,ji-it,ji-it,2,taihoa,
jî-kî,jî-kî,如期,ji-ki,ji-ki,2,taihoa,
jî-kim,jî-kim,如今,ji-kim,ji-kim,2,taihoa,
jî-kó,jî-kó,如果,ji-ko,ji-ko,2,taihoa,
jî-kòo,jî-kò͘,如故,ji-koo,ji-ko͘,2,taihoa,
jî-lâi,jî-lâi,如來,ji-lai,ji-lai,2,taihoa,
jî-siāng,jî-siāng,如上,ji-siang,ji-siang,2,taihoa,
jî-siông,jî-siông,如常,ji-siong,ji-siong,2,taihoa,
jî-tông,jî-tông,如同,ji-tong,ji-tong,2,taihoa,
jî-tông,jî-tông,兒童,ji-tong,ji-tong,2,taihoa,
jī-tshai,jī-chhai,字猜,ji-tshai,ji-chhai,2,taihoa,
jī-tsiá,jī-chiá,二者,ji-tsia,ji-chia,2,taihoa,
jī-tsuan,jī-choan,二專,ji-tsuan,ji-choan,2,taihoa,
jī-gī,jī-gī,字義,ji-gi,ji-gi,2,taihoa,
jī-guân,jī-goân,二元,ji-guan,ji-goan,2,taihoa,
jī-guân,jī-goân,字源,ji-guan,ji-goan,2,taihoa,
jī-hîng,jī-hêng,字形,ji-hing,ji-heng,2,taihoa,
jī-hù,jī-hù,二副,ji-hu,ji-hu,2,taihoa,
jī-im,jī-im,字音,ji-im,ji-im,2,taihoa,
jī-jiah,jī-jiah,字跡,ji-jiah,ji-jiah,2,taihoa,
jī-kù,jī-kù,字句,ji-ku,ji-ku,2,taihoa,
jī--lâi,jī--lâi,二來,ji--lai,ji--lai,2,taihoa,
jī-lâm,jī-lâm,二藍,ji-lam,ji-lam,2,taihoa,
jī-luī,jī-lūi,字彙,ji-lui,ji-lui,2,taihoa,
jī-miâ,jī-miâ,字名,ji-mia,ji-mia,2,taihoa,
jī-uē,jī-ōe,字畫,ji-ue,ji-oe,2,taihoa,
jī-peh,jī-peh,二伯,ji-peh,ji-peh,2,taihoa,
jī-pîng,jī-pêng,字旁,ji-ping,ji-peng,2,taihoa,
jī-pí,jī-pí,二比,ji-pi,ji-pi,2,taihoa,
jī-puè,jī-pòe,字輩,ji-pue,ji-poe,2,taihoa,
jī-sái,jī-sái,字屎,ji-sai,ji-sai,2,taihoa,
jī-só,jī-só,二嫂,ji-so,ji-so,2,taihoa,
jī-sòo,jī-sò͘,字數,ji-soo,ji-so͘,2,taihoa,
jī-thiap,jī-thiap,字帖,ji-thiap,ji-thiap,2,taihoa,
jiá-tshut,jiá-chhut,惹出,jia-tshut,jia-chhut,2,taihoa,
jiá-hué,jiá-hóe,惹火,jia-hue,jia-hoe,2,taihoa,
jiá-khang,jiá-khang,惹空,jia-khang,jia-khang,2,taihoa,
jiá--lâi,jiá--lâi,惹來,jia--lai,jia--lai,2,taihoa,
jia-àm,jia-àm,遮暗,jia-am,jia-am,2,taihoa,
jia-bīn,jia-bīn,遮面,jia-bin,jia-bin,2,taihoa,
jia-iám,jia-iám,遮掩,jia-iam,jia-iam,2,taihoa,
jia-im,jia-im,遮蔭,jia-im,jia-im,2,taihoa,
jia-khàm,jia-khàm,遮勘,jia-kham,jia-kham,2,taihoa,
jiak-khù,jiak-khù,jiak-khù,jiak-khu,jiak-khu,2,taihoa,
jia-kng,jia-kng,遮光,jia-kng,jia-kng,2,taihoa,
suan-jiám,soan-jiám,渲染,suan-jiam,soan-jiam,2,taihoa,
jiám-tsáinn,jiám-cháiⁿ,染指,jiam-tsainn,jiam-chaiⁿ,2,taihoa,
jiám-tsíng,jiám-chéng,染整,jiam-tsing,jiam-cheng,2,taihoa,
jiám-iú,jiám-iú,染有,jiam-iu,jiam-iu,2,taihoa,
jiám-liāu,jiám-liāu,染料,jiam-liau,jiam-liau,2,taihoa,
jiám-pēnn,jiám-pēⁿ,染病,jiam-penn,jiam-peⁿ,2,taihoa,
jiám-sik,jiám-sek,染色,jiam-sik,jiam-sek,2,taihoa,
jiám--tio̍h,jiám--tio̍h,染著,jiam--tioh,jiam--tioh,2,taihoa,
jiân-iû,jiân-iû,燃油,jian-iu,jian-iu,2,taihoa,
jiân-khí,jiân-khí,燃起,jian-khi,jian-khi,2,taihoa,
jiân-sio,jiân-sio,燃燒,jian-sio,jian-sio,2,taihoa,
jia̍t-ba̍k,jia̍t-ba̍k,熱目,jiat-bak,jiat-bak,2,taihoa,
jia̍t-tsiàn,jia̍t-chiàn,熱戰,jiat-tsian,jiat-chian,2,taihoa,
jia̍t-hiat,jia̍t-hiat,熱血,jiat-hiat,jiat-hiat,2,taihoa,
jia̍t-khì,jia̍t-khì,熱氣,jiat-khi,jiat-khi,2,taihoa,
jia̍t-kông,jia̍t-kông,熱狂,jiat-kong,jiat-kong,2,taihoa,
jia̍t-kuì,jia̍t-kùi,熱季,jiat-kui,jiat-kui,2,taihoa,
jia̍t-li̍k,jia̍t-le̍k,熱力,jiat-lik,jiat-lek,2,taihoa,
jia̍t-lîng,jia̍t-lêng,熱能,jiat-ling,jiat-leng,2,taihoa,
jia̍t-liāng,jia̍t-liāng,熱量,jiat-liang,jiat-liang,2,taihoa,
jia̍t-lo̍k,jia̍t-lo̍k,熱絡,jiat-lok,jiat-lok,2,taihoa,
jia̍t-luī,jia̍t-lūi,熱淚,jiat-lui,jiat-lui,2,taihoa,
jia̍t-pēnn,jia̍t-pēⁿ,熱病,jiat-penn,jiat-peⁿ,2,taihoa,
jia̍t-sìng,jia̍t-sèng,熱性,jiat-sing,jiat-seng,2,taihoa,
jia̍t-sià,jia̍t-sià,熱瀉,jiat-sia,jiat-sia,2,taihoa,
jia̍t-sin,jia̍t-sin,熱身,jiat-sin,jiat-sin,2,taihoa,
jia̍t-sò,jia̍t-sò,熱燥,jiat-so,jiat-so,2,taihoa,
jia̍t-tiánn,jia̍t-tiáⁿ,熱鼎,jiat-tiann,jiat-tiaⁿ,2,taihoa,
jia̍t-tiong,jia̍t-tiong,熱中,jiat-tiong,jiat-tiong,2,taihoa,
jia̍t-tiong,jia̍t-tiong,熱衷,jiat-tiong,jiat-tiong,2,taihoa,
jiáu-bîn,jiáu-bîn,擾民,jiau-bin,jiau-bin,2,taihoa,
jiáu-gê,jiáu-gê,爪牙,jiau-ge,jiau-ge,2,taihoa,
jiáu-tōng,jiáu-tōng,擾動,jiau-tong,jiau-tong,2,taihoa,
jiàu-á,jiàu-á,抓仔,jiau-a,jiau-a,2,taihoa,
jiàu-tsiūnn,jiàu-chiūⁿ,抓癢,jiau-tsiunn,jiau-chiuⁿ,2,taihoa,
jiâu-á,jiâu-á,鱙仔,jiau-a,jiau-a,2,taihoa,
jiâu-hûn,jiâu-hûn,縐痕,jiau-hun,jiau-hun,2,taihoa,
