tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
ah-bó-hiānn,ah-bó-hiāⁿ,益母艾,ah-bo-hiann,ah-bo-hiaⁿ,3,taihoa
ah-bó-it,ah-bó-it,鴨母乙,ah-bo-it,ah-bo-it,3,taihoa
ah-bó-le̍h,ah-bó-le̍h,鴨母笠,ah-bo-leh,ah-bo-leh,3,taihoa
ah-bó-phànn,ah-bó-phàⁿ,鴨母冇,ah-bo-phann,ah-bo-phaⁿ,3,taihoa
ah-bó-tê,ah-bó-tê,鴨母蹄,ah-bo-te,ah-bo-te,3,taihoa
ah-bué,ah-bóe,押尾,ah-bue,ah-boe,2,taihoa
ah-tsài,ah-chài,押載,ah-tsai,ah-chai,2,taihoa
ah-tshioh,ah-chhioh,鴨尺,ah-tshioh,ah-chhioh,2,taihoa
ah-tshut,ah-chhut,押出,ah-tshut,ah-chhut,2,taihoa
ah-tsi̍h-tsháu,ah-chi̍h-chháu,鴨舌草,ah-tsih-tshau,ah-chih-chhau,3,taihoa
ah-tsiúnn,ah-chiúⁿ,鴨掌,ah-tsiunn,ah-chiuⁿ,2,taihoa
ah-hîng,ah-hêng,鴨雄,ah-hing,ah-heng,2,taihoa
ah-hîng-á,ah-hêng-á,鴨雄仔,ah-hing-a,ah-heng-a,3,taihoa
ah-huē,ah-hōe,押匯,ah-hue,ah-hoe,2,taihoa
ah-hóo,ah-hó͘,壓虎,ah-hoo,ah-ho͘,2,taihoa
a-hiann,a-hiaⁿ,阿兄,a-hiann,a-hiaⁿ,2,taihoa
ah-kái,ah-kái,押解,ah-kai,ah-kai,2,taihoa
ah-kak,ah-kak,鴨角,ah-kak,ah-kak,2,taihoa
ah-kang,ah-kang,鴨公,ah-kang,ah-kang,2,taihoa
ah-kē,ah-kē,抑低,ah-ke,ah-ke,2,taihoa
ah-kha-bo̍k,ah-kha-bo̍k,鴨腳木,ah-kha-bok,ah-kha-bok,3,taihoa
ah-kha-tshiū,ah-kha-chhiū,鴨腳樹,ah-kha-tshiu,ah-kha-chhiu,3,taihoa
ah-kha-tsiúnn,ah-kha-chiúⁿ,鴨腳掌,ah-kha-tsiunn,ah-kha-chiuⁿ,3,taihoa
ah-kha-hiānn,ah-kha-hiāⁿ,鴨腳艾,ah-kha-hiann,ah-kha-hiaⁿ,3,taihoa
ah-kha-hiunn,ah-kha-hiuⁿ,鴨腳香,ah-kha-hiunn,ah-kha-hiuⁿ,3,taihoa
ah-kha-pê,ah-kha-pê,鴨腳扒,ah-kha-pe,ah-kha-pe,3,taihoa
ah-kha-phuê,ah-kha-phôe,鴨腳皮,ah-kha-phue,ah-kha-phoe,3,taihoa
ah-kha-sik,ah-kha-sek,鴨腳稷,ah-kha-sik,ah-kha-sek,3,taihoa
ah-kha-sué,ah-kha-sóe,鴨腳黍,ah-kha-sue,ah-kha-soe,3,taihoa
ah-kha-tê,ah-kha-tê,鴨腳蹄,ah-kha-te,ah-kha-te,3,taihoa
ah-khut,ah-khut,抑屈,ah-khut,ah-khut,2,taihoa
ah-kim,ah-kim,押金,ah-kim,ah-kim,2,taihoa
ah-lāi,ah-lāi,押利,ah-lai,ah-lai,2,taihoa
ah-láng-hì,ah-láng-hì,壓籠戲,ah-lang-hi,ah-lang-hi,3,taihoa
ah-li̍k,ah-le̍k,鴨綠,ah-lik,ah-lek,2,taihoa
ah-lo̍h-sìng,ah-lo̍h-sèng,壓落性,ah-loh-sing,ah-loh-seng,3,taihoa
ah-lo̍h-té,ah-lo̍h-té,壓落底,ah-loh-te,ah-loh-te,3,taihoa
ah-nn̄g,ah-nn̄g,鴨卵,ah-nng,ah-nng,2,taihoa
ah-nn̄g-bīn,ah-nn̄g-bīn,鴨卵面,ah-nng-bin,ah-nng-bin,3,taihoa
ah-nn̄g-tshenn,ah-nn̄g-chheⁿ,鴨卵青,ah-nng-tshenn,ah-nng-chheⁿ,3,taihoa
ah-nn̄g-tshing,ah-nn̄g-chheng,鴨卵青,ah-nng-tshing,ah-nng-chheng,3,taihoa
ah-nn̄g-hîng,ah-nn̄g-hêng,鴨卵形,ah-nng-hing,ah-nng-heng,3,taihoa
ah-pa,ah-pa,鴨巴,ah-pa,ah-pa,2,taihoa
ah-pà,ah-pà,壓霸,ah-pa,ah-pa,2,taihoa
ah-phiò,ah-phiò,押票,ah-phio,ah-phio,2,taihoa
ah-pio-kim,ah-pio-kim,押標金,ah-pio-kim,ah-pio-kim,3,taihoa
ah-pńg,ah-pńg,押榜,ah-png,ah-png,2,taihoa
ah-sàng,ah-sàng,押送,ah-sang,ah-sang,2,taihoa
ah-siàu,ah-siàu,押數,ah-siau,ah-siau,2,taihoa
ah-siúnn,ah-siúⁿ,鴨賞,ah-siunn,ah-siuⁿ,2,taihoa
ah-suah,ah-soah,押煞,ah-suah,ah-soah,2,taihoa
ah-tê-tsháu,ah-tê-chháu,鴨蹄草,ah-te-tshau,ah-te-chhau,3,taihoa
ah-tê-sé,ah-tê-sé,鴨蹄黍,ah-te-se,ah-te-se,3,taihoa
ah-thôo-tsu,ah-thô͘-chu,鴨土珠,ah-thoo-tsu,ah-tho͘-chu,3,taihoa
ah-thûn-á,ah-thûn-á,鴨豚仔,ah-thun-a,ah-thun-a,3,taihoa
ah-ūn,ah-ūn,押韻,ah-un,ah-un,2,taihoa
ai,ai,哀,ai,ai,1,taihoa
ái-á,ái-á,噯仔,ai-a,ai-a,2,taihoa
ài,ài,愛,ai,ai,1,taihoa
ài-tshing-khì,ài-chheng-khì,愛清氣,ai-tshing-khi,ai-chheng-khi,3,taihoa
ài-beh,ài-beh,愛欲,ai-beh,ai-beh,2,taihoa
ài-bīn-tsú,ài-bīn-chú,愛面子,ai-bin-tsu,ai-bin-chu,3,taihoa
ài-bōo,ài-bō͘,愛慕,ai-boo,ai-bo͘,2,taihoa
ài-tsènn,ài-chèⁿ,愛諍,ai-tsenn,ai-cheⁿ,2,taihoa
ài-tsîng,ài-chêng,愛情,ai-tsing,ai-cheng,2,taihoa
ài-tshap-sū,ài-chhap-sū,愛插事,ai-tshap-su,ai-chhap-su,3,taihoa
ài-tshe,ài-chhe,愛妻,ai-tshe,ai-chhe,2,taihoa
ài-tshiò,ài-chhiò,愛笑,ai-tshio,ai-chhio,2,taihoa
ài-tsú,ài-chú,愛子,ai-tsu,ai-chu,2,taihoa
ài-īng,ài-ēng,愛用,ai-ing,ai-eng,2,taihoa
ài-ga̍k,ài-ga̍k,愛樂,ai-gak,ai-gak,2,taihoa
ài-gio̍k-á,ài-gio̍k-á,愛玉仔,ai-giok-a,ai-giok-a,3,taihoa
ài-gio̍k-tsí,ài-gio̍k-chí,愛玉子,ai-giok-tsi,ai-giok-chi,3,taihoa
ài-háu,ài-háu,愛哮,ai-hau,ai-hau,2,taihoa
ài-hīn,ài-hīn,愛恨,ai-hin,ai-hin,2,taihoa
ài-hô,ài-hô,愛河,ai-ho,ai-ho,2,taihoa
ài-hông,ài-hông,愛紅,ai-hong,ai-hong,2,taihoa
ài-hong-sîn,ài-hong-sîn,愛風神,ai-hong-sin,ai-hong-sin,3,taihoa
ài-hōo,ài-hō͘,愛護,ai-hoo,ai-ho͘,2,taihoa
ài-iōng,ài-iōng,愛用,ai-iong,ai-iong,2,taihoa
ài-jîn,ài-jîn,愛人,ai-jin,ai-jin,2,taihoa
ài-jîn-á,ài-jîn-á,愛人仔,ai-jin-a,ai-jin-a,3,taihoa
ài-khàu,ài-khàu,愛哭,ai-khau,ai-khau,2,taihoa
ài-khàu-bīn,ài-khàu-bīn,愛哭面,ai-khau-bin,ai-khau-bin,3,taihoa
ài-khàu-sîn,ài-khàu-sîn,愛哭神,ai-khau-sin,ai-khau-sin,3,taihoa
ài-khián,ài-khián,愛犬,ai-khian,ai-khian,2,taihoa
ài-khùn,ài-khùn,愛睏,ai-khun,ai-khun,2,taihoa
ài-khùn-ba̍k,ài-khùn-ba̍k,愛睏目,ai-khun-bak,ai-khun-bak,3,taihoa
ài-khùn-tshiū,ài-khùn-chhiū,愛睏樹,ai-khun-tshiu,ai-khun-chhiu,3,taihoa
ài-khùn-io̍h,ài-khùn-io̍h,愛睏藥,ai-khun-ioh,ai-khun-ioh,3,taihoa
ài-khùn-kuí,ài-khùn-kúi,愛睏鬼,ai-khun-kui,ai-khun-kui,3,taihoa
ài-khùn-sîn,ài-khùn-sîn,愛睏神,ai-khun-sin,ai-khun-sin,3,taihoa
ài-kiau,ài-kiau,愛嬌,ai-kiau,ai-kiau,2,taihoa
ài-kok,ài-kok,愛國,ai-kok,ai-kok,2,taihoa
ài-kok-sim,ài-kok-sim,愛國心,ai-kok-sim,ai-kok-sim,3,taihoa
ài-kóng-uē,ài-kóng-ōe,愛講話,ai-kong-ue,ai-kong-oe,3,taihoa
ài-kòo,ài-kò͘,愛顧,ai-koo,ai-ko͘,2,taihoa
ài-lí,ài-lí,愛女,ai-li,ai-li,2,taihoa
ài-māi,ài-māi,曖昧,ai-mai,ai-mai,2,taihoa
ài-sim,ài-sim,愛心,ai-sim,ai-sim,2,taihoa
ài-sîn,ài-sîn,愛神,ai-sin,ai-sin,2,taihoa
ài-sioh,ài-sioh,愛惜,ai-sioh,ai-sioh,2,taihoa
ài-sńg,ài-sńg,愛耍,ai-sng,ai-sng,2,taihoa
ài-sū,ài-sū,愛事,ai-su,ai-su,2,taihoa
ài-tài,ài-tài,愛戴,ai-tai,ai-tai,2,taihoa
ài-tik-huâ,ài-tek-hôa,愛德華,ai-tik-hua,ai-tek-hoa,3,taihoa
ài-thé-biān,ài-thé-biān,愛體面,ai-the-bian,ai-the-bian,3,taihoa
ài-tián,ài-tián,愛展,ai-tian,ai-tian,2,taihoa
ài-tio̍h,ài-tio̍h,愛著,ai-tioh,ai-tioh,2,taihoa
a-î,a-î,阿姨,a-i,a-i,2,taihoa
ai-ai-tshan,ai-ai-chhan,哀哀呻,ai-ai-tshan,ai-ai-chhan,3,taihoa
ai-ai-kiò,ai-ai-kiò,哀哀叫,ai-ai-kio,ai-ai-kio,3,taihoa
ai-ai-thiu,ai-ai-thiu,哀哀抽,ai-ai-thiu,ai-ai-thiu,3,taihoa
a-iân,a-iân,亞鉛,a-ian,a-ian,2,taihoa
a-iân-pán,a-iân-pán,亞鉛板,a-ian-pan,a-ian-pan,3,taihoa
a-iân-phiánn,a-iân-phiáⁿ,亞鉛鉼,a-ian-phiann,a-ian-phiaⁿ,3,taihoa
a-iân-si,a-iân-si,阿鉛絲,a-ian-si,a-ian-si,3,taihoa
a-iân-suànn,a-iân-sòaⁿ,亞鉛線,a-ian-suann,a-ian-soaⁿ,3,taihoa
a-iân-tháng,a-iân-tháng,亞鉛桶,a-ian-thang,a-ian-thang,3,taihoa
a-iân-thih,a-iân-thih,亞鉛鐵,a-ian-thih,a-ian-thih,3,taihoa
ai-tshan,ai-chhan,唉呻,ai-tshan,ai-chhan,2,taihoa
ai-îng,ai-êng,哀榮,ai-ing,ai-eng,2,taihoa
ai-gō,ai-gō,挨餓,ai-go,ai-go,2,taihoa
ai-iah,ai-iah,唉呀,ai-iah,ai-iah,2,taihoa
ai-ioh,ai-ioh,噯喲,ai-ioh,ai-ioh,2,taihoa
ai-kiû,ai-kiû,哀求,ai-kiu,ai-kiu,2,taihoa
āinn,āiⁿ,āinn,ainn,aiⁿ,1,taihoa
ai-uàn,ai-oàn,哀怨,ai-uan,ai-oan,2,taihoa
ai-siong,ai-siong,哀傷,ai-siong,ai-siong,2,taihoa
ai-sû,ai-sû,哀詞,ai-su,ai-su,2,taihoa
ai-thiànn,ai-thiàⁿ,哀痛,ai-thiann,ai-thiaⁿ,2,taihoa
ai-tō,ai-tō,哀悼,ai-to,ai-to,2,taihoa
ai-tōng,ai-tōng,哀慟,ai-tong,ai-tong,2,taihoa
a-jia̍t-tài,a-jia̍t-tài,亞熱帶,a-jiat-tai,a-jiat-tai,3,taihoa
ak,ak,沃,ak,ak,1,taihoa
a-kah,a-kah,阿及,a-kah,a-kah,2,taihoa
a-káu,a-káu,阿狗,a-kau,a-kau,2,taihoa
a-káu-khì,a-káu-khì,阿狗氣,a-kau-khi,a-kau-khi,3,taihoa
ak-âu,ak-âu,沃喉,ak-au,ak-au,2,taihoa
ak-tsak,ak-chak,偓促,ak-tsak,ak-chak,2,taihoa
ak-tsa̍k,ak-cha̍k,齷齪,ak-tsak,ak-chak,2,taihoa
ak-tsak-hué,ak-chak-hóe,偓促火,ak-tsak-hue,ak-chak-hoe,3,taihoa
ak-tsak-jua̍h,ak-chak-joa̍h,偓促熱,ak-tsak-juah,ak-chak-joah,3,taihoa
ak-tshân,ak-chhân,沃田,ak-tshan,ak-chhan,2,taihoa
ak-tshiú,ak-chhiú,握手,ak-tshiu,ak-chhiu,2,taihoa
