tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
suí-siâu,súi-siâu,美精5,sui-siau,sui-siau,2,taijit
suí-tak-tak,súi-tak-tak,美-篤-篤,sui-tak-tak,sui-tak-tak,3,taijit
suí-tang-tang,súi-tang-tang,美-璫-璫,sui-tang-tang,sui-tang-tang,3,taijit
sù,sù,庶,su,su,1,taijit
suî,sûi,隨,sui,sui,1,taijit
suî,sûi,隋,sui,sui,1,taijit
suî,sûi,誰,sui,sui,1,taijit
suî,sûi,棰,sui,sui,1,taijit
suî-āu,sûi-āu,隨後,sui-au,sui-au,2,taijit
suî-bia̍t,sûi-bia̍t,隨滅,sui-biat,sui-biat,2,taijit
suî-bú-kè,sûi-bú-kè,隨母嫁,sui-bu-ke,sui-bu-ke,3,taijit
suî-tsāi,sûi-chāi,隨在,sui-tsai,sui-chai,2,taijit
suî-tsik,sûi-chek,隨即,sui-tsik,sui-chek,2,taijit
suî-tshinn,sûi-chhiⁿ,隨星,sui-tshinn,sui-chhiⁿ,2,taijit
suî-tshiú,sûi-chhiú,隨手,sui-tshiu,sui-chhiu,2,taijit
suî-tshiú,sûi-chhiú,垂手,sui-tshiu,sui-chhiu,2,taijit
suî-tsi̍t-ê,sûi-chi̍t-ê,隨一個,sui-tsit-e,sui-chit-e,3,taijit
suî-ê,sûi-ê,隨個,sui-e,sui-e,2,taijit
suî-ē,sûi-ē,隨下,sui-e,sui-e,2,taijit
suî-gû,sûi-gû,垂魚,sui-gu,sui-gu,2,taijit
suî-hāng,sûi-hāng,隨項,sui-hang,sui-hang,2,taijit
suî-hîng,sûi-hêng,隨行,sui-hing,sui-heng,2,taijit
suî-hiunn,sûi-hiuⁿ,隨香,sui-hiunn,sui-hiuⁿ,2,taijit
suî-hiunn-kheh,sûi-hiuⁿ-kheh,隨香客,sui-hiunn-kheh,sui-hiuⁿ-kheh,3,taijit
suî-hó,sûi-hó,隨好,sui-ho,sui-ho,2,taijit
suî-hong,sûi-hong,隨風,sui-hong,sui-hong,2,taijit
suî-hōo,sûi-hō͘,隨戶,sui-hoo,sui-ho͘,2,taijit
suî-ì,sûi-ì,隨意,sui-i,sui-i,2,taijit
suî-iân,sûi-iân,垂涎,sui-ian,sui-ian,2,taijit
suî-iân,sûi-iân,隨緣,sui-ian,sui-ian,2,taijit
suî-iông-liú,sûi-iông-liú,垂楊柳,sui-iong-liu,sui-iong-liu,3,taijit
suî-iông-tè,sûi-iông-tè,隋煬帝,sui-iong-te,sui-iong-te,3,taijit
suî-jī,sûi-jī,隨字,sui-ji,sui-ji,2,taijit
suî-kà,sûi-kà,隨駕,sui-ka,sui-ka,2,taijit
suî-khám,sûi-khám,隨坎,sui-kham,sui-kham,2,taijit
suî-ki,sûi-ki,隨機,sui-ki,sui-ki,2,taijit
suî-kiânn,sûi-kiâⁿ,隨行,sui-kiann,sui-kiaⁿ,2,taijit
suî-kiānn,sûi-kiāⁿ,隨件,sui-kiann,sui-kiaⁿ,2,taijit
suî-ki-liú,sûi-ki-liú,垂枝柳,sui-ki-liu,sui-ki-liu,3,taijit
suî-lâng,sûi-lâng,隨人,sui-lang,sui-lang,2,taijit
suî-liâm,sûi-liâm,隨奩,sui-liam,sui-liam,2,taijit
suî-liâm-tshân,sûi-liâm-chhân,隨奩田,sui-liam-tshan,sui-liam-chhan,3,taijit
suî-lio̍k,sûi-lio̍k,隨錄,sui-liok,sui-liok,2,taijit
suî-liú,sûi-liú,垂柳,sui-liu,sui-liu,2,taijit
suî-lo̍h,sûi-lo̍h,垂落,sui-loh,sui-loh,2,taijit
suî-uân,sûi-oân,隨員,sui-uan,sui-oan,2,taijit
suî-piān,sûi-piān,隨便,sui-pian,sui-pian,2,taijit
suî-pit,sûi-pit,隨筆,sui-pit,sui-pit,2,taijit
suî-pu̍t,sûi-pu̍t,隨佛,sui-put,sui-put,2,taijit
suî-sî,sûi-sî,隨時,sui-si,sui-si,2,taijit
suî-sī,sûi-sī,雖是,sui-si,sui-si,2,taijit
suî-sī,sûi-sī,隨侍,sui-si,sui-si,2,taijit
suî-si-liú,sûi-si-liú,垂絲柳,sui-si-liu,sui-si-liu,3,taijit
suî-sin,sûi-sin,隨身,sui-sin,sui-sin,2,taijit
suî-sin-khòo,sûi-sin-khò͘,隨身庫,sui-sin-khoo,sui-sin-kho͘,3,taijit
suî-sin-kiànn,sûi-sin-kiàⁿ,隨身鏡,sui-sin-kiann,sui-sin-kiaⁿ,3,taijit
suî-sin-pó,sûi-sin-pó,隨身寶,sui-sin-po,sui-sin-po,3,taijit
suî-sin-tó,sûi-sin-tó,隨身倒,sui-sin-to,sui-sin-to,3,taijit
suî-tah,sûi-tah,隨處,sui-tah,sui-tah,2,taijit
suî-tann,sûi-taⁿ,垂擔,sui-tann,sui-taⁿ,2,taijit
suî-tap,sûi-tap,隨答,sui-tap,sui-tap,2,taijit
suî-thâu,sûi-thâu,垂頭,sui-thau,sui-thau,2,taijit
suî-tiâu,sûi-tiâu,隨條,sui-tiau,sui-tiau,2,taijit
suî-tiâu,sûi-tiâu,隋朝,sui-tiau,sui-tiau,2,taijit
suî-ti̍t,sûi-ti̍t,垂直,sui-tit,sui-tit,2,taijit
suî-ti̍t,sûi-ti̍t,隨直,sui-tit,sui-tit,2,taijit
suī,sūi,睡,sui,sui,1,taijit
suī,sūi,穗,sui,sui,1,taijit
suī-guān,sūi-goān,遂願,sui-guan,sui-goan,2,taijit
suī-hiunn,sūi-hiuⁿ,瑞香,sui-hiunn,sui-hiuⁿ,2,taijit
suī-lân,sūi-lân,瑞蘭,sui-lan,sui-lan,2,taijit
suī-se,sūi-se,瑞西,sui-se,sui-se,2,taijit
suī-siông,sūi-siông,瑞祥,sui-siong,sui-siong,2,taijit
suī-sū,sūi-sū,瑞士,sui-su,sui-su,2,taijit
suī-tián,sūi-tián,瑞典,sui-tian,sui-tian,2,taijit
suī-tō,sūi-tō,隧道,sui-to,sui-to,2,taijit
su-iâ,su-iâ,師爺,su-ia,su-ia,2,taijit
su-iâm,su-iâm,私鹽,su-iam,su-iam,2,taijit
su-iânn,su-iâⁿ,輸贏,su-iann,su-iaⁿ,2,taijit
su-iat,su-iat,私謁,su-iat,su-iat,2,taijit
sui--tshut--lâi,sui--chhut--lâi,蓑出來,sui--tshut--lai,sui--chhut--lai,3,taijit
sui-jiân,sui-jiân,雖然,sui-jian,sui-jian,2,taijit
sui--khì,sui--khì,蓑--去,sui--khi,sui--khi,2,taijit
su-ìn,su-ìn,私印,su-in,su-in,2,taijit
su-īnn,su-īⁿ,書院,su-inn,su-iⁿ,2,taijit
su-iok,su-iok,私約,su-iok,su-iok,2,taijit
su-io̍k,su-io̍k,私慾,su-iok,su-iok,2,taijit
su-iōng,su-iōng,私用,su-iong,su-iong,2,taijit
su-iōng,su-iōng,需用,su-iong,su-iong,2,taijit
sui-sui,sui-sui,蓑蓑,sui-sui,sui-sui,2,taijit
sui-tinn,sui-tiⁿ,蓑靪,sui-tinn,sui-tiⁿ,2,taijit
su-jiám,su-jiám,鬚髯,su-jiam,su-jiam,2,taijit
su-ji̍p,su-ji̍p,輸入,su-jip,su-jip,2,taijit
su-jû,su-jû,須臾,su-ju,su-ju,2,taijit
su-kán,su-kán,書簡,su-kan,su-kan,2,taijit
su-kán-ìn,su-kán-ìn,書柬印,su-kan-in,su-kan-in,3,taijit
su-kau,su-kau,私交,su-kau,su-kau,2,taijit
su-káu-kā,su-káu-kā,唆狗咬,su-kau-ka,su-kau-ka,3,taijit
su-king,su-keng,書經,su-king,su-keng,2,taijit
su-khàm,su-khàm,私蓋,su-kham,su-kham,2,taijit
su-khang,su-khang,私孔,su-khang,su-khang,2,taijit
su-khé,su-khé,書啟,su-khe,su-khe,2,taijit
su-khia,su-khia,私奇,su-khia,su-khia,2,taijit
su-khia-tsînn,su-khia-chîⁿ,私奇錢,su-khia-tsinn,su-khia-chiⁿ,3,taijit
su-khia-gûn,su-khia-gûn,私奇銀,su-khia-gun,su-khia-gun,3,taijit
su-khia-ìn,su-khia-ìn,私奇印,su-khia-in,su-khia-in,3,taijit
su-khia-uē,su-khia-ōe,私奇話,su-khia-ue,su-khia-oe,3,taijit
su-khong,su-khong,司空,su-khong,su-khong,2,taijit
su-khòo,su-khò͘,書庫,su-khoo,su-kho͘,2,taijit
su-kì,su-kì,書記,su-ki,su-ki,2,taijit
su-kiàn,su-kiàn,私見,su-kian,su-kian,2,taijit
su-kiáu,su-kiáu,輸賭,su-kiau,su-kiau,2,taijit
su-kio̍k,su-kio̍k,書局,su-kiok,su-kiok,2,taijit
su-kuán,su-koán,書館,su-kuan,su-koan,2,taijit
su-kuân,su-koân,私權,su-kuan,su-koan,2,taijit
su-kong,su-kong,師公,su-kong,su-kong,2,taijit
su-kóo,su-kó͘,思古,su-koo,su-ko͘,2,taijit
su-kóo,su-kó͘,私股,su-koo,su-ko͘,2,taijit
su-lám,su-lám,私覽,su-lam,su-lam,2,taijit
su-līng-kuann,su-lēng-koaⁿ,司令官,su-ling-kuann,su-leng-koaⁿ,3,taijit
su-lī,su-lī,私利,su-li,su-li,2,taijit
su-lī,su-lī,書吏,su-li,su-li,2,taijit
su-liām,su-liām,思念,su-liam,su-liam,2,taijit
su-lin,su-lin,思乳,su-lin,su-lin,2,taijit
su-lio̍k,su-lio̍k,私錄,su-liok,su-liok,2,taijit
su-liōng,su-liōng,思量,su-liong,su-liong,2,taijit
su-li̍p,su-li̍p,私立,su-lip,su-lip,2,taijit
su-liû,su-liû,書留,su-liu,su-liu,2,taijit
su-lōo,su-lō͘,私路,su-loo,su-lo͘,2,taijit
su-lū,su-lū,思慮,su-lu,su-lu,2,taijit
su-luī,su-lūi,書類,su-lui,su-lui,2,taijit
su-má,su-má,司馬,su-ma,su-ma,2,taijit
su-môo,su-mô͘,緦麻,su-moo,su-mo͘,2,taijit
sun,sun,孫,sun,sun,1,taijit
sún,sún,筍,sun,sun,1,taijit
sún,sún,榫,sun,sun,1,taijit
sún,sún,損,sun,sun,1,taijit
sún-ba̍k-á,sún-ba̍k-á,筍目仔,sun-bak-a,sun-bak-a,3,taijit
sún-bīng,sún-bēng,損命,sun-bing,sun-beng,2,taijit
sún-ik,sún-ek,損益,sun-ik,sun-ek,2,taijit
sún-gán,sún-gán,損眼,sun-gan,sun-gan,2,taijit
sún-hāi,sún-hāi,損害,sun-hai,sun-hai,2,taijit
sún-huāi,sún-hoāi,損壞,sun-huai,sun-hoai,2,taijit
sún-iú,sún-iú,損友,sun-iu,sun-iu,2,taijit
sún-khak,sún-khak,榫殼,sun-khak,sun-khak,2,taijit
sún-khang,sún-khang,榫孔,sun-khang,sun-khang,2,taijit
sún-kuann,sún-koaⁿ,筍干,sun-kuann,sun-koaⁿ,2,taijit
sún-ku,sún-ku,筍龜,sun-ku,sun-ku,2,taijit
sún-lak,sún-lak,榫轆,sun-lak,sun-lak,2,taijit
sún-phìnn,sún-phìⁿ,筍片,sun-phinn,sun-phiⁿ,2,taijit
sún-pî,sún-pî,損脾,sun-pi,sun-pi,2,taijit
sún-pīnn,sún-pīⁿ,損病,sun-pinn,sun-piⁿ,2,taijit
sún-si,sún-si,筍絲,sun-si,sun-si,2,taijit
sún-siong,sún-siong,損傷,sun-siong,sun-siong,2,taijit
sún-sit,sún-sit,損失,sun-sit,sun-sit,2,taijit
sún-thâng,sún-thâng,筍蟲,sun-thang,sun-thang,2,taijit
sún-thâu,sún-thâu,榫頭,sun-thau,sun-thau,2,taijit
sùn-tso̍h-ji̍t,sùn-cho̍h-ji̍t,瞬造日,sun-tsoh-jit,sun-choh-jit,3,taijit
sùn-tsûn-nî,sùn-chûn-nî,瞬存年,sun-tsun-ni,sun-chun-ni,3,taijit
sùn-hng,sùn-hng,巽方,sun-hng,sun-hng,2,taijit
sùn-jiōng-jī,sùn-jiōng-jī,遜讓字,sun-jiong-ji,sun-jiong-ji,3,taijit
sùn-kuà,sùn-kòa,巽卦,sun-kua,sun-koa,2,taijit
sùn-sik,sùn-sek,瞬息,sun-sik,sun-sek,2,taijit
sùn-sik-kan,sùn-sek-kan,瞬息間,sun-sik-kan,sun-sek-kan,3,taijit
sùn-tè,sùn-tè,舜帝,sun-te,sun-te,2,taijit
sùn-uī,sùn-ūi,遜位,sun-ui,sun-ui,2,taijit
sûn,sûn,巡,sun,sun,1,taijit
sûn,sûn,旬,sun,sun,1,taijit
sûn,sûn,紋,sun,sun,1,taijit
sûn,sûn,醇,sun,sun,1,taijit
sûn-àn,sûn-àn,巡按,sun-an,sun-an,2,taijit
sûn-bí,sûn-bí,純美,sun-bi,sun-bi,2,taijit
sûn-bōng-pâi,sûn-bōng-pâi,循墓牌,sun-bong-pai,sun-bong-pai,3,taijit
sûn-bú,sûn-bú,巡撫,sun-bu,sun-bu,2,taijit
sûn-būn,sûn-būn,詢問,sun-bun,sun-bun,2,taijit
sûn-tsa,sûn-cha,巡查,sun-tsa,sun-cha,2,taijit
sûn-tsa-póo,sûn-cha-pó͘,巡查補,sun-tsa-poo,sun-cha-po͘,3,taijit
sûn-tshat,sûn-chhat,巡察,sun-tshat,sun-chhat,2,taijit
sûn-tsuân,sûn-choân,純全,sun-tsuan,sun-choan,2,taijit
sûn-tsuí,sûn-chúi,巡水,sun-tsui,sun-chui,2,taijit
sûn-tsuì,sûn-chùi,純粹,sun-tsui,sun-chui,2,taijit
sûn-tsùn,sûn-chùn,巡圳,sun-tsun,sun-chun,2,taijit
sûn-ik,sûn-ek,純益,sun-ik,sun-ek,2,taijit
sûn-gûn,sûn-gûn,純銀,sun-gun,sun-gun,2,taijit
sûn-he,sûn-he,巡灰,sun-he,sun-he,2,taijit
sûn-he-tsuí,sûn-he-chúi,巡灰水,sun-he-tsui,sun-he-chui,3,taijit
sûn-hīng,sûn-hēng,巡幸,sun-hing,sun-heng,2,taijit
sûn-huê,sûn-hôe,巡迴,sun-hue,sun-hoe,2,taijit
sûn-hong,sûn-hong,巡方,sun-hong,sun-hong,2,taijit
sûn-hōo,sûn-hō͘,醇厚,sun-hoo,sun-ho͘,2,taijit
sûn-iā,sûn-iā,巡夜,sun-ia,sun-ia,2,taijit
sûn-iân,sûn-iân,巡緣,sun-ian,sun-ian,2,taijit
sûn-iûnn-lām,sûn-iûⁿ-lām,巡洋艦,sun-iunn-lam,sun-iuⁿ-lam,3,taijit
sûn-jiân,sûn-jiân,純然,sun-jian,sun-jian,2,taijit
sûn-ji̍t,sûn-ji̍t,旬日,sun-jit,sun-jit,2,taijit
sûn-kàu-tsiá,sûn-kàu-chiá,殉教者,sun-kau-tsia,sun-kau-chia,3,taijit
sûn-kíng,sûn-kéng,巡境,sun-king,sun-keng,2,taijit
sûn-kíng,sûn-kéng,巡警,sun-king,sun-keng,2,taijit
sûn-khàm,sûn-khàm,巡勘,sun-kham,sun-kham,2,taijit
sûn-khuân,sûn-khoân,循環,sun-khuan,sun-khoan,2,taijit
sûn-khòo,sûn-khò͘,巡庫,sun-khoo,sun-kho͘,2,taijit
sûn-kiám,sûn-kiám,巡檢,sun-kiam,sun-kiam,2,taijit
sûn-kim,sûn-kim,純金,sun-kim,sun-kim,2,taijit
sûn-kinn,sûn-kiⁿ,巡更,sun-kinn,sun-kiⁿ,2,taijit
sûn-koo,sûn-ko͘,巡孤,sun-koo,sun-ko͘,2,taijit
sûn-lám,sûn-lám,巡覽,sun-lam,sun-lam,2,taijit
sûn-lān,sûn-lān,殉難,sun-lan,sun-lan,2,taijit
sûn-liông,sûn-liông,醇良,sun-liong,sun-liong,2,taijit
sûn-lô,sûn-lô,巡邏,sun-lo,sun-lo,2,taijit
sûn-mn̄g,sûn-mn̄g,詢問,sun-mng,sun-mng,2,taijit
sûn-ia̍t,sûn-ia̍t,巡閱,sun-iat,sun-iat,2,taijit
sûn-pōo,sûn-pō͘,巡捕,sun-poo,sun-po͘,2,taijit
sûn-pōo-thiann,sûn-pō͘-thiaⁿ,巡捕廳,sun-poo-thiann,sun-po͘-thiaⁿ,3,taijit
sûn-sàu,sûn-sàu,巡哨,sun-sau,sun-sau,2,taijit
sûn-si,sûn-si,巡司,sun-si,sun-si,2,taijit
sûn-sú,sûn-sú,殉死,sun-su,sun-su,2,taijit
sûn-sī,sûn-sī,巡視,sun-si,sun-si,2,taijit
sûn-sio̍k,sûn-sio̍k,純續,sun-siok,sun-siok,2,taijit
sûn-siù,sûn-siù,巡狩,sun-siu,sun-siu,2,taijit
sûn-suann,sûn-soaⁿ,巡山,sun-suann,sun-soaⁿ,2,taijit
sūn,sūn,循,sun,sun,1,taijit
sūn,sūn,順,sun,sun,1,taijit
sūn-tsîng,sūn-chêng,順情,sun-tsing,sun-cheng,2,taijit
sūn-tshiú,sūn-chhiú,順手,sun-tshiu,sun-chhiu,2,taijit
sūn-tshù,sūn-chhù,順次,sun-tshu,sun-chhu,2,taijit
sūn-tshuì,sūn-chhùi,順嘴,sun-tshui,sun-chhui,2,taijit
sūn-tsiông,sūn-chiông,順從,sun-tsiong,sun-chiong,2,taijit
sūn-tsuí,sūn-chúi,順水,sun-tsui,sun-chui,2,taijit
sūn-ge̍h,sūn-ge̍h,順月,sun-geh,sun-geh,2,taijit
sūn-gi̍k,sūn-ge̍k,順逆,sun-gik,sun-gek,2,taijit
sūn-hà-tshuā,sūn-hà-chhōa,順孝娶,sun-ha-tshua,sun-ha-chhoa,3,taijit
sūn-ho̍k,sūn-ho̍k,順服,sun-hok,sun-hok,2,taijit
sūn-hong,sūn-hong,順風,sun-hong,sun-hong,2,taijit
sūn-hong-kî,sūn-hong-kî,順風旗,sun-hong-ki,sun-hong-ki,3,taijit
sūn-hong-ní,sūn-hong-ní,順風耳,sun-hong-ni,sun-hong-ni,3,taijit
sūn-kíng,sūn-kéng,順境,sun-king,sun-keng,2,taijit
sūn-kiânn,sūn-kiâⁿ,順行,sun-kiann,sun-kiaⁿ,2,taijit
sūn-lâu,sūn-lâu,順流,sun-lau,sun-lau,2,taijit
sūn-liù,sūn-liù,順溜,sun-liu,sun-liu,2,taijit
sūn-lōo,sūn-lō͘,順路,sun-loo,sun-lo͘,2,taijit
sūn-uē-bé,sūn-ōe-bé,順話尾,sun-ue-be,sun-oe-be,3,taijit
sūn-pān,sūn-pān,順辦,sun-pan,sun-pan,2,taijit
sūn-piān,sūn-piān,順便,sun-pian,sun-pian,2,taijit
sūn-sè,sūn-sè,順勢,sun-se,sun-se,2,taijit
sūn-sî,sūn-sî,順時,sun-si,sun-si,2,taijit
sūn-sio̍k,sūn-sio̍k,順續,sun-siok,sun-siok,2,taijit
sūn-siú,sūn-siú,順守,sun-siu,sun-siu,2,taijit
sūn-suann,sūn-soaⁿ,順山,sun-suann,sun-soaⁿ,2,taijit
sūn-sū,sūn-sū,順序,sun-su,sun-su,2,taijit
sūn-sū,sūn-sū,順事,sun-su,sun-su,2,taijit
sūn-sūn,sūn-sūn,順順,sun-sun,sun-sun,2,taijit
sūn-sūn-á,sūn-sūn-á,順順仔,sun-sun-a,sun-sun-a,3,taijit
sūn-thàn,sūn-thàn,順趁,sun-than,sun-than,2,taijit
sūn-thian,sūn-thian,順天,sun-thian,sun-thian,2,taijit
sūn-thian-hú,sūn-thian-hú,順天府,sun-thian-hu,sun-thian-hu,3,taijit
sūn-ūn,sūn-ūn,順運,sun-un,sun-un,2,taijit
sun-á,sun-á,孫仔,sun-a,sun-a,2,taijit
sun-á-lê,sun-á-lê,孫仔螺,sun-a-le,sun-a-le,3,taijit
sun-tsin-jîn,sun-chin-jîn,孫真人,sun-tsin-jin,sun-chin-jin,3,taijit
sun-gōo-khong,sun-gō͘-khong,孫悟空,sun-goo-khong,sun-go͘-khong,3,taijit
sun-hîng-tsiá,sun-hêng-chiá,孫行者,sun-hing-tsia,sun-heng-chia,3,taijit
su-niû,su-niû,思量,su-niu,su-niu,2,taijit
sun-lú,sun-lú,孫女,sun-lu,sun-lu,2,taijit
sun-sài,sun-sài,孫婿,sun-sai,sun-sai,2,taijit
sun-sim-pū,sun-sim-pū,孫新婦,sun-sim-pu,sun-sim-pu,3,taijit
sun-só,sun-só,孫嫂,sun-so,sun-so,2,taijit
su-uā,su-ōa,書畫,su-ua,su-oa,2,taijit
su-uā-thiap,su-ōa-thiap,書畫帖,su-ua-thiap,su-oa-thiap,3,taijit
su-uàn,su-oàn,私怨,su-uan,su-oan,2,taijit
su-pān,su-pān,書辦,su-pan,su-pan,2,taijit
su-pān-báu,su-pān-báu,書辦卯,su-pan-bau,su-pan-bau,3,taijit
su-pâng,su-pâng,私房,su-pang,su-pang,2,taijit
su-pau,su-pau,書包,su-pau,su-pau,2,taijit
su-pè,su-pè,私弊,su-pe,su-pe,2,taijit
su-pīng,su-pēng,私病,su-ping,su-peng,2,taijit
su-phian,su-phian,私偏,su-phian,su-phian,2,taijit
su-piáu,su-piáu,師表,su-piau,su-piau,2,taijit
su-pô,su-pô,師婆,su-po,su-po,2,taijit
su-sè,su-sè,輸勢,su-se,su-se,2,taijit
su-sik,su-sek,書式,su-sik,su-sek,2,taijit
su-sik-tsiá,su-sek-chiá,司式者,su-sik-tsia,su-sek-chia,3,taijit
su-sing,su-seng,書生,su-sing,su-seng,2,taijit
su-sing,su-seng,私生,su-sing,su-seng,2,taijit
su-sîng,su-sêng,師承,su-sing,su-seng,2,taijit
su-sing-tsú,su-seng-chú,私生子,su-sing-tsu,su-seng-chu,3,taijit
su-sî,su-sî,斯時,su-si,su-si,2,taijit
su-siat,su-siat,私設,su-siat,su-siat,2,taijit
su-sim,su-sim,私心,su-sim,su-sim,2,taijit
su-sìn,su-sìn,書信,su-sin,su-sin,2,taijit
su-sio̍k,su-sio̍k,私塾,su-siok,su-siok,2,taijit
su-siú,su-siú,書手,su-siu,su-siu,2,taijit
su-siúnn,su-siúⁿ,思想,su-siunn,su-siuⁿ,2,taijit
su-sù,su-sù,書肆,su-su,su-su,2,taijit
su-sū,su-sū,私事,su-su,su-su,2,taijit
sut,sut,恤,sut,sut,1,taijit
sut,sut,戌,sut,sut,1,taijit
sut,sut,屑,sut,sut,1,taijit
sut,sut,摔,sut,sut,1,taijit
su̍t,su̍t,術,sut,sut,1,taijit
su̍t,su̍t,su̍t,sut,sut,1,taijit
su̍t-á,su̍t-á,紋仔,sut-a,sut-a,2,taijit
su̍t-tsîng,su̍t-chêng,述情,sut-tsing,sut-cheng,2,taijit
su̍t-gú,su̍t-gú,術語,sut-gu,sut-gu,2,taijit
su̍t-huâi,su̍t-hoâi,述懷,sut-huai,sut-hoai,2,taijit
su̍t-sòo,su̍t-sò͘,術數,sut-soo,sut-so͘,2,taijit
su̍t-sū,su̍t-sū,術士,sut-su,sut-su,2,taijit
su̍t-su̍t,su̍t-su̍t,su̍t-su̍t,sut-sut,sut-sut,2,taijit
su̍t-tîn,su̍t-tîn,述陳,sut-tin,sut-tin,2,taijit
sut-á,sut-á,摔仔,sut-a,sut-a,2,taijit
su-tòo,su-tò͘,私鬪,su-too,su-to͘,2,taijit
sut-āu-phàu,sut-āu-phàu,摔後炮,sut-au-phau,sut-au-phau,3,taijit
sut-ba̍k,sut-ba̍k,摔目,sut-bak,sut-bak,2,taijit
su-tē,su-tē,師弟,su-te,su-te,2,taijit
sut-ge̍h,sut-ge̍h,戌月,sut-geh,sut-geh,2,taijit
su-the̍h,su-the̍h,私宅,su-theh,su-theh,2,taijit
su-thiann,su-thiaⁿ,私廳,su-thiann,su-thiaⁿ,2,taijit
su-thiap,su-thiap,私貼,su-thiap,su-thiap,2,taijit
su-thióng,su-thióng,私塚,su-thiong,su-thiong,2,taijit
su-thuân,su-thoân,師團,su-thuan,su-thoan,2,taijit
su-thong,su-thong,私通,su-thong,su-thong,2,taijit
su-ti,su-ti,須知,su-ti,su-ti,2,taijit
su-tiân,su-tiân,書田,su-tian,su-tian,2,taijit
su-tiâu,su-tiâu,思潮,su-tiau,su-tiau,2,taijit
su-tio̍h,su-tio̍h,須著,su-tioh,su-tioh,2,taijit
su-tiúnn,su-tiúⁿ,師長,su-tiunn,su-tiuⁿ,2,taijit
sut-kho̍k,sut-kho̍k,摔拆,sut-khok,sut-khok,2,taijit
sut-kí,sut-kí,摔指,sut-ki,sut-ki,2,taijit
sut-lî-kio̍k,sut-lî-kio̍k,恤釐局,sut-li-kiok,sut-li-kiok,3,taijit
sut-lōo,sut-lō͘,摔路,sut-loo,sut-lo͘,2,taijit
su-tō,su-tō,斯道,su-to,su-to,2,taijit
su-tuà-tsháu,su-tòa-chháu,書帶草,su-tua-tshau,su-toa-chhau,3,taijit
su-tuān,su-toān,書傳,su-tuan,su-toan,2,taijit
su-to̍k,su-to̍k,書牘,su-tok,su-tok,2,taijit
su-tong,su-tong,須當,su-tong,su-tong,2,taijit
su-tông,su-tông,書童,su-tong,su-tong,2,taijit
su-tôo,su-tô͘,師徒,su-too,su-to͘,2,taijit
su-tôo,su-tô͘,司徒,su-too,su-to͘,2,taijit
sut-ping,sut-peng,恤兵,sut-ping,sut-peng,2,taijit
sut-pit,sut-pit,率筆,sut-pit,sut-pit,2,taijit
sut-sî,sut-sî,戌時,sut-si,sut-si,2,taijit
sut-sian,sut-sian,率先,sut-sian,sut-sian,2,taijit
sut-sut,sut-sut,屑屑,sut-sut,sut-sut,2,taijit
sut-ti̍t,sut-ti̍t,率直,sut-tit,sut-tit,2,taijit
su-ūn,su-ūn,輸運,su-un,su-un,2,taijit
ta,ta,焦,ta,ta,1,taijit
ta,ta,礁,ta,ta,1,taijit
ta,ta,乾,ta,ta,1,taijit
tá,tá,食,ta,ta,1,taijit
tá,tá,那,ta,ta,1,taijit
tá-khì,tá-khì,那去,ta-khi,ta-khi,2,taijit
tá-lo̍h,tá-lo̍h,那落,ta-loh,ta-loh,2,taijit
tá-uī,tá-ūi,那位,ta-ui,ta-ui,2,taijit
tà,tà,罩,ta,ta,1,taijit
tà-bīn,tà-bīn,罩面,ta-bin,ta-bin,2,taijit
tà-bông,tà-bông,罩矇,ta-bong,ta-bong,2,taijit
tà-bū,tà-bū,罩霧,ta-bu,ta-bu,2,taijit
tà-hûn,tà-hûn,罩雲,ta-hun,ta-hun,2,taijit
tà-kè,tà-kè,罩價,ta-ke,ta-ke,2,taijit
tà--lâi,tà--lâi,罩來,ta--lai,ta--lai,2,taijit
tà--teh,tà--teh,罩得,ta--teh,ta--teh,2,taijit
tâ,tâ,焦,ta,ta,1,taijit
tâ-uâ,tâ-ôa,奈何,ta-ua,ta-oa,2,taijit
tâ-ti,tâ-ti,tâ-ti,ta-ti,ta-ti,2,taijit
ta-á,ta-á,礁仔,ta-a,ta-a,2,taijit
ta-àu,ta-àu,乾腐,ta-au,ta-au,2,taijit
ta-bé,ta-bé,乾尾,ta-be,ta-be,2,taijit
ta-bí-tshuè,ta-bí-chhòe,乾米粞,ta-bi-tshue,ta-bi-chhoe,3,taijit
ta-tshâ,ta-chhâ,乾柴,ta-tsha,ta-chha,2,taijit
ta-tsháu,ta-chháu,乾草,ta-tshau,ta-chhau,2,taijit
ta-tshàu,ta-chhàu,乾臭,ta-tshau,ta-chhau,2,taijit
ta-tshè-tshè,ta-chhè-chhè,乾脆脆,ta-tshe-tshe,ta-chhe-chhe,3,taijit
ta-tshiū,ta-chhiū,乾樹,ta-tshiu,ta-chhiu,2,taijit
ta-tsiàn,ta-chiàn,乾薦,ta-tsian,ta-chian,2,taijit
ta-tsuí,ta-chúi,乾水,ta-tsui,ta-chui,2,taijit
tah,tah,tah,tah,tah,1,taijit
tah,tah,搭,tah,tah,1,taijit
ta̍h,ta̍h,踏,tah,tah,1,taijit
ta̍h-tsha,ta̍h-chha,踏差,tah-tsha,tah-chha,2,taijit
ta̍h-tsháu-tshinn,ta̍h-chháu-chhiⁿ,踏草青,tah-tshau-tshinn,tah-chhau-chhiⁿ,3,taijit
