tl,hanzi,frequency,poj
guí,頠,50,gúi
kòo,頠,50,kò͘
khiat,頡,50,khiat
kiat,頡,50,kiat
sín,頣,50,sín
î,頤,50,î
huâi,頦,50,hoâi
hú,頫,50,hú
thiàu,頫,50,thiàu
thiô,頭,50,thiô
thiôr,頭,50,thiôr
thôo,頭,50,thô͘
huè,頮,50,hòe
hiap,頰,50,hiap
kiap,頰,50,kiap
thíng,頲,50,théng
tshing,頳,50,chheng
íng,頴,50,éng
kun,頵,50,kun
un,頵,50,un
hám,頷,50,hám
hâm,頷,50,hâm
kíng,頸,50,kéng
kún,頸,50,kún
tuê,頹,50,tôe
hâm,顄,50,hâm
khò,顆,50,khò
terê,題,50,têre
gi̍k,額,50,ge̍k
khok,顎,50,khok
kok,顎,50,kok
gân,顏,50,gân
hiông,顒,50,hiông
iông,顒,50,iông
tshuan,顓,50,chhoan
tsuan,顓,50,choan
gân,顔,50,gân
hián,顕,50,hián
gí,顗,50,gí
khái,顗,50,khái
khí,顗,50,khí
gē,顡,50,gē
gī,顡,50,gī
buân,顢,50,boân
bān,顢,50,bān
tshik,顣,50,chhek
tshiok,顣,50,chhiok
hō,顥,50,hō
tsiâu,顦,50,chiâu
tsian,顫,50,chian
tsiàn,顫,50,chiàn
tsùn,顫,50,chùn
pîn,顰,50,pîn
lôo,顱,50,lô͘
jiap,顳,50,jiap
kuàn,顴,50,koàn
kuân,顴,50,koân
piu,颩,50,piu
hû,颫,50,hû
hâ,颬,50,hâ
tsiam,颭,50,chiam
phiau,颮,50,phiau
pâu,颮,50,pâu
sap,颯,50,sap
hut,颰,50,hut
lia̍t,颲,50,lia̍t
kuat,颳,50,koat
kū,颶,50,kū
su,颸,50,su
iâng,颺,50,iâng
iông,颺,50,iông
tshiônn,颺,50,chhiôⁿ
iâu,颻,50,iâu
soo,颼,50,so͘
hông,颿,50,hông
liû,飀,50,liû
liâu,飂,50,liâu
liû,飂,50,liû
phiau,飆,50,phiau
per,飛,50,per
huan,飜,50,hoan
tsiā,食,50,chiā
tshan,飡,50,chhan
tìng,飣,50,tèng
thok,飥,50,thok
kan,飦,50,kan
tsian,飦,50,chian
tûn,飩,50,tûn
tūn,飩,50,tūn
jím,飪,50,jím
ìr,飫,50,ìr
thik,飭,50,thek
huān,飯,50,hoān
puīnn,飯,50,pūiⁿ
pňg,飯,50,pňg
sū,飴,50,sū
pit,飶,50,pit
pi̍t,飶,50,pi̍t
sū,飼,50,sū
tshǐ,飼,50,chhǐ
páu,飽,50,páu
sik,飾,50,sek
ngāi,餀,50,ngāi
jím,餁,50,jím
thiám,餂,50,thiám
tiâm,餂,50,tiâm
kiáu,餃,50,kiáu
kàu,餃,50,kàu
kiap,餄,50,kiap
píng,餅,50,péng
tsû,餈,50,chû
hiàng,餉,50,hiàng
hiòng,餉,50,hiòng
iáng,養,50,iáng
iónn,養,50,ióⁿ
gī,餌,50,gī
pu̍t,餑,50,pu̍t
lué,餒,50,lóe
gōr,餓,50,gōr
gǒ,餓,50,gǒ
ngōo,餓,50,ngō͘
pôo,餔,50,pô͘
pōo,餔,50,pō͘
tsùn,餕,50,chùn
tōo,餖,50,tō͘
sok,餗,50,sok
î,餘,50,î
ngâu,餚,50,ngâu
hûn,餛,50,hûn
khun,餛,50,khun
kó,餜,50,kó
tsiàn,餞,50,chiàn
tsián,餞,50,chián
tsuè,餟,50,chòe
tuat,餟,50,toat
hām,餡,50,hām
tâm,餤,50,tâm
tsiong,餦,50,chiong
lué,餧,50,lóe
uí,餧,50,úi
luán,餪,50,loán
ūn,餫,50,ūn
hôo,餬,50,hô͘
ôo,餬,50,ô͘
hông,餭,50,hông
thiat,餮,50,thiat
sióng,餯,50,sióng
hô,餱,50,hô
hôo,餱,50,hô͘
ái,餲,50,ái
king,餳,50,keng
sing,餳,50,seng
thông,餳,50,thông
tshing,餳,50,chheng
tông,餳,50,tông
hun,餴,50,hun
uì,餵,50,ùi
ko,餻,50,ko
hì,餼,50,hì
kuī,餽,50,kūi
liû,餾,50,liû
iap,饁,50,iap
buân,饅,50,boân
bán,饅,50,bán
bân,饅,50,bân
siu,饈,50,siu
kīn,饉,50,kīn
sán,饊,50,sán
kuī,饋,50,kūi
tsuān,饌,50,choān
hi,饎,50,hi
tshì,饎,50,chhì
it,饐,50,it
ki,饑,50,ki
giâu,饒,50,giâu
iong,饔,50,iong
tho,饕,50,tho
uè,饖,50,òe
hiáng,饗,50,hiáng
hióng,饗,50,hióng
tsian,饘,50,chian
hun,饙,50,hun
iàm,饜,50,iàm
môo,饝,50,mô͘
tshâm,饞,50,chhâm
siong,饟,50,siong
siù,首,50,siù
kuî,馗,50,kûi
hi̍k,馘,50,he̍k
hionn,香,50,hioⁿ
hûn,馚,50,hûn
ní,馜,50,ní
pih,馝,50,pih
phut,馞,50,phut
pu̍t,馞,50,pu̍t
hui,馡,50,hui
huí,馡,50,húi
tsian,馢,50,chian
hok,馥,50,hok
un,馧,50,un
hiann,馨,50,hiaⁿ
hing,馨,50,heng
hiong,馨,50,hiong
hûn,馩,50,hûn
ma,馬,50,ma
gū,馭,50,gū
hông,馮,50,hông
pâng,馮,50,pâng
pîn,馮,50,pîn
pông,馮,50,pông
tik,馰,50,tek
tô,馱,50,tô
lo̍k,馲,50,lo̍k
thok,馲,50,thok
tî,馳,50,tî
sûn,馴,50,sûn
tsù,馵,50,chù
ji̍t,馹,50,ji̍t
ki̍p,馺,50,ki̍p
sap,馺,50,sap
tsip,馽,50,chip
poh,駁,50,poh
kuat,駃,50,koat
kíng,駉,50,kéng
kū,駏,50,kū
lôo,駑,50,lô͘
khi,駒,50,khi
khu,駒,50,khu
phi,駓,50,phi
tsóng,駔,50,chóng
tsóo,駔,50,chó͘
lîng,駖,50,lêng
thai,駘,50,thai
thāi,駘,50,thāi
tâi,駘,50,tâi
hū,駙,50,hū
pit,駜,50,pit
pī,駜,50,pī
tô,駝,50,tô
tôo,駝,50,tô͘
sù,駟,50,sù
liû,駠,50,liû
mā,駡,50,mā
piân,駢,50,piân
tiāu,駣,50,tiāu
jiông,駥,50,jiông
siong,駥,50,siong
tshuan,駩,50,chhoan
sin,駪,50,sin
jínn,駬,50,jíⁿ
hái,駭,50,hái
pak,駮,50,pak
in,駰,50,in
lo̍h,駱,50,lo̍h
lo̍k,駱,50,lo̍k
liû,駵,50,liû
sióng,駷,50,sióng
tshim,駸,50,chhim
bâng,駹,50,bâng
hān,駻,50,hān
tôo,駼,50,tô͘
hiân,駽,50,hiân
thuè,駾,50,thòe
tsùn,駿,50,chùn
phìng,騁,50,phèng
sin,騂,50,sin
gái,騃,50,gái
lio̍k,騄,50,lio̍k
tsui,騅,50,chui
sià,騇,50,sià
piân,騈,50,piân
lâi,騋,50,lâi
khò,騍,50,khò
khî,騎,50,khî
kî,騏,50,kî
giām,騐,50,giām
hui,騑,50,hui
iáu,騕,50,iáu
bū,騖,50,bū
tshong,騘,50,chhong
thê,騠,50,thê
hâ,騢,50,hâ
kuî,騤,50,kûi
giû,騥,50,giû
jiû,騥,50,jiû
liû,騥,50,liû
kua,騧,50,koa
ua,騧,50,oa
hian,騫,50,hian
khian,騫,50,khian
sīng,騬,50,sēng
tsing,騬,50,cheng
thik,騭,50,thek
tsik,騭,50,chek
liû,騮,50,liû
thîng,騰,50,thêng
tshó,騲,50,chhó
guân,騵,50,goân
tsoo,騶,50,cho͘
tsōo,騶,50,chō͘
so,騷,50,so
soo,騷,50,so͘
siàn,騸,50,siàn
tsì,騺,50,chì
song,騻,50,song
lêr,騾,50,lêr
lô,騾,50,lô
bi̍k,驀,50,be̍k
gô,驁,50,gô
gō,驁,50,gō
ngôo,驁,50,ngô͘
ngōo,驁,50,ngō͘
tsham,驂,50,chham
phiàu,驃,50,phiàu
tshong,驄,50,chhong
khi,驅,50,khi
khu,驅,50,khu
i̍k,驆,50,e̍k
lu̍t,驈,50,lu̍t
u̍t,驈,50,u̍t
huâ,驊,50,hôa
siok,驌,50,siok
hiau,驍,50,hiau
lîn,驎,50,lîn
līn,驎,50,līn
tun,驐,50,tun
tô,驒,50,tô
thâm,驔,50,thâm
kiau,驕,50,kiau
thiat,驖,50,thiat
lô,驘,50,lô
tsian,驙,50,chian
king,驚,50,keng
kinn,驚,50,kiⁿ
i̍k,驛,50,e̍k
thok,驝,50,thok
tsōo,驟,50,chō͘
lîr,驢,50,lîr
siong,驤,50,siong
kì,驥,50,kì
song,驦,50,song
sóng,驦,50,sóng
huan,驩,50,hoan
lê,驪,50,lê
uí,骫,50,úi
hān,骭,50,hān
kàn,骭,50,kàn
khóng,骯,50,khóng
tiô,骰,50,tiô
tôo,骰,50,tô͘
kái,骱,50,kái
phī,骳,50,phī
pī,骳,50,pī
tsù,骴,50,chù
koo,骷,50,ko͘
hâi,骸,50,hâi
khua,骻,50,khoa
khuà,骻,50,khòa
kik,骼,50,kek
kok,骼,50,kok
thuí,骽,50,thúi
kíng,骾,50,kéng
kīng,骾,50,kēng
piân,骿,50,piân
pī,髀,50,pī
khò,髁,50,khò
khā,髂,50,khā
phok,髆,50,phok
tsho,髊,50,chho
lôo,髏,50,lô͘
to̍k,髑,50,to̍k
tsòng,髒,50,chòng
tshuí,髓,50,chhúi
tshér,髓,50,chhér
thái,體,50,thái
pìn,髕,50,pìn
pīn,髕,50,pīn
khuan,髖,50,khoan
lôo,髗,50,lô͘
koo,高,50,ko͘
ko,髙,50,ko
khiáu,髜,50,khiáu
phiau,髟,50,phiau
piu,髟,50,piu
khun,髠,50,khun
khun,髡,50,khun
hóng,髣,50,hóng
hiu,髤,50,hiu
jiám,髥,50,jiám
môo,髦,50,mô͘
tē,髦,50,tē
tám,髧,50,tám
siâu,髫,50,siâu
tiâu,髫,50,tiâu
tsu,髭,50,chu
huat,髮,50,hoat
jiám,髯,50,jiám
phī,髲,50,phī
pī,髲,50,pī
bôo,髳,50,bô͘
mâu,髳,50,mâu
môo,髳,50,mô͘
hut,髴,50,hut
huì,髴,50,hùi
jî,髵,50,jî
hiu,髹,50,hiu
kuat,髺,50,koat
kèr,髻,50,kèr
hông,髼,50,hông
tshua,髽,50,chhoa
sau,髾,50,sau
sa,髿,50,sa
thè,鬀,50,thè
tsong,鬃,50,chong
thè,鬄,50,thè
pîng,鬅,50,pêng
tsing,鬇,50,cheng
kuân,鬈,50,koân
tsián,鬋,50,chián
tó,鬌,50,tó
kî,鬐,50,kî
tsin,鬒,50,chin
hông,鬔,50,hông
sam,鬖,50,sam
bân,鬘,50,bân
tsing,鬙,50,cheng
su,鬚,50,su
huân,鬟,50,hoân
lîng,鬡,50,lêng
lia̍p,鬣,50,lia̍p
jiông,鬤,50,jiông
tiò,鬥,50,tiò
tòo,鬥,50,tò͘
tòo,鬦,50,tò͘
hāng,鬨,50,hāng
gé,鬩,50,gé
hik,鬩,50,hek
tòo,鬪,50,tò͘
hàm,鬫,50,hàm
hám,鬫,50,hám
tòo,鬬,50,tò͘
khiu,鬮,50,khiu
thiòng,鬯,50,thiòng
kik,鬲,50,kek
li̍k,鬲,50,le̍k
hú,鬴,50,hú
sîm,鬵,50,sîm
io̍k,鬻,50,io̍k
tiau,鬻,50,tiau
tsháu,鬻,50,chháu
tsiok,鬻,50,chiok
bī,鬽,50,bī
muī,鬽,50,mūi
khue,魁,50,khoe
bī,魅,50,bī
muī,魅,50,mūi
siau,魈,50,siau
hi̍k,魊,50,he̍k
tuê,魋,50,tôe
báng,魍,50,báng
bóng,魍,50,bóng
lióng,魎,50,lióng
guī,魏,50,gūi
lî,魑,50,lî
phiau,魒,50,phiau
ki,魕,50,ki
kî,魕,50,kî
tshiú,魗,50,chhiú
iap,魘,50,iap
iám,魘,50,iám
tsik,魙,50,chek
tsiām,魙,50,chiām
gî,魚,50,gî
gû,魚,50,gû
hîr,魚,50,hîr
to,魛,50,to
jîn,魜,50,jîn
kiat,魝,50,kiat
hang,魟,50,hang
kong,魟,50,kong
thoh,魠,50,thoh
thok,魠,50,thok
thuh,魠,50,thuh
sa,魦,50,sa
tûn,魨,50,tûn
bua̍t,魩,50,boa̍t
but,魩,50,but
kài,魪,50,kài
puánn,魬,50,póaⁿ
pán,魬,50,pán
luh,魯,50,luh
hang,魴,50,hang
hong,魴,50,hong
la̍p,魶,50,la̍p
iû,魷,50,iû
hô,魺,50,hô
khu,魼,50,khu
ham,魽,50,ham
kam,魽,50,kam
tô,鮀,50,tô
siû,鮂,50,siû
pit,鮅,50,pit
tshú,鮆,50,chhú
bua̍t,鮇,50,boa̍t
iû,鮋,50,iû
liam,鮎,50,liam
tsing,鮏,50,cheng
thai,鮐,50,thai
pau,鮑,50,pau
páu,鮑,50,páu
pâu,鮑,50,pâu
pāu,鮑,50,pāu
hū,鮒,50,hū
tsà,鮓,50,chà
tsā,鮓,50,chā
koo,鮕,50,ko͘
tai,鮘,50,tai
jî,鮞,50,jî
guî,鮠,50,gûi
thiâu,鮡,50,thiâu
tông,鮦,50,tông
uí,鮪,50,úi
ka,鮫,50,ka
kau,鮫,50,kau
koo,鮬,50,ko͘
hâi,鮭,50,hâi
kui,鮭,50,kui
sian,鮮,50,sian
sián,鮮,50,sián
huê,鮰,50,hôe
ló,鮱,50,ló
bián,鮸,50,bián
sau,鮹,50,sau
lué,鮾,50,lóe
kún,鯀,50,kún
kíng,鯁,50,kéng
kīng,鯁,50,kēng
gôo,鯃,50,gô͘
ngôo,鯃,50,ngô͘
phoo,鯆,50,pho͘
hān,鯇,50,hān
uán,鯇,50,oán
iû,鯈,50,iû
sa,鯊,50,sa
sa,鯋,50,sa
khò,鯌,50,khò
tsu,鯔,50,chu
tshing,鯖,50,chheng
siáng,鯗,50,siáng
sióng,鯗,50,sióng
siónn,鯗,50,sióⁿ
siúnn,鯗,50,siúⁿ
kuì,鯚,50,kùi
tiau,鯛,50,tiau
kòo,鯝,50,kò͘
lāi,鯠,50,lāi
gé,鯢,50,gé
khun,鯤,50,khun
tshiang,鯧,50,chhiang
tshiong,鯧,50,chhiong
tshionn,鯧,50,chhioⁿ
king,鯨,50,keng
lâ,鯪,50,lâ
lîng,鯪,50,lêng
tsoo,鯫,50,cho͘
tsang,鯮,50,chang
liâm,鯰,50,liâm
tê,鯷,50,tê
hôo,鯸,50,hô͘
tsing,鯹,50,cheng
la̍t,鯻,50,la̍t
tshì,鯻,50,chhì
tsong,鯼,50,chong
tsik,鯽,50,chek
uán,鰀,50,oán
uān,鰀,50,oān
tsi̍k,鰂,50,che̍k
tshun,鰆,50,chhun
giû,鰇,50,giû
thap,鰈,50,thap
tia̍p,鰈,50,tia̍p
hông,鰉,50,hông
ián,鰋,50,ián
iû,鰌,50,iû
tshiu,鰌,50,chhiu
iû,鰍,50,iû
tshiu,鰍,50,chhiu
go̍k,鰐,50,go̍k
ho̍k,鰒,50,ho̍k
sai,鰓,50,sai
su,鰓,50,su
kám,鰔,50,kám
hâ,鰕,50,hâ
hôo,鰗,50,hô͘
kiam,鰜,50,kiam
kó,鰝,50,kó
liu,鰡,50,liu
liû,鰡,50,liû
má,鰢,50,má
sî,鰣,50,sî
kuan,鰥,50,koan
tsu,鰦,50,chu
thap,鰨,50,thap
iâu,鰩,50,iâu
iông,鰫,50,iông
kî,鰭,50,kî
un,鰮,50,un
gô,鰲,50,gô
ngôo,鰲,50,ngô͘
li̍k,鰳,50,le̍k
bín,鰵,50,bín
tiâu,鰷,50,tiâu
kian,鰹,50,kian
bân,鰻,50,bân
siû,鰽,50,siû
tsiu,鰽,50,chiu
piáu,鰾,50,piáu
thuân,鱄,50,thoân
tsuan,鱄,50,choan
iông,鱅,50,iông
tsiong,鱆,50,chiong
suat,鱈,50,soat
piat,鱉,50,piat
u̍t,鱊,50,u̍t
puat,鱍,50,poat
kiáu,鱎,50,kiáu
hông,鱑,50,hông
tsún,鱒,50,chún
siān,鱔,50,siān
tshuānn,鱔,50,chhōaⁿ
kèr,鱖,50,kèr
lîn,鱗,50,lîn
sîm,鱘,50,sîm
giâu,鱙,50,giâu
jiâu,鱙,50,jiâu
liâu,鱙,50,liâu
hùn,鱝,50,hùn
kuè,鱠,50,kòe
tsi̍k,鱡,50,che̍k
siān,鱣,50,siān
tsian,鱣,50,chian
kám,鱤,50,kám
sîng,鱦,50,sêng
lé,鱧,50,lé
siông,鱨,50,siông
tsé,鱭,50,ché
sū,鱮,50,sū
hōo,鱯,50,hō͘
lē,鱱,50,lē
la̍h,鱲,50,la̍h
lia̍p,鱲,50,lia̍p
tsim,鱵,50,chim
go̍k,鱷,50,go̍k
kho̍k,鱷,50,kho̍k
lē,鱺,50,lē
pa,鲃,50,pa
liâm,鲇,50,liâm
so,鳋,50,so
hû,鳧,50,hû
li̍k,鳨,50,le̍k
khiu,鳩,50,khiu
pok,鳪,50,pok
tiau,鳭,50,tiau
hōng,鳯,50,hōng
kan,鳱,50,kan
si,鳲,50,si
bîng,鳴,50,bêng
iân,鳶,50,iân
hun,鳻,50,hun
gian,鳽,50,gian
kian,鳽,50,kian
gio̍k,鳿,50,gio̍k
oo,鳿,50,o͘
kiat,鴂,50,kiat
kiat,鴃,50,kiat
kik,鴃,50,kek
kuat,鴃,50,koat
phit,鴄,50,phit
thìm,鴆,50,thìm
pó,鴇,50,pó
gān,鴈,50,gān
lîng,鴒,50,lêng
līng,鴒,50,lēng
tô,鴕,50,tô
li̍p,鴗,50,li̍p
pián,鴘,50,pián
kû,鴝,50,kû
hiau,鴞,50,hiau
hio̍h,鴞,50,hio̍h
bā,鴟,50,bā
lāi,鴟,50,lāi
tshi,鴟,50,chhi
tàn,鴠,50,tàn
koo,鴣,50,ko͘
u̍t,鴥,50,u̍t
iang,鴦,50,iang
iong,鴦,50,iong
ionn,鴦,50,ioⁿ
ap,鴨,50,ap
hoo,鴮,50,ho͘
oo,鴮,50,o͘
kuat,鴰,50,koat
gāi,鴱,50,gāi
àn,鴳,50,àn
khiat,鴶,50,khiat
lia̍t,鴷,50,lia̍t
hông,鴻,50,hông
jû,鴽,50,jû
kah,鴿,50,kah
kap,鴿,50,kap
jīm,鵀,50,jīm
ka,鵁,50,ka
kau,鵁,50,kau
hiu,鵂,50,hiu
tsiu,鵃,50,chiu
tôo,鵌,50,tô͘
kuan,鵑,50,koan
io̍k,鵒,50,io̍k
pu̍t,鵓,50,pu̍t
kik,鵙,50,kek
kuat,鵙,50,koat
thok,鵚,50,thok
thê,鵜,50,thê
gôr,鵝,50,gôr
ngôo,鵝,50,ngô͘
ngôo,鵞,50,ngô͘
go̍k,鵠,50,go̍k
khok,鵠,50,khok
bú,鵡,50,bú
ian,鵪,50,ian
phîng,鵬,50,phêng
pîng,鵬,50,pêng
phik,鵯,50,phek
pi,鵯,50,pi
tiau,鵰,50,tiau
tshiok,鵲,50,chhiok
kiok,鵴,50,kiok
uan,鵷,50,oan
tsui,鵻,50,chui
tuat,鵽,50,toat
khun,鵾,50,khun
kî,鶀,50,kî
gi̍k,鶂,50,ge̍k
gê,鶂,50,gê
gi̍k,鶃,50,ge̍k
gê,鶃,50,gê
tshing,鶄,50,chheng
tsing,鶄,50,cheng
lâi,鶆,50,lâi
tshun,鶉,50,chhun
tun,鶉,50,tun
king,鶊,50,keng
ku,鶋,50,ku
tshik,鶒,50,chhek
tshiu,鶖,50,chhiu
thê,鶗,50,thê
hôo,鶘,50,hô͘
ôo,鶘,50,ô͘
go̍k,鶚,50,go̍k
kai,鶛,50,kai
ián,鶠,50,ián
hat,鶡,50,hat
uân,鶢,50,oân
ôo,鶦,50,ô͘
thuàn,鶨,50,thoàn
bo̍k,鶩,50,bo̍k
bū,鶩,50,bū
kik,鶪,50,kek
tshiong,鶬,50,chhiong
tshong,鶬,50,chhong
hian,鶱,50,hian
khian,鶱,50,khian
ho̍k,鶴,50,ho̍k
tshu,鶵,50,chhu
liû,鶹,50,liû
tsik,鶺,50,chek
kut,鶻,50,kut
ku̍t,鶻,50,ku̍t
kiam,鶼,50,kiam
tsî,鶿,50,chî
tsû,鶿,50,chû
tsû,鷀,50,chû
ik,鷁,50,ek
iâu,鷂,50,iâu
iāu,鷂,50,iāu
àn,鷃,50,àn
ke,鷄,50,ke
khòo,鷇,50,khò͘
the,鷈,50,the
tuê,鷈,50,tôe
tuê,鷉,50,tôe
gi̍k,鷊,50,ge̍k
muî,鷍,50,mûi
tian,鷏,50,tian
tiân,鷏,50,tiân
sîn,鷐,50,sîn
tsià,鷓,50,chià
ngôo,鷔,50,ngô͘
ngōo,鷔,50,ngō͘
iáu,鷕,50,iáu
uí,鷕,50,úi
io,鷗,50,io
oo,鷗,50,o͘
tsì,鷙,50,chì
liù,鷚,50,liù
pit,鷝,50,pit
song,鷞,50,song
sóng,鷞,50,sóng
tso̍k,鷟,50,cho̍k
si,鷥,50,si
tsiau,鷦,50,chiau
piat,鷩,50,piat
tshióng,鷩,50,chhióng
siok,鷫,50,siok
kiau,鷮,50,kiau
kiâu,鷮,50,kiâu
liâu,鷯,50,liâu
tsiū,鷲,50,chiū
hân,鷳,50,hân
hân,鷴,50,hân
lu̍t,鷸,50,lu̍t
u̍t,鷸,50,u̍t
lōo,鷺,50,lō͘
ak,鷽,50,ak
phik,鷿,50,phek
sio̍k,鸀,50,sio̍k
lô,鸁,50,lô
lō,鸁,50,lō
gî,鸃,50,gî
tik,鸅,50,tek
tsian,鸇,50,chian
ok,鸌,50,ok
ing,鸎,50,eng
ti̍k,鸐,50,te̍k
ga̍k,鸑,50,ga̍k
luí,鸓,50,lúi
lôo,鸕,50,lô͘
kuàn,鸛,50,koàn
lê,鸝,50,lê
luân,鸞,50,loân
lóo,鹵,50,ló͘
hâm,鹹,50,hâm
tsho,鹺,50,chho
kiam,鹻,50,kiam
kiám,鹻,50,kiám
kiám,鹼,50,kiám
iām,鹽,50,iām
iu,麀,50,iu
kí,麂,50,kí
phiau,麃,50,phiau
tshoo,麄,50,chho͘
pâu,麅,50,pâu
tsóo,麆,50,chó͘
tsōo,麆,50,chō͘
khún,麇,50,khún
kûn,麇,50,kûn
bî,麋,50,bî
khun,麋,50,khun
gú,麌,50,gú
sîn,麎,50,sîn
lîn,麐,50,lîn
līn,麐,50,līn
gê,麑,50,gê
lo̍k,麓,50,lo̍k
kiū,麔,50,kiū
khun,麕,50,khun
khún,麕,50,khún
kûn,麕,50,kûn
king,麖,50,keng
hiong,麘,50,hiong
ka,麚,50,ka
bê,麛,50,bê
siā,麝,50,siā
tsiong,麞,50,chiong
lîng,麢,50,lêng
tshoo,麤,50,chho͘
bi̍k,麥,50,be̍k
bi̍k,麦,50,be̍k
hik,麧,50,hek
biān,麪,50,biān
phàu,麭,50,phàu
pháng,麭,50,pháng
khiok,麯,50,khiok
kiok,麯,50,kiok
bôo,麰,50,bô͘
hu,麱,50,hu
khiok,麴,50,khiok
kiok,麴,50,kiok
biān,麵,50,biān
thi,麶,50,thi
mâu,麻,50,mâu
móo,麼,50,mó͘
môo,麼,50,mô͘
hui,麾,50,hui
uî,麾,50,ûi
hûn,黂,50,hûn
uînn,黃,50,ûiⁿ
n̂g,黄,50,n̂g
uînn,黄,50,ûiⁿ
kong,黆,50,kong
thóo,黈,50,thó͘
hông,黌,50,hông
seré,黍,50,sére
sí,黍,50,sí
sú,黍,50,sú
lê,黎,50,lê
lê,黐,50,lê
lî,黐,50,lî
hik,黑,50,hek
i̍k,黓,50,e̍k
khiâm,黔,50,khiâm
bi̍k,默,50,be̍k
khiâm,黚,50,khiâm
tāi,黛,50,tāi
thut,黜,50,thut
iú,黝,50,iú
i,黟,50,i
hat,黠,50,hat
king,黥,50,keng
iat,黦,50,iat
ut,黦,50,ut
lê,黧,50,lê
táng,黨,50,táng
iám,黭,50,iám
sîm,黮,50,sîm
tám,黮,50,tám
ám,黯,50,ám
tsín,黰,50,chín
tshám,黲,50,chhám
bî,黴,50,bî
hui,黴,50,hui
iám,黶,50,iám
to̍k,黷,50,to̍k
tsí,黹,50,chí
hún,黺,50,hún
hut,黻,50,hut
hú,黼,50,hú
bín,黽,50,bín
bín,黾,50,bín
guân,黿,50,goân
ua,鼃,50,oa
gô,鼇,50,gô
ngôo,鼇,50,ngô͘
ngôo,鼉,50,ngô͘
tíng,鼎,50,téng
bi̍k,鼏,50,be̍k
nāi,鼐,50,nāi
kóo,鼔,50,kó͘
tong,鼕,50,tong
tông,鼕,50,tông
hûn,鼖,50,hûn
tô,鼗,50,tô
ian,鼘,50,ian
pî,鼙,50,pî
ko,鼛,50,ko
thong,鼞,50,thong
sí,鼠,50,sí
sú,鼠,50,sú
tshír,鼠,50,chhír
bùn,鼢,50,bùn
hun,鼢,50,hun
hún,鼢,50,hún
tsiong,鼨,50,chiong
tông,鼨,50,tông
sing,鼪,50,seng
si̍k,鼫,50,se̍k
iū,鼬,50,iū
ngôo,鼯,50,ngô͘
tsing,鼱,50,cheng
hun,鼲,50,hun
hûn,鼲,50,hûn
tu̍t,鼵,50,tu̍t
hê,鼷,50,hê
khiám,鼸,50,khiám
ián,鼹,50,ián
phī,鼻,50,phī
phǐ,鼻,50,phǐ
pī,鼻,50,pī
khiàu,鼼,50,khiàu
kiú,鼼,50,kiú
kiû,鼽,50,kiû
hán,鼾,50,hán
hân,鼾,50,hân
hān,鼾,50,hān
kônn,鼾,50,kôⁿ
honn,齁,50,hoⁿ
khòo,齁,50,khò͘
ku,齁,50,ku
hiù,齅,50,hiù
òng,齆,50,òng
tsa,齇,50,cha
lông,齈,50,lông
lóng,齉,50,lóng
tserê,齊,50,chêre
tsâu,齊,50,châu
tse,齋,50,che
tsu,齍,50,chu
tse,齎,50,che
tshí,齒,50,chhí
huà,齓,50,hòa
tshín,齓,50,chhín
huà,齔,50,hòa
tshín,齔,50,chhín
hik,齕,50,hek
gâ,齖,50,gâ
gûn,齗,50,gûn
hāi,齘,50,hāi
pâu,齙,50,pâu
sè,齛,50,sè
tsu,齜,50,chu
tshi,齝,50,chhi
tsóo,齟,50,chó͘
tsú,齟,50,chú
tiau,齠,50,tiau
gûn,齦,50,gûn
khún,齦,50,khún
giat,齧,50,giat
kheh,齧,50,kheh
khereh,齧,50,khereh
khueh,齧,50,khoeh
khuè,齧,50,khòe
khè,齧,50,khè
ngáu,齩,50,ngáu
tshiok,齪,50,chhiok
tshok,齪,50,chhok
gú,齬,50,gú
ngôo,齬,50,ngô͘
gé,齯,50,gé
tshiok,齱,50,chhiok
tsoo,齱,50,cho͘
kú,齲,50,kú
gún,齳,50,gún
khún,齳,50,khún
gián,齴,50,gián
gû,齵,50,gû
go̍k,齶,50,go̍k
ak,齷,50,ak
ok,齷,50,ok
ik,齸,50,ek
tsan,齻,50,chan
tshóo,齼,50,chhó͘
ap,齾,50,ap
gîng,龍,50,gêng
bâng,龎,50,bâng
pâng,龎,50,pâng
bâng,龐,50,bâng
pâng,龐,50,pâng
lióng,龓,50,lióng
lóng,龓,50,lóng
lông,龓,50,lông
kiong,龔,50,kiong
kióng,龔,50,kióng
kíng,龔,50,kéng
kham,龕,50,kham
biáu,龘,50,biáu
ta̍p,龘,50,ta̍p
kui,龜,50,kui
io̍k,龠,50,io̍k
tshui,龡,50,chhui
tshuì,龡,50,chhùi
hô,龢,50,hô
hâi,龤,50,hâi
io̍k,龥,50,io̍k
jū,龥,50,jū
siāng,,50,siāng
gàn,,50,gàn
khak,嗀,50,khak
bâng,𠈵,50,bâng
ia̍p,𠉪,50,ia̍p
thok,𠊴,50,thok
tsip,𠌷,50,chip
līng,𠍐,50,lēng
tsi̍p,𠍱,50,chi̍p
kián,𠎾,50,kián
kián,𠏯,50,kián
kián,𠐻,50,kián
kak,𠔌,50,kak
tīng,𠕆,50,tēng
tāinn,𠕇,50,tāiⁿ
tān,𠕇,50,tān
tǐng,𠕇,50,těng
tsit,𠘖,50,chit
kong,𠜛,50,kong
tsha,𠞊,50,chha
