hanzi,tl,frequency,poj
遁辭,tūn-sîr,25,tūn-sîr
遁辭,tūn-sû,25,tūn-sû
過份,kèr-hūn,25,kèr-hūn
過分,kèr-hun,25,kèr-hun
過去,kèr-khìr,25,kèr-khìr
過年,kèr-nî,25,kèr-nî
過度,kèr-tōo,25,kèr-tō͘
過往,kèr-óng,25,kèr-óng
過敏,kèr-bín,25,kèr-bín
過水,kèr-tsuí,25,kèr-chúi
過溪,kuè-khe,25,kòe-khe
過溪,kè-khue,25,kè-khoe
過溪,kèr-khere,25,kèr-khere
過溪,kèr-khue,25,kèr-khoe
過濾,kèr-līr,25,kèr-līr
過磅,kèr-pōng,25,kèr-pōng
過磅,kèr-pǒng,25,kèr-pǒng
過面,kèr-bīn,25,kèr-bīn
過頭,kèr-thâu,25,kèr-thâu
遺書,uî-sir,25,ûi-sir
酒配,tsiú-phèr,25,chiú-phèr
酷暑,khok-sír,25,khok-sír
酷暑,khok-sú,25,khok-sú
酸素,sng-sòo,25,sng-sò͘
醫師,i-sir,25,i-sir
錄音,lio̍k-im,25,lio̍k-im
鐮𠠝,liâm-li̍k,25,liâm-le̍k
防火,hông-hér,25,hông-hér
隱士,ín-sū,25,ín-sū
隱士,írn-sīr,25,írn-sīr
隱士,írn-sǐr,25,írn-sǐr
隱士,ún-sīr,25,ún-sīr
隱士,ún-sǐr,25,ún-sǐr
隱居,ín-ki,25,ín-ki
隱居,írn-kir,25,írn-kir
隱居,ún-kir,25,ún-kir
隱私,ín-su,25,ín-su
隱私,írn-sir,25,írn-sir
隱私,ún-sir,25,ún-sir
隱語,ín-gí,25,ín-gí
隱語,írn-gír,25,írn-gír
隱語,ún-gír,25,ún-gír
隱語,ún-gú,25,ún-gú
隸書,lē-sir,25,lē-sir
隸書,lē-su,25,lē-su
雞頭,kere-thâu,25,kere-thâu
雞頭,kue-thâu,25,koe-thâu
難事,lân-sīr,25,lân-sīr
難事,lân-sū,25,lân-sū
面會,biān-hē,25,biān-hē
面會,biān-hēr,25,biān-hēr
面皮,bīn-phêr,25,bīn-phêr
頓首,tùn-siú,25,tùn-siú
頭序,thâu-sīr,25,thâu-sīr
頭序,thâu-sū,25,thâu-sū
頭序,thâu-sǐr,25,thâu-sǐr
題序,terê-sīr,25,têre-sīr
題序,terê-sǐr,25,têre-sǐr
題序,tuê-sīr,25,tôe-sīr
題序,tuê-sǐr,25,tôe-sǐr
風呂,hú-looh,25,hú-lo͘h
風尾,hong-bér,25,hong-bér
風尾,huang-bér,25,hoang-bér
風火,hong-hér,25,hong-hér
飯盒,ha̋ng-góo,25,hăng-gó͘
饂飩,u-lóng,25,u-lóng
鬱色,ut-sik,25,ut-sek
魚拊,hîr-hú,25,hîr-hú
鯊魚,sua-hîr,25,soa-hîr
麵皮,mī-phê,25,mī-phê
麵皮,mī-phêr,25,mī-phêr
黴菌,ba̋i-khín,25,băi-khín
齊斬,tserê-tsánn,25,chêre-cháⁿ
齊斬,tsuê-tsánn,25,chôe-cháⁿ
齒科,khí-khe,25,khí-khe
齒科,khí-kher,25,khí-kher
龍門,liông-bûn,25,liông-bûn
𫝛人,sâng-lâng,25,sâng-lâng
𫝛勻,sâng-ûn,25,sâng-ûn
𫝛年,sâng-nî,25,sâng-nî
𫝛時,sâng-sî,25,sâng-sî
𫝛款,sâng-khuán,25,sâng-khoán
𫝛途,sâng-tôo,25,sâng-tô͘
あにき,a-ní-khih,16,a-ní-khih
お人形,oo-lín-gióo,16,o͘-lín-gió͘
きもち,khi-móo-tsih,16,khi-mó͘-chih
さくら,sa-khú-lah,16,sa-khú-lah
さしみ,sa-sí-mih,16,sa-sí-mih
しあげ,si-á-geh,16,si-á-geh
せびろ,se-bí-looh,16,se-bí-lo͘h
ぞうり,lóo-lí-á,16,ló͘-lí-á
たたみ,tha-thá-mih,16,tha-thá-mih
ひのき,hi-nóo-khih,16,hi-nó͘-khih
わさび,ua-sá-bih,16,oa-sá-bih
アルミ,a-lú-mih,16,a-lú-mih
カメラ,kha-mé-lah,16,kha-mé-lah
コレラ,khoo-lé-lah,16,kho͘-lé-lah
ゴルフ,goo-lú-huh,16,go͘-lú-huh
ジルバ,ji-lú-bah,16,ji-lú-bah
スパナ,si̍p-pán-ná,16,si̍p-pán-ná
テニス,the-ní-suh,16,the-ní-suh
トマト,thoo-má-tooh,16,tho͘-má-to͘h
ピアノ,phi-á-nooh,16,phi-á-no͘h
ベニヤ,me-lí-á,16,me-lí-á
ホテル,hoo-té-luh,16,ho͘-té-luh
ラジオ,la-jí-ooh,16,la-jí-o͘h
ラムネ,la-mú-neh,16,la-mú-neh
ワルツ,ua-lù-tsuh,16,oa-lù-chuh
不二價,put-jī-kà,16,put-jī-kà
不二價,put-jī-kè,16,put-jī-kè
不二價,put-lī-kà,16,put-lī-kà
不二價,put-lī-kè,16,put-lī-kè
仕上げ,si-á-geh,16,si-á-geh
傀儡戲,ka-lér-hì,16,ka-lér-hì
口頭話,kháu-thâu-uē,16,kháu-thâu-ōe
口頭語,kháu-thâu-gí,16,kháu-thâu-gí
口頭語,kháu-thâu-gír,16,kháu-thâu-gír
口頭語,kháu-thâu-gú,16,kháu-thâu-gú
嘆語詞,thàn-gí-sû,16,thàn-gí-sû
嘆語詞,thàn-gír-sîr,16,thàn-gír-sîr
嘆語詞,thàn-gú-sû,16,thàn-gú-sû
圖書館,tôo-sir-kuán,16,tô͘-sir-koán
大丈夫,la̋i-jiòo-bù,16,lăi-jiò͘-bù
大本字,tuā-pún-jī,16,tōa-pún-jī
大本字,tuā-pún-lī,16,tōa-pún-lī
天麩羅,thia̋n-pú-lah,16,thiăn-pú-lah
如來佛,jîr-lâi-hu̍t,16,jîr-lâi-hu̍t
如來佛,jû-lâi-hu̍t,16,jû-lâi-hu̍t
如來佛,lîr-lâi-hu̍t,16,lîr-lâi-hu̍t
如來佛,lû-lâi-hu̍t,16,lû-lâi-hu̍t
如夫人,jîr-hu-jîn,16,jîr-hu-jîn
如夫人,lîr-hu-lîn,16,lîr-hu-lîn
小乘教,sió-sīng-kàu,16,sió-sēng-kàu
小兒科,siáu-jî-khe,16,siáu-jî-khe
小兒科,siáu-jî-kher,16,siáu-jî-kher
小兒科,siáu-lî-khe,16,siáu-lî-khe
小兒科,siáu-lî-kher,16,siáu-lî-kher
小本字,sió-pún-jī,16,sió-pún-jī
小本字,sió-pún-lī,16,sió-pún-lī
尾仔,bué--á,16,bóe--á
尾仔,bé--á,16,bé--á
尾仔,bér--á,16,bér--á
布袋戲,pòo-tēr-hì,16,pò͘-tēr-hì
廢去,huè--khì,16,hòe--khì
廢去,huè--khìr,16,hòe--khìr
廢去,huì--khì,16,hùi--khì
御林軍,gī-lîm-kun,16,gī-lîm-kun
御林軍,gīr-lîm-kun,16,gīr-lîm-kun
御林軍,gū-lîm-kun,16,gū-lîm-kun
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘
搖會頭,iô-huē-thâu,16,iô-hōe-thâu
搖會頭,iô-hē-thâu,16,iô-hē-thâu
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu
摩訶埵,môo-ho-sat,16,mô͘-ho-sat
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat
教科書,kàu-khe-su,16,kàu-khe-su
教科書,kàu-kher-sir,16,kàu-kher-sir
教科書,kàu-kho-sir,16,kàu-kho-sir
會不是,huē-put-sī,16,hōe-put-sī
會不是,hē-put-sī,16,hē-put-sī
會不是,hēr-put-sī,16,hēr-put-sī
會不是,hēr-put-sǐ,16,hēr-put-sǐ
會失禮,hēr-sit-lé,16,hēr-sit-lé
會毋著,hēr-m̄-tio̍h,16,hēr-m̄-tio̍h
歹去,phái--khìr,16,phái--khìr
氣持ち,khi-móo-tsih,16,khi-mó͘-chih
洗手盆,seré-tshiú-phûn,16,sére-chhiú-phûn
洗手盆,sué-tshiú-phûn,16,sóe-chhiú-phûn
洗手盆,sé-tshiú-phûn,16,sé-chhiú-phûn
洗浴間,seré-i̍k-king,16,sére-e̍k-keng
洗浴間,sué-i̍k-king,16,sóe-e̍k-keng
洗浴間,sé-i̍k-king,16,sé-e̍k-keng
洗米潘,seré-bí-phun,16,sére-bí-phun
洗米潘,sué-bí-phun,16,sóe-bí-phun
洗米潘,sé-bí-phun,16,sé-bí-phun
洗身離,seré-sin-lī,16,sére-sin-lī
洗身離,sué-sin-lī,16,sóe-sin-lī
洗身離,sé-sin-lī,16,sé-sin-lī
洗面風,seré-bīn-hong,16,sére-bīn-hong
洗面風,sué-bīn-hong,16,sóe-bīn-hong
洗面風,sé-bīn-hong,16,sé-bīn-hong
洗飯頓,seré-pn̄g-tǹg,16,sére-pn̄g-tǹg
洗飯頓,sué-pn̄g-tǹg,16,sóe-pn̄g-tǹg
洗飯頓,sé-puīnn-tuìnn,16,sé-pūiⁿ-tùiⁿ
混凝土,khōng-ku-lí,16,khōng-ku-lí
火葬場,hué-tsòng-tiônn,16,hóe-chòng-tiôⁿ
火葬場,hé-tsòng-tiûnn,16,hé-chòng-tiûⁿ
火葬場,hér-tsòng-tiûnn,16,hér-chòng-tiûⁿ
狗母鮻,káu-bó-so,16,káu-bó-so
狗母鮻,káu-bór-sor,16,káu-bór-sor
狗母鮻,káu-bú-so,16,káu-bú-so
猶毋過,iá-m̄-kú,16,iá-m̄-kú
玉如意,gi̍k-jîr-ì,16,ge̍k-jîr-ì
玉如意,gi̍k-jû-ì,16,ge̍k-jû-ì
玉如意,gi̍k-lîr-ì,16,ge̍k-lîr-ì
玉如意,gi̍k-lû-ì,16,ge̍k-lû-ì
皮膚科,phê-hu-khe,16,phê-hu-khe
皮膚科,phê-hu-kho,16,phê-hu-kho
皮膚科,phêr-hu-kher,16,phêr-hu-kher
皮膚科,phêr-hu-kho,16,phêr-hu-kho
相借問,sann-tsioh-mn̄g,16,saⁿ-chioh-mn̄g
相出路,sann-tshut-lōo,16,saⁿ-chhut-lō͘
相挨身,sann-ere-sin,16,saⁿ-ere-sin
相挨身,sann-ue-sin,16,saⁿ-oe-sin
相掰會,sann-pé-hē,16,saⁿ-pé-hē
相掰會,sann-pér-hēr,16,saⁿ-pér-hēr
相掰會,sio-pué-huē,16,sio-póe-hōe
相整會,sann-tsíng-hē,16,saⁿ-chéng-hē
相整會,sann-tsíng-hēr,16,saⁿ-chéng-hēr
相整會,sio-tsíng-huē,16,sio-chéng-hōe
相褒歌,sann-po-kua,16,saⁿ-po-koa
相閃身,sann-siám-sin,16,saⁿ-siám-sin
福佬人,hô-ló-lâng,16,hô-ló-lâng
福建話,hok-kiàn-uē,16,hok-kiàn-ōe
穢人,uè--lâng,16,òe--lâng
穢人,è--lâng,16,è--lâng
穢人,èr--lâng,16,èr--lâng
穢著,uè--tio̍h,16,òe--tio̍h
細本字,serè-pún-jī,16,sère-pún-jī
細本字,serè-pún-lī,16,sère-pún-lī
細本字,suè-pún-jī,16,sòe-pún-jī
細本字,suè-pún-lī,16,sòe-pún-lī
細本字,sè-pún-jī,16,sè-pún-jī
細本字,sè-pún-lī,16,sè-pún-lī
芎蕉霜,king-tsio-sng,16,keng-chio-sng
花去,hue--khìr,16,hoe--khìr
西洋洗,se-iônn-sé,16,se-iôⁿ-sé
西洋洗,se-iûnn-seré,16,se-iûⁿ-sére
西洋洗,se-iûnn-sué,16,se-iûⁿ-sóe
西洋洗,se-iûnn-sé,16,se-iûⁿ-sé
說多謝,serh-to-siā,16,serh-to-siā
轉去,tńg--khìr,16,tńg--khìr
辯護士,piān-hōo-sīr,16,piān-hō͘-sīr
迵過,thàng--kèr,16,thàng--kèr
過著,kè--tio̍h,16,kè--tio̍h
過著,kèr--tio̍h,16,kèr--tio̍h
那來那,ná-lâi-ná,16,ná-lâi-ná
鐮𠠝仔,liâm-li̍k-á,16,liâm-le̍k-á
閩南語,bân-lâm-gír,16,bân-lâm-gír
閩南語,bân-lâm-gú,16,bân-lâm-gú
さかりば,sa-khá-lí-bah,12,sa-khá-lí-bah
わかもと,ua-khá-móo-tooh,12,oa-khá-mó͘-to͘h
カタログ,kha-tá-lok-guh,12,kha-tá-lok-guh
カラオケ,kha-lá-óo-khe,12,kha-lá-ó͘-khe
プロペラ,phu-lóo-phé-lá,12,phu-ló͘-phé-lá
マラリヤ,ma-lá-lí-á,12,ma-lá-lí-á
事事項項,sīr-sīr-hāng-hāng,12,sīr-sīr-hāng-hāng
事事項項,sīr-sīr-hǎng-hǎng,12,sīr-sīr-hǎng-hǎng
大睏如死,tāi-khùn-jîr-sír,12,tāi-khùn-jîr-sír
大睏如死,tāi-khùn-jû-sú,12,tāi-khùn-jû-sú
大睏如死,tāi-khùn-lîr-sír,12,tāi-khùn-lîr-sír
大睏如死,tāi-khùn-lû-sú,12,tāi-khùn-lû-sú
火劃仔,hér-ui̍h--á,12,hér-u̍ih--á
火擦仔,hér-tshat--á,12,hér-chhat--á
砄砄硞硞,khih-khih-kho̍k-kho̍k,12,khih-khih-kho̍k-kho̍k
荒公廢事,hong-kong-huè-sīr,12,hong-kong-hòe-sīr
荒公廢事,hong-kong-huè-sū,12,hong-kong-hòe-sū
荒公廢事,hong-kong-huì-sū,12,hong-kong-hùi-sū
見死如眠,kiàn-sír-jîr-biân,12,kiàn-sír-jîr-biân
見死如眠,kiàn-sír-lîr-biân,12,kiàn-sír-lîr-biân
見死如眠,kiàn-sú-jû-biân,12,kiàn-sú-jû-biân
見死如眠,kiàn-sú-lû-biân,12,kiàn-sú-lû-biân
言三語四,giân-sann-gír-sì,12,giân-saⁿ-gír-sì
言三語四,giân-sann-gú-sì,12,giân-saⁿ-gú-sì
言三語四,gân-sann-gí-sì,12,gân-saⁿ-gí-sì
阿彌陀佛,a-bí-tôo-hu̍t,12,a-bí-tô͘-hu̍t
阿彌陀佛,oo-bí-tôo-hu̍t,12,o͘-bí-tô͘-hu̍t
