tl,hanzi,frequency,poj
pháinn-ji̍t,歹日,25,pháiⁿ-ji̍t
pháinn-tshenn,歹星,25,pháiⁿ-chheⁿ
pháinn-gue̍h,歹月,25,pháiⁿ-goe̍h
pháinn-khuán,歹款,25,pháiⁿ-khoán
pháinn-khuánn,歹款,25,pháiⁿ-khóaⁿ
pháinn-sí,歹死,25,pháiⁿ-sí
pháinn-khuì,歹氣,25,pháiⁿ-khùi
pháinn-mi̍h,歹物,25,pháiⁿ-mi̍h
pháinn-káu,歹狗,25,pháiⁿ-káu
pháinn-kiû,歹球,25,pháiⁿ-kiû
pháinn-īng,歹用,25,pháiⁿ-ēng
pháinn-pēnn,歹病,25,pháiⁿ-pēⁿ
pháinn-tsìng,歹症,25,pháiⁿ-chèng
pháinn-tshng,歹瘡,25,pháiⁿ-chhng
pháinn-phiah,歹癖,25,pháiⁿ-phiah
pháinn-ba̍k,歹目,25,pháiⁿ-ba̍k
pháinn-siàng,歹相,25,pháiⁿ-siàng
pháinn-khuànn,歹看,25,pháiⁿ-khòaⁿ
pháinn-khùn,歹睏,25,pháiⁿ-khùn
pháinn-tsíng,歹種,25,pháiⁿ-chéng
pháinn-khang,歹空,25,pháiⁿ-khang
pháinn-lia̍p,歹粒,25,pháiⁿ-lia̍p
pháinn-tsuá,歹紙,25,pháiⁿ-chóa
pháinn-pháng,歹紡,25,pháiⁿ-pháng
pháinn-thiann,歹聽,25,pháiⁿ-thiaⁿ
pháinn-io,歹育,25,pháiⁿ-io
pháinn-kha,歹腳,25,pháiⁿ-kha
pháinn-kioh,歹腳,25,pháiⁿ-kioh
pháinn-tsháu,歹草,25,pháiⁿ-chháu
pháinn-tshù,歹處,25,pháiⁿ-chhù
pháinn-thâng,歹蟲,25,pháiⁿ-thâng
pháinn-kiânn,歹行,25,pháiⁿ-kiâⁿ
pháinn-uē,歹話,25,pháiⁿ-ōe
pháinn-kóng,歹講,25,pháiⁿ-kóng
pháinn-phóo,歹譜,25,pháiⁿ-phó͘
pháinn-huè,歹貨,25,pháiⁿ-hòe
pháinn-thàn,歹趁,25,pháiⁿ-thàn
pháinn-lōo,歹路,25,pháiⁿ-lō͘
pháinn-pān,歹辦,25,pháiⁿ-pān
pháinn-ūn,歹運,25,pháiⁿ-ūn
pháinn-kuè,歹過,25,pháiⁿ-kòe
pháinn-tsînn,歹錢,25,pháiⁿ-chîⁿ
pháinn-tiau,歹雕,25,pháiⁿ-tiau
pháinn-tsia̍h,歹食,25,pháiⁿ-chia̍h
pháinn-tshī,歹飼,25,pháiⁿ-chhī
pháinn-bé,歹馬,25,pháiⁿ-bé
pháinn-kuí,歹鬼,25,pháiⁿ-kúi
pháinn-tsiáu,歹鳥,25,pháiⁿ-chiáu
sí-bái,死bái,25,sí-bái
sí-sô,死sô,25,sí-sô
sí-tsú,死主,25,sí-chú
sí-bông,死亡,25,sí-bông
sí-lâng,死人,25,sí-lâng
sí-siong,死傷,25,sí-siong
sí-uan,死冤,25,sí-oan
sí-hîng,死刑,25,sí-hêng
sí-tsîng,死前,25,sí-chêng
sí-la̍t,死力,25,sí-la̍t
sí-loo,死嘍,25,sí-lo͘
sí-tshuì,死嘴,25,sí-chhùi
sí-in,死因,25,sí-in
sí-tē,死地,25,sí-tē
sí-tsí,死子,25,sí-chí
sí-kuânn,死寒,25,sí-kôaⁿ
sí-si,死屍,25,sí-si
sí-uan,死彎,25,sí-oan
sí-sim,死心,25,sí-sim
sí-tiong,死忠,25,sí-tiong
sí-sìng,死性,25,sí-sèng
sí-uat,死斡,25,sí-oat
sí-huē,死會,25,sí-hōe
sí-kî,死期,25,sí-kî
sí-pán,死板,25,sí-pán
sí-bóo,死某,25,sí-bó͘
sí-khiat,死桀,25,sí-khiat
sí-tshiū,死樹,25,sí-chhiū
sí-tsâng,死欉,25,sí-châng
sí-sí,死死,25,sí-sí
sí-tsuí,死水,25,sí-chúi
sí-tsuánn,死泉,25,sí-chóaⁿ
sí-tsuânn,死泉,25,sí-chôaⁿ
sí-ua̍h,死活,25,sí-oa̍h
sí-thuànn,死炭,25,sí-thòaⁿ
sí-suah,死煞,25,sí-soah
sí-huān,死犯,25,sí-hoān
sí-tsìng,死症,25,sí-chèng
sí-sng,死痠,25,sí-sng
sí-pe̍h,死白,25,sí-pe̍h
sí-ba̍k,死目,25,sí-ba̍k
sí-ti̍t,死直,25,sí-ti̍t
sí-gán,死眼,25,sí-gán
sí-khut,死窟,25,sí-khut
sí-kat,死結,25,sí-kat
sí-tse̍h,死絕,25,sí-che̍h
sí-tsuē,死罪,25,sí-chōe
sí-tsiá,死者,25,sí-chiá
sí-bah,死肉,25,sí-bah
sí-hueh,死血,25,sí-hoeh
sí-kak,死角,25,sí-kak
sí-kuat,死訣,25,sí-koat
sí-tsènn,死諍,25,sí-chèⁿ
sí-niau,死貓,25,sí-niau
sí-luā,死賴,25,sí-lōa
sí-lōo,死路,25,sí-lō͘
sí-khàu,死釦,25,sí-khàu
sí-lān,死難,25,sí-lān
sí-kut,死骨,25,sí-kut
sí-thé,死體,25,sí-thé
sûn-kàu,殉教,25,sûn-kàu
sûn-tsit,殉職,25,sûn-chit
sūn-lān,殉難,25,sūn-lān
sû-îng,殊榮,25,sû-êng
phú-phú,殕殕,25,phú-phú
si̍t-bîn,殖民,25,si̍t-bîn
tsân-tsûn,殘存,25,chân-chûn
tsân-hāi,殘害,25,chân-hāi
tsân-huè,殘廢,25,chân-hòe
tshân-sim,殘心,25,chhân-sim
tsân-sim,殘心,25,chân-sim
tsân-jím,殘忍,25,chân-jím
tsân-pō,殘暴,25,chân-pō
tshân-tshân,殘殘,25,chhân-chhân
tsân-sat,殘殺,25,chân-sat
tsân-tse,殘渣,25,chân-che
tsân-liû,殘留,25,chân-liû
tsân-khok,殘酷,25,chân-khok
tsân-tsiòng,殘障,25,chân-chiòng
kiong-si,殭屍,25,kiong-si
liām-kū,殮具,25,liām-kū
liām-pòo,殮布,25,liām-pò͘
liām-tsòng,殮葬,25,liām-chòng
pìn-tshia,殯車,25,pìn-chhia
tuānn-lo̍h,段落,25,tōaⁿ-lo̍h
in-tshiat,殷切,25,in-chhiat
in-khîn,殷勤,25,in-khîn
un-hōo,殷戶,25,un-hō͘
in-kàm,殷鑑,25,in-kàm
sat-jîn,殺人,25,sat-jîn
sat-hāi,殺害,25,sat-hāi
sat-sim,殺心,25,sat-sim
sat-lio̍k,殺戮,25,sat-lio̍k
sat-siú,殺手,25,sat-siú
sat-tshiú,殺手,25,sat-chhiú
sat-tiāu,殺掉,25,sat-tiāu
sat-ki,殺機,25,sat-ki
sat-sat,殺殺,25,sat-sat
sat-sing,殺生,25,sat-seng
sat-tánn,殺膽,25,sat-táⁿ
sat-khún,殺菌,25,sat-khún
sat-sin,殺身,25,sat-sin
khok-á,殼仔,25,khok-á
khak-hue,殼灰,25,khak-hoe
khak-tshài,殼菜,25,khak-chhài
tiān-hā,殿下,25,tiān-hā
tiān-tông,殿堂,25,tiān-tông
tiān-kun,殿軍,25,tiān-kun
huí-tuī,毀墜,25,húi-tūi
huí-huāi,毀壞,25,húi-hoāi
huí-iông,毀容,25,húi-iông
huí-tiāu,毀掉,25,húi-tiāu
huí-sún,毀損,25,húi-sún
huí-khì,毀棄,25,húi-khì
huí-bia̍t,毀滅,25,húi-bia̍t
huí-bīn,毀面,25,húi-bīn
gē-li̍k,毅力,25,gē-le̍k
gī-jiân,毅然,25,gī-jiân
bó-kiánn,母囝,25,bó-kiáⁿ
bó-kok,母國,25,bó-kok
bó-lí,母女,25,bó-lí
bó-lú,母女,25,bó-lú
bó-kīm,母妗,25,bó-kīm
bó-î,母姨,25,bó-î
bó-hîng,母形,25,bó-hêng
bó-hāu,母校,25,bó-hāu
bó-tsâng,母欉,25,bó-châng
bó-huat,母法,25,bó-hoat
bó-ê,母的,25,bó-ê
bó-ba̍k,母目,25,bó-ba̍k
bó-hē,母系,25,bó-hē
bó-kū,母舅,25,bó-kū
bó-hue,母花,25,bó-hoe
bó-phang,母蜂,25,bó-phang
bó-tshin,母親,25,bó-chhin
bó-gí,母語,25,bó-gí
bó-sin,母身,25,bó-sin
bó-kim,母金,25,bó-kim
bó-gîn,母銀,25,bó-gîn
bó-tsînn,母錢,25,bó-chîⁿ
bó-thé,母體,25,bó-thé
mué-ê,每個,25,móe-ê
mué-kang,每工,25,móe-kang
mué-nî,每年,25,móe-nî
muí-pái,每擺,25,múi-pái
mué-ji̍t,每日,25,móe-ji̍t
muí-gue̍h,每月,25,múi-goe̍h
muí-tshù,每次,25,múi-chhù
mué-keh,每隔,25,móe-keh
muí-hāng,每項,25,múi-hāng
to̍k-tshì,毒刺,25,to̍k-chhì
to̍k-phín,毒品,25,to̍k-phín
to̍k-tshuì,毒嘴,25,to̍k-chhùi
to̍k-hāi,毒害,25,to̍k-hāi
to̍k-sim,毒心,25,to̍k-sim
to̍k-sìng,毒性,25,to̍k-sèng
to̍k-tshiú,毒手,25,to̍k-chhiú
to̍k-tánn,毒打,25,to̍k-táⁿ
to̍k-pōo,毒步,25,to̍k-pō͘
thāu-sí,毒死,25,thāu-sí
to̍k-sí,毒死,25,to̍k-sí
to̍k-sat,毒殺,25,to̍k-sat
to̍k-khì,毒氣,25,to̍k-khì
to̍k-i̍k,毒液,25,to̍k-e̍k
to̍k-bu̍t,毒物,25,to̍k-bu̍t
to̍k-liû,毒瘤,25,to̍k-liû
to̍k-tsìnn,毒箭,25,to̍k-chìⁿ
to̍k-sòo,毒素,25,to̍k-sò͘
to̍k-tsháu,毒草,25,to̍k-chháu
to̍k-koo,毒菇,25,to̍k-ko͘
to̍k-io̍h,毒藥,25,to̍k-io̍h
to̍k-tsuâ,毒蛇,25,to̍k-chôa
to̍k-thâng,毒蟲,25,to̍k-thâng
to̍k-hīng,毒行,25,to̍k-hēng
to̍k-kè,毒計,25,to̍k-kè
to̍k-tsit,毒質,25,to̍k-chit
to̍k-tsiú,毒酒,25,to̍k-chiú
pí-lia̍h,比lia̍h,25,pí-lia̍h
pí-phīng,比並,25,pí-phēng
pí-pīng,比並,25,pí-pēng
pí-kè,比價,25,pí-kè
pí-hi̍k,比劃,25,pí-he̍k
pí-la̍t,比力,25,pí-la̍t
pí-jū,比喻,25,pí-jū
pí-tsāi,比在,25,pí-chāi
pí-jî,比如,25,pí-jî
pí-tuì,比對,25,pí-tùi
pí-tshiú,比手,25,pí-chhiú
pí-pān,比扮,25,pí-pān
pí-piànn,比拚,25,pí-piàⁿ
pí-kûn,比拳,25,pí-kûn
pí-pìng,比拼,25,pí-pèng
pí-lia̍h,比掠,25,pí-lia̍h
pí-tsiap,比接,25,pí-chiap
pí-sòo,比數,25,pí-sò͘
pí-bú,比武,25,pí-bú
pí-tsiàu,比照,25,pí-chiàu
pí-ní,比爾,25,pí-ní
pí-lu̍t,比率,25,pí-lu̍t
pí-pān,比範,25,pí-pān
pí-bí,比美,25,pí-bí
pí-kian,比肩,25,pí-kian
pí-phîng,比評,25,pí-phêng
pí-lūn,比論,25,pí-lūn
pí-sài,比賽,25,pí-sài
pí-khí,比起,25,pí-khí
pí-kàu,比較,25,pí-kàu
pí-tāng,比重,25,pí-tāng
pí-tsiáu,比鳥,25,pí-chiáu
môo-lī,毛利,25,mô͘-lī
môo-honn,毛呼,25,mô͘-hoⁿ
môo-kin,毛巾,25,mô͘-kin
môo-liāu,毛料,25,mô͘-liāu
mn̂g-khī,毛柿,25,mn̂g-khī
mn̂g-thô,毛桃,25,mn̂g-thô
mn̂g-thán,毛毯,25,mn̂g-thán
môo-thán,毛毯,25,mô͘-thán
mn̂g-kû,毛氍,25,mn̂g-kû
môo-pēnn,毛病,25,mô͘-pēⁿ
môo-phuê,毛皮,25,mô͘-phôe
môo-tik,毛竹,25,mô͘-tek
môo-pit,毛筆,25,mô͘-pit
mn̂g-kńg,毛管,25,mn̂g-kńg
moo-kńg,毛管,25,mo͘-kńg
môo-jiông,毛絨,25,mô͘-jiông
môo-suànn,毛線,25,mô͘-sòaⁿ
môo-tsit,毛織,25,mô͘-chit
mn̂g-kha,毛腳,25,mn̂g-kha
môo-kha,毛腳,25,mô͘-kha
môo-kìn,毛茛,25,mô͘-kìn
mn̂g-tsháu,毛草,25,mn̂g-chháu
môo-koo,毛菇,25,mô͘-ko͘
môo-koo,毛菰,25,mô͘-ko͘
môo-ki,毛萁,25,mô͘-ki
môo-sui,毛蓑,25,mô͘-sui
môo-lâm,毛藍,25,mô͘-lâm
mn̂g-hóo,毛虎,25,mn̂g-hó͘
mn̂g-tsuâ,毛蛇,25,mn̂g-chôa
moo-khî,毛蜞,25,mo͘-khî
môo-khî,毛蜞,25,mô͘-khî
môo-uī,毛蝟,25,mô͘-ūi
mn̂g-thâng,毛蟲,25,mn̂g-thâng
môo-thâng,毛蟲,25,mô͘-thâng
moo-hē,毛蟹,25,mo͘-hē
môo-huē,毛蟹,25,mô͘-hōe
môo-hē,毛蟹,25,mô͘-hē
môo-i,毛衣,25,mô͘-i
môo-tāu,毛豆,25,mô͘-tāu
môo-ti,毛豬,25,mô͘-ti
môo-gia̍h,毛額,25,mô͘-gia̍h
hô-khik,毫克,25,hô-khek
hô-sing,毫升,25,hô-seng
hô-bí,毫米,25,hô-bí
hô-huat,毫髮,25,hô-hoat
kiû-lân,毬蘭,25,kiû-lân
thán-á,毯仔,25,thán-á
kiàn-tsú,毽子,25,kiàn-chú
kiàn-tsînn,毽錢,25,kiàn-chîⁿ
tsinn-á,氈仔,25,chiⁿ-á
bîn-tsú,民主,25,bîn-chú
bîn-sū,民事,25,bîn-sū
bîn-sio̍k,民俗,25,bîn-sio̍k
bîn-ping,民兵,25,bîn-peng
bîn-tshoo,民初,25,bîn-chho͘
bîn-kok,民國,25,bîn-kok
bîn-the̍h,民宅,25,bîn-the̍h
bîn-ke,民家,25,bîn-ke
bîn-sim,民心,25,bîn-sim
bîn-sìng,民性,25,bîn-sèng
bîn-uàn,民怨,25,bîn-oàn
bîn-tsîng,民情,25,bîn-chêng
bîn-ì,民意,25,bîn-ì
bîn-pâng,民房,25,bîn-pâng
bîn-tsìng,民政,25,bîn-chèng
bîn-tso̍k,民族,25,bîn-cho̍k
bîn-tì,民智,25,bîn-tì
bîn-iú,民有,25,bîn-iú
bîn-bōng,民望,25,bîn-bōng
bîn-kuân,民權,25,bîn-koân
bîn-kua,民歌,25,bîn-koa
bîn-tī,民治,25,bîn-tī
bîn-huat,民法,25,bîn-hoat
bîn-îng,民營,25,bîn-êng
bîn-sing,民生,25,bîn-seng
bîn-iōng,民用,25,bîn-iōng
bîn-tsiòng,民眾,25,bîn-chiòng
bîn-iâu,民謠,25,bîn-iâu
bîn-kíng,民警,25,bîn-kéng
bîn-suán,民選,25,bîn-soán
bîn-kan,民間,25,bîn-kan
bîn-hông,民防,25,bîn-hông
bîn-hong,民風,25,bîn-hong
bîn-tóng,民黨,25,bîn-tóng
khì-lóo,氣lóo,25,khì-ló͘
khì-hāu,氣候,25,khì-hāu
khuì-la̍t,氣力,25,khùi-la̍t
khì-li̍k,氣力,25,khì-le̍k
khì-kong,氣功,25,khì-kong
khuì-sì,氣勢,25,khùi-sì
khì-sì,氣勢,25,khì-sì
khuì-kháu,氣口,25,khùi-kháu
khì-bī,氣味,25,khì-bī
khì-tshuán,氣喘,25,khì-chhoán
khì-lông,氣囊,25,khì-lông
khì-thuân,氣團,25,khì-thoân
khì-tiām,氣墊,25,khì-tiām
khì-ap,氣壓,25,khì-ap
khì-khóng,氣孔,25,khì-khóng
khuì-bué,氣尾,25,khùi-bóe
khì-hún,氣忿,25,khì-hún
khì-kuè,氣怪,25,khì-kòe
khì-hùn,氣憤,25,khì-hùn
khì-khài,氣概,25,khì-khài
khì-sí,氣死,25,khì-sí
khì-hun,氣氛,25,khì-hun
khì-tsuí,氣水,25,khì-chúi
khì-phàu,氣泡,25,khì-phàu
khì-phài,氣派,25,khì-phài
khì-liû,氣流,25,khì-liû
khì-un,氣溫,25,khì-un
khì-iām,氣焰,25,khì-iām
khì-kiû,氣球,25,khì-kiû
khì-thang,氣窗,25,khì-thang
khì-tâng,氣筒,25,khì-tâng
khì-kńg,氣管,25,khì-kńg
khì-kiat,氣結,25,khì-kiat
khuì-tsua̍t,氣絕,25,khùi-choa̍t
khì-tsua̍t,氣絕,25,khì-choa̍t
khì-me̍h,氣脈,25,khì-me̍h
khì-thuat,氣脫,25,khì-thoat
khì-sik,氣色,25,khì-sek
khì-khóo,氣苦,25,khì-khó͘
khuì-tsháu,氣草,25,khùi-chháu
khì-hiat,氣血,25,khì-hiat
khì-siōng,氣象,25,khì-siōng
khì-tsit,氣質,25,khì-chit
khì-gi̍k,氣逆,25,khì-ge̍k
khì-ūn,氣運,25,khì-ūn
khì-mn̂g,氣門,25,khì-mn̂g
khuì-thâu,氣頭,25,khùi-thâu
khì-thé,氣體,25,khì-thé
khì-phik,氣魄,25,khì-phek
ióng-huà,氧化,25,ióng-hòa
ióng-khì,氧氣,25,ióng-khì
tām-khì,氮氣,25,tām-khì
li̍k-khì,氯氣,25,le̍k-khì
tsuí-sian,水sian,25,chúi-sian
tsuí-tshiâng,水tshiâng,25,chúi-chhiâng
suí-tóo,水tóo,25,súi-tó͘
tsuí-tīnn,水tīnn,25,chúi-tīⁿ
tsuí-tan,水丹,25,chúi-tan
tsuí-ta,水乾,25,chúi-ta
tsuí-tîng,水亭,25,chúi-têng
tsuí-sian,水仙,25,chúi-sian
tsuí-hūn,水份,25,chúi-hūn
tsuí-uī,水位,25,chúi-ūi
tsuí-siong,水傷,25,chúi-siong
tsuí-ji̍p,水入,25,chúi-ji̍p
tsuí-ta,水凋,25,chúi-ta
tsuí-hūn,水分,25,chúi-hūn
tsuí-lī,水利,25,chúi-lī
tsuí-li̍k,水力,25,chúi-le̍k
tsuí-tsin,水升,25,chúi-chin
tsuí-eh,水厄,25,chúi-eh
tsuí-hiànn,水向,25,chúi-hiàⁿ
tsuí-nî,水呢,25,chúi-nî
tsuí-tship,水咠,25,chúi-chhip
tsuí-thóo,水土,25,chúi-thó͘
tsuí-khenn,水坑,25,chúi-kheⁿ
tsuí-káu,水垢,25,chúi-káu
tsuí-hi̍k,水域,25,chúi-he̍k
tsuí-thah,水塔,25,chúi-thah
tsuí-tông,水塘,25,chúi-tông
tsuí-ba̍k,水墨,25,chúi-ba̍k
tsuí-ap,水壓,25,chúi-ap
tsuí-pà,水壩,25,chúi-pà
tsuí-hu,水夫,25,chúi-hu
tsuí-hāi,水害,25,chúi-hāi
tsuí-tsiam,水尖,25,chúi-chiam
tsuí-bué,水尾,25,chúi-bóe
tsuí-khám,水崁,25,chúi-khám
tsuí-phè,水帕,25,chúi-phè
tsuí-pîng,水平,25,chúi-pêng
tsuí-khòo,水庫,25,chúi-khò͘
tsuí-tshiúnn,水廠,25,chúi-chhiúⁿ
tsuí-tshái,水彩,25,chúi-chhái
tsuí-sìng,水性,25,chúi-sèng
tsuí-lik,水慄,25,chúi-lek
tsuí-siú,水手,25,chúi-siú
tsuí-tshiú,水手,25,chúi-chhiú
tsuí-phi,水披,25,chúi-phi
tsuí-thiu,水抽,25,chúi-thiu
tsuí-tsūn,水拵,25,chúi-chūn
tsuí-tso̍k,水族,25,chúi-cho̍k
tsuí-sing,水星,25,chúi-seng
tsuí-tsenn,水晶,25,chúi-cheⁿ
tsuí-sia̍h,水杓,25,chúi-sia̍h
tsuí-kó,水果,25,chúi-kó
tsuí-kho,水柯,25,chúi-kho
tsuí-thiāu,水柱,25,chúi-thiāu
tsuí-liú,水柳,25,chúi-liú
tsuí-khī,水柿,25,chúi-khī
tsuí-tháng,水桶,25,chúi-tháng
tsuí-lâi,水梨,25,chúi-lâi
tsuí-siā,水榭,25,chúi-siā
tsuí-tsô,水槽,25,chúi-chô
tsuí-kuī,水櫃,25,chúi-kūi
tsuí-bó,水母,25,chúi-bó
tsuí-khì,水氣,25,chúi-khì
tsuí-tî,水池,25,chúi-tî
tsuí-phe̍h,水沫,25,chúi-phe̍h
tsuí-iû,水油,25,chúi-iû
tsuí-tsuánn,水泉,25,chúi-chóaⁿ
tsuí-tsuânn,水泉,25,chúi-chôaⁿ
tsuí-pho,水泡,25,chúi-pho
tsuí-phā,水泡,25,chúi-phā
tsuí-nî,水泥,25,chúi-nî
tsuí-iann,水泱,25,chúi-iaⁿ
tsuí-khó,水洘,25,chúi-khó
tsuí-liû,水流,25,chúi-liû
tsuí-tsut,水淬,25,chúi-chut
tsuí-tshim,水深,25,chúi-chhim
tsuí-im,水淹,25,chúi-im
tsuí-íng,水湧,25,chúi-éng
tsuí-guân,水源,25,chúi-goân
tsuí-tsún,水準,25,chúi-chún
tsuí-un,水溫,25,chúi-un
tsuí-ku̍t,水滑,25,chúi-ku̍t
tsuí-tih,水滴,25,chúi-tih
tsuí-tshat,水漆,25,chúi-chhat
tsuí-lāu,水漏,25,chúi-lāu
tsuí-tiòng,水漲,25,chúi-tiòng
tsuí-tńg,水漲,25,chúi-tńg
tsuí-thâm,水潭,25,chúi-thâm
tsuí-luā,水瀨,25,chúi-lōa
tsuí-tsai,水災,25,chúi-chai
tsuí-ian,水煙,25,chúi-ian
tsuí-ting,水燈,25,chúi-teng
tsuí-tsik,水燭,25,chúi-chek
suí-gû,水牛,25,súi-gû
tsuí-gû,水牛,25,chúi-gû
tsuí-káu,水狗,25,chúi-káu
tsuí-thuah,水獺,25,chúi-thoah
tsuí-tsu,水珠,25,chúi-chu
tsuí-kue,水瓜,25,chúi-koe
tsuí-phiâu,水瓢,25,chúi-phiâu
tsuí-pân,水瓶,25,chúi-pân
tsuí-sán,水產,25,chúi-sán
tsuí-tshân,水田,25,chúi-chhân
tsuí-siàn,水疝,25,chúi-siàn
tsuí-hûn,水痕,25,chúi-hûn
tsuí-tāu,水痘,25,chúi-tāu
tsuí-phā,水皰,25,chúi-phā
tsuí-tuì,水碓,25,chúi-tùi
tsuí-bō,水磨,25,chúi-bō
tsuí-tshìn,水秤,25,chúi-chhìn
tsuí-tiū,水稻,25,chúi-tiū
tsuí-tsik,水積,25,chúi-chek
tsuí-khut,水窟,25,chúi-khut
tsuí-pit,水筆,25,chúi-pit
tsuí-sún,水筍,25,chúi-sún
tsuí-kíng,水筧,25,chúi-kéng
tsuí-kóng,水管,25,chúi-kóng
tsuí-kńg,水管,25,chúi-kńg
tsuí-âng,水紅,25,chúi-âng
tsuí-sòo,水素,25,chúi-sò͘
tsuí-ká,水絞,25,chúi-ká
tsuí-kng,水缸,25,chúi-kng
tsuí-kuàn,水罐,25,chúi-koàn
tsuí-king,水耕,25,chúi-keng
tsuí-puî,水肥,25,chúi-pûi
tsuí-tsíng,水腫,25,chúi-chéng
tsuí-ka,水膠,25,chúi-ka
tsuí-sik,水色,25,chúi-sek
tsuí-ōo,水芋,25,chúi-ō͘
tsuí-hue,水花,25,chúi-hoe
tsuí-khîn,水芹,25,chúi-khîn
tsuí-kiô,水茄,25,chúi-kiô
tsuí-tsháu,水草,25,chúi-chháu
tsuí-liân,水蓮,25,chúi-liân
tsuí-lôo,水蔞,25,chúi-lô͘
tsuí-sue,水蔬,25,chúi-soe
tsuí-tsio,水蕉,25,chúi-chio
tsuí-phiô,水薸,25,chúi-phiô
tsuí-tîn,水藤,25,chúi-tîn
tsuí-io̍h,水藥,25,chúi-io̍h
tsuí-tshi,水蛆,25,chúi-chhi
tsuí-tshu,水蛆,25,chúi-chhu
tsuí-tsuâ,水蛇,25,chúi-chôa
tsuí-ke,水蛙,25,chúi-ke
tsuí-sau,水蛸,25,chúi-sau
tsuí-khî,水蜞,25,chúi-khî
tsuí-ia̍h,水蝶,25,chúi-ia̍h
tsuí-luê,水螺,25,chúi-lôe
tsuí-lê,水螺,25,chúi-lê
tsuí-hiā,水蟻,25,chúi-hiā
tsuí-giat,水蠍,25,chúi-giat
tsuí-khòo,水褲,25,chúi-khò͘
tsuí-huè,水貨,25,chúi-hòe
tsuí-tsit,水質,25,chúi-chit
tsuí-lōo,水路,25,chúi-lō͘
tsuí-tshia,水車,25,chúi-chhia
tsuí-thè,水退,25,chúi-thè
tsuí-tō,水道,25,chúi-tō
tsuí-hiong,水鄉,25,chúi-hiong
tsuí-lô,水醪,25,chúi-lô
tsuí-lí,水里,25,chúi-lí
tsuí-liāng,水量,25,chúi-liāng
tsuí-tsiam,水針,25,chúi-chiam
tsuí-gîn,水銀,25,chúi-gîn
tsuí-tshìng,水銃,25,chúi-chhèng
tsuí-gím,水錦,25,chúi-gím
tsuí-pió,水錶,25,chúi-pió
tsuí-kiànn,水鏡,25,chúi-kiàⁿ
tsuí-mn̂g,水門,25,chúi-mn̂g
tsuí-lio̍k,水陸,25,chúi-lio̍k
suí-ke,水雞,25,súi-ke
tsuí-ke,水雞,25,chúi-ke
tsuí-tiān,水電,25,chúi-tiān
tsuí-bū,水霧,25,chúi-bū
tsuí-bīn,水面,25,chúi-bīn
tsuí-hia,水靴,25,chúi-hia
tsuí-thâu,水頭,25,chúi-thâu
tsuí-pn̄g,水飯,25,chúi-pn̄g
tsuí-kiáu,水餃,25,chúi-kiáu
tsuí-bé,水馬,25,chúi-bé
tsuí-tshiu,水鬚,25,chúi-chhiu
tsuí-kuí,水鬼,25,chúi-kúi
tsuí-hāu,水鱟,25,chúi-hāu
tsuí-tsiáu,水鳥,25,chúi-chiáu
tsuí-ah,水鴨,25,chúi-ah
tsuí-liù,水鷚,25,chúi-liù
tsuí-tshí,水鼠,25,chúi-chhí
tsuí-lîng,水龍,25,chúi-lêng
tsuí-ku,水龜,25,chúi-ku
íng-sè,永世,25,éng-sè
íng-kiú,永久,25,éng-kiú
íng-hióng,永享,25,éng-hióng
íng-pia̍t,永別,25,éng-pia̍t
íng-hô,永和,25,éng-hô
íng-ka,永嘉,25,éng-ka
íng-tsûn,永存,25,éng-chûn
íng-hîng,永恆,25,éng-hêng
íng-pái,永擺,25,éng-pái
íng-tshiong,永昌,25,éng-chhiong
íng-lo̍k,永樂,25,éng-lo̍k
íng-sing,永生,25,éng-seng
íng-kuat,永訣,25,éng-koat
íng-kuè,永過,25,éng-kòe
íng-uán,永遠,25,éng-oán
huàn-lām,氾濫,25,hoàn-lām
kiû-siông,求償,25,kiû-siông
kiû-tsuân,求全,25,kiû-choân
kiû-tsōo,求助,25,kiû-chō͘
kiû-tshú,求取,25,kiû-chhú
kiû-hô,求和,25,kiû-hô
kiû-hun,求婚,25,kiû-hun
kiû-ha̍k,求學,25,kiû-ha̍k
kiû-tit,求得,25,kiû-tit
kiû-tsîng,求情,25,kiû-chêng
kiû-ài,求愛,25,kiû-ài
kiû-tsâi,求才,25,kiû-châi
kiû-uān,求援,25,kiû-oān
kiû-kiù,求救,25,kiû-kiù
kiû-kàu,求教,25,kiû-kàu
kiû-sin,求新,25,kiû-sin
kiû-bāng,求望,25,kiû-bāng
kiû-sing,求生,25,kiû-seng
kiû-ti,求知,25,kiû-ti
kiû-sîn,求神,25,kiû-sîn
kiû-tsit,求職,25,kiû-chit
kiû-kiàn,求見,25,kiû-kiàn
kiû-kái,求解,25,kiû-kái
kiû-tsín,求診,25,kiû-chín
kiû-tsìng,求證,25,kiû-chèng
kiû-piàn,求變,25,kiû-piàn
kiû-hōo,求雨,25,kiû-hō͘
hàng-lâu,汎流,25,hàng-lâu
thuā-pháinn,汏歹,25,thōa-pháiⁿ
thuā-uánn,汏碗,25,thōa-óaⁿ
thuā-sann,汏衫,25,thōa-saⁿ
si̍k-tsí,汐止,25,se̍k-chí
suànn-thâu,汕頭,25,sòaⁿ-thâu
hān-kin,汗巾,25,hān-kin
kuānn-tsuí,汗水,25,kōaⁿ-chúi
kuānn-sio̍h,汗液,25,kōaⁿ-sio̍h
kuānn-tih,汗滴,25,kōaⁿ-tih
